A;053;20011203 12:25;CDIXON;
B;053;511172;1;20011203 12:25;;;;PH WOLLAMAI;CONARGO;2710;280.3;H;20010915;20011029;268500;R;3;FARM;;RW;;;8135226;
C;053;511172;1;20011203 12:25;54//661867 47//756347;
D;053;511172;1;20011203 12:25;P;;;;;;
D;053;511172;1;20011203 12:25;P;;;;;;
D;053;511172;1;20011203 12:25;P;;;;;;
D;053;511172;1;20011203 12:25;V;;;;;;
D;053;511172;1;20011203 12:25;V;;;;;;
B;053;511243;2;20011203 12:25;;;;PH YALGADOORI;CONARGO;2710;276.4;H;20010727;20010924;294624;R;3;FARM;;RW;;;8088953;
C;053;511243;2;20011203 12:25;148//756353;
D;053;511243;2;20011203 12:25;P;;;;;;
D;053;511243;2;20011203 12:25;P;;;;;;
D;053;511243;2;20011203 12:25;V;;;;;;
D;053;511243;2;20011203 12:25;V;;;;;;
Z;15;2;2;9;
