A;RTSALEDATA;116;20250714 01:08;VALNET;
B;116;1240904;1;20250714 01:08;;;17;CALLAGHAN ST;PARKES;2870;1163.4;M;20250529;20250710;400000;R1;R;RESIDENCE;;AAG;;;AV230854;
C;116;1240904;1;20250714 01:08;17, 18/11141;
D;116;1240904;1;20250714 01:08;P;;;;;;
D;116;1240904;1;20250714 01:08;V;;;;;;
D;116;1240904;1;20250714 01:08;V;;;;;;
B;116;1244738;2;20250714 01:08;;;90;WEBB ST;PARKES;2870;1006;M;20250528;20250709;375000;RU1;R;RESIDENCE;;RRL;;;AV227175;
C;116;1244738;2;20250714 01:08;1098/750152;
D;116;1244738;2;20250714 01:08;P;;;;;;
D;116;1244738;2;20250714 01:08;V;;;;;;
B;116;4602529;3;20250714 01:08;;;52;OLD PINES RD;PARKES;2870;4.35;H;20250701;20250709;320000;R5;V;VACANT LAND;;LPL;;;AV225104;
C;116;4602529;3;20250714 01:08;32/1299119;
D;116;4602529;3;20250714 01:08;P;;;;;;
D;116;4602529;3;20250714 01:08;P;;;;;;
D;116;4602529;3;20250714 01:08;V;;;;;;
B;116;4475343;4;20250714 01:08;;;17;VAUCLUSE PL;PARKES;2870;893.8;M;20250526;20250707;670000;R1;R;RESIDENCE;;AAG;;;AV218920;
C;116;4475343;4;20250714 01:08;47/1292581;
D;116;4475343;4;20250714 01:08;P;;;;;;
D;116;4475343;4;20250714 01:08;V;;;;;;
B;116;3872505;5;20250714 01:08;;;9;HYDRANGEA AVE;PARKES;2870;780;M;20250530;20250709;640000;R1;R;RESIDENCE;;AAC;;;AV225112;
C;116;3872505;5;20250714 01:08;23/1207926;
D;116;3872505;5;20250714 01:08;P;;;;;;
D;116;3872505;5;20250714 01:08;P;;;;;;
D;116;3872505;5;20250714 01:08;V;;;;;;
Z;25;5;5;13;
