A;RTSALEDATA;251;20250512 01:25;VALNET;
B;251;2675088;1;20250512 01:25;;;118;MANILDRA ST;NARROMINE;2821;4701;M;20250325;20250506;620000;R1;R;RESIDENCE;;NRS;;0;AV34114;
C;251;2675088;1;20250512 01:25;11/661975 12, 13/31/758759;
D;251;2675088;1;20250512 01:25;P;;;;;;
D;251;2675088;1;20250512 01:25;V;;;;;;
D;251;2675088;1;20250512 01:25;V;;;;;;
B;251;2675466;2;20250512 01:25;;;148;MURGAH ST;NARROMINE;2821;1012;M;20250321;20250502;360000;R1;R;RESIDENCE;;NRS;;0;AV27582;
C;251;2675466;2;20250512 01:25;2/502053;
D;251;2675466;2;20250512 01:25;P;;;;;;
D;251;2675466;2;20250512 01:25;V;;;;;;
D;251;2675466;2;20250512 01:25;V;;;;;;
B;251;2675725;3;20250512 01:25;;;18;TEMOIN ST;NARROMINE;2821;1014;M;20250410;20250508;500000;R1;R;RESIDENCE;;NRN;;0;AV41066;
C;251;2675725;3;20250512 01:25;11, 12/625231;
D;251;2675725;3;20250512 01:25;P;;;;;;
D;251;2675725;3;20250512 01:25;P;;;;;;
D;251;2675725;3;20250512 01:25;V;;;;;;
D;251;2675725;3;20250512 01:25;V;;;;;;
Z;18;3;3;10;
