A;130;20020603 10:18;PTHIRLWELL;
B;130;1287061;1;20020603 10:18;;;160;ARTHUR ST;WELLINGTON;2820;1492;M;20020422;20020510;90000;A;R;RESIDENCE;;AB;;;8636757;
C;130;1287061;1;20020603 10:18;23//531243;
D;130;1287061;1;20020603 10:18;P;;;;;;
D;130;1287061;1;20020603 10:18;P;;;;;;
D;130;1287061;1;20020603 10:18;V;;;;;;
B;130;1287350;2;20020603 10:18;;;;FEDERAL ST;WELLINGTON;2820;1.119;H;20011224;20011224;210000;I;3;SHOPS;;BC;IWO;;8252583;
C;130;1287350;2;20020603 10:18;22, 23, 24, 25, 38, 39, 40, 41, 42, 43//3831 272//621459;
D;130;1287350;2;20020603 10:18;P;;;;;;
D;130;1287350;2;20020603 10:18;V;;;;;;
D;130;1287350;2;20020603 10:18;V;;;;;;
B;130;1287355;3;20020603 10:18;;;16;FEDERAL ST;WELLINGTON;2820;6165;M;20011224;20011224;210000;I;3;SHOPS;;BC;IWO;;8252583;
C;130;1287355;3;20020603 10:18;28, 29, 30, 31//3831;
D;130;1287355;3;20020603 10:18;P;;;;;;
D;130;1287355;3;20020603 10:18;V;;;;;;
D;130;1287355;3;20020603 10:18;V;;;;;;
B;130;1287386;4;20020603 10:18;;;12;GIPPS ST;WELLINGTON;2820;3983.43;M;20011004;20011109;210000;A;3;CHILD CARE CN;;AM;BK;;8375758;
C;130;1287386;4;20020603 10:18;5//2988 4//607759;
D;130;1287386;4;20020603 10:18;P;;;;;;
D;130;1287386;4;20020603 10:18;V;;;;;;
B;130;1287892;5;20020603 10:18;;;94;MAUGHAN ST;WELLINGTON;2820;681.4;M;20011204;20020115;22500;B;3;;;BA;AC;;8315897;
C;130;1287892;5;20020603 10:18;3//245706;
D;130;1287892;5;20020603 10:18;P;;;;;;
D;130;1287892;5;20020603 10:18;V;;;;;;
D;130;1287892;5;20020603 10:18;V;;;;;;
B;130;1288013;6;20020603 10:18;;;75;MAXWELL ST;WELLINGTON;2820;1220;M;20020418;20020426;30000;A;R;RESIDENCE;;AB;;;8626838;
C;130;1288013;6;20020603 10:18;15//579;
D;130;1288013;6;20020603 10:18;P;;;;;;
D;130;1288013;6;20020603 10:18;P;;;;;;
D;130;1288013;6;20020603 10:18;V;;;;;;
B;130;1288119;7;20020603 10:18;;;89;MONTEFIORES ST;WELLINGTON;2820;1600;M;20011109;20020114;120000;A;R;RESIDENCE;;AM;AC;;8281071;
C;130;1288119;7;20020603 10:18;1//202009;
D;130;1288119;7;20020603 10:18;P;;;;;;
D;130;1288119;7;20020603 10:18;P;;;;;;
D;130;1288119;7;20020603 10:18;V;;;;;;
B;130;1288143;8;20020603 10:18;;;48;MONTEFIORES ST;WELLINGTON;2820;1619;M;20020307;20020503;71250;A;R;RESIDENCE;;AM;;;8569599;
C;130;1288143;8;20020603 10:18;15//4019;
D;130;1288143;8;20020603 10:18;P;;;;;;
D;130;1288143;8;20020603 10:18;P;;;;;;
D;130;1288143;8;20020603 10:18;V;;;;;;
D;130;1288143;8;20020603 10:18;V;;;;;;
B;130;1288174;9;20020603 10:18;;;20;NANCARROW LANE;WELLINGTON;2820;728;M;20011203;20011221;57500;A;3;FLATS;;AB;;;8630516;
C;130;1288174;9;20020603 10:18;52//579945;
D;130;1288174;9;20020603 10:18;P;;;;;;
D;130;1288174;9;20020603 10:18;V;;;;;;
D;130;1288174;9;20020603 10:18;V;;;;;;
B;130;1288195;10;20020603 10:18;;;;NANIMA CRES;WELLINGTON;2820;1083.66;M;20010403;20010515;333000;B;R;RESIDENCE;;BA;;;8628295;
C;130;1288195;10;20020603 10:18;1//324573 1//324574 1/77/759073;
D;130;1288195;10;20020603 10:18;P;;;;;;
D;130;1288195;10;20020603 10:18;V;;;;;;
D;130;1288195;10;20020603 10:18;V;;;;;;
B;130;1288273;11;20020603 10:18;;;23;PARKES ST;WELLINGTON;2820;;;20020121;20020405;22000;A;R;RESIDENCE;;AC;;;8601857;
C;130;1288273;11;20020603 10:18;12, 13/1/3647;
D;130;1288273;11;20020603 10:18;P;;;;;;
D;130;1288273;11;20020603 10:18;V;;;;;;
D;130;1288273;11;20020603 10:18;V;;;;;;
B;130;1288439;12;20020603 10:18;;;71;PIERCE ST;WELLINGTON;2820;;;20020402;20020510;32500;A;R;RESIDENCE;;AB;;;8598724;
C;130;1288439;12;20020603 10:18;19/2A/1461;
D;130;1288439;12;20020603 10:18;P;;;;;;
D;130;1288439;12;20020603 10:18;V;;;;;;
D;130;1288439;12;20020603 10:18;V;;;;;;
B;130;1288514;13;20020603 10:18;;;98;PIERCE ST;WELLINGTON;2820;720.8;M;20020305;20020419;60000;A;R;RESIDENCE;;AB;;;8552024;
C;130;1288514;13;20020603 10:18;2//6408;
D;130;1288514;13;20020603 10:18;P;;;;;;
D;130;1288514;13;20020603 10:18;V;;;;;;
B;130;1288680;14;20020603 10:18;;;46;SHORT ST;WELLINGTON;2820;679.35;M;20020104;20020201;13000;A;R;RESIDENCE;;AB;AC;;8340904;
C;130;1288680;14;20020603 10:18;6//204643;
D;130;1288680;14;20020603 10:18;P;;;;;;
D;130;1288680;14;20020603 10:18;P;;;;;;
D;130;1288680;14;20020603 10:18;V;;;;;;
B;130;1288739;15;20020603 10:18;;;77;SIMPSON ST;WELLINGTON;2820;1018;M;20020328;20020513;73500;A;R;RESIDENCE;;AB;;;8603765;
C;130;1288739;15;20020603 10:18;B//355391;
D;130;1288739;15;20020603 10:18;P;;;;;;
D;130;1288739;15;20020603 10:18;V;;;;;;
D;130;1288739;15;20020603 10:18;V;;;;;;
B;130;1288742;16;20020603 10:18;;;83;SIMPSON ST;WELLINGTON;2820;436.32;M;20011220;20020122;64000;A;R;RESIDENCE;;AB;AC;;8352428;
C;130;1288742;16;20020603 10:18;1/23/9163;
D;130;1288742;16;20020603 10:18;P;;;;;;
D;130;1288742;16;20020603 10:18;V;;;;;;
B;130;1288751;17;20020603 10:18;;;107;SIMPSON ST;WELLINGTON;2820;967.4;M;20020502;20020502;44000;A;R;RESIDENCE;;AB;;;8624273;
C;130;1288751;17;20020603 10:18;1//722435;
D;130;1288751;17;20020603 10:18;P;;;;;;
D;130;1288751;17;20020603 10:18;P;;;;;;
D;130;1288751;17;20020603 10:18;V;;;;;;
D;130;1288751;17;20020603 10:18;V;;;;;;
B;130;1288867;18;20020603 10:18;;;96;SWIFT ST;WELLINGTON;2820;;;20020322;20020417;43000;A;R;RESIDENCE;;AB;;;8600098;
C;130;1288867;18;20020603 10:18;12//911011;
D;130;1288867;18;20020603 10:18;P;;;;;;
D;130;1288867;18;20020603 10:18;P;;;;;;
D;130;1288867;18;20020603 10:18;V;;;;;;
D;130;1288867;18;20020603 10:18;V;;;;;;
B;130;1288969;19;20020603 10:18;;;124;THORNTON ST;WELLINGTON;2820;1201;M;20020308;20020412;62000;A;R;RESIDENCE;;AC;;;8585675;
C;130;1288969;19;20020603 10:18;10, 11//5178;
D;130;1288969;19;20020603 10:18;P;;;;;;
D;130;1288969;19;20020603 10:18;V;;;;;;
B;130;1289142;20;20020603 10:18;;;111;WARNE ST;WELLINGTON;2820;919.9;M;20020322;20020419;80000;A;R;RESIDENCE;;AB;;;8615635;
C;130;1289142;20;20020603 10:18;4//8163;
D;130;1289142;20;20020603 10:18;P;;;;;;
D;130;1289142;20;20020603 10:18;V;;;;;;
B;130;1289474;21;20020603 10:18;OAKWOOD;;;;STUART TOWN;2820;259.04;H;20011115;20011214;160000;R;3;FARM LAND;;GC;RF;;8263477;
C;130;1289474;21;20020603 10:18;63, 64, 67//756866;
D;130;1289474;21;20020603 10:18;P;;;;;;
D;130;1289474;21;20020603 10:18;P;;;;;;
D;130;1289474;21;20020603 10:18;V;;;;;;
D;130;1289474;21;20020603 10:18;V;;;;;;
B;130;1289518;22;20020603 10:18;LOT 5;;;FASHIONS MOUNT RD;MUMBIL;2820;10.12;H;20011120;20011231;43000;R;3;FARM;;HE;RV;;8252377;
C;130;1289518;22;20020603 10:18;5//249595;
D;130;1289518;22;20020603 10:18;P;;;;;;
D;130;1289518;22;20020603 10:18;P;;;;;;
D;130;1289518;22;20020603 10:18;V;;;;;;
B;130;1290036;23;20020603 10:18;;;25;MITCHELL;GEURIE;2831;2267;M;20011019;20011123;61000;Z;R;RESIDENCE;;VG;;;8536074;
C;130;1290036;23;20020603 10:18;1//44879 10/27/758438;
D;130;1290036;23;20020603 10:18;P;;;;;;
D;130;1290036;23;20020603 10:18;V;;;;;;
B;130;1290530;24;20020603 10:18;EUREKA;;;;GEURIE;2831;60.42;H;20011217;20020130;300000;R;3;FARM;;HD;RR;;8328477;
C;130;1290530;24;20020603 10:18;22, 23//810381;
D;130;1290530;24;20020603 10:18;P;;;;;;
D;130;1290530;24;20020603 10:18;P;;;;;;
D;130;1290530;24;20020603 10:18;V;;;;;;
D;130;1290530;24;20020603 10:18;V;;;;;;
B;130;1290963;25;20020603 10:18;;;;;WELLINGTON;2820;2.452;H;20020408;20020520;260000;R;R;RESIDENCE;;HA;;;8627219;
C;130;1290963;25;20020603 10:18;31//836382;
D;130;1290963;25;20020603 10:18;P;;;;;;
D;130;1290963;25;20020603 10:18;P;;;;;;
D;130;1290963;25;20020603 10:18;V;;;;;;
D;130;1290963;25;20020603 10:18;V;;;;;;
B;130;1291439;26;20020603 10:18;LOT 9;;;CAVES RD;WELLINGTON;2820;843;M;20001218;20011221;40000;R;R;RESIDENCE;;HA;AC;;8261208;
C;130;1291439;26;20020603 10:18;9//611169;
