A;223;20010719 11:51;PDANN;
B;223;2474226;1;20010719 11:51;;;6;ADRIAN AVE;LURNEA;2170;550.1;M;20010226;20010402;178000;A;R;;;LC;;;7526398;
C;223;2474226;1;20010719 11:51;26//215696;
D;223;2474226;1;20010719 11:51;P;;;;;;
D;223;2474226;1;20010719 11:51;P;;;;;;
D;223;2474226;1;20010719 11:51;V;;;;;;
B;223;2474240;2;20010719 11:51;;;4;AINTREE CL;CASULA;2170;696.1;M;20010202;20010202;0;A;R;;;AA;;;7558619;
C;223;2474240;2;20010719 11:51;901//776181;
D;223;2474240;2;20010719 11:51;P;;;;;;
D;223;2474240;2;20010719 11:51;V;;;;;;
D;223;2474240;2;20010719 11:51;V;;;;;;
B;223;2474351;3;20010719 11:51;;;10;ALBATROSS AVE;HINCHINBROOK;2168;600.6;M;20010209;20010406;225000;A;V;;;AC;;;7559086;
C;223;2474351;3;20010719 11:51;56//787814;
D;223;2474351;3;20010719 11:51;P;;;;;;
D;223;2474351;3;20010719 11:51;P;;;;;;
D;223;2474351;3;20010719 11:51;V;;;;;;
D;223;2474351;3;20010719 11:51;V;;;;;;
B;223;2474408;4;20010719 11:51;;;;ALCOCK AVE;CASULA;2170;1649;M;20010405;20010405;0;A;R;;;AB;;;7525108;
C;223;2474408;4;20010719 11:51;1211//800559;
D;223;2474408;4;20010719 11:51;P;;;;;;
D;223;2474408;4;20010719 11:51;V;;;;;;
B;223;2474786;5;20010719 11:51;;;14;AMBON RD;HOLSWORTHY;2173;556.4;M;20010223;20010330;245000;A;R;;;LQ;;;7517277;
C;223;2474786;5;20010719 11:51;132//219461;
D;223;2474786;5;20010719 11:51;P;;;;;;
D;223;2474786;5;20010719 11:51;P;;;;;;
D;223;2474786;5;20010719 11:51;V;;;;;;
D;223;2474786;5;20010719 11:51;V;;;;;;
B;223;2474962;6;20010719 11:51;;;26;ANDREWS CCT;HORNINGSEA PARK;2171;461.4;M;20010307;20010330;306709;A;R;;;MZ;;;7517765;
C;223;2474962;6;20010719 11:51;469//1007345;
D;223;2474962;6;20010719 11:51;P;;;;;;
D;223;2474962;6;20010719 11:51;P;;;;;;
D;223;2474962;6;20010719 11:51;V;;;;;;
B;223;2475136;7;20010719 11:51;;;12;ANTARES AVE;HINCHINBROOK;2168;596.9;M;20010323;20010323;0;A;R;;;AC;;;7531437;
C;223;2475136;7;20010719 11:51;2006//839452;
D;223;2475136;7;20010719 11:51;P;;;;;;
D;223;2475136;7;20010719 11:51;P;;;;;;
D;223;2475136;7;20010719 11:51;V;;;;;;
D;223;2475136;7;20010719 11:51;V;;;;;;
B;223;2475294;8;20010719 11:51;;;14;ARAGON ST;CECIL HILLS;2171;674.6;M;20000817;20000817;0;A;3;NULL;;MM;;;7537850;
C;223;2475294;8;20010719 11:51;1171//1001123;
D;223;2475294;8;20010719 11:51;P;;;;;;
D;223;2475294;8;20010719 11:51;V;;;;;;
D;223;2475294;8;20010719 11:51;V;;;;;;
B;223;2475618;9;20010719 11:51;;;78;ASCOT DR;CHIPPING NORTON;2170;669.4;M;20010326;20010326;0;A;3;NULL;;AF;;;7525391;
C;223;2475618;9;20010719 11:51;81//249288;
D;223;2475618;9;20010719 11:51;P;;;;;;
D;223;2475618;9;20010719 11:51;P;;;;;;
D;223;2475618;9;20010719 11:51;V;;;;;;
D;223;2475618;9;20010719 11:51;V;;;;;;
D;223;2475618;9;20010719 11:51;V;;;;;;
B;223;2475627;10;20010719 11:51;;;133;ASCOT DR;CHIPPING NORTON;2170;518.2;M;20010226;20010412;525000;A;R;;;AF;;;7565143;
C;223;2475627;10;20010719 11:51;230//856088;
D;223;2475627;10;20010719 11:51;P;;;;;;
D;223;2475627;10;20010719 11:51;P;;;;;;
D;223;2475627;10;20010719 11:51;V;;;;;;
D;223;2475627;10;20010719 11:51;V;;;;;;
B;223;2475764;11;20010719 11:51;;;22;ASHCROFT AVE;CASULA;2170;695.6;M;20010305;20010402;203000;A;R;;;LE;;;7544506;
C;223;2475764;11;20010719 11:51;93//26304;
D;223;2475764;11;20010719 11:51;P;;;;;;
D;223;2475764;11;20010719 11:51;P;;;;;;
D;223;2475764;11;20010719 11:51;V;;;;;;
B;223;2475862;12;20010719 11:51;;;18;ASHLAR PL;WEST HOXTON;2171;516.8;M;20010222;20010405;153000;A;V;;;MN;;;7530291;
C;223;2475862;12;20010719 11:51;105//1014235;
D;223;2475862;12;20010719 11:51;P;;;;;;
D;223;2475862;12;20010719 11:51;P;;;;;;
D;223;2475862;12;20010719 11:51;V;;;;;;
D;223;2475862;12;20010719 11:51;V;;;;;;
D;223;2475862;12;20010719 11:51;V;;;;;;
D;223;2475862;12;20010719 11:51;V;;;;;;
B;223;2476188;13;20010719 11:51;;;19;AUGUSTA ST;CASULA;2170;31.52;M;20001215;20010330;250000;A;R;;;LF;;;7516577;
C;223;2476188;13;20010719 11:51;651//244365;
D;223;2476188;13;20010719 11:51;P;;;;;;
D;223;2476188;13;20010719 11:51;V;;;;;;
D;223;2476188;13;20010719 11:51;V;;;;;;
B;223;2476457;14;20010719 11:51;;;7;BADGER PL;GREEN VALLEY;2168;446.7;M;20010215;20010329;150000;A;V;;;AS;;;7531919;
C;223;2476457;14;20010719 11:51;33//1015604;
D;223;2476457;14;20010719 11:51;P;;;;;;
D;223;2476457;14;20010719 11:51;P;;;;;;
D;223;2476457;14;20010719 11:51;V;;;;;;
D;223;2476457;14;20010719 11:51;V;;;;;;
B;223;2476711;15;20010719 11:51;;;45;BALMORAL CCT;CECIL HILLS;2171;475.8;M;20010204;20010404;260000;A;R;;;MM;;;7531136;
C;223;2476711;15;20010719 11:51;4020//840122;
D;223;2476711;15;20010719 11:51;P;;;;;;
D;223;2476711;15;20010719 11:51;P;;;;;;
D;223;2476711;15;20010719 11:51;V;;;;;;
B;223;2476744;16;20010719 11:51;;;23;BANBURY CRES;CHIPPING NORTON;2170;670.3;M;20010406;20010406;0;A;3;NULL;;MT;;;7546479;
C;223;2476744;16;20010719 11:51;8//700837;
D;223;2476744;16;20010719 11:51;P;;;;;;
D;223;2476744;16;20010719 11:51;P;;;;;;
D;223;2476744;16;20010719 11:51;V;;;;;;
D;223;2476744;16;20010719 11:51;V;;;;;;
B;223;2476909;17;20010719 11:51;;;13;BANKSIA PL;WATTLE GROVE;2173;637.8;M;20010219;20010402;360000;A;R;;;ME;;;7552914;
C;223;2476909;17;20010719 11:51;61//808387;
D;223;2476909;17;20010719 11:51;P;;;;;;
D;223;2476909;17;20010719 11:51;V;;;;;;
B;223;2476980;18;20010719 11:51;;;7;BARCELONA DR;PRESTONS;2170;505.9;M;20010301;20010330;149000;A;V;;;MZ;;;7511728;
C;223;2476980;18;20010719 11:51;8//1013436;
D;223;2476980;18;20010719 11:51;P;;;;;;
D;223;2476980;18;20010719 11:51;P;;;;;;
D;223;2476980;18;20010719 11:51;V;;;;;;
D;223;2476980;18;20010719 11:51;V;;;;;;
B;223;2477106;19;20010719 11:51;;;94;BARDIA PDE;HOLSWORTHY;2173;582;M;20010223;20010420;256000;A;R;;;LQ;;;7559290;
C;223;2477106;19;20010719 11:51;183//231178;
D;223;2477106;19;20010719 11:51;P;;;;;;
D;223;2477106;19;20010719 11:51;P;;;;;;
D;223;2477106;19;20010719 11:51;V;;;;;;
D;223;2477106;19;20010719 11:51;V;;;;;;
B;223;2477180;20;20010719 11:51;;;6;BARGO PL;PRESTONS;2170;352.8;M;20010116;20010326;218000;A;R;;;MZ;;;7513002;
C;223;2477180;20;20010719 11:51;434//859395;
D;223;2477180;20;20010719 11:51;P;;;;;;
D;223;2477180;20;20010719 11:51;V;;;;;;
D;223;2477180;20;20010719 11:51;V;;;;;;
B;223;2477202;21;20010719 11:51;;;11;BARGO PL;PRESTONS;2170;456.1;M;20010220;20010220;0;A;3;NULL;;MZ;;;7510343;
C;223;2477202;21;20010719 11:51;387//859395;
D;223;2477202;21;20010719 11:51;P;;;;;;
D;223;2477202;21;20010719 11:51;V;;;;;;
B;223;2477462;22;20010719 11:51;;;;BATEHAVEN CL;PRESTONS;2170;675;M;20010223;20010406;299250;A;R;;;MZ;;;7543235;
C;223;2477462;22;20010719 11:51;1//865415;
D;223;2477462;22;20010719 11:51;P;;;;;;
D;223;2477462;22;20010719 11:51;P;;;;;;
D;223;2477462;22;20010719 11:51;V;;;;;;
D;223;2477462;22;20010719 11:51;V;;;;;;
B;223;2477501;23;20010719 11:51;;14;80;BATHURST ST;LIVERPOOL;2170;;;20001026;20001218;112000;;3;Other;14;;;;7301704;
C;223;2477501;23;20010719 11:51;14//SP 58378;
D;223;2477501;23;20010719 11:51;P;;;;;;
D;223;2477501;23;20010719 11:51;P;;;;;;
D;223;2477501;23;20010719 11:51;V;;;;;;
D;223;2477501;23;20010719 11:51;V;;;;;;
B;223;2477642;24;20010719 11:51;;3;53;BATHURST ST;LIVERPOOL;2170;;;20010201;20010330;207500;;R;;3;;;;7516915;
C;223;2477642;24;20010719 11:51;3//SP 54755;
D;223;2477642;24;20010719 11:51;P;;;;;;
D;223;2477642;24;20010719 11:51;P;;;;;;
D;223;2477642;24;20010719 11:51;V;;;;;;
B;223;2477665;25;20010719 11:51;;5;57;BATHURST ST;LIVERPOOL;2170;;;20010214;20010329;205000;;R;;5;;;;7538263;
C;223;2477665;25;20010719 11:51;5//SP 61831;
D;223;2477665;25;20010719 11:51;P;;;;;;
D;223;2477665;25;20010719 11:51;P;;;;;;
D;223;2477665;25;20010719 11:51;V;;;;;;
B;223;2477733;26;20010719 11:51;;;5;BATTENBERG CL;CECIL HILLS;2171;710.6;M;20010216;20010330;244500;A;V;;;MM;;;7521074;
C;223;2477733;26;20010719 11:51;938//1005599;
D;223;2477733;26;20010719 11:51;P;;;;;;
D;223;2477733;26;20010719 11:51;P;;;;;;
D;223;2477733;26;20010719 11:51;V;;;;;;
D;223;2477733;26;20010719 11:51;V;;;;;;
