A;160;20021204 09:37;PDANN;
B;160;1761931;1;20021204 09:37;;;;CRISP DR;ASHBY;2463;1.547;H;20020823;20021011;37500;R;V;VACANT LAND;;KN;RV;;9131588;
C;160;1761931;1;20021204 09:37;3//861142;
D;160;1761931;1;20021204 09:37;P;;;;;;
D;160;1761931;1;20021204 09:37;P;;;;;;
D;160;1761931;1;20021204 09:37;V;;;;;;
D;160;1761931;1;20021204 09:37;V;;;;;;
B;160;1762019;2;20021204 09:37;;;3;DONALDSON ST;ASHBY;2463;2011;M;20020912;20021024;220000;A;R;RESIDENCE;;VD;AC;;9117373;
C;160;1762019;2;20021204 09:37;4/5/758035;
D;160;1762019;2;20021204 09:37;P;;;;;;
D;160;1762019;2;20021204 09:37;P;;;;;;
D;160;1762019;2;20021204 09:37;V;;;;;;
B;160;1763004;3;20021204 09:37;;;;HIGH ST;LAWRENCE;2460;1758;M;20020930;20021112;24000;A;V;VACANT LAND;;VZ;AV;;9147054;
C;160;1763004;3;20021204 09:37;1//625740;
D;160;1763004;3;20021204 09:37;P;;;;;;
D;160;1763004;3;20021204 09:37;V;;;;;;
D;160;1763004;3;20021204 09:37;V;;;;;;
B;160;1763114;4;20021204 09:37;;;50;RICHMOND ST;LAWRENCE;2460;2023;M;20020930;20021030;120000;A;R;RESIDENCE;;VZ;AC;;4368322;
C;160;1763114;4;20021204 09:37;1/8/758604;
D;160;1763114;4;20021204 09:37;P;;;;;;
D;160;1763114;4;20021204 09:37;V;;;;;;
B;160;1763120;5;20021204 09:37;;;;RICHMOND ST;LAWRENCE;2460;1045;M;20020905;20021015;105000;A;R;RESIDENCE;;VZ;AC;;9136899;
C;160;1763120;5;20021204 09:37;4//248219;
D;160;1763120;5;20021204 09:37;P;;;;;;
D;160;1763120;5;20021204 09:37;V;;;;;;
D;160;1763120;5;20021204 09:37;V;;;;;;
B;160;1763286;6;20021204 09:37;;;27;BALLANDA CRES;ILUKA;2466;800;M;20020914;20021018;175000;A;R;RESIDENCE;;AB;AC;;9096062;
C;160;1763286;6;20021204 09:37;78//257425;
D;160;1763286;6;20021204 09:37;P;;;;;;
D;160;1763286;6;20021204 09:37;V;;;;;;
B;160;1763570;7;20021204 09:37;;;19;DUKE ST;ILUKA;2466;598.6;M;20020918;20021018;157000;A;R;RESIDENCE;;AB;AC;;9152369;
C;160;1763570;7;20021204 09:37;12//251734;
D;160;1763570;7;20021204 09:37;P;;;;;;
D;160;1763570;7;20021204 09:37;V;;;;;;
B;160;1763657;8;20021204 09:37;;;4;HAMMOND ST;ILUKA;2466;1286;M;20020604;20020702;260000;A;R;RESIDENCE;;AB;AC;;9124560;
C;160;1763657;8;20021204 09:37;101//809343;
D;160;1763657;8;20021204 09:37;P;;;;;;
D;160;1763657;8;20021204 09:37;V;;;;;;
B;160;1764773;9;20021204 09:37;;;;AYR ST;MACLEAN;2463;992.1;M;20020904;20021011;225000;A;R;RESIDENCE;;LP;AC;;9132702;
C;160;1764773;9;20021204 09:37;5//263219;
