A;RTSALEDATA;266;20250210 01:03;VALNET;
B;266;412077;1;20250210 01:03;;;101;WATERVIEW RD;MONTEAGLE;2594;19.4;H;20241127;20241220;650000;RU1;R;RESIDENCE;;YKA;;0;AU713815;
C;266;412077;1;20250210 01:03;252, 324/754582;
D;266;412077;1;20250210 01:03;P;;;;;;
D;266;412077;1;20250210 01:03;P;;;;;;
D;266;412077;1;20250210 01:03;V;;;;;;
D;266;412077;1;20250210 01:03;V;;;;;;
B;266;412779;2;20250210 01:03;;;4082;MILVALE RD;MILVALE;2594;630.9;H;20241122;20250203;7850000;RU1;3;FARM;;YNC;;0;AU800374;
C;266;412779;2;20250210 01:03;1, 2/574892 57, 58, 141/750625;
D;266;412779;2;20250210 01:03;P;;;;;;
D;266;412779;2;20250210 01:03;V;;;;;;
B;266;2918401;3;20250210 01:03;;;2 A;MURRINGO ST;YOUNG;2594;317.9;M;20241219;20250203;370000;R1;R;RESIDENCE;;YAC;;0;AU798556;
C;266;2918401;3;20250210 01:03;1/1042971;
D;266;2918401;3;20250210 01:03;P;;;;;;
D;266;2918401;3;20250210 01:03;P;;;;;;
D;266;2918401;3;20250210 01:03;V;;;;;;
B;266;2929003;4;20250210 01:03;;;2529;MURRINGO RD;MURRINGO;2586;60.74;H;20241220;20250131;860000;RU1;V;VACANT LAND;;YMA;;0;AU797378;
C;266;2929003;4;20250210 01:03;1/193547 250, 251/754598 252/1089226;
D;266;2929003;4;20250210 01:03;P;;;;;;
D;266;2929003;4;20250210 01:03;V;;;;;;
D;266;2929003;4;20250210 01:03;V;;;;;;
B;266;3565745;5;20250210 01:03;;;;ROSSI RD;GODFREYS CREEK;2586;319.438;H;20241204;20250129;2650000;RU1;3;FARM;;BMA;;0;AU786992;
C;266;3565745;5;20250210 01:03;2/130593 B/434740 14, 15, 16, 38, 42, 43, 62, 130, 131/754601 Enclosur;
C;266;3565745;5;20250210 01:03;e Permit 664488;
D;266;3565745;5;20250210 01:03;P;;;;;;
D;266;3565745;5;20250210 01:03;P;;;;;;
D;266;3565745;5;20250210 01:03;V;;;;;;
D;266;3565745;5;20250210 01:03;V;;;;;;
D;266;3565745;5;20250210 01:03;V;;;;;;
D;266;3565745;5;20250210 01:03;V;;;;;;
D;266;3565745;5;20250210 01:03;V;;;;;;
B;266;3988913;6;20250210 01:03;;;151;WILLAWONG ST;YOUNG;2594;3.084;H;20241220;20250131;825000;R1;R;RESIDENCE;;YAL;;0;AU794198;
C;266;3988913;6;20250210 01:03;375/754611 3/773146;
D;266;3988913;6;20250210 01:03;P;;;;;;
D;266;3988913;6;20250210 01:03;P;;;;;;
D;266;3988913;6;20250210 01:03;V;;;;;;
B;266;3949795;7;20250210 01:03;;;18;BERTHONG ST;YOUNG;2594;231.8;M;20241220;20250131;430000;R1;R;RESIDENCE;;YAC;;0;AU795274;
C;266;3949795;7;20250210 01:03;3/1221578;
D;266;3949795;7;20250210 01:03;P;;;;;;
D;266;3949795;7;20250210 01:03;P;;;;;;
D;266;3949795;7;20250210 01:03;V;;;;;;
Z;42;7;8;25;
