A;RTSALEDATA;081;20250407 01:06;VALNET;
B;081;2870564;1;20250407 01:06;;;3;HARRINGTON AVE;CASTLE HILL;2154;450;M;20241203;20250402;2000000;R3;R;RESIDENCE;;KEM;;0;AU946181;
C;081;2870564;1;20250407 01:06;740/1032545;
D;081;2870564;1;20250407 01:06;P;;;;;;
D;081;2870564;1;20250407 01:06;V;;;;;;
D;081;2870564;1;20250407 01:06;V;;;;;;
B;081;2868142;2;20250407 01:06;;;47;WILDROSE ST;KELLYVILLE;2155;450;M;20250204;20250401;1721000;R3;R;RESIDENCE;;KEM;;0;AU941955;
C;081;2868142;2;20250407 01:06;4/1034239;
D;081;2868142;2;20250407 01:06;P;;;;;;
D;081;2868142;2;20250407 01:06;P;;;;;;
D;081;2868142;2;20250407 01:06;V;;;;;;
D;081;2868142;2;20250407 01:06;V;;;;;;
B;081;2924849;3;20250407 01:06;;17;49;DOBSON CRES;BAULKHAM HILLS;2153;135;M;20250210;20250324;800000;;R;RESIDENCE;17;;;0;AU915594;
C;081;2924849;3;20250407 01:06;17/SP67914;
D;081;2924849;3;20250407 01:06;P;;;;;;
D;081;2924849;3;20250407 01:06;P;;;;;;
D;081;2924849;3;20250407 01:06;V;;;;;;
B;081;3476235;4;20250407 01:06;;;158;GILBERT RD;GLENHAVEN;2156;845.7;M;20240108;20250402;1700000;R2;R;RESIDENCE;;AEE;;0;AU944571;
C;081;3476235;4;20250407 01:06;14/1141667;
D;081;3476235;4;20250407 01:06;P;;;;;;
D;081;3476235;4;20250407 01:06;P;;;;;;
D;081;3476235;4;20250407 01:06;V;;;;;;
B;081;3493005;5;20250407 01:06;;;42;DAYS RD;SOUTH MAROOTA;2756;8.473;H;20170512;20170630;1600000;RU2;R;RESIDENCE;;RBB;;0;AM540690;
C;081;3493005;5;20250407 01:06;11/825144;
D;081;3493005;5;20250407 01:06;P;;;;;;
D;081;3493005;5;20250407 01:06;P;;;;;;
D;081;3493005;5;20250407 01:06;P;;;;;;
D;081;3493005;5;20250407 01:06;V;;;;;;
D;081;3493005;5;20250407 01:06;V;;;;;;
B;081;4142630;6;20250407 01:06;;;66;GALLOWAY RD;BOX HILL;2765;393;M;20241218;20250331;1450000;R2;R;RESIDENCE;;BHR;;0;AU936189;
C;081;4142630;6;20250407 01:06;1140/1226133;
D;081;4142630;6;20250407 01:06;P;;;;;;
D;081;4142630;6;20250407 01:06;V;;;;;;
D;081;4142630;6;20250407 01:06;V;;;;;;
B;081;4232513;7;20250407 01:06;;;9;GASNIER AVE;NORTH KELLYVILLE;2155;374.3;M;20250123;20250331;1355000;R2;R;RESIDENCE;;NKR;;0;AU937032;
C;081;4232513;7;20250407 01:06;10/1237766;
D;081;4232513;7;20250407 01:06;P;;;;;;
D;081;4232513;7;20250407 01:06;P;;;;;;
D;081;4232513;7;20250407 01:06;V;;;;;;
D;081;4232513;7;20250407 01:06;V;;;;;;
B;081;4179648;8;20250407 01:06;;;26;WEID PL;KELLYVILLE;2155;;;20250208;20250324;1100000;;R;RESIDENCE;46;;;0;AU915353;
C;081;4179648;8;20250407 01:06;46/SP98805;
D;081;4179648;8;20250407 01:06;P;;;;;;
D;081;4179648;8;20250407 01:06;P;;;;;;
D;081;4179648;8;20250407 01:06;V;;;;;;
D;081;4179648;8;20250407 01:06;V;;;;;;
B;081;3100494;9;20250407 01:06;;;49;REDDEN DR;KELLYVILLE;2155;749;M;20250215;20250331;1875000;R2;R;RESIDENCE;;AYY;;0;AU935647;
C;081;3100494;9;20250407 01:06;107/1067408;
D;081;3100494;9;20250407 01:06;P;;;;;;
D;081;3100494;9;20250407 01:06;P;;;;;;
D;081;3100494;9;20250407 01:06;V;;;;;;
B;081;3110082;10;20250407 01:06;;;16;COMPASS AVE;BEAUMONT HILLS;2155;450;M;20250225;20250327;1970000;R3;R;RESIDENCE;;BKM;;0;AU929041;
C;081;3110082;10;20250407 01:06;918/1069089;
D;081;3110082;10;20250407 01:06;P;;;;;;
D;081;3110082;10;20250407 01:06;P;;;;;;
D;081;3110082;10;20250407 01:06;V;;;;;;
B;081;3511667;11;20250407 01:06;;;71;CRAIGMORE DR;KELLYVILLE;2155;589;M;20250206;20250327;2331500;R3;R;RESIDENCE;;KEM;;0;AU926347;
C;081;3511667;11;20250407 01:06;3/1149719;
D;081;3511667;11;20250407 01:06;P;;;;;;
D;081;3511667;11;20250407 01:06;P;;;;;;
D;081;3511667;11;20250407 01:06;V;;;;;;
D;081;3511667;11;20250407 01:06;V;;;;;;
B;081;3573825;12;20250407 01:06;;61;23;CRANE RD;CASTLE HILL;2154;;;20250226;20250331;970000;;R;RESIDENCE;62;;;0;AU936232;
C;081;3573825;12;20250407 01:06;62/SP85092;
D;081;3573825;12;20250407 01:06;P;;;;;;
D;081;3573825;12;20250407 01:06;P;;;;;;
D;081;3573825;12;20250407 01:06;V;;;;;;
B;081;4090348;13;20250407 01:06;;;45;JUPITER RD;KELLYVILLE;2155;450.1;M;20250208;20250324;2315000;R2;R;RESIDENCE;;AYY;;0;AU916729;
C;081;4090348;13;20250407 01:06;51/1217328;
D;081;4090348;13;20250407 01:06;P;;;;;;
D;081;4090348;13;20250407 01:06;P;;;;;;
D;081;4090348;13;20250407 01:06;V;;;;;;
B;081;4075331;14;20250407 01:06;;;5;SCOTCH WAY;GABLES;2765;500.5;M;20250210;20250401;1700000;R3;R;RESIDENCE;;GBM;;0;AU940654;
C;081;4075331;14;20250407 01:06;2051/1217660;
D;081;4075331;14;20250407 01:06;P;;;;;;
D;081;4075331;14;20250407 01:06;V;;;;;;
D;081;4075331;14;20250407 01:06;V;;;;;;
B;081;4096057;15;20250407 01:06;;;9;TOMAREE RD;NORTH KELLYVILLE;2155;472.6;M;20250216;20250331;1500000;R2;R;RESIDENCE;;NKR;;0;AU937824;
C;081;4096057;15;20250407 01:06;139/1208719;
D;081;4096057;15;20250407 01:06;P;;;;;;
D;081;4096057;15;20250407 01:06;V;;;;;;
D;081;4096057;15;20250407 01:06;V;;;;;;
B;081;4133282;16;20250407 01:06;;313;4;GERBERA PL;KELLYVILLE;2155;182;M;20250227;20250327;835000;;R;RESIDENCE;66;;;0;AU926925;
C;081;4133282;16;20250407 01:06;66/SP91889;
D;081;4133282;16;20250407 01:06;P;;;;;;
D;081;4133282;16;20250407 01:06;P;;;;;;
D;081;4133282;16;20250407 01:06;V;;;;;;
D;081;4133282;16;20250407 01:06;V;;;;;;
B;081;4606220;17;20250407 01:06;;;8;CHESTERTON AVE;NORTH KELLYVILLE;2155;642.4;M;20241214;20250331;2020000;;R;RESIDENCE;;;;0;AU937303;
C;081;4606220;17;20250407 01:06;216/1187191;
D;081;4606220;17;20250407 01:06;P;;;;;;
D;081;4606220;17;20250407 01:06;P;;;;;;
D;081;4606220;17;20250407 01:06;V;;;;;;
B;081;4575710;18;20250407 01:06;;;66;ROLAND GARROS CRES;NORTH KELLYVILLE;2155;482.3;M;20241205;20250324;2128500;R2;R;RESIDENCE;;NKR;;0;AU917470;
C;081;4575710;18;20250407 01:06;2002/1285025;
D;081;4575710;18;20250407 01:06;P;;;;;;
D;081;4575710;18;20250407 01:06;P;;;;;;
D;081;4575710;18;20250407 01:06;V;;;;;;
B;081;4577985;19;20250407 01:06;;104;227;HEZLETT RD;NORTH KELLYVILLE;2155;79;M;20250123;20250328;510000;;R;RESIDENCE;28;;;0;AU934093;
C;081;4577985;19;20250407 01:06;28/SP104040;
