A;RTSALEDATA;081;20250203 01:01;VALNET;
B;081;2904146;1;20250203 01:01;;12;4;ORANGE GR;CASTLE HILL;2154;;;20241219;20250128;1000000;;R;RESIDENCE;12;;;0;AU784948;
C;081;2904146;1;20250203 01:01;12/SP68656;
D;081;2904146;1;20250203 01:01;P;;;;;;
D;081;2904146;1;20250203 01:01;V;;;;;;
D;081;2904146;1;20250203 01:01;V;;;;;;
B;081;3370818;2;20250203 01:01;;;4;HOLLY ST;ROUSE HILL;2155;390;M;20241214;20250124;1761000;R3;R;RESIDENCE;;RHM;;0;AU778864;
C;081;3370818;2;20250203 01:01;83/280009;
D;081;3370818;2;20250203 01:01;P;;;;;;
D;081;3370818;2;20250203 01:01;P;;;;;;
D;081;3370818;2;20250203 01:01;V;;;;;;
D;081;3370818;2;20250203 01:01;V;;;;;;
B;081;3400759;3;20250203 01:01;;7;29;LEXINGTON DR;BELLA VISTA;2153;167;M;20241022;20250122;1450000;;3;COMMERCIAL;7;;;0;AU772029;
C;081;3400759;3;20250203 01:01;7/SP80821;
D;081;3400759;3;20250203 01:01;P;;;;;;
D;081;3400759;3;20250203 01:01;V;;;;;;
B;081;4198174;4;20250203 01:01;;;16;CHADWICK DR;GABLES;2765;501.4;M;20241201;20250128;1530000;R3;R;RESIDENCE;;GBM;;0;AU781413;
C;081;4198174;4;20250203 01:01;238/1230475;
D;081;4198174;4;20250203 01:01;P;;;;;;
D;081;4198174;4;20250203 01:01;P;;;;;;
D;081;4198174;4;20250203 01:01;V;;;;;;
D;081;4198174;4;20250203 01:01;V;;;;;;
B;081;4180962;5;20250203 01:01;;;46;SAN SIRO RD;NORTH KELLYVILLE;2155;360;M;20241031;20250129;1825000;R2;R;RESIDENCE;;NKR;;0;AU786905;
C;081;4180962;5;20250203 01:01;316/1229049;
D;081;4180962;5;20250203 01:01;P;;;;;;
D;081;4180962;5;20250203 01:01;P;;;;;;
D;081;4180962;5;20250203 01:01;V;;;;;;
B;081;4176840;6;20250203 01:01;;140;2;NATURA RISE;NORWEST;2153;136;M;20241216;20250128;840000;;R;RESIDENCE;36;;;0;AU783146;
C;081;4176840;6;20250203 01:01;36/SP97750;
D;081;4176840;6;20250203 01:01;P;;;;;;
D;081;4176840;6;20250203 01:01;V;;;;;;
B;081;3517157;7;20250203 01:01;;;15;GALVIN AVE;KELLYVILLE;2155;600;M;20241102;20250123;2760000;R3;R;RESIDENCE;;KEM;;0;AU773408;
C;081;3517157;7;20250203 01:01;25/1147302;
D;081;3517157;7;20250203 01:01;P;;;;;;
D;081;3517157;7;20250203 01:01;P;;;;;;
D;081;3517157;7;20250203 01:01;V;;;;;;
D;081;3517157;7;20250203 01:01;V;;;;;;
