A;084;20110801 02:03;VALNET;
D;084;3014471;8;20110801 02:03;V;;;;;;
B;084;3499933;9;20110801 02:03;;308;1;BRUCE AVE;KILLARA;2071;;;20110614;20110725;900000;;R;RESIDENCE;37;;;0;AG389190;
C;084;3499933;9;20110801 02:03;37/SP83181;
D;084;3499933;9;20110801 02:03;P;;;;;;
D;084;3499933;9;20110801 02:03;P;;;;;;
D;084;3499933;9;20110801 02:03;V;;;;;;
B;084;3517797;10;20110801 02:03;;50;9;BRUCE AVE;KILLARA;2071;;;20110616;20110719;860000;;R;RESIDENCE;50;;;0;AG377398;
C;084;3517797;10;20110801 02:03;50/SP83741;
D;084;3517797;10;20110801 02:03;P;;;;;;
D;084;3517797;10;20110801 02:03;V;;;;;;
B;084;3516636;11;20110801 02:03;;4;8;NOLA RD;ROSEVILLE;2069;;;20110601;20110713;988888;;V;VACANT LAND;9;;;0;AG380594;
C;084;3516636;11;20110801 02:03;9/SP83345;
D;084;3516636;11;20110801 02:03;P;;;;;;
D;084;3516636;11;20110801 02:03;P;;;;;;
D;084;3516636;11;20110801 02:03;V;;;;;;
B;084;3524438;12;20110801 02:03;;19;3;BUNDARRA AVE S;WAHROONGA;2076;;;20110606;20110627;820000;;R;RESIDENCE;19;;;0;AG375187;
C;084;3524438;12;20110801 02:03;19/SP83732;
D;084;3524438;12;20110801 02:03;P;;;;;;
D;084;3524438;12;20110801 02:03;P;;;;;;
D;084;3524438;12;20110801 02:03;V;;;;;;
B;084;3553372;13;20110801 02:03;;308;657;PACIFIC HWY;KILLARA;2071;;;20110620;20110718;520000;;R;RESIDENCE;36;;;0;AG381075;
C;084;3553372;13;20110801 02:03;36/SP84278;
D;084;3553372;13;20110801 02:03;P;;;;;;
D;084;3553372;13;20110801 02:03;P;;;;;;
D;084;3553372;13;20110801 02:03;V;;;;;;
B;084;3557342;14;20110801 02:03;;316;8;MERRIWA ST;GORDON;2072;;;20110530;20110718;495000;;R;RESIDENCE;28;;;0;AG383492;
C;084;3557342;14;20110801 02:03;28/SP84751;
D;084;3557342;14;20110801 02:03;P;;;;;;
D;084;3557342;14;20110801 02:03;V;;;;;;
D;084;3557342;14;20110801 02:03;V;;;;;;
B;084;3557342;15;20110801 02:03;;822;8;MERRIWA ST;GORDON;2072;;;20110520;20110708;774000;;R;RESIDENCE;90;;;0;AG371218;
C;084;3557342;15;20110801 02:03;90/SP84751;
D;084;3557342;15;20110801 02:03;P;;;;;;
D;084;3557342;15;20110801 02:03;P;;;;;;
D;084;3557342;15;20110801 02:03;V;;;;;;
B;084;3557342;16;20110801 02:03;;631;3;MCINTYRE ST;GORDON;2072;;;20110531;20110712;660000;;R;RESIDENCE;131;;;0;AG369826;
C;084;3557342;16;20110801 02:03;131/SP84751;
D;084;3557342;16;20110801 02:03;P;;;;;;
D;084;3557342;16;20110801 02:03;V;;;;;;
B;084;3568548;17;20110801 02:03;;3;7;MILRAY ST;LINDFIELD;2070;;;20110603;20110714;1160000;;R;RESIDENCE;3;;;0;AG383930;
C;084;3568548;17;20110801 02:03;3/SP85003;
D;084;3568548;17;20110801 02:03;P;;;;;;
D;084;3568548;17;20110801 02:03;V;;;;;;
B;084;3581667;18;20110801 02:03;;27;1155;PACIFIC HWY;PYMBLE;2073;85;M;20100129;20110623;435000;;R;RESIDENCE;27;;;0;AG369556;
C;084;3581667;18;20110801 02:03;27/SP85453;
D;084;3581667;18;20110801 02:03;P;;;;;;
D;084;3581667;18;20110801 02:03;V;;;;;;
B;084;3581667;19;20110801 02:03;;35;1155;PACIFIC HWY;PYMBLE;2073;140;M;20100222;20110704;640000;;R;RESIDENCE;35;;;0;AG377477;
C;084;3581667;19;20110801 02:03;35/SP85453;
D;084;3581667;19;20110801 02:03;P;;;;;;
D;084;3581667;19;20110801 02:03;V;;;;;;
B;084;3567679;20;20110801 02:03;;;208 A;THE COMENARRA PARKWAY;WAHROONGA;2076;431.1;M;20101120;20110323;800000;A;R;RESIDENCE;;EB;;0;AG373539;
C;084;3567679;20;20110801 02:03;3/1155858;
D;084;3567679;20;20110801 02:03;P;;;;;;
D;084;3567679;20;20110801 02:03;V;;;;;;
B;084;3590405;21;20110801 02:03;;9;9;KINGS AVE;ROSEVILLE;2069;;;20100330;20110719;1050000;;R;RESIDENCE;9;;;0;AG377486;
C;084;3590405;21;20110801 02:03;9/SP85601;
D;084;3590405;21;20110801 02:03;P;;;;;;
D;084;3590405;21;20110801 02:03;V;;;;;;
D;084;3590405;21;20110801 02:03;V;;;;;;
B;084;3590405;22;20110801 02:03;;15;9;KINGS AVE;ROSEVILLE;2069;;;20100325;20110715;1010000;;3;HOME UNIT;15;;;0;AG381901;
C;084;3590405;22;20110801 02:03;15/SP85601;
D;084;3590405;22;20110801 02:03;P;;;;;;
D;084;3590405;22;20110801 02:03;P;;;;;;
D;084;3590405;22;20110801 02:03;V;;;;;;
D;084;3590405;22;20110801 02:03;V;;;;;;
B;084;3552650;23;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20110328;20110720;485000;;R;RESIDENCE;96;;;0;AG381391;
C;084;3552650;23;20110801 02:03;96/SP85351;
D;084;3552650;23;20110801 02:03;P;;;;;;
D;084;3552650;23;20110801 02:03;V;;;;;;
B;084;3552650;24;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20091214;20110708;625000;;R;RESIDENCE;98;;;0;AG369178;
C;084;3552650;24;20110801 02:03;98/SP85351;
D;084;3552650;24;20110801 02:03;P;;;;;;
D;084;3552650;24;20110801 02:03;P;;;;;;
D;084;3552650;24;20110801 02:03;V;;;;;;
B;084;3552650;25;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20110415;20110715;656000;;R;RESIDENCE;104;;;0;AG380436;
C;084;3552650;25;20110801 02:03;104/SP85351;
D;084;3552650;25;20110801 02:03;P;;;;;;
D;084;3552650;25;20110801 02:03;P;;;;;;
D;084;3552650;25;20110801 02:03;V;;;;;;
B;084;3552650;26;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090507;20110715;556000;;R;RESIDENCE;109;;;0;AG378321;
C;084;3552650;26;20110801 02:03;109/SP85351;
D;084;3552650;26;20110801 02:03;P;;;;;;
D;084;3552650;26;20110801 02:03;P;;;;;;
D;084;3552650;26;20110801 02:03;V;;;;;;
B;084;3552650;27;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090824;20110720;581000;;R;RESIDENCE;111;;;0;AG381820;
C;084;3552650;27;20110801 02:03;111/SP85351;
D;084;3552650;27;20110801 02:03;P;;;;;;
D;084;3552650;27;20110801 02:03;V;;;;;;
B;084;3552650;28;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090521;20110714;566280;;R;RESIDENCE;119;;;0;AG379138;
C;084;3552650;28;20110801 02:03;119/SP85351;
D;084;3552650;28;20110801 02:03;P;;;;;;
D;084;3552650;28;20110801 02:03;P;;;;;;
D;084;3552650;28;20110801 02:03;V;;;;;;
B;084;3552650;29;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20091012;20110715;638500;;R;RESIDENCE;122;;;0;AG377807;
C;084;3552650;29;20110801 02:03;122/SP85351;
D;084;3552650;29;20110801 02:03;P;;;;;;
D;084;3552650;29;20110801 02:03;P;;;;;;
D;084;3552650;29;20110801 02:03;V;;;;;;
B;084;3552650;30;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090722;20110711;640000;;R;RESIDENCE;124;;;0;AG366449;
C;084;3552650;30;20110801 02:03;124/SP85351;
D;084;3552650;30;20110801 02:03;P;;;;;;
D;084;3552650;30;20110801 02:03;V;;;;;;
B;084;3552650;31;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20110217;20110714;665000;;R;RESIDENCE;128;;;0;AG385130;
C;084;3552650;31;20110801 02:03;128/SP85351;
D;084;3552650;31;20110801 02:03;P;;;;;;
D;084;3552650;31;20110801 02:03;P;;;;;;
D;084;3552650;31;20110801 02:03;V;;;;;;
B;084;3552650;32;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20100803;20110713;494000;;R;RESIDENCE;131;;;0;AG374148;
C;084;3552650;32;20110801 02:03;131/SP85351;
D;084;3552650;32;20110801 02:03;P;;;;;;
D;084;3552650;32;20110801 02:03;V;;;;;;
B;084;3552650;33;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090511;20110714;413000;;R;RESIDENCE;133;;;0;AG376550;
C;084;3552650;33;20110801 02:03;133/SP85351;
D;084;3552650;33;20110801 02:03;P;;;;;;
D;084;3552650;33;20110801 02:03;V;;;;;;
B;084;3552650;34;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20090706;20110720;582000;;R;RESIDENCE;138;;;0;AG382146;
C;084;3552650;34;20110801 02:03;138/SP85351;
D;084;3552650;34;20110801 02:03;P;;;;;;
D;084;3552650;34;20110801 02:03;V;;;;;;
B;084;3552650;35;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20100907;20110713;529000;;R;RESIDENCE;139;;;0;AG374101;
C;084;3552650;35;20110801 02:03;139/SP85351;
D;084;3552650;35;20110801 02:03;P;;;;;;
D;084;3552650;35;20110801 02:03;P;;;;;;
D;084;3552650;35;20110801 02:03;V;;;;;;
B;084;3552650;36;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20101105;20110721;610000;;R;RESIDENCE;149;;;0;AG386514;
C;084;3552650;36;20110801 02:03;149/SP85351;
D;084;3552650;36;20110801 02:03;P;;;;;;
D;084;3552650;36;20110801 02:03;V;;;;;;
B;084;3552650;37;20110801 02:03;;;2;AVON RD;PYMBLE;2073;;;20100317;20110718;603000;;R;RESIDENCE;158;;;0;AG381006;
C;084;3552650;37;20110801 02:03;158/SP85351;
D;084;3552650;37;20110801 02:03;P;;;;;;
D;084;3552650;37;20110801 02:03;V;;;;;;
B;084;3588041;38;20110801 02:03;;6;1;BUCKINGHAM RD;KILLARA;2071;;;20100622;20110712;430000;;R;RESIDENCE;17;;;0;AG373943;
C;084;3588041;38;20110801 02:03;17/SP85481;
D;084;3588041;38;20110801 02:03;P;;;;;;
D;084;3588041;38;20110801 02:03;P;;;;;;
D;084;3588041;38;20110801 02:03;V;;;;;;
B;084;3588041;39;20110801 02:03;;12;1;BUCKINGHAM RD;KILLARA;2071;;;20110311;20110714;680000;;R;RESIDENCE;22;;;0;AG375475;
C;084;3588041;39;20110801 02:03;22/SP85481;
D;084;3588041;39;20110801 02:03;P;;;;;;
D;084;3588041;39;20110801 02:03;V;;;;;;
B;084;3588041;40;20110801 02:03;;11;1;BUCKINGHAM RD;KILLARA;2071;;;20110204;20110714;453000;;3;HOME UNIT;26;;;0;AG377620;
C;084;3588041;40;20110801 02:03;26/SP85481;
D;084;3588041;40;20110801 02:03;P;;;;;;
D;084;3588041;40;20110801 02:03;V;;;;;;
B;084;3588766;41;20110801 02:03;;14;26;MARIAN ST;KILLARA;2071;;;20101124;20110718;490000;;R;RESIDENCE;14;;;0;AG383943;
C;084;3588766;41;20110801 02:03;14/SP85594;
D;084;3588766;41;20110801 02:03;P;;;;;;
D;084;3588766;41;20110801 02:03;P;;;;;;
D;084;3588766;41;20110801 02:03;V;;;;;;
B;084;3588766;42;20110801 02:03;;;26;MARIAN ST;KILLARA;2071;;;20100630;20110718;490000;;R;RESIDENCE;15;;;0;AG383625;
C;084;3588766;42;20110801 02:03;15/SP85594;
D;084;3588766;42;20110801 02:03;P;;;;;;
D;084;3588766;42;20110801 02:03;V;;;;;;
B;084;3588766;43;20110801 02:03;;28;26;MARIAN ST;KILLARA;2071;;;20110524;20110722;830000;;R;RESIDENCE;28;;;0;AG386655;
C;084;3588766;43;20110801 02:03;28/SP85594;
D;084;3588766;43;20110801 02:03;P;;;;;;
D;084;3588766;43;20110801 02:03;V;;;;;;
B;084;3588766;44;20110801 02:03;;30;26;MARIAN ST;KILLARA;2071;;;20110329;20110718;595000;;R;RESIDENCE;30;;;0;AG383926;
C;084;3588766;44;20110801 02:03;30/SP85594;
D;084;3588766;44;20110801 02:03;P;;;;;;
D;084;3588766;44;20110801 02:03;V;;;;;;
B;084;3588766;45;20110801 02:03;;;26;MARIAN ST;KILLARA;2071;;;20090807;20110719;650000;;3;RENTAL;32;;;0;AG391876;
C;084;3588766;45;20110801 02:03;32/SP85594;
D;084;3588766;45;20110801 02:03;P;;;;;;
D;084;3588766;45;20110801 02:03;V;;;;;;
B;084;3588766;46;20110801 02:03;;43;26;MARIAN ST;KILLARA;2071;;;20090807;20110721;670000;;R;RESIDENCE;43;;;0;AG390498;
C;084;3588766;46;20110801 02:03;43/SP85594;
D;084;3588766;46;20110801 02:03;P;;;;;;
D;084;3588766;46;20110801 02:03;V;;;;;;
B;084;3588766;47;20110801 02:03;;;26;MARIAN ST;KILLARA;2071;;;20100331;20110718;1140000;;R;RESIDENCE;51;;;0;AG382924;
C;084;3588766;47;20110801 02:03;51/SP85594;
D;084;3588766;47;20110801 02:03;P;;;;;;
D;084;3588766;47;20110801 02:03;V;;;;;;
B;084;3126480;48;20110801 02:03;;2;6;CANOON RD;TURRAMURRA;2074;;;20110222;20110715;962800;;R;RESIDENCE;2;;;0;AG377455;
C;084;3126480;48;20110801 02:03;2/SP73574;
D;084;3126480;48;20110801 02:03;P;;;;;;
D;084;3126480;48;20110801 02:03;V;;;;;;
B;084;3230806;49;20110801 02:03;;4;115;CARRINGTON RD;WAHROONGA;2076;;;20110610;20110714;1050000;;R;RESIDENCE;4;;;0;AG375211;
C;084;3230806;49;20110801 02:03;4/SP76435;
D;084;3230806;49;20110801 02:03;P;;;;;;
D;084;3230806;49;20110801 02:03;P;;;;;;
D;084;3230806;49;20110801 02:03;V;;;;;;
B;084;694198;50;20110801 02:03;;;32;ELGIN ST;GORDON;2072;1309;M;20110608;20110720;995000;A;3;HOUSE;;GP;;0;AG386890;
C;084;694198;50;20110801 02:03;1/17131;
D;084;694198;50;20110801 02:03;P;;;;;;
D;084;694198;50;20110801 02:03;P;;;;;;
D;084;694198;50;20110801 02:03;V;;;;;;
D;084;694198;50;20110801 02:03;V;;;;;;
B;084;688842;51;20110801 02:03;;;84;BURNS RD;WAHROONGA;2076;1444;M;20110325;20110719;2380000;A;R;RESIDENCE;;HB;;0;AG385441;
C;084;688842;51;20110801 02:03;4/737430;
D;084;688842;51;20110801 02:03;P;;;;;;
D;084;688842;51;20110801 02:03;P;;;;;;
D;084;688842;51;20110801 02:03;V;;;;;;
B;084;710440;52;20110801 02:03;;;77;PENTECOST AVE;PYMBLE;2073;975.6;M;20110323;20110713;1700000;A;R;RESIDENCE;;GT;;0;AG378052;
C;084;710440;52;20110801 02:03;8/6/13451;
D;084;710440;52;20110801 02:03;P;;;;;;
D;084;710440;52;20110801 02:03;P;;;;;;
D;084;710440;52;20110801 02:03;P;;;;;;
D;084;710440;52;20110801 02:03;V;;;;;;
D;084;710440;52;20110801 02:03;V;;;;;;
B;084;705213;53;20110801 02:03;;8;213;MONA VALE RD;ST IVES;2075;;;20110510;20110601;650000;;3;SHOP;8;;;0;AG294785;
C;084;705213;53;20110801 02:03;8/SP3477;
D;084;705213;53;20110801 02:03;P;;;;;;
D;084;705213;53;20110801 02:03;P;;;;;;
D;084;705213;53;20110801 02:03;V;;;;;;
B;084;686519;54;20110801 02:03;;;18;BLOOMSBURY AVE;PYMBLE;2073;689.2;M;20110421;20110616;776600;R3;R;RESIDENCE;;RAY;;0;AG312729;
C;084;686519;54;20110801 02:03;B/362538;
D;084;686519;54;20110801 02:03;P;;;;;;
D;084;686519;54;20110801 02:03;P;;;;;;
D;084;686519;54;20110801 02:03;V;;;;;;
D;084;686519;54;20110801 02:03;V;;;;;;
B;084;705299;55;20110801 02:03;;73;2;KITCHENER ST;ST IVES;2075;;;20110420;20110520;510000;;R;RESIDENCE;73;;;0;AG387977;
C;084;705299;55;20110801 02:03;73/SP31567;
D;084;705299;55;20110801 02:03;P;;;;;;
D;084;705299;55;20110801 02:03;V;;;;;;
B;084;705299;56;20110801 02:03;;97;2;KITCHENER ST;ST IVES;2075;;;20110527;20110624;615000;;R;RESIDENCE;97;;;0;AG387598;
C;084;705299;56;20110801 02:03;97/SP31939;
D;084;705299;56;20110801 02:03;P;;;;;;
D;084;705299;56;20110801 02:03;V;;;;;;
B;084;710757;57;20110801 02:03;;;24;POWELL ST;KILLARA;2071;1115;M;20110310;20110704;2975000;A;R;RESIDENCE;;GM;;0;AG377418;
C;084;710757;57;20110801 02:03;2/847660;
D;084;710757;57;20110801 02:03;P;;;;;;
D;084;710757;57;20110801 02:03;P;;;;;;
D;084;710757;57;20110801 02:03;V;;;;;;
D;084;710757;57;20110801 02:03;V;;;;;;
B;084;713337;58;20110801 02:03;;;7;SHEATHER AVE;ST IVES;2075;922.5;M;20110531;20110722;950000;A;3;HOUSE;;GQ;;0;AG393060;
C;084;713337;58;20110801 02:03;34/206717;
D;084;713337;58;20110801 02:03;P;;;;;;
D;084;713337;58;20110801 02:03;P;;;;;;
D;084;713337;58;20110801 02:03;V;;;;;;
B;084;718805;59;20110801 02:03;;;16;WHITEHAVEN ST;ST IVES;2075;948.5;M;20110608;20110623;970000;A;R;RESIDENCE;;GS;;0;AG382790;
C;084;718805;59;20110801 02:03;14/238706;
D;084;718805;59;20110801 02:03;P;;;;;;
D;084;718805;59;20110801 02:03;P;;;;;;
D;084;718805;59;20110801 02:03;V;;;;;;
D;084;718805;59;20110801 02:03;V;;;;;;
B;084;702931;60;20110801 02:03;;;83;LUCINDA AVE;WAHROONGA;2076;1322;M;20110616;20110708;1240000;A;R;RESIDENCE;;EA;;0;AG367166;
C;084;702931;60;20110801 02:03;1/502134;
D;084;702931;60;20110801 02:03;P;;;;;;
D;084;702931;60;20110801 02:03;P;;;;;;
D;084;702931;60;20110801 02:03;V;;;;;;
B;084;686842;61;20110801 02:03;THE LODGE;44;381;BOBBIN HEAD RD;TURRAMURRA;2074;;;20110531;20110701;670000;;R;RESIDENCE;44;;;0;AG384620;
C;084;686842;61;20110801 02:03;44/SP50215;
D;084;686842;61;20110801 02:03;P;;;;;;
D;084;686842;61;20110801 02:03;V;;;;;;
B;084;700499;62;20110801 02:03;;;151;KISSING POINT RD;TURRAMURRA;2074;1151;M;20110603;20110715;810000;A;R;RESIDENCE;;EF;;0;AG377824;
C;084;700499;62;20110801 02:03;8/23294;
D;084;700499;62;20110801 02:03;P;;;;;;
D;084;700499;62;20110801 02:03;P;;;;;;
D;084;700499;62;20110801 02:03;V;;;;;;
D;084;700499;62;20110801 02:03;V;;;;;;
B;084;698028;63;20110801 02:03;;;23;HILLSIDE AVE;ST IVES CHASE;2075;1372;M;20110429;20110630;750000;A;3;HOUSE;;GY;;0;AG392518;
C;084;698028;63;20110801 02:03;30/223923;
D;084;698028;63;20110801 02:03;P;;;;;;
D;084;698028;63;20110801 02:03;P;;;;;;
D;084;698028;63;20110801 02:03;V;;;;;;
B;084;708717;64;20110801 02:03;;4;1292;PACIFIC HWY;TURRAMURRA;2074;;;20110222;20110330;462000;;R;RESIDENCE;4;;;0;AG165082;
C;084;708717;64;20110801 02:03;4/SP7552;
D;084;708717;64;20110801 02:03;P;;;;;;
D;084;708717;64;20110801 02:03;P;;;;;;
D;084;708717;64;20110801 02:03;V;;;;;;
B;084;700839;65;20110801 02:03;;;73;KITCHENER ST;ST IVES;2075;1740;M;20110708;20110708;2350000;A;R;RESIDENCE;;GS;;0;AG374666;
C;084;700839;65;20110801 02:03;1/714142;
D;084;700839;65;20110801 02:03;P;;;;;;
D;084;700839;65;20110801 02:03;V;;;;;;
B;084;708889;66;20110801 02:03;;6;1012;PACIFIC HWY;PYMBLE;2073;;;20110523;20110622;407000;;R;RESIDENCE;6;;;0;AG377040;
C;084;708889;66;20110801 02:03;6/SP2748;
D;084;708889;66;20110801 02:03;P;;;;;;
D;084;708889;66;20110801 02:03;V;;;;;;
D;084;708889;66;20110801 02:03;V;;;;;;
B;084;708889;67;20110801 02:03;;11;1012;PACIFIC HWY;PYMBLE;2073;;;20110523;20110622;407000;;R;RESIDENCE;11;;;0;AG377040;
C;084;708889;67;20110801 02:03;11/SP2748;
D;084;708889;67;20110801 02:03;P;;;;;;
D;084;708889;67;20110801 02:03;V;;;;;;
D;084;708889;67;20110801 02:03;V;;;;;;
B;084;687432;68;20110801 02:03;;;93;BOUNDARY RD;WAHROONGA;2076;1458;M;20110401;20110715;1460000;A;R;RESIDENCE;;HD;;0;AG382972;
C;084;687432;68;20110801 02:03;4/560693;
D;084;687432;68;20110801 02:03;P;;;;;;
D;084;687432;68;20110801 02:03;V;;;;;;
D;084;687432;68;20110801 02:03;V;;;;;;
B;084;706414;69;20110801 02:03;;;18;MYRTLE PL;ST IVES;2075;1303;M;20110607;20110719;955000;A;R;RESIDENCE;;GS;;0;AG388743;
C;084;706414;69;20110801 02:03;B/417494;
D;084;706414;69;20110801 02:03;P;;;;;;
D;084;706414;69;20110801 02:03;V;;;;;;
B;084;684986;70;20110801 02:03;;;44;BANCROFT AVE;ROSEVILLE;2069;1411;M;20110420;20110719;2040000;A;R;RESIDENCE;;GE;;0;AG377362;
C;084;684986;70;20110801 02:03;26/B/5035;
D;084;684986;70;20110801 02:03;P;;;;;;
D;084;684986;70;20110801 02:03;P;;;;;;
D;084;684986;70;20110801 02:03;P;;;;;;
D;084;684986;70;20110801 02:03;P;;;;;;
D;084;684986;70;20110801 02:03;V;;;;;;
B;084;690281;71;20110801 02:03;;;19 A;CECIL ST;GORDON;2072;1726;M;20110606;20110718;1450000;A;R;RESIDENCE;;EX;;0;AG380446;
C;084;690281;71;20110801 02:03;B/363729;
D;084;690281;71;20110801 02:03;P;;;;;;
D;084;690281;71;20110801 02:03;P;;;;;;
D;084;690281;71;20110801 02:03;V;;;;;;
B;084;709157;72;20110801 02:03;;11;592;PACIFIC HWY;KILLARA;2071;;;20110415;20110520;524500;;R;RESIDENCE;11;;;0;AG371340;
C;084;709157;72;20110801 02:03;11/SP8999;
D;084;709157;72;20110801 02:03;P;;;;;;
D;084;709157;72;20110801 02:03;V;;;;;;
B;084;709366;73;20110801 02:03;CASA SIERRA;20;472;PACIFIC HWY;LINDFIELD;2070;;;20110514;20110714;639000;;R;RESIDENCE;20;;;0;AG376467;
C;084;709366;73;20110801 02:03;20/SP5335;
D;084;709366;73;20110801 02:03;P;;;;;;
D;084;709366;73;20110801 02:03;V;;;;;;
D;084;709366;73;20110801 02:03;V;;;;;;
B;084;720110;74;20110801 02:03;;;27 A;YOUNG ST;WAHROONGA;2076;1366;M;20110305;20110701;1710000;A;R;RESIDENCE;;HB;;0;AG382615;
C;084;720110;74;20110801 02:03;E/418260;
D;084;720110;74;20110801 02:03;P;;;;;;
D;084;720110;74;20110801 02:03;P;;;;;;
D;084;720110;74;20110801 02:03;V;;;;;;
B;084;698840;75;20110801 02:04;;32;2;JERSEY ST;TURRAMURRA;2074;;;20110405;20110517;630000;;R;RESIDENCE;32;;;0;AG386750;
C;084;698840;75;20110801 02:04;32/SP54722;
D;084;698840;75;20110801 02:04;P;;;;;;
D;084;698840;75;20110801 02:04;P;;;;;;
D;084;698840;75;20110801 02:04;V;;;;;;
B;084;712306;76;20110801 02:04;;;167;ROSEDALE RD;ST IVES;2075;1867;M;20070424;20070424;2928850;R4;R;RESIDENCE;;RAV;;0;AG380643;
C;084;712306;76;20110801 02:04;Y/383003;
D;084;712306;76;20110801 02:04;P;;;;;;
D;084;712306;76;20110801 02:04;V;;;;;;
B;084;685416;77;20110801 02:04;;;92;BARRIE ST;EAST KILLARA;2071;973.8;M;20110606;20110718;1150000;A;R;RESIDENCE;;GL;;0;AG386153;
C;084;685416;77;20110801 02:04;12/72/245015;
D;084;685416;77;20110801 02:04;P;;;;;;
D;084;685416;77;20110801 02:04;P;;;;;;
D;084;685416;77;20110801 02:04;V;;;;;;
D;084;685416;77;20110801 02:04;V;;;;;;
B;084;685590;78;20110801 02:04;;;8;BASS PL;ST IVES;2075;1031;M;20110528;20110708;1115000;A;R;RESIDENCE;;GY;;0;AG383839;
C;084;685590;78;20110801 02:04;50/30576;
D;084;685590;78;20110801 02:04;P;;;;;;
D;084;685590;78;20110801 02:04;P;;;;;;
D;084;685590;78;20110801 02:04;V;;;;;;
B;084;685663;79;20110801 02:04;;;37;BEACONSFIELD PDE;LINDFIELD;2070;1745;M;20110601;20110719;1600000;A;R;RESIDENCE;;GB;;0;AG386073;
