A;211;20030501 12:48;PBARBER;
D;211;2124869;39;20030501 12:48;P;;;;;;
D;211;2124869;39;20030501 12:48;V;;;;;;
B;211;2124869;40;20030501 12:48;;95;19;FORBES ST;WOOLLOOMOOLOO;2011;;;20030210;20030325;165000;;R;RESIDENCE;95;;;;9531021;
C;211;2124869;40;20030501 12:48;95//SP 50964;
D;211;2124869;40;20030501 12:48;P;;;;;;
D;211;2124869;40;20030501 12:48;V;;;;;;
B;211;2125090;41;20030501 12:48;;;240;FORBES ST;DARLINGHURST;2010;184.8;M;20030219;20030402;1250000;A;R;RESIDENCE;;BB;;;9519503;
C;211;2125090;41;20030501 12:48;22//777608;
D;211;2125090;41;20030501 12:48;P;;;;;;
D;211;2125090;41;20030501 12:48;P;;;;;;
D;211;2125090;41;20030501 12:48;P;;;;;;
D;211;2125090;41;20030501 12:48;V;;;;;;
B;211;2125183;42;20030501 12:48;HORIZON;13;184;FORBES ST;DARLINGHURST;2010;;;20030311;20030411;650000;;R;RESIDENCE;13;;;;9539618;
C;211;2125183;42;20030501 12:48;13//SP 58068;
D;211;2125183;42;20030501 12:48;P;;;;;;
D;211;2125183;42;20030501 12:48;V;;;;;;
B;211;2125183;43;20030501 12:48;HORIZON;144;184;FORBES ST;DARLINGHURST;2010;;;20030314;20030411;940000;;3;UNIT;144;;;;9551042;
C;211;2125183;43;20030501 12:48;144//SP 58068;
D;211;2125183;43;20030501 12:48;P;;;;;;
D;211;2125183;43;20030501 12:48;V;;;;;;
B;211;2125960;44;20030501 12:48;;;109;GARDEN ST;ALEXANDRIA;2015;97.5;M;20021111;20021218;442500;A;R;RESIDENCE;;BR;;;9524356;
C;211;2125960;44;20030501 12:48;1//742295;
D;211;2125960;44;20030501 12:48;P;;;;;;
D;211;2125960;44;20030501 12:48;V;;;;;;
D;211;2125960;44;20030501 12:48;V;;;;;;
B;211;2126210;45;20030501 12:48;;;113;GEORGE ST;ERSKINEVILLE;2043;139.1;M;20030222;20030409;515000;A;R;RESIDENCE;;BQ;;;9535841;
C;211;2126210;45;20030501 12:48;4//32967;
D;211;2126210;45;20030501 12:48;P;;;;;;
D;211;2126210;45;20030501 12:48;V;;;;;;
D;211;2126210;45;20030501 12:48;V;;;;;;
B;211;2127223;46;20030501 12:48;;37;220;GOULBURN ST;SURRY HILLS;2010;;;20030210;20030411;220000;;R;RESIDENCE;37;;;;9540675;
C;211;2127223;46;20030501 12:48;37//SP 43980;
D;211;2127223;46;20030501 12:48;P;;;;;;
D;211;2127223;46;20030501 12:48;V;;;;;;
B;211;2127941;47;20030501 12:48;;;40;HANSARD ST;ZETLAND;2017;738.1;M;20030213;20030408;2035000;M;3;INDUSTRIAL;;MG;;;9528179;
C;211;2127941;47;20030501 12:48;12//866558;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;P;;;;;;
D;211;2127941;47;20030501 12:48;V;;;;;;
B;211;2128172;48;20030501 12:48;;1;44;HARDIE ST;DARLINGHURST;2010;;;20030110;20030411;610000;;R;RESIDENCE;1;;;;9550779;
C;211;2128172;48;20030501 12:48;1//SP 13917;
D;211;2128172;48;20030501 12:48;P;;;;;;
D;211;2128172;48;20030501 12:48;V;;;;;;
B;211;2129772;49;20030501 12:48;;;84;KEPOS ST;REDFERN;2016;;;20030207;20030417;497000;A;R;RESIDENCE;;BH;;;9552045;
C;211;2129772;49;20030501 12:48;I//441275;
D;211;2129772;49;20030501 12:48;P;;;;;;
D;211;2129772;49;20030501 12:48;P;;;;;;
D;211;2129772;49;20030501 12:48;V;;;;;;
B;211;2130308;50;20030501 12:48;;3;74;KING ST;NEWTOWN;2042;;;20020319;20020502;195000;;R;RESIDENCE;3;;;;9531055;
C;211;2130308;50;20030501 12:48;3//SP 44724;
D;211;2130308;50;20030501 12:48;P;;;;;;
D;211;2130308;50;20030501 12:48;P;;;;;;
D;211;2130308;50;20030501 12:48;P;;;;;;
D;211;2130308;50;20030501 12:48;V;;;;;;
D;211;2130308;50;20030501 12:48;V;;;;;;
B;211;2130810;51;20030501 12:48;;10;3;KINGS CROSS RD;DARLINGHURST;2010;;;20030227;20030411;569250;;R;RESIDENCE;10;;;;9542335;
C;211;2130810;51;20030501 12:48;10//SP 64622;
D;211;2130810;51;20030501 12:48;P;;;;;;
D;211;2130810;51;20030501 12:48;V;;;;;;
B;211;2130810;52;20030501 12:48;;73;3;KINGS CROSS RD;DARLINGHURST;2010;;;20030319;20030417;465000;;R;RESIDENCE;73;;;;9552402;
C;211;2130810;52;20030501 12:48;73//SP 64622;
D;211;2130810;52;20030501 12:48;P;;;;;;
D;211;2130810;52;20030501 12:48;V;;;;;;
B;211;2131042;53;20030501 12:48;;17;34;KINGS CROSS RD;KINGS CROSS;2011;;;20030211;20030403;175000;;R;RESIDENCE;17;;;;9529851;
C;211;2131042;53;20030501 12:48;17//SP 14403;
D;211;2131042;53;20030501 12:48;P;;;;;;
D;211;2131042;53;20030501 12:48;V;;;;;;
B;211;2131474;54;20030501 12:48;;25;17;LAWRENCE ST;ALEXANDRIA;2015;;;20021203;20030117;277000;;R;RESIDENCE;25;;;;9532696;
C;211;2131474;54;20030501 12:48;25//SP 56829;
D;211;2131474;54;20030501 12:48;P;;;;;;
D;211;2131474;54;20030501 12:48;V;;;;;;
B;211;2131698;55;20030501 12:48;;;184;LAWRENCE ST;ALEXANDRIA;2015;;;20030222;20030407;895000;M;R;RESIDENCE;;MR;;;9538411;
C;211;2131698;55;20030501 12:48;30/5/1881;
D;211;2131698;55;20030501 12:48;P;;;;;;
D;211;2131698;55;20030501 12:48;P;;;;;;
D;211;2131698;55;20030501 12:48;V;;;;;;
B;211;2132443;56;20030501 12:48;;;313;LIVERPOOL ST;DARLINGHURST;2010;;;20030213;20030422;1950000;A;3;FLATS;;BB;;;9552678;
C;211;2132443;56;20030501 12:48;5//661410 6//661411;
D;211;2132443;56;20030501 12:48;P;;;;;;
D;211;2132443;56;20030501 12:48;V;;;;;;
B;211;2133545;57;20030501 12:48;;7;77;MACLEAY ST;POTTS POINT;2011;;;20030227;20030417;515000;;R;RESIDENCE;7;;;;9553528;
C;211;2133545;57;20030501 12:48;7//SP 63521;
D;211;2133545;57;20030501 12:48;P;;;;;;
D;211;2133545;57;20030501 12:48;V;;;;;;
D;211;2133545;57;20030501 12:48;V;;;;;;
B;211;2133739;58;20030501 12:48;;14;117 A;MACLEAY ST;POTTS POINT;2011;;;20030220;20030402;183000;;R;RESIDENCE;14;;;;9514797;
C;211;2133739;58;20030501 12:48;14//SP 1233;
D;211;2133739;58;20030501 12:48;P;;;;;;
D;211;2133739;58;20030501 12:48;V;;;;;;
B;211;2133928;59;20030501 12:48;;46;26;MACLEAY ST;ELIZABETH BAY;2011;;;20030225;20030408;170000;;R;RESIDENCE;46;;;;9526209;
C;211;2133928;59;20030501 12:48;46//SP 46507;
D;211;2133928;59;20030501 12:48;P;;;;;;
D;211;2133928;59;20030501 12:48;V;;;;;;
B;211;2134298;60;20030501 12:48;;;80;MALCOLM ST;ERSKINEVILLE;2043;170.8;M;20030326;20030416;640000;A;R;RESIDENCE;;BQ;;;9544342;
C;211;2134298;60;20030501 12:48;1//192998;
D;211;2134298;60;20030501 12:48;P;;;;;;
D;211;2134298;60;20030501 12:48;V;;;;;;
B;211;2134576;61;20030501 12:48;;;56;MARRIOTT ST;REDFERN;2016;103;M;20030224;20030414;460000;A;R;RESIDENCE;;BH;;;9534784;
C;211;2134576;61;20030501 12:48;9//717306;
D;211;2134576;61;20030501 12:48;P;;;;;;
D;211;2134576;61;20030501 12:48;P;;;;;;
D;211;2134576;61;20030501 12:48;V;;;;;;
B;211;2134846;62;20030501 12:48;;35;1;MEAGHER ST;CHIPPENDALE;2008;;;20030226;20030409;150000;;R;RESIDENCE;35;;;;9526450;
C;211;2134846;62;20030501 12:48;35//SP 44701;
D;211;2134846;62;20030501 12:48;P;;;;;;
D;211;2134846;62;20030501 12:48;V;;;;;;
B;211;2134846;63;20030501 12:48;;40;1;MEAGHER ST;CHIPPENDALE;2008;;;20030226;20030409;150000;;R;RESIDENCE;40;;;;9526450;
C;211;2134846;63;20030501 12:48;40//SP 44701;
D;211;2134846;63;20030501 12:48;P;;;;;;
D;211;2134846;63;20030501 12:48;V;;;;;;
B;211;2135978;64;20030501 12:48;;132;362;MITCHELL RD;ALEXANDRIA;2015;;;20030303;20030414;340000;;R;RESIDENCE;132;;;;9541023;
C;211;2135978;64;20030501 12:48;132//SP 48544;
D;211;2135978;64;20030501 12:48;P;;;;;;
D;211;2135978;64;20030501 12:48;V;;;;;;
B;211;2135978;65;20030501 12:48;;158;362;MITCHELL RD;ALEXANDRIA;2015;;;20030218;20030401;350000;;3;;158;;;;9522499;
C;211;2135978;65;20030501 12:48;158//SP 48544;
D;211;2135978;65;20030501 12:48;P;;;;;;
D;211;2135978;65;20030501 12:48;P;;;;;;
D;211;2135978;65;20030501 12:48;V;;;;;;
B;211;2136381;66;20030501 12:48;;4;438;MOORE PARK RD;PADDINGTON;2021;;;20030227;20030408;280000;;R;RESIDENCE;4;;;;9527945;
C;211;2136381;66;20030501 12:48;4//SP 14790;
D;211;2136381;66;20030501 12:48;P;;;;;;
D;211;2136381;66;20030501 12:48;V;;;;;;
B;211;2137015;67;20030501 12:48;;27;82;MYRTLE ST;CHIPPENDALE;2008;;;20030214;20030331;420000;;R;RESIDENCE;27;;;;9518371;
C;211;2137015;67;20030501 12:48;27//SP 61482;
D;211;2137015;67;20030501 12:48;P;;;;;;
D;211;2137015;67;20030501 12:48;V;;;;;;
B;211;2137682;68;20030501 12:48;;;72;O'CONNELL ST;NEWTOWN;2042;120.1;M;20030226;20030320;500000;A;R;RESIDENCE;;BN;;;9525613;
C;211;2137682;68;20030501 12:48;X//108084;
D;211;2137682;68;20030501 12:48;P;;;;;;
D;211;2137682;68;20030501 12:48;V;;;;;;
D;211;2137682;68;20030501 12:48;V;;;;;;
B;211;2138126;69;20030501 12:48;;14;18;ONSLOW AVE;KINGS CROSS;2011;;;20030219;20030402;410000;;R;RESIDENCE;14;;;;9532705;
C;211;2138126;69;20030501 12:48;14//SP 21031;
D;211;2138126;69;20030501 12:48;P;;;;;;
D;211;2138126;69;20030501 12:48;P;;;;;;
D;211;2138126;69;20030501 12:48;V;;;;;;
B;211;2138833;70;20030501 12:48;OXFORD TOWERS;10;339;OXFORD ST;PADDINGTON;2021;;;20021220;20030414;160000;;R;RESIDENCE;10;;;;9550087;
C;211;2138833;70;20030501 12:48;10//SP 13458;
D;211;2138833;70;20030501 12:48;P;;;;;;
D;211;2138833;70;20030501 12:48;V;;;;;;
B;211;2138912;71;20030501 12:48;;113;16;OXFORD ST;SYDNEY;2000;;;20021119;20030331;570000;;R;RESIDENCE;113;;;;9520305;
C;211;2138912;71;20030501 12:48;113//SP 20734;
D;211;2138912;71;20030501 12:48;P;;;;;;
D;211;2138912;71;20030501 12:48;V;;;;;;
B;211;2139780;72;20030501 12:48;;40;189;PHILLIP ST;WATERLOO;2017;;;20030207;20030404;340000;;R;RESIDENCE;40;;;;9524276;
C;211;2139780;72;20030501 12:48;40//SP 47573;
D;211;2139780;72;20030501 12:48;P;;;;;;
D;211;2139780;72;20030501 12:48;V;;;;;;
B;211;2139976;73;20030501 12:48;;;57;PINE ST;CHIPPENDALE;2008;75.9;M;20030217;20030411;473500;A;R;RESIDENCE;;BK;;;9535979;
C;211;2139976;73;20030501 12:48;11//33651;
D;211;2139976;73;20030501 12:48;P;;;;;;
D;211;2139976;73;20030501 12:48;V;;;;;;
D;211;2139976;73;20030501 12:48;V;;;;;;
D;211;2139976;73;20030501 12:48;V;;;;;;
B;211;2140190;74;20030501 12:48;;112;152;PITT ST;REDFERN;2016;;;20030221;20030404;400000;;3;UNIT;112;;;;9547330;
C;211;2140190;74;20030501 12:48;112//SP 55671;
D;211;2140190;74;20030501 12:48;P;;;;;;
D;211;2140190;74;20030501 12:48;P;;;;;;
D;211;2140190;74;20030501 12:48;V;;;;;;
B;211;2141784;75;20030501 12:48;;70;199;REGENT ST;REDFERN;2016;;;20030214;20030328;285000;;R;RESIDENCE;70;;;;9545644;
C;211;2141784;75;20030501 12:48;70//SP 57504;
D;211;2141784;75;20030501 12:48;P;;;;;;
D;211;2141784;75;20030501 12:48;V;;;;;;
B;211;2143015;76;20030501 12:48;;26;172;RILEY ST;DARLINGHURST;2010;;;20030219;20030319;330000;;R;RESIDENCE;26;;;;9520772;
C;211;2143015;76;20030501 12:48;26//SP 55982;
D;211;2143015;76;20030501 12:48;P;;;;;;
D;211;2143015;76;20030501 12:48;P;;;;;;
D;211;2143015;76;20030501 12:48;V;;;;;;
B;211;2143015;77;20030501 12:48;;32;172;RILEY ST;DARLINGHURST;2010;;;20020730;20020730;343250;;R;RESIDENCE;32;;;;9524427;
C;211;2143015;77;20030501 12:48;32//SP 55982;
D;211;2143015;77;20030501 12:48;P;;;;;;
D;211;2143015;77;20030501 12:48;V;;;;;;
B;211;2144581;78;20030501 12:48;WROXTON;18;22;ROSLYN GDN;ELIZABETH BAY;2011;;;20030314;20030411;555000;;R;RESIDENCE;18;;;;9529020;
C;211;2144581;78;20030501 12:48;18//SP 13207;
D;211;2144581;78;20030501 12:48;P;;;;;;
D;211;2144581;78;20030501 12:48;V;;;;;;
D;211;2144581;78;20030501 12:48;V;;;;;;
B;211;2145352;79;20030501 12:48;;3;227;SHEPHERD ST;DARLINGTON;2008;;;20030217;20030402;225000;;R;RESIDENCE;3;;;;9541452;
C;211;2145352;79;20030501 12:48;3//SP 53659;
D;211;2145352;79;20030501 12:48;P;;;;;;
D;211;2145352;79;20030501 12:48;V;;;;;;
