A;194;20020102 13:35;PTHIRLWELL;
B;194;1870857;1;20020102 13:35;;;;PH NUNDLE;NUNDLE;2340;8.39;H;20010821;20010821;23000;R;R;RESIDENCE;;HS;;;8197852;
C;194;1870857;1;20020102 13:35;220//755335;
D;194;1870857;1;20020102 13:35;P;;;;;;
D;194;1870857;1;20020102 13:35;V;;;;;;
B;194;1870936;2;20020102 13:35;;;8;GILL ST;NUNDLE;2340;905.9;M;20010919;20011211;8000;Z;V;VACANT LAND;;ZN;;;8204904;
C;194;1870936;2;20020102 13:35;6//253574;
D;194;1870936;2;20020102 13:35;P;;;;;;
D;194;1870936;2;20020102 13:35;V;;;;;;
B;194;1870972;3;20020102 13:35;;;;PH NUNDLE;NUNDLE;2340;2.116;H;20011030;20011123;110000;R;3;HOUSE;;HS;;;8212588;
C;194;1870972;3;20020102 13:35;1//788118;
D;194;1870972;3;20020102 13:35;P;;;;;;
D;194;1870972;3;20020102 13:35;P;;;;;;
D;194;1870972;3;20020102 13:35;V;;;;;;
B;194;1871143;4;20020102 13:35;;;;POINT ST;NUNDLE;2340;1207;M;20011102;20011116;10000;Z;V;VACANT LAND;;ZN;;;8142786;
C;194;1871143;4;20020102 13:35;4//835782;
D;194;1871143;4;20020102 13:35;P;;;;;;
D;194;1871143;4;20020102 13:35;P;;;;;;
D;194;1871143;4;20020102 13:35;V;;;;;;
B;194;1871404;5;20020102 13:35;;;;PH WOOLOMIN;NUNDLE;2340;35.84;H;20011019;20011130;247500;R;3;FARM;;HL;;;8193943;
C;194;1871404;5;20020102 13:35;21//604307;
D;194;1871404;5;20020102 13:35;P;;;;;;
D;194;1871404;5;20020102 13:35;P;;;;;;
D;194;1871404;5;20020102 13:35;V;;;;;;
Z;25;5;5;13;
