A;698;20020603 10:47;PTHIRLWELL;
B;698;2754997;1;20020603 10:47;;;20;ABERDEEN ST;WEST TAMWORTH;2340;713.5;M;20020226;20020409;126500;A;R;RESIDENCE;;AA;AC;;8554591;
C;698;2754997;1;20020603 10:47;2//819523;
D;698;2754997;1;20020603 10:47;P;;;;;;
D;698;2754997;1;20020603 10:47;P;;;;;;
D;698;2754997;1;20020603 10:47;V;;;;;;
B;698;2755076;2;20020603 10:47;;;24;ALLAWAH ST;SOUTH TAMWORTH;2340;752;M;20020328;20020502;187000;A;R;RESIDENCE;;AJ;;;8596075;
C;698;2755076;2;20020603 10:47;88//261126;
D;698;2755076;2;20020603 10:47;P;;;;;;
D;698;2755076;2;20020603 10:47;P;;;;;;
D;698;2755076;2;20020603 10:47;V;;;;;;
B;698;2755352;3;20020603 10:47;;;82;ANTHONY RD;SOUTH TAMWORTH;2340;626;M;20020327;20020424;89000;A;R;RESIDENCE;;AE;;;8614429;
C;698;2755352;3;20020603 10:47;98//236333;
D;698;2755352;3;20020603 10:47;P;;;;;;
D;698;2755352;3;20020603 10:47;P;;;;;;
D;698;2755352;3;20020603 10:47;V;;;;;;
B;698;2755485;4;20020603 10:47;;;390;ARMIDALE RD;EAST TAMWORTH;2340;847.3;M;20020419;20020517;91000;A;R;RESIDENCE;;AR;;;8635960;
C;698;2755485;4;20020603 10:47;10//39241;
D;698;2755485;4;20020603 10:47;P;;;;;;
D;698;2755485;4;20020603 10:47;V;;;;;;
B;698;2755533;5;20020603 10:47;;;1025;ARMIDALE RD;EAST TAMWORTH;2340;619.6;M;20020301;20020510;122000;A;R;RESIDENCE;;AN;;;8597597;
C;698;2755533;5;20020603 10:47;2//218218;
D;698;2755533;5;20020603 10:47;P;;;;;;
D;698;2755533;5;20020603 10:47;P;;;;;;
D;698;2755533;5;20020603 10:47;V;;;;;;
B;698;2755540;6;20020603 10:47;;;1011;ARMIDALE RD;EAST TAMWORTH;2340;1143;M;20020311;20020405;140000;I;3;INDUSTRIAL SH;;CF;;;8571547;
C;698;2755540;6;20020603 10:47;19//247873;
D;698;2755540;6;20020603 10:47;P;;;;;;
D;698;2755540;6;20020603 10:47;P;;;;;;
D;698;2755540;6;20020603 10:47;V;;;;;;
B;698;2755630;7;20020603 10:47;;;399;ARMIDALE RD;EAST TAMWORTH;2340;3421;M;20011213;20020117;915000;A;3;MOTEL COMPLEX;;MS;;;4343647;
C;698;2755630;7;20020603 10:47;2A//159048;
D;698;2755630;7;20020603 10:47;P;;;;;;
D;698;2755630;7;20020603 10:47;V;;;;;;
B;698;2755777;8;20020603 10:47;;;24;BANDALONG ST;HILLVUE;2340;774.3;M;20020408;20020426;290000;A;R;RESIDENCE;;AH;AC;;8566454;
C;698;2755777;8;20020603 10:47;9//1001191;
D;698;2755777;8;20020603 10:47;P;;;;;;
D;698;2755777;8;20020603 10:47;V;;;;;;
B;698;2755913;9;20020603 10:47;;;8;BARNES ST;TAMINDA;2340;809.4;M;20020207;20020321;80000;I;R;RESIDENCE;;CA;;;4345 749;
C;698;2755913;9;20020603 10:47;LOT 8/11 (RESUB LOTS 11/12 SEC O);
D;698;2755913;9;20020603 10:47;P;;;;;;
