A;164;20020816 14:33;PDANN;
B;164;1792839;1;20020816 14:33;;;22;CARBIN ST;BOWRAVILLE;2449;1012;M;20020605;20020717;112000;Z;R;RESIDENCE;;AG;AC;;8853952;
C;164;1792839;1;20020816 14:33;7//9637;
D;164;1792839;1;20020816 14:33;P;;;;;;
D;164;1792839;1;20020816 14:33;V;;;;;;
B;164;1793014;2;20020816 14:33;;;;HIGH ST;BOWRAVILLE;2449;1012;M;20020620;20020731;95000;Z;R;RESIDENCE;;AG;;;8845543;
C;164;1793014;2;20020816 14:33;46//9637;
D;164;1793014;2;20020816 14:33;P;;;;;;
D;164;1793014;2;20020816 14:33;V;;;;;;
B;164;1793192;3;20020816 14:33;;;;BOWRAVILLE RD HOUSE NO: LOT 1;BOWRAVILLE;2449;16.2;H;20020619;20020725;170000;R;R;RESIDENCE;;SW;;;8847926;
C;164;1793192;3;20020816 14:33;1//836409;
D;164;1793192;3;20020816 14:33;P;;;;;;
D;164;1793192;3;20020816 14:33;P;;;;;;
D;164;1793192;3;20020816 14:33;V;;;;;;
D;164;1793192;3;20020816 14:33;V;;;;;;
B;164;1793759;4;20020816 14:33;;;3;BRUNSDEN LANE;MACKSVILLE;2447;982.4;M;20020705;20020730;162500;A;3;;;AE;AC;;8835479;
C;164;1793759;4;20020816 14:33;11//848904;
D;164;1793759;4;20020816 14:33;P;;;;;;
D;164;1793759;4;20020816 14:33;V;;;;;;
D;164;1793759;4;20020816 14:33;V;;;;;;
B;164;1793928;5;20020816 14:33;;;15;GRANT CRES;MACKSVILLE;2447;663.4;M;20020617;20020729;142500;A;R;RESIDENCE;;AZ;;;8847917;
C;164;1793928;5;20020816 14:33;15//1013963;
D;164;1793928;5;20020816 14:33;P;;;;;;
D;164;1793928;5;20020816 14:33;P;;;;;;
D;164;1793928;5;20020816 14:33;V;;;;;;
B;164;1795657;6;20020816 14:33;;;3;GEORGE CL;MACKSVILLE;2447;564.8;M;20020607;20020729;105000;A;R;RESIDENCE;;AF;AC;;8847938;
C;164;1795657;6;20020816 14:33;84//261645;
D;164;1795657;6;20020816 14:33;P;;;;;;
D;164;1795657;6;20020816 14:33;V;;;;;;
D;164;1795657;6;20020816 14:33;V;;;;;;
D;164;1795657;6;20020816 14:33;V;;;;;;
B;164;1795763;7;20020816 14:33;;;;PACIFIC HWY;MACKSVILLE;2447;;;20020510;20020724;155000;A;R;RESIDENCE;;AE;AC;;8832806;
C;164;1795763;7;20020816 14:33;6//35475;
D;164;1795763;7;20020816 14:33;P;;;;;;
D;164;1795763;7;20020816 14:33;P;;;;;;
D;164;1795763;7;20020816 14:33;V;;;;;;
B;164;1795768;8;20020816 14:33;;;;PACIFIC HWY;MACKSVILLE;2447;1247;M;20020619;20020627;190000;A;R;RESIDENCE;;AE;AC;;8847484;
C;164;1795768;8;20020816 14:33;21//589670;
D;164;1795768;8;20020816 14:33;P;;;;;;
D;164;1795768;8;20020816 14:33;P;;;;;;
D;164;1795768;8;20020816 14:33;V;;;;;;
B;164;1795782;9;20020816 14:33;;;;ALEXANDRA DR;NAMBUCCA HEADS;2448;9008;M;20020711;20020729;235000;R;R;RESIDENCE;;RP;RR;;8841102;
C;164;1795782;9;20020816 14:33;9//262673;
D;164;1795782;9;20020816 14:33;P;;;;;;
D;164;1795782;9;20020816 14:33;P;;;;;;
D;164;1795782;9;20020816 14:33;V;;;;;;
D;164;1795782;9;20020816 14:33;V;;;;;;
B;164;1796034;10;20020816 14:33;;6;10;BELLENGER ST;NAMBUCCA HEADS;2448;;;20020515;20020704;144000;;3;HOME UNIT;6;;;;8804383;
C;164;1796034;10;20020816 14:33;6//17508;
D;164;1796034;10;20020816 14:33;P;;;;;;
D;164;1796034;10;20020816 14:33;P;;;;;;
D;164;1796034;10;20020816 14:33;V;;;;;;
D;164;1796034;10;20020816 14:33;V;;;;;;
B;164;1796260;11;20020816 14:33;;12;42;BOWRA ST;NAMBUCCA HEADS;2448;;;20020701;20020725;160000;;3;RETAIL;12;;;;8848284;
C;164;1796260;11;20020816 14:33;12//21717;
D;164;1796260;11;20020816 14:33;P;;;;;;
D;164;1796260;11;20020816 14:33;P;;;;;;
D;164;1796260;11;20020816 14:33;V;;;;;;
D;164;1796260;11;20020816 14:33;V;;;;;;
B;164;1796290;12;20020816 14:33;;;33;BOWRA ST;NAMBUCCA HEADS;2448;442.6;M;20020510;20020603;105000;B;R;RESIDENCE;;CD;ACI;;8680373;
C;164;1796290;12;20020816 14:33;16/31/758749;
D;164;1796290;12;20020816 14:33;P;;;;;;
D;164;1796290;12;20020816 14:33;P;;;;;;
D;164;1796290;12;20020816 14:33;V;;;;;;
D;164;1796290;12;20020816 14:33;V;;;;;;
B;164;1796580;13;20020816 14:33;;;;FLORENCE WILMONT DR;NAMBUCCA HEADS;2448;5000;M;20020617;20020719;286000;R;R;RESIDENCE;;RH;RR;;8816662;
C;164;1796580;13;20020816 14:33;3//857720;
D;164;1796580;13;20020816 14:33;P;;;;;;
D;164;1796580;13;20020816 14:33;P;;;;;;
D;164;1796580;13;20020816 14:33;P;;;;;;
D;164;1796580;13;20020816 14:33;V;;;;;;
D;164;1796580;13;20020816 14:33;V;;;;;;
B;164;1796799;14;20020816 14:33;;2;2;KITE CL;NAMBUCCA HEADS;2448;;;20011112;20011130;113500;;R;RESIDENCE;2;;;;8848719;
C;164;1796799;14;20020816 14:33;2//SP 43299;
D;164;1796799;14;20020816 14:33;P;;;;;;
D;164;1796799;14;20020816 14:33;V;;;;;;
B;164;1796909;15;20020816 14:33;;;1;LEONARD ST;NAMBUCCA HEADS;2448;575.4;M;20020606;20020718;310000;A;R;RESIDENCE;;AC;AC;;8815569;
C;164;1796909;15;20020816 14:33;28//547182;
D;164;1796909;15;20020816 14:33;P;;;;;;
D;164;1796909;15;20020816 14:33;V;;;;;;
B;164;1796935;16;20020816 14:33;;9;1;LISTON ST;NAMBUCCA HEADS;2448;;;20020521;20020722;365000;;R;RESIDENCE;9;;;;8828763;
C;164;1796935;16;20020816 14:33;9//30529;
D;164;1796935;16;20020816 14:33;P;;;;;;
D;164;1796935;16;20020816 14:33;P;;;;;;
D;164;1796935;16;20020816 14:33;V;;;;;;
D;164;1796935;16;20020816 14:33;V;;;;;;
B;164;1797137;17;20020816 14:33;;2;;MARSHALL WAY;NAMBUCCA HEADS;2448;;;20020607;20020712;99000;;R;RESIDENCE;2;;;;8814993;
C;164;1797137;17;20020816 14:33;2//SP 62692;
D;164;1797137;17;20020816 14:33;P;;;;;;
D;164;1797137;17;20020816 14:33;P;;;;;;
D;164;1797137;17;20020816 14:33;V;;;;;;
B;164;1797170;18;20020816 14:33;;;;MARSHALL WAY;NAMBUCCA HEADS;2448;560.1;M;20020521;20020607;104000;A;R;RESIDENCE;;AA;AC;;8823474;
C;164;1797170;18;20020816 14:33;55//832082;
D;164;1797170;18;20020816 14:33;P;;;;;;
D;164;1797170;18;20020816 14:33;P;;;;;;
D;164;1797170;18;20020816 14:33;V;;;;;;
B;164;1797337;19;20020816 14:33;;;;MUMBLER ST;NAMBUCCA HEADS;2448;632.3;M;20020620;20020709;145000;A;R;RESIDENCE;;AA;AC;;8838788;
C;164;1797337;19;20020816 14:33;23/2/758085;
D;164;1797337;19;20020816 14:33;P;;;;;;
D;164;1797337;19;20020816 14:33;V;;;;;;
B;164;1798037;20;20020816 14:33;;6;;RIDGE ST;NAMBUCCA HEADS;2448;;;20020604;20020717;227500;;R;RESIDENCE;6;;;;8805205;
C;164;1798037;20;20020816 14:33;6//20271;
D;164;1798037;20;20020816 14:33;P;;;;;;
D;164;1798037;20;20020816 14:33;P;;;;;;
D;164;1798037;20;20020816 14:33;V;;;;;;
B;164;1798130;21;20020816 14:33;;1;1;RUTLAND ST;NAMBUCCA HEADS;2448;;;20020703;20020730;62500;;3;UNIT;1;;;;8855231;
C;164;1798130;21;20020816 14:33;1//SP 39047;
D;164;1798130;21;20020816 14:33;P;;;;;;
D;164;1798130;21;20020816 14:33;V;;;;;;
B;164;1798238;22;20020816 14:33;;;;SEAVIEW ST;NAMBUCCA HEADS;2448;1012;M;20020611;20020723;110000;A;R;RESIDENCE;;AB;AC;;8832491;
C;164;1798238;22;20020816 14:33;447//755550;
D;164;1798238;22;20020816 14:33;P;;;;;;
D;164;1798238;22;20020816 14:33;P;;;;;;
D;164;1798238;22;20020816 14:33;V;;;;;;
B;164;1798443;23;20020816 14:33;;;;THE GLEN;HYLAND PARK;2448;658.2;M;20020604;20020729;52500;A;V;VACANT LAND;;AN;;;8847965;
C;164;1798443;23;20020816 14:33;3//808685;
D;164;1798443;23;20020816 14:33;P;;;;;;
D;164;1798443;23;20020816 14:33;P;;;;;;
D;164;1798443;23;20020816 14:33;V;;;;;;
D;164;1798443;23;20020816 14:33;V;;;;;;
B;164;1798730;24;20020816 14:33;NAMBUCCA PLAZA;18;;PACIFIC HWY;BELLWOOD;2448;;;20010606;20010607;12000;;R;RESIDENCE;18;;;;8829830;
C;164;1798730;24;20020816 14:33;18//SP 47301;
D;164;1798730;24;20020816 14:33;P;;;;;;
D;164;1798730;24;20020816 14:33;V;;;;;;
B;164;1799048;25;20020816 14:33;;;;PH UNKYA;EUNGAI;2441;1611;M;20020628;20020726;127000;Z;R;RESIDENCE;;ZB;AC;;8838754;
C;164;1799048;25;20020816 14:33;8//865854;
D;164;1799048;25;20020816 14:33;P;;;;;;
D;164;1799048;25;20020816 14:33;P;;;;;;
