A;RTSALEDATA;259;20250407 01:09;VALNET;
B;259;330671;1;20250407 01:09;;;43;ACACIA AVE;LAKE MUNMORAH;2259;581.7;M;20250218;20250401;900000;R2;R;RESIDENCE;;WHD;;0;AU941026;
C;259;330671;1;20250407 01:09;33/25687;
D;259;330671;1;20250407 01:09;P;;;;;;
D;259;330671;1;20250407 01:09;P;;;;;;
D;259;330671;1;20250407 01:09;V;;;;;;
D;259;330671;1;20250407 01:09;V;;;;;;
B;259;339195;2;20250407 01:09;;;31;BUNGARY RD;NORAH HEAD;2263;657.6;M;20250220;20250402;1600000;R2;R;RESIDENCE;;WHH;;0;AU943425;
C;259;339195;2;20250407 01:09;1/2/758779;
D;259;339195;2;20250407 01:09;P;;;;;;
D;259;339195;2;20250407 01:09;P;;;;;;
D;259;339195;2;20250407 01:09;P;;;;;;
D;259;339195;2;20250407 01:09;V;;;;;;
D;259;339195;2;20250407 01:09;V;;;;;;
B;259;333747;3;20250407 01:09;;;15;BARKER AVE;SAN REMO;2262;461.6;M;20250215;20250331;695000;R2;R;RESIDENCE;;WGY;;0;AU937111;
C;259;333747;3;20250407 01:09;38/30316;
D;259;333747;3;20250407 01:09;P;;;;;;
D;259;333747;3;20250407 01:09;P;;;;;;
D;259;333747;3;20250407 01:09;V;;;;;;
B;259;336489;4;20250407 01:09;;;19;BOAT HARBOUR CL;SUMMERLAND POINT;2259;600;M;20250131;20250324;1000000;R1;R;RESIDENCE;;WFS;;0;AU916206;
C;259;336489;4;20250407 01:09;71/1014147;
D;259;336489;4;20250407 01:09;P;;;;;;
D;259;336489;4;20250407 01:09;V;;;;;;
D;259;336489;4;20250407 01:09;V;;;;;;
B;259;331407;5;20250407 01:09;;1;59;ALFRED ST;LONG JETTY;2261;;;20250124;20250331;595000;;R;RESIDENCE;1;;;0;AU938779;
C;259;331407;5;20250407 01:09;1/SP15343;
D;259;331407;5;20250407 01:09;P;;;;;;
D;259;331407;5;20250407 01:09;P;;;;;;
D;259;331407;5;20250407 01:09;V;;;;;;
B;259;337182;6;20250407 01:09;;;12;BOYCE AVE;WYONG;2259;508.6;M;20250219;20250402;630000;R2;R;RESIDENCE;;WGN;;0;AU944595;
C;259;337182;6;20250407 01:09;670/778692;
D;259;337182;6;20250407 01:09;P;;;;;;
D;259;337182;6;20250407 01:09;P;;;;;;
D;259;337182;6;20250407 01:09;V;;;;;;
B;259;332355;7;20250407 01:09;;;25;ANZAC RD;LONG JETTY;2261;499.5;M;20250217;20250328;760000;R1;R;RESIDENCE;;WFC;;0;AU931014;
C;259;332355;7;20250407 01:09;1/365640;
D;259;332355;7;20250407 01:09;P;;;;;;
D;259;332355;7;20250407 01:09;P;;;;;;
D;259;332355;7;20250407 01:09;V;;;;;;
D;259;332355;7;20250407 01:09;V;;;;;;
B;259;338032;8;20250407 01:09;;;130;BRUCE CRES;WALLARAH;2259;2.023;H;20250129;20250328;1970000;RU6;R;RESIDENCE;;WRN;;0;AU934246;
C;259;338032;8;20250407 01:09;17/214886;
D;259;338032;8;20250407 01:09;P;;;;;;
D;259;338032;8;20250407 01:09;V;;;;;;
D;259;338032;8;20250407 01:09;V;;;;;;
B;259;335565;9;20250407 01:09;;17;4;BERYL ST;GOROKAN;2263;;;20250210;20250324;525000;;R;RESIDENCE;17;;;0;AU915214;
C;259;335565;9;20250407 01:09;17/SP49123;
D;259;335565;9;20250407 01:09;P;;;;;;
D;259;335565;9;20250407 01:09;P;;;;;;
D;259;335565;9;20250407 01:09;V;;;;;;
B;259;341506;10;20250407 01:09;;;10;CLARE CRES;BERKELEY VALE;2261;822;M;20250125;20250328;1145000;R2;R;RESIDENCE;;WGG;;0;AU931856;
C;259;341506;10;20250407 01:09;234/28398;
D;259;341506;10;20250407 01:09;P;;;;;;
D;259;341506;10;20250407 01:09;P;;;;;;
D;259;341506;10;20250407 01:09;V;;;;;;
D;259;341506;10;20250407 01:09;V;;;;;;
B;259;341613;11;20250407 01:09;;;30;CLARK RD;NORAVILLE;2263;689.2;M;20250214;20250328;1150000;R2;R;RESIDENCE;;WHH;;0;AU933474;
C;259;341613;11;20250407 01:09;49/26394;
D;259;341613;11;20250407 01:09;P;;;;;;
D;259;341613;11;20250407 01:09;V;;;;;;
D;259;341613;11;20250407 01:09;V;;;;;;
B;259;350085;12;20250407 01:09;;;4;GEORGE HELY CRES;KILLARNEY VALE;2261;613.4;M;20250128;20250328;1000000;R2;R;RESIDENCE;;WGD;;0;AU930229;
C;259;350085;12;20250407 01:09;20/31248;
D;259;350085;12;20250407 01:09;P;;;;;;
D;259;350085;12;20250407 01:09;P;;;;;;
D;259;350085;12;20250407 01:09;V;;;;;;
D;259;350085;12;20250407 01:09;V;;;;;;
D;259;350085;12;20250407 01:09;V;;;;;;
B;259;339523;13;20250407 01:09;;;36;CADONIA RD;TUGGERAWONG;2259;695.5;M;20250130;20250328;700000;R2;R;RESIDENCE;;WGP;;0;AU933525;
C;259;339523;13;20250407 01:09;31/4/13954;
D;259;339523;13;20250407 01:09;P;;;;;;
D;259;339523;13;20250407 01:09;P;;;;;;
D;259;339523;13;20250407 01:09;V;;;;;;
B;259;339558;14;20250407 01:09;T/PARK TUGGERAH SHORE;;6;CADONIA RD;TUGGERAWONG;2259;5.22;H;20250305;20250401;8250000;RE2;R;RESIDENCE;;WOC;;0;AU939407;
C;259;339558;14;20250407 01:09;42/738418;
D;259;339558;14;20250407 01:09;P;;;;;;
D;259;339558;14;20250407 01:09;V;;;;;;
B;259;342279;15;20250407 01:09;;;28;COONANGA AVE;BUDGEWOI;2262;556.4;M;20250214;20250328;735000;R2;R;RESIDENCE;;WHG;;0;AU931160;
C;259;342279;15;20250407 01:09;788/24057;
D;259;342279;15;20250407 01:09;P;;;;;;
D;259;342279;15;20250407 01:09;P;;;;;;
D;259;342279;15;20250407 01:09;V;;;;;;
B;259;340483;16;20250407 01:09;;;72;CASEY DR;WATANOBBI;2259;1019;M;20250116;20250324;665000;R2;R;RESIDENCE;;WGO;;0;AU917578;
C;259;340483;16;20250407 01:09;416/262511;
D;259;340483;16;20250407 01:09;P;;;;;;
D;259;340483;16;20250407 01:09;P;;;;;;
D;259;340483;16;20250407 01:09;V;;;;;;
B;259;340960;17;20250407 01:09;;2;13;CHARLTON ST;TOOWOON BAY;2261;;;20250327;20250327;1850000;;R;RESIDENCE;2;;;0;AU929318;
C;259;340960;17;20250407 01:09;2/SP37728;
D;259;340960;17;20250407 01:09;P;;;;;;
D;259;340960;17;20250407 01:09;V;;;;;;
B;259;343986;18;20250407 01:09;;;2 C;DALNOTT RD;GOROKAN;2263;650;M;20250218;20250401;1290000;R2;R;RESIDENCE;;WGW;;0;AU939960;
C;259;343986;18;20250407 01:09;3/631390;
D;259;343986;18;20250407 01:09;P;;;;;;
D;259;343986;18;20250407 01:09;P;;;;;;
D;259;343986;18;20250407 01:09;V;;;;;;
D;259;343986;18;20250407 01:09;V;;;;;;
B;259;349256;19;20250407 01:09;;;97;GAMBAN RD;GWANDALAN;2259;505.9;M;20250228;20250328;1100000;R2;R;RESIDENCE;;WHC;;0;AU932515;
C;259;349256;19;20250407 01:09;48/22/28961;
D;259;349256;19;20250407 01:09;P;;;;;;
D;259;349256;19;20250407 01:09;P;;;;;;
D;259;349256;19;20250407 01:09;V;;;;;;
B;259;349257;20;20250407 01:09;;;95;GAMBAN RD;GWANDALAN;2259;505.9;M;20250228;20250328;700000;R2;R;RESIDENCE;;WHC;;0;AU932508;
C;259;349257;20;20250407 01:09;49/22/28961;
D;259;349257;20;20250407 01:09;P;;;;;;
D;259;349257;20;20250407 01:09;V;;;;;;
D;259;349257;20;20250407 01:09;V;;;;;;
B;259;341350;21;20250407 01:09;;;17;CHITTAWAY RD;KANGY ANGY;2258;7689;M;20250201;20250328;1350000;C3;R;RESIDENCE;;WEC;;0;AU931534;
C;259;341350;21;20250407 01:09;1/197363;
D;259;341350;21;20250407 01:09;P;;;;;;
D;259;341350;21;20250407 01:09;P;;;;;;
D;259;341350;21;20250407 01:09;V;;;;;;
D;259;341350;21;20250407 01:09;V;;;;;;
B;259;349459;22;20250407 01:09;;2;119;GAVENLOCK RD;TUGGERAH;2259;;;20250201;20250331;350000;;R;RESIDENCE;2;;;0;AU936048;
C;259;349459;22;20250407 01:09;2/SP50435;
D;259;349459;22;20250407 01:09;P;;;;;;
D;259;349459;22;20250407 01:09;V;;;;;;
B;259;349459;23;20250407 01:09;;3;119;GAVENLOCK RD;TUGGERAH;2259;;;20250201;20250331;650000;;R;RESIDENCE;3;;;0;AU936128;
C;259;349459;23;20250407 01:09;3/SP50435;
D;259;349459;23;20250407 01:09;P;;;;;;
D;259;349459;23;20250407 01:09;V;;;;;;
B;259;360516;24;20250407 01:09;;8;21;LANCASTER PDE;BATEAU BAY;2261;;;20250214;20250328;543000;;R;RESIDENCE;8;;;0;AU933825;
C;259;360516;24;20250407 01:09;8/SP37224;
D;259;360516;24;20250407 01:09;P;;;;;;
D;259;360516;24;20250407 01:09;V;;;;;;
B;259;355203;25;20250407 01:09;;;24;IRENE PDE;NORAVILLE;2263;689.2;M;20250310;20250331;835000;R1;R;RESIDENCE;;WFX;;0;AU936483;
C;259;355203;25;20250407 01:09;15/A/25957;
D;259;355203;25;20250407 01:09;P;;;;;;
D;259;355203;25;20250407 01:09;P;;;;;;
D;259;355203;25;20250407 01:09;V;;;;;;
B;259;358041;26;20250407 01:09;;1;21;KESWICK DR;LAKE HAVEN;2263;;;20250207;20250401;640000;;R;RESIDENCE;1;;;0;AU942204;
C;259;358041;26;20250407 01:09;1/SP41048;
D;259;358041;26;20250407 01:09;P;;;;;;
D;259;358041;26;20250407 01:09;V;;;;;;
D;259;358041;26;20250407 01:09;V;;;;;;
B;259;360821;27;20250407 01:09;;;45;LEONARD AVE;TOUKLEY;2263;562.8;M;20250211;20250401;715000;R2;R;RESIDENCE;;WHH;;0;AU941998;
C;259;360821;27;20250407 01:09;83/25561;
D;259;360821;27;20250407 01:09;P;;;;;;
D;259;360821;27;20250407 01:09;P;;;;;;
D;259;360821;27;20250407 01:09;V;;;;;;
B;259;350399;28;20250407 01:09;;;8;GINGANUP RD;SUMMERLAND POINT;2259;510.9;M;20250305;20250402;550000;R2;R;RESIDENCE;;WHB;;0;AU944413;
C;259;350399;28;20250407 01:09;557/259579;
D;259;350399;28;20250407 01:09;P;;;;;;
D;259;350399;28;20250407 01:09;P;;;;;;
D;259;350399;28;20250407 01:09;V;;;;;;
D;259;350399;28;20250407 01:09;V;;;;;;
B;259;350554;29;20250407 01:09;;;28;GLADYS AVE;BERKELEY VALE;2261;556.4;M;20250217;20250331;990000;R2;R;RESIDENCE;;WGG;;0;AU935816;
C;259;350554;29;20250407 01:09;358/30187;
D;259;350554;29;20250407 01:09;P;;;;;;
D;259;350554;29;20250407 01:09;V;;;;;;
D;259;350554;29;20250407 01:09;V;;;;;;
B;259;358645;30;20250407 01:09;;6;1;KITCHENER RD;LONG JETTY;2261;;;20250225;20250331;635000;;R;RESIDENCE;6;;;0;AU935115;
C;259;358645;30;20250407 01:09;6/SP17458;
D;259;358645;30;20250407 01:09;P;;;;;;
D;259;358645;30;20250407 01:09;V;;;;;;
B;259;356383;31;20250407 01:09;;;3;KALANI ST;BUDGEWOI;2262;474.2;M;20250214;20250328;742000;R2;R;RESIDENCE;;WHG;;0;AU932320;
C;259;356383;31;20250407 01:09;973/24049;
D;259;356383;31;20250407 01:09;P;;;;;;
D;259;356383;31;20250407 01:09;P;;;;;;
D;259;356383;31;20250407 01:09;V;;;;;;
B;259;359227;32;20250407 01:09;;;4;KYNAN CL;LAKE HAVEN;2263;580;M;20250130;20250327;320000;R1;R;RESIDENCE;;WFN;;0;AU928388;
C;259;359227;32;20250407 01:09;92/787786;
D;259;359227;32;20250407 01:09;P;;;;;;
D;259;359227;32;20250407 01:09;V;;;;;;
B;259;359331;33;20250407 01:09;;;2;LADY LAUREL DR;BLUE HAVEN;2262;650;M;20250216;20250401;930000;R1;R;RESIDENCE;;WFP;;0;AU940914;
C;259;359331;33;20250407 01:09;61/791932;
D;259;359331;33;20250407 01:09;P;;;;;;
D;259;359331;33;20250407 01:09;V;;;;;;
B;259;351354;34;20250407 01:09;;;103;GOROKAN DR;LAKE HAVEN;2263;720;M;20250217;20250331;850000;R1;R;RESIDENCE;;WFN;;0;AU937769;
C;259;351354;34;20250407 01:09;841/812881;
D;259;351354;34;20250407 01:09;P;;;;;;
D;259;351354;34;20250407 01:09;V;;;;;;
B;259;353987;35;20250407 01:09;;;31;HOLLOWAY DR;JILLIBY;2259;1.004;H;20241113;20250327;2075000;R5;R;RESIDENCE;;WHV;;0;AU929463;
C;259;353987;35;20250407 01:09;5/1006191;
D;259;353987;35;20250407 01:09;P;;;;;;
D;259;353987;35;20250407 01:09;P;;;;;;
D;259;353987;35;20250407 01:09;V;;;;;;
B;259;359434;36;20250407 01:09;;;70;LAELANA AVE;HALEKULANI;2262;695.6;M;20250215;20250324;910000;R2;R;RESIDENCE;;WHG;;0;AU916384;
C;259;359434;36;20250407 01:09;1288/24650;
D;259;359434;36;20250407 01:09;P;;;;;;
D;259;359434;36;20250407 01:09;V;;;;;;
B;259;359555;37;20250407 01:09;;2;7;LAIRD CL;SHELLY BEACH;2261;;;20250211;20250327;975000;;R;RESIDENCE;2;;;0;AU927945;
C;259;359555;37;20250407 01:09;2/SP64463;
D;259;359555;37;20250407 01:09;P;;;;;;
D;259;359555;37;20250407 01:09;V;;;;;;
B;259;359788;38;20250407 01:09;;;167;LAKEDGE AVE;BERKELEY VALE;2261;841;M;20250203;20250331;1185000;R2;R;RESIDENCE;;WWC;;0;AU937179;
C;259;359788;38;20250407 01:09;12/29311;
D;259;359788;38;20250407 01:09;P;;;;;;
D;259;359788;38;20250407 01:09;P;;;;;;
D;259;359788;38;20250407 01:09;V;;;;;;
D;259;359788;38;20250407 01:09;V;;;;;;
B;259;354596;39;20250407 01:09;;;82;HUME BVD;KILLARNEY VALE;2261;600.7;M;20250214;20250328;1080000;R2;R;RESIDENCE;;WGC;;0;AU931998;
C;259;354596;39;20250407 01:09;328/27040;
D;259;354596;39;20250407 01:09;P;;;;;;
D;259;354596;39;20250407 01:09;P;;;;;;
D;259;354596;39;20250407 01:09;V;;;;;;
D;259;354596;39;20250407 01:09;V;;;;;;
B;259;359944;40;20250407 01:09;;;126;LAKEDGE AVE;BERKELEY VALE;2261;556.4;M;20250217;20250331;830000;R2;R;RESIDENCE;;WGG;;0;AU937177;
C;259;359944;40;20250407 01:09;438/28395;
D;259;359944;40;20250407 01:09;P;;;;;;
D;259;359944;40;20250407 01:09;P;;;;;;
D;259;359944;40;20250407 01:09;V;;;;;;
