A;RTSALEDATA;275;20250421 01:36;VALNET;
B;275;1232001;1;20250421 01:36;;;61;OXLEY CIR;DUBBO;2830;735.2;M;20250304;20250415;535000;R2;R;RESIDENCE;;LDE;;0;AU981199;
C;275;1232001;1;20250421 01:36;225/249193;
D;275;1232001;1;20250421 01:36;P;;;;;;
D;275;1232001;1;20250421 01:36;P;;;;;;
D;275;1232001;1;20250421 01:36;V;;;;;;
D;275;1232001;1;20250421 01:36;V;;;;;;
B;275;1223934;2;20250421 01:36;;;7;BRIAN HAMBLY PL;DUBBO;2830;872.8;M;20250312;20250411;740000;R2;R;RESIDENCE;;LDE;;0;AU970560;
C;275;1223934;2;20250421 01:36;90/842331;
D;275;1223934;2;20250421 01:36;P;;;;;;
D;275;1223934;2;20250421 01:36;P;;;;;;
D;275;1223934;2;20250421 01:36;V;;;;;;
D;275;1223934;2;20250421 01:36;V;;;;;;
B;275;1234883;3;20250421 01:36;;;46;TWICKENHAM DR;DUBBO;2830;763.3;M;20250325;20250414;528000;R2;R;RESIDENCE;;LDE;;0;AU977293;
C;275;1234883;3;20250421 01:36;58/827567;
D;275;1234883;3;20250421 01:36;P;;;;;;
D;275;1234883;3;20250421 01:36;V;;;;;;
B;275;1226996;4;20250421 01:36;;;27;ENGLEWOOD AVE;DUBBO;2830;1299;M;20250319;20250416;985000;R2;R;RESIDENCE;;LDD;;0;AU984044;
C;275;1226996;4;20250421 01:36;89/1009855;
D;275;1226996;4;20250421 01:36;P;;;;;;
D;275;1226996;4;20250421 01:36;V;;;;;;
D;275;1226996;4;20250421 01:36;V;;;;;;
B;275;1235002;5;20250421 01:36;;;19;VILLIERS AVE;DUBBO;2830;590.4;M;20250318;20250411;530000;R2;R;RESIDENCE;;LDF;;0;AU973630;
C;275;1235002;5;20250421 01:36;25/248649;
D;275;1235002;5;20250421 01:36;P;;;;;;
D;275;1235002;5;20250421 01:36;P;;;;;;
D;275;1235002;5;20250421 01:36;V;;;;;;
B;275;1229786;6;20250421 01:36;;;6;LOANE PL;DUBBO;2830;1039;M;20250314;20250411;595000;R2;R;RESIDENCE;;LDE;;0;AU972950;
C;275;1229786;6;20250421 01:36;33/833149;
D;275;1229786;6;20250421 01:36;P;;;;;;
D;275;1229786;6;20250421 01:36;V;;;;;;
B;275;1230314;7;20250421 01:36;;;1;MAPLE CT;DUBBO;2830;853.1;M;20250228;20250411;460000;R2;R;RESIDENCE;;LDF;;0;AU971720;
C;275;1230314;7;20250421 01:36;27/39716;
D;275;1230314;7;20250421 01:36;P;;;;;;
D;275;1230314;7;20250421 01:36;P;;;;;;
D;275;1230314;7;20250421 01:36;V;;;;;;
B;275;1235627;8;20250421 01:36;;;23 R;WILFRED SMITH DR;DUBBO;2830;4.742;H;20250303;20250414;1700000;R5;R;RESIDENCE;;SRR;;0;AU977430;
C;275;1235627;8;20250421 01:36;108/285134;
D;275;1235627;8;20250421 01:36;P;;;;;;
D;275;1235627;8;20250421 01:36;P;;;;;;
D;275;1235627;8;20250421 01:36;V;;;;;;
D;275;1235627;8;20250421 01:36;V;;;;;;
B;275;1227690;9;20250421 01:36;;;6;GUNDARRA ST;DUBBO;2830;654.1;M;20250327;20250414;568000;R2;R;RESIDENCE;;LDS;;0;AU977238;
C;275;1227690;9;20250421 01:36;3/255918;
D;275;1227690;9;20250421 01:36;P;;;;;;
D;275;1227690;9;20250421 01:36;P;;;;;;
D;275;1227690;9;20250421 01:36;V;;;;;;
B;275;1227893;10;20250421 01:36;;;180;GIPPS ST;DUBBO;2830;2120;M;20250115;20250414;1550000;R2;R;RESIDENCE;;LDS;;0;AU976992;
C;275;1227893;10;20250421 01:36;100/1041728;
D;275;1227893;10;20250421 01:36;P;;;;;;
D;275;1227893;10;20250421 01:36;P;;;;;;
D;275;1227893;10;20250421 01:36;V;;;;;;
D;275;1227893;10;20250421 01:36;V;;;;;;
B;275;1230634;11;20250421 01:36;;;54 L;MINORE RD;DUBBO;2830;10.12;H;20250317;20250411;800000;RU2;R;RESIDENCE;;RFR;;0;AU970554;
C;275;1230634;11;20250421 01:36;95/755094;
D;275;1230634;11;20250421 01:36;P;;;;;;
D;275;1230634;11;20250421 01:36;P;;;;;;
D;275;1230634;11;20250421 01:36;V;;;;;;
D;275;1230634;11;20250421 01:36;V;;;;;;
B;275;1222599;12;20250421 01:36;;;79;BAIRD DR;DUBBO;2830;736;M;20250310;20250416;460000;R2;R;RESIDENCE;;LDC;;0;AU984097;
C;275;1222599;12;20250421 01:36;1/775187;
D;275;1222599;12;20250421 01:36;P;;;;;;
D;275;1222599;12;20250421 01:36;P;;;;;;
D;275;1222599;12;20250421 01:36;V;;;;;;
