A;136;20110801 02:15;VALNET;
D;136;1328840;24;20110801 02:15;P;;;;;;
D;136;1328840;24;20110801 02:15;V;;;;;;
B;136;1347705;25;20110801 02:15;;4;10;FORREST RD;EAST HILLS;2213;;;20110711;20110715;41000;;R;RESIDENCE;4;;;0;AG378636;
C;136;1347705;25;20110801 02:15;4/SP45171;
D;136;1347705;25;20110801 02:15;P;;;;;;
D;136;1347705;25;20110801 02:15;P;;;;;;
D;136;1347705;25;20110801 02:15;V;;;;;;
D;136;1347705;25;20110801 02:15;V;;;;;;
B;136;1331917;26;20110801 02:15;;;17;BALDI AVE;PANANIA;2213;645;M;20110330;20110701;580000;A;R;RESIDENCE;;ZF;;0;AG386355;
C;136;1331917;26;20110801 02:15;15/29658;
D;136;1331917;26;20110801 02:15;P;;;;;;
D;136;1331917;26;20110801 02:15;P;;;;;;
D;136;1331917;26;20110801 02:15;V;;;;;;
B;136;1339994;27;20110801 02:15;;;81;CHASELING ST;GREENACRE;2190;613.11;M;20110718;20110718;660000;A;R;RESIDENCE;;ZL;;0;AG386496;
C;136;1339994;27;20110801 02:15;342/11603;
D;136;1339994;27;20110801 02:15;P;;;;;;
D;136;1339994;27;20110801 02:15;V;;;;;;
D;136;1339994;27;20110801 02:15;V;;;;;;
B;136;1340248;28;20110801 02:15;;24;40;CHERTSEY AVE;BANKSTOWN;2200;;;20110502;20110614;331000;;R;RESIDENCE;24;;;0;AG377296;
C;136;1340248;28;20110801 02:15;24/SP60117;
D;136;1340248;28;20110801 02:15;P;;;;;;
D;136;1340248;28;20110801 02:15;V;;;;;;
D;136;1340248;28;20110801 02:15;V;;;;;;
B;136;1362120;29;20110801 02:15;;4;66;MANAHAN ST;CONDELL PARK;2200;;;20110521;20110715;420000;;R;RESIDENCE;4;;;0;AG382053;
C;136;1362120;29;20110801 02:15;4/SP13233;
D;136;1362120;29;20110801 02:15;P;;;;;;
D;136;1362120;29;20110801 02:15;V;;;;;;
D;136;1362120;29;20110801 02:15;V;;;;;;
B;136;1353631;30;20110801 02:15;;;14;HILDA ST;BASS HILL;2197;499.5;M;20110604;20110719;405000;A;R;RESIDENCE;;ZT;;0;AG385563;
C;136;1353631;30;20110801 02:15;41/36546;
D;136;1353631;30;20110801 02:15;P;;;;;;
D;136;1353631;30;20110801 02:15;V;;;;;;
D;136;1353631;30;20110801 02:15;V;;;;;;
B;136;1356330;31;20110801 02:15;;;14;IRENE ST;PANANIA;2213;531.36;M;20110606;20110718;575000;A;R;RESIDENCE;;ZE;;0;AG383706;
C;136;1356330;31;20110801 02:15;14/13772;
D;136;1356330;31;20110801 02:15;P;;;;;;
D;136;1356330;31;20110801 02:15;P;;;;;;
D;136;1356330;31;20110801 02:15;V;;;;;;
B;136;1361756;32;20110801 02:15;;;40;MAE CRES;PANANIA;2213;556.4;M;20110531;20110714;555000;A;R;RESIDENCE;;ZG;;0;AG378775;
C;136;1361756;32;20110801 02:15;20/224584;
D;136;1361756;32;20110801 02:15;P;;;;;;
D;136;1361756;32;20110801 02:15;V;;;;;;
D;136;1361756;32;20110801 02:15;V;;;;;;
B;136;1345934;33;20110801 02:15;;;14;ELKE CRES;CHESTER HILL;2162;556.4;M;20110604;20110718;438000;A;R;RESIDENCE;;ZT;;0;AG384374;
C;136;1345934;33;20110801 02:15;14/30154;
D;136;1345934;33;20110801 02:15;P;;;;;;
D;136;1345934;33;20110801 02:15;V;;;;;;
D;136;1345934;33;20110801 02:15;V;;;;;;
B;136;1332512;34;20110801 02:15;;3;49;BATT ST;SEFTON;2162;;;20110607;20110719;400000;;R;RESIDENCE;3;;;0;AG384141;
C;136;1332512;34;20110801 02:15;3/SP49635;
D;136;1332512;34;20110801 02:15;P;;;;;;
D;136;1332512;34;20110801 02:15;V;;;;;;
B;136;3049049;35;20110801 02:15;;5;38;MEREDITH ST;BANKSTOWN;2200;;;20110524;20110712;318000;;R;RESIDENCE;5;;;0;AG369824;
C;136;3049049;35;20110801 02:15;5/SP71735;
D;136;3049049;35;20110801 02:15;P;;;;;;
D;136;3049049;35;20110801 02:15;V;;;;;;
D;136;3049049;35;20110801 02:15;V;;;;;;
B;136;3071063;36;20110801 02:15;;1;5;STRICKLAND ST;BASS HILL;2197;;;20110606;20110718;464000;;R;RESIDENCE;1;;;0;AG386157;
C;136;3071063;36;20110801 02:15;1/SP72267;
D;136;3071063;36;20110801 02:15;P;;;;;;
D;136;3071063;36;20110801 02:15;V;;;;;;
B;136;3054887;37;20110801 02:16;;24;3;FETHERSTONE ST;BANKSTOWN;2200;;;20110602;20110714;310000;;R;RESIDENCE;24;;;0;AG380505;
C;136;3054887;37;20110801 02:16;24/SP71808;
D;136;3054887;37;20110801 02:16;P;;;;;;
D;136;3054887;37;20110801 02:16;V;;;;;;
B;136;3514129;38;20110801 02:16;;12;25;HOSKINS AVE;BANKSTOWN;2200;;;20110604;20110715;418000;;3;COMMERICAL;12;;;0;AG384783;
C;136;3514129;38;20110801 02:16;12/SP83678;
D;136;3514129;38;20110801 02:16;P;;;;;;
D;136;3514129;38;20110801 02:16;P;;;;;;
D;136;3514129;38;20110801 02:16;V;;;;;;
B;136;3533706;39;20110801 02:16;;1;26;FRENCH AVE;BANKSTOWN;2200;;;20110421;20110715;184000;;R;RESIDENCE;1;;;0;AG378400;
C;136;3533706;39;20110801 02:16;1/SP84072;
D;136;3533706;39;20110801 02:16;P;;;;;;
D;136;3533706;39;20110801 02:16;V;;;;;;
B;136;3533706;40;20110801 02:16;;2;26;FRENCH AVE;BANKSTOWN;2200;;;20110421;20110715;184000;;R;RESIDENCE;2;;;0;AG378340;
C;136;3533706;40;20110801 02:16;2/SP84072;
D;136;3533706;40;20110801 02:16;P;;;;;;
D;136;3533706;40;20110801 02:16;V;;;;;;
B;136;1375479;41;20110801 02:16;;;35;ROSEDALE AVE;GREENACRE;2190;518.5;M;20110504;20110624;1020000;I;3;COMMERCIAL;;FA;;0;AG369166;
C;136;1375479;41;20110801 02:16;228/14658;
D;136;1375479;41;20110801 02:16;P;;;;;;
D;136;1375479;41;20110801 02:16;V;;;;;;
B;136;1375480;42;20110801 02:16;;;37;ROSEDALE AVE;GREENACRE;2190;518.5;M;20110504;20110624;1020000;I;3;COMMERCIAL;;FA;;0;AG369166;
C;136;1375480;42;20110801 02:16;229/14658;
D;136;1375480;42;20110801 02:16;P;;;;;;
D;136;1375480;42;20110801 02:16;V;;;;;;
B;136;1378280;43;20110801 02:16;;4;274;STACEY ST;BANKSTOWN;2200;;;20110507;20110621;283000;;R;RESIDENCE;4;;;0;AG323258;
C;136;1378280;43;20110801 02:16;4/SP59034;
D;136;1378280;43;20110801 02:16;P;;;;;;
D;136;1378280;43;20110801 02:16;P;;;;;;
D;136;1378280;43;20110801 02:16;V;;;;;;
B;136;1380894;44;20110801 02:16;;;66;TOWER ST;PANANIA;2213;627.28;M;20110611;20110720;550000;A;R;RESIDENCE;;ZD;;0;AG387160;
C;136;1380894;44;20110801 02:16;3/22877;
D;136;1380894;44;20110801 02:16;P;;;;;;
D;136;1380894;44;20110801 02:16;P;;;;;;
D;136;1380894;44;20110801 02:16;V;;;;;;
B;136;1380926;45;20110801 02:16;;2;134;TOWER ST;PANANIA;2213;;;20110602;20110714;388000;;R;RESIDENCE;2;;;0;AG382669;
C;136;1380926;45;20110801 02:16;2/SP60209;
D;136;1380926;45;20110801 02:16;P;;;;;;
D;136;1380926;45;20110801 02:16;V;;;;;;
B;136;1378337;46;20110801 02:16;;;337;STACEY ST;BANKSTOWN;2200;561;M;20110607;20110719;444888;A;R;RESIDENCE;;MH;;0;AG385638;
C;136;1378337;46;20110801 02:16;2/343185;
D;136;1378337;46;20110801 02:16;P;;;;;;
D;136;1378337;46;20110801 02:16;P;;;;;;
D;136;1378337;46;20110801 02:16;V;;;;;;
D;136;1378337;46;20110801 02:16;V;;;;;;
B;136;1370630;47;20110801 02:16;;15;110;PICNIC POINT RD;PICNIC POINT;2213;;;20110429;20110610;470000;;R;RESIDENCE;15;;;0;AG383519;
C;136;1370630;47;20110801 02:16;15/SP38134;
D;136;1370630;47;20110801 02:16;P;;;;;;
D;136;1370630;47;20110801 02:16;P;;;;;;
D;136;1370630;47;20110801 02:16;V;;;;;;
D;136;1370630;47;20110801 02:16;V;;;;;;
B;136;1381473;48;20110801 02:16;;;3;TRISTANIA GR;GREENACRE;2190;307.2;M;20110505;20110706;457000;A;R;RESIDENCE;;ZN;;0;AG388699;
C;136;1381473;48;20110801 02:16;1319/850308;
D;136;1381473;48;20110801 02:16;P;;;;;;
D;136;1381473;48;20110801 02:16;P;;;;;;
D;136;1381473;48;20110801 02:16;V;;;;;;
D;136;1381473;48;20110801 02:16;V;;;;;;
B;136;1365557;49;20110801 02:16;;;156;MILPERRA RD;REVESBY;2212;2529.8;M;20110523;20110715;3150000;I;3;INDUSTRIAL;;FC;;0;AG373416;
C;136;1365557;49;20110801 02:16;2/28675 1/509579;
D;136;1365557;49;20110801 02:16;P;;;;;;
D;136;1365557;49;20110801 02:16;V;;;;;;
B;136;1365634;50;20110801 02:16;;8;10;MILTON ST;BANKSTOWN;2200;;;20110526;20110708;310000;;R;RESIDENCE;8;;;0;AG366978;
C;136;1365634;50;20110801 02:16;8/SP56511;
D;136;1365634;50;20110801 02:16;P;;;;;;
D;136;1365634;50;20110801 02:16;V;;;;;;
B;136;1365933;51;20110801 02:16;;7;168;MIMOSA RD;GREENACRE;2190;;;20110605;20110718;392000;;R;RESIDENCE;7;;;0;AG384472;
C;136;1365933;51;20110801 02:16;7/SP60486;
D;136;1365933;51;20110801 02:16;P;;;;;;
D;136;1365933;51;20110801 02:16;P;;;;;;
D;136;1365933;51;20110801 02:16;V;;;;;;
D;136;1365933;51;20110801 02:16;V;;;;;;
B;136;1385008;52;20110801 02:16;;10;7;WELLINGTON RD;BIRRONG;2143;;;20110527;20110718;390000;;3;HOME UNIT;10;;;0;AG387450;
C;136;1385008;52;20110801 02:16;10/SP43416;
D;136;1385008;52;20110801 02:16;P;;;;;;
D;136;1385008;52;20110801 02:16;V;;;;;;
B;136;1369238;53;20110801 02:16;;;29;ORCHARD RD;BASS HILL;2197;904.2;M;20110607;20110719;580000;A;R;RESIDENCE;;ZT;;0;AG383294;
C;136;1369238;53;20110801 02:16;2/26296;
D;136;1369238;53;20110801 02:16;P;;;;;;
D;136;1369238;53;20110801 02:16;V;;;;;;
B;136;1380250;54;20110801 02:16;;11;259;THE RIVER ROAD;REVESBY;2212;;;20110518;20110713;371000;;R;RESIDENCE;11;;;0;AG377381;
C;136;1380250;54;20110801 02:16;11/SP14186;
D;136;1380250;54;20110801 02:16;P;;;;;;
D;136;1380250;54;20110801 02:16;P;;;;;;
D;136;1380250;54;20110801 02:16;V;;;;;;
B;136;3136497;55;20110801 02:16;;;7 A;CLAIR CRES;PADSTOW HEIGHTS;2211;483.1;M;20110528;20110713;461000;A;R;RESIDENCE;;ZB;;0;AG377345;
C;136;3136497;55;20110801 02:16;1/1076256;
D;136;3136497;55;20110801 02:16;P;;;;;;
D;136;3136497;55;20110801 02:16;P;;;;;;
D;136;3136497;55;20110801 02:16;V;;;;;;
B;136;3218409;56;20110801 02:16;;;2 A;PRINCE ST;PICNIC POINT;2213;307;M;20110524;20110715;610000;A;R;RESIDENCE;;ZD;;0;AG381887;
C;136;3218409;56;20110801 02:16;31/1090121;
D;136;3218409;56;20110801 02:16;P;;;;;;
D;136;3218409;56;20110801 02:16;P;;;;;;
D;136;3218409;56;20110801 02:16;V;;;;;;
D;136;3218409;56;20110801 02:16;V;;;;;;
B;136;2830922;57;20110801 02:16;;;86;WILBUR ST;GREENACRE;2190;273.3;M;20110528;20110712;520000;A;R;RESIDENCE;;ZL;;0;AG375847;
C;136;2830922;57;20110801 02:16;1/1028389;
D;136;2830922;57;20110801 02:16;P;;;;;;
D;136;2830922;57;20110801 02:16;P;;;;;;
D;136;2830922;57;20110801 02:16;P;;;;;;
D;136;2830922;57;20110801 02:16;V;;;;;;
D;136;2830922;57;20110801 02:16;V;;;;;;
B;136;3366801;58;20110801 02:16;;8;35;POWELL ST;YAGOONA;2199;;;20110527;20110708;500000;;R;RESIDENCE;8;;;0;AG378667;
C;136;3366801;58;20110801 02:16;8/SP80233;
D;136;3366801;58;20110801 02:16;P;;;;;;
D;136;3366801;58;20110801 02:16;V;;;;;;
D;136;3366801;58;20110801 02:16;V;;;;;;
B;136;3345263;59;20110801 02:16;;44;178;MILPERRA RD;REVESBY;2212;;;20110518;20110629;235000;;3;INDUSTRIAL;3;;;0;AG378897;
C;136;3345263;59;20110801 02:16;3/SP79350;
D;136;3345263;59;20110801 02:16;P;;;;;;
D;136;3345263;59;20110801 02:16;V;;;;;;
Z;293;59;59;173;
