A;165;20020109 09:47;PDANN;
B;165;2860507;1;20020109 09:47;;;;OLD GLEN INNES RD;DALMORTON;2460;2855;H;20010705;20010803;340000;;3;FARM;;;RG;;7843084;
C;165;2860507;1;20020109 09:47;1, 10, 5, 6//753518 6//753526 2, 4//753530 1, 11/13/758334 10, 11, 12,;
C;165;2860507;1;20020109 09:47; 8, 9/4/758334 1, 2, 3, 4, 5, 7, 8/5/758334 1, 2, 3, 5, 7/6/758334 4, ;
C;165;2860507;1;20020109 09:47;6/8/758334 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29/;
C;165;2860507;1;20020109 09:47;/820676;
D;165;2860507;1;20020109 09:47;P;;;;;;
Z;8;1;4;1;
