A;241;20020102 13:37;PTHIRLWELL;
B;241;2639456;1;20020102 13:37;;;32;CARTER CRES;GLOUCESTER;2422;786.8;M;20011031;20011210;23500;A;V;VACANT LAND;;AF;;;8211445;
C;241;2639456;1;20020102 13:37;75//844338;
D;241;2639456;1;20020102 13:37;P;;;;;;
D;241;2639456;1;20020102 13:37;V;;;;;;
B;241;2639507;2;20020102 13:37;;;192;CHURCH ST;GLOUCESTER;2422;1619;M;20010908;20011123;74000;A;R;RESIDENCE;;AD;;;8176686;
C;241;2639507;2;20020102 13:37;20/25/192505;
D;241;2639507;2;20020102 13:37;P;;;;;;
D;241;2639507;2;20020102 13:37;P;;;;;;
D;241;2639507;2;20020102 13:37;V;;;;;;
B;241;2639535;3;20020102 13:37;;;72;CHURCH ST;GLOUCESTER;2422;164.4;M;20010919;20011018;85000;B;3;SHOP;;CA;BS;;8049276;
C;241;2639535;3;20020102 13:37;5//241566;
D;241;2639535;3;20020102 13:37;P;;;;;;
D;241;2639535;3;20020102 13:37;P;;;;;;
D;241;2639535;3;20020102 13:37;V;;;;;;
B;241;2639608;4;20020102 13:37;;;99;CHURCH ST;GLOUCESTER;2422;243.9;M;20010601;20010629;60000;B;3;;;CA;;;8211460;
C;241;2639608;4;20020102 13:37;10//847084;
D;241;2639608;4;20020102 13:37;P;;;;;;
D;241;2639608;4;20020102 13:37;P;;;;;;
B;241;2639774;5;20020102 13:37;;;13;AVON ST;GLOUCESTER;2422;720.8;M;20011031;20011203;107000;A;R;RESIDENCE;;AB;;;8207681;
C;241;2639774;5;20020102 13:37;45//239961;
D;241;2639774;5;20020102 13:37;P;;;;;;
D;241;2639774;5;20020102 13:37;V;;;;;;
B;241;2640019;6;20020102 13:37;;;;HIGGINS CL;GLOUCESTER;2422;1074;M;20010904;20011108;23000;A;V;VACANT LAND;;AF;AV;;8163939;
C;241;2640019;6;20020102 13:37;101//861914;
D;241;2640019;6;20020102 13:37;P;;;;;;
B;241;2640093;7;20020102 13:37;;;;KENDALL ST;GLOUCESTER;2422;6962;M;20010908;20011026;34000;I;V;VACANT LAND;;FA;IV;;8159385;
C;241;2640093;7;20020102 13:37;15, 16, 17//252691;
D;241;2640093;7;20020102 13:37;P;;;;;;
D;241;2640093;7;20020102 13:37;P;;;;;;
D;241;2640093;7;20020102 13:37;V;;;;;;
B;241;2640108;8;20020102 13:37;;;60;KING ST;GLOUCESTER;2422;;;20011026;20011211;125000;A;R;RESIDENCE;;AA;;;8214203;
C;241;2640108;8;20020102 13:37;12/M/192505;
D;241;2640108;8;20020102 13:37;P;;;;;;
D;241;2640108;8;20020102 13:37;P;;;;;;
D;241;2640108;8;20020102 13:37;V;;;;;;
B;241;2640316;9;20020102 13:37;;;5;ONSLOW ST;GLOUCESTER;2422;2453;M;20010928;20011127;160000;A;R;RESIDENCE;;AB;;;8187861;
C;241;2640316;9;20020102 13:37;2//544134;
D;241;2640316;9;20020102 13:37;P;;;;;;
D;241;2640316;9;20020102 13:37;V;;;;;;
B;241;2640650;10;20020102 13:37;;;29;AVON ST;STRATFORD;2422;6070;M;20011019;20011116;105000;R;3;;;RQ;;;8184400;
C;241;2640650;10;20020102 13:37;6/8/976696;
D;241;2640650;10;20020102 13:37;P;;;;;;
D;241;2640650;10;20020102 13:37;P;;;;;;
D;241;2640650;10;20020102 13:37;V;;;;;;
B;241;2641524;11;20020102 13:37;;;;THUNDERBOLTS WAY;GLOUCESTER;2422;8224;M;20011017;20011205;60000;R;V;VACANT LAND;;RK;;;8191082;
C;241;2641524;11;20020102 13:37;411//1012284;
D;241;2641524;11;20020102 13:37;P;;;;;;
D;241;2641524;11;20020102 13:37;P;;;;;;
D;241;2641524;11;20020102 13:37;V;;;;;;
Z;51;11;11;27;
