A;148;20110801 02:20;VALNET;
D;148;1654478;6;20110801 02:20;P;;;;;;
D;148;1654478;6;20110801 02:20;V;;;;;;
D;148;1654478;6;20110801 02:20;V;;;;;;
B;148;1650257;7;20110801 02:20;;;41;BARRETT DR;LENNOX HEAD;2478;750.1;M;20110616;20110714;705000;A;R;RESIDENCE;;DJ;;0;AG381559;
C;148;1650257;7;20110801 02:20;82/871981;
D;148;1650257;7;20110801 02:20;P;;;;;;
D;148;1650257;7;20110801 02:20;P;;;;;;
D;148;1650257;7;20110801 02:20;V;;;;;;
D;148;1650257;7;20110801 02:20;V;;;;;;
B;148;1655755;8;20110801 02:20;;;20;ARROWSMITH AVE;ALSTONVILLE;2477;674;M;20110608;20110629;367000;A;R;RESIDENCE;;DR;;0;AG380054;
C;148;1655755;8;20110801 02:20;265/261194;
D;148;1655755;8;20110801 02:20;P;;;;;;
D;148;1655755;8;20110801 02:20;P;;;;;;
D;148;1655755;8;20110801 02:20;V;;;;;;
D;148;1655755;8;20110801 02:20;V;;;;;;
B;148;1653260;9;20110801 02:20;;;101;ROUS MILL RD;ROUS MILL;2477;8474;M;20110506;20110527;525000;R;R;RESIDENCE;;RD;;0;AG389225;
C;148;1653260;9;20110801 02:20;5, 6, 7, 8, 18/1/3149;
D;148;1653260;9;20110801 02:20;P;;;;;;
D;148;1653260;9;20110801 02:20;P;;;;;;
D;148;1653260;9;20110801 02:20;V;;;;;;
D;148;1653260;9;20110801 02:20;V;;;;;;
B;148;3376525;10;20110801 02:20;;;486;URALBA RD;URALBA;2477;60.72;H;20100923;20101206;1065000;R;V;VACANT LAND;;RK;;0;AG375505;
C;148;3376525;10;20110801 02:20;6/838237;
D;148;3376525;10;20110801 02:20;P;;;;;;
D;148;3376525;10;20110801 02:20;P;;;;;;
D;148;3376525;10;20110801 02:20;V;;;;;;
B;148;1656191;11;20110801 02:20;;7;26;DEEGAN DR;ALSTONVILLE;2477;;;20110602;20110707;265000;;R;RESIDENCE;7;;;0;AG387526;
C;148;1656191;11;20110801 02:20;7/SP83264;
D;148;1656191;11;20110801 02:20;P;;;;;;
D;148;1656191;11;20110801 02:20;V;;;;;;
D;148;1656191;11;20110801 02:20;V;;;;;;
B;148;3031318;12;20110801 02:20;;5;35;FAWCETT ST;BALLINA;2478;;;20110701;20110701;250000;;R;RESIDENCE;5;;;0;AG367099;
C;148;3031318;12;20110801 02:20;5/SP70891;
D;148;3031318;12;20110801 02:20;P;;;;;;
D;148;3031318;12;20110801 02:20;V;;;;;;
D;148;3031318;12;20110801 02:20;V;;;;;;
B;148;3581962;13;20110801 02:20;;;;BOEING AVE;BALLINA;2478;3.674;H;20080716;20110701;6026000;I;3;RETAIL;;FC;;0;AG367810;
C;148;3581962;13;20110801 02:20;951/1165266;
D;148;3581962;13;20110801 02:20;P;;;;;;
D;148;3581962;13;20110801 02:20;V;;;;;;
B;148;3585677;14;20110801 02:20;;2;44;SHELLY BEACH RD;EAST BALLINA;2478;;;20110315;20110711;575000;;V;VACANT LAND;2;;;0;AG381657;
C;148;3585677;14;20110801 02:20;2/SP85510;
D;148;3585677;14;20110801 02:20;P;;;;;;
D;148;3585677;14;20110801 02:20;P;;;;;;
D;148;3585677;14;20110801 02:20;V;;;;;;
D;148;3585677;14;20110801 02:20;V;;;;;;
B;148;3235212;15;20110801 02:20;;2;37;PACIFIC TCE;EAST BALLINA;2478;;;20110317;20110615;620000;;R;RESIDENCE;2;;;0;AG382434;
C;148;3235212;15;20110801 02:20;2/SP76664;
D;148;3235212;15;20110801 02:20;P;;;;;;
D;148;3235212;15;20110801 02:20;V;;;;;;
Z;85;15;15;53;
