A;134;20020603 10:18;PTHIRLWELL;
B;134;1291609;1;20020603 10:18;;;11;A'BECKETT AVE;ASHFIELD;2131;;;20020410;20020515;761000;A;R;RESIDENCE;;ES;;;8599956;
C;134;1291609;1;20020603 10:18;6//4815;
D;134;1291609;1;20020603 10:18;P;;;;;;
D;134;1291609;1;20020603 10:18;V;;;;;;
D;134;1291609;1;20020603 10:18;V;;;;;;
B;134;1291850;2;20020603 10:18;;;17;ALMA ST;ASHFIELD;2131;;;20020322;20020503;570000;A;R;RESIDENCE;;ES;;;8591562;
C;134;1291850;2;20020603 10:18;A//318305;
D;134;1291850;2;20020603 10:18;P;;;;;;
D;134;1291850;2;20020603 10:18;P;;;;;;
D;134;1291850;2;20020603 10:18;V;;;;;;
B;134;1291888;3;20020603 10:18;;4;29;ALT ST;ASHFIELD;2131;;;20020326;20020521;292000;;R;RESIDENCE;4;;;;8634276;
C;134;1291888;3;20020603 10:18;4//15454;
D;134;1291888;3;20020603 10:18;P;;;;;;
D;134;1291888;3;20020603 10:18;V;;;;;;
D;134;1291888;3;20020603 10:18;V;;;;;;
B;134;1292117;4;20020603 10:18;;;91;ALT ST;ASHFIELD;2131;;;20020323;20020516;789750;A;R;RESIDENCE;;EG;;;8612849;
C;134;1292117;4;20020603 10:18;9//5324;
D;134;1292117;4;20020603 10:18;P;;;;;;
D;134;1292117;4;20020603 10:18;P;;;;;;
D;134;1292117;4;20020603 10:18;V;;;;;;
D;134;1292117;4;20020603 10:18;V;;;;;;
B;134;1292117;5;20020603 10:18;;;91;ALT ST;ASHFIELD;2131;;;20020323;20020516;789750;A;R;RESIDENCE;;EG;;;8612850;
C;134;1292117;5;20020603 10:18;9//5324;
D;134;1292117;5;20020603 10:18;P;;;;;;
D;134;1292117;5;20020603 10:18;P;;;;;;
D;134;1292117;5;20020603 10:18;V;;;;;;
D;134;1292117;5;20020603 10:18;V;;;;;;
B;134;1292218;6;20020603 10:18;;24;115;ALT ST;ASHFIELD;2131;;;20020403;20020516;310000;;R;RESIDENCE;24;;;;8619255;
C;134;1292218;6;20020603 10:18;24//3415;
