A;678;20030501 13:04;PBARBER;
B;678;2751693;16;20030501 13:04;;;45;MACDONALD DR;ARMIDALE;2350;626.2;M;20030110;20030213;136000;A;R;RESIDENCE;;AW;;;9547030;
C;678;2751693;16;20030501 13:04;99//818305;
D;678;2751693;16;20030501 13:04;P;;;;;;
D;678;2751693;16;20030501 13:04;P;;;;;;
D;678;2751693;16;20030501 13:04;V;;;;;;
B;678;2751997;17;20030501 13:04;;;108;MARKHAM ST;ARMIDALE;2350;599.5;M;20030219;20030326;76000;A;R;RESIDENCE;;AD;;;9545989;
C;678;2751997;17;20030501 13:04;3//881989;
D;678;2751997;17;20030501 13:04;P;;;;;;
D;678;2751997;17;20030501 13:04;V;;;;;;
B;678;2752095;18;20030501 13:04;;;89;MARKHAM ST;ARMIDALE;2350;1663;M;20030203;20030310;80000;A;R;RESIDENCE;;AD;AC;;9508684;
C;678;2752095;18;20030501 13:04;X//162866;
D;678;2752095;18;20030501 13:04;P;;;;;;
D;678;2752095;18;20030501 13:04;P;;;;;;
D;678;2752095;18;20030501 13:04;V;;;;;;
B;678;2752569;19;20030501 13:04;;;75;MOSSMAN ST;ARMIDALE;2350;954.8;M;20030207;20030314;63500;A;R;RESIDENCE;;AN;;;9509715;
C;678;2752569;19;20030501 13:04;A//441975;
D;678;2752569;19;20030501 13:04;P;;;;;;
D;678;2752569;19;20030501 13:04;V;;;;;;
B;678;2752908;20;20030501 13:04;;;85;NEWTON ST;ARMIDALE;2350;682.9;M;20030301;20030404;140000;A;R;RESIDENCE;;AG;;;9551524;
C;678;2752908;20;20030501 13:04;A//383415;
D;678;2752908;20;20030501 13:04;P;;;;;;
D;678;2752908;20;20030501 13:04;V;;;;;;
D;678;2752908;20;20030501 13:04;V;;;;;;
B;678;2752925;21;20030501 13:04;;;41;NEWTON ST;ARMIDALE;2350;1183;M;20030222;20030407;125000;A;R;RESIDENCE;;AG;;;9541127;
C;678;2752925;21;20030501 13:04;B, C//402419;
D;678;2752925;21;20030501 13:04;P;;;;;;
D;678;2752925;21;20030501 13:04;P;;;;;;
D;678;2752925;21;20030501 13:04;V;;;;;;
B;678;2753377;22;20030501 13:04;;;1;PARK RD;ARMIDALE;2350;714.5;M;20020905;20021016;155000;A;R;RESIDENCE;;AQ;;;9528255;
C;678;2753377;22;20030501 13:04;B//24624;
D;678;2753377;22;20030501 13:04;P;;;;;;
D;678;2753377;22;20030501 13:04;P;;;;;;
D;678;2753377;22;20030501 13:04;V;;;;;;
B;678;2754497;23;20030501 13:04;;2;33;THE AVENUE;ARMIDALE;2350;;;20021223;20030321;135000;;R;RESIDENCE;2;;;;9543175;
C;678;2754497;23;20030501 13:04;2//SP 42075;
D;678;2754497;23;20030501 13:04;P;;;;;;
D;678;2754497;23;20030501 13:04;P;;;;;;
D;678;2754497;23;20030501 13:04;V;;;;;;
B;678;2754767;24;20030501 13:04;;;9;WATSON AVE;ARMIDALE;2350;777.8;M;20030207;20030404;160500;A;R;RESIDENCE;;AA;;;9537949;
C;678;2754767;24;20030501 13:04;8//516322;
D;678;2754767;24;20030501 13:04;P;;;;;;
D;678;2754767;24;20030501 13:04;P;;;;;;
D;678;2754767;24;20030501 13:04;V;;;;;;
B;678;2876220;25;20030501 13:04;;;85;MARSH ST;ARMIDALE;2350;1870;M;20030227;20030227;2800000;B;3;HOTEL;;BH;;;9545657;
C;678;2876220;25;20030501 13:04;1//1031955;
D;678;2876220;25;20030501 13:04;P;;;;;;
D;678;2876220;25;20030501 13:04;V;;;;;;
B;678;;26;20030501 13:04;;1;69;NEWTON STREET;ARMIDALE;2350;;;20030321;20030410;145000;;R;RESIDENCE;1;;;;9537758;
C;678;;26;20030501 13:04;1//SP 67644;
D;678;;26;20030501 13:04;P;;;;;;
D;678;;26;20030501 13:04;P;;;;;;
D;678;;26;20030501 13:04;V;;;;;;
B;678;2979192;27;20030501 13:04;;;57;NORRIS DR;ARMIDALE;2350;;;20030131;20030414;58000;;V;VACANT LAND;;;;;9550626;
C;678;2979192;27;20030501 13:04;43//1050972;
D;678;2979192;27;20030501 13:04;P;;;;;;
D;678;2979192;27;20030501 13:04;P;;;;;;
D;678;2979192;27;20030501 13:04;V;;;;;;
Z;136;27;27;80;
