A;061;20020916 13:49;PDANN;
B;061;532586;1;20020916 13:49;;;;PH BETHUNGRA VIL B'GRA;BETHUNGRA;2590;1284;M;20020717;20020816;6000;Z;V;VACANT LAND;;ZG;;;8908241;
C;061;532586;1;20020916 13:49;1//970730;
D;061;532586;1;20020916 13:49;P;;;;;;
D;061;532586;1;20020916 13:49;V;;;;;;
D;061;532586;1;20020916 13:49;V;;;;;;
B;061;532656;2;20020916 13:49;"WALBRIDGE SOUTH";;;WALBRIDGE LANE;ILLABO;2590;188.1;H;20020702;20020719;300000;R;V;VACANT LAND;;RC;;;8914752;
C;061;532656;2;20020916 13:49;2//827358;
D;061;532656;2;20020916 13:49;P;;;;;;
D;061;532656;2;20020916 13:49;V;;;;;;
B;061;532852;3;20020916 13:49;"GLENCOE";;1285;ILLABO BRABINS RD;EURONGILLY;2663;274;H;20010801;20020801;505000;R;3;FARM;;RB;;;8924170;
C;061;532852;3;20020916 13:49;1, 2, 3, 4, 5//122109 148, 149, 153, 154, 155, 156, 161, 196, 197, 22,;
C;061;532852;3;20020916 13:49; 49, 53, 54, 56, 57, 68//751406;
D;061;532852;3;20020916 13:49;P;;;;;;
D;061;532852;3;20020916 13:49;V;;;;;;
B;061;534064;4;20020916 13:49;;;;FITZROY ST;JUNEE;2663;1012;M;20020808;20020822;70000;Z;R;RESIDENCE;;ZF;;;8917560;
C;061;534064;4;20020916 13:49;1/5/1612;
D;061;534064;4;20020916 13:49;P;;;;;;
D;061;534064;4;20020916 13:49;V;;;;;;
D;061;534064;4;20020916 13:49;V;;;;;;
B;061;534168;5;20020916 13:49;;;49;GEORGE ST;JUNEE;2663;1094;M;20020703;20020813;79500;Z;R;RESIDENCE;;ZF;;;8936667;
C;061;534168;5;20020916 13:49;12/10/946;
D;061;534168;5;20020916 13:49;P;;;;;;
D;061;534168;5;20020916 13:49;V;;;;;;
B;061;534209;6;20020916 13:49;;;;GLOUCESTER ST;JUNEE;2663;809.4;M;20020511;20020607;46500;Z;R;RESIDENCE;;ZE;;;8917181;
C;061;534209;6;20020916 13:49;12, 14/6/2445;
D;061;534209;6;20020916 13:49;P;;;;;;
D;061;534209;6;20020916 13:49;P;;;;;;
D;061;534209;6;20020916 13:49;V;;;;;;
D;061;534209;6;20020916 13:49;V;;;;;;
B;061;534663;7;20020916 13:49;;;50;MARQUIS ST;JUNEE;2663;;;20020723;20020830;25000;Z;R;RESIDENCE;;ZE;;;8938040;
C;061;534663;7;20020916 13:49;17, 18/14/1611;
D;061;534663;7;20020916 13:49;P;;;;;;
D;061;534663;7;20020916 13:49;V;;;;;;
B;061;535082;8;20020916 13:49;;;47;THOMAS ST;JUNEE;2663;;;20020704;20020814;79000;Z;R;RESIDENCE;;ZD;;;8937844;
C;061;535082;8;20020916 13:49;20/8/1554;
D;061;535082;8;20020916 13:49;P;;;;;;
D;061;535082;8;20020916 13:49;P;;;;;;
D;061;535082;8;20020916 13:49;V;;;;;;
D;061;535082;8;20020916 13:49;V;;;;;;
B;061;535171;9;20020916 13:49;;;17;WARDLE ST;JUNEE;2663;;;20020614;20020821;50000;Z;R;RESIDENCE;;ZD;;;8919837;
C;061;535171;9;20020916 13:49;11/7/1554;
D;061;535171;9;20020916 13:49;P;;;;;;
D;061;535171;9;20020916 13:49;V;;;;;;
B;061;535232;10;20020916 13:49;;;11;WILLIAM ST;JUNEE;2663;;;20020726;20020815;49000;Z;R;RESIDENCE;;ZF;;;8919881;
C;061;535232;10;20020916 13:49;8/6/946;
D;061;535232;10;20020916 13:49;P;;;;;;
D;061;535232;10;20020916 13:49;V;;;;;;
Z;49;10;11;26;
