A;220;20020102 13:50;PTHIRLWELL;
B;220;2371935;1;20020102 13:50;;7;3;ACACIA ST;CABRAMATTA;2166;;;20011109;20011207;107000;;R;RESIDENCE;7;;;;8186045;
C;220;2371935;1;20020102 13:50;7//35333;
D;220;2371935;1;20020102 13:50;P;;;;;;
D;220;2371935;1;20020102 13:50;V;;;;;;
D;220;2371935;1;20020102 13:50;V;;;;;;
B;220;2371945;2;20020102 13:50;;9;5;ACACIA ST;CABRAMATTA;2166;;;20011029;20011214;105500;;R;RESIDENCE;9;;;;8208010;
C;220;2371945;2;20020102 13:50;9//7317;
D;220;2371945;2;20020102 13:50;P;;;;;;
D;220;2371945;2;20020102 13:50;V;;;;;;
D;220;2371945;2;20020102 13:50;V;;;;;;
B;220;2372124;3;20020102 13:50;;;4;ADINA CL;FAIRFIELD;2165;581.7;M;20011002;20011115;255000;A;R;RESIDENCE;;JK;;;8179811;
C;220;2372124;3;20020102 13:50;25//218562;
D;220;2372124;3;20020102 13:50;P;;;;;;
D;220;2372124;3;20020102 13:50;P;;;;;;
D;220;2372124;3;20020102 13:50;P;;;;;;
D;220;2372124;3;20020102 13:50;V;;;;;;
D;220;2372124;3;20020102 13:50;V;;;;;;
B;220;2372186;4;20020102 13:50;;5;34;AINSWORTH CRES;WETHERILL PARK;2164;;;20011024;20011207;225000;;3;;5;;;;8197429;
C;220;2372186;4;20020102 13:50;5//17691;
D;220;2372186;4;20020102 13:50;P;;;;;;
D;220;2372186;4;20020102 13:50;V;;;;;;
B;220;2372186;5;20020102 13:50;;18;34;AINSWORTH CRES;WETHERILL PARK;2164;;;20011030;20011206;198000;;R;RESIDENCE;18;;;;8185139;
C;220;2372186;5;20020102 13:50;18//17691;
D;220;2372186;5;20020102 13:50;P;;;;;;
D;220;2372186;5;20020102 13:50;V;;;;;;
D;220;2372186;5;20020102 13:50;V;;;;;;
B;220;2372285;6;20020102 13:50;;;23;AINSWORTH CRES;WETHERILL PARK;2164;558;M;20011108;20011108;105000;A;R;RESIDENCE;;GR;;;8199994;
C;220;2372285;6;20020102 13:50;60//259181;
D;220;2372285;6;20020102 13:50;P;;;;;;
D;220;2372285;6;20020102 13:50;P;;;;;;
D;220;2372285;6;20020102 13:50;V;;;;;;
D;220;2372285;6;20020102 13:50;V;;;;;;
