A;RTSALEDATA;217;20250714 01:10;VALNET;
B;217;2966501;1;20250714 01:10;;;36;HAMBLEDON CCT;HARRINGTON PARK;2567;706.9;M;20250409;20250708;1285000;R2;R;RESIDENCE;;AWA;;;AV222240;
C;217;2966501;1;20250714 01:10;1924/1048560;
D;217;2966501;1;20250714 01:10;P;;;;;;
D;217;2966501;1;20250714 01:10;P;;;;;;
D;217;2966501;1;20250714 01:10;V;;;;;;
D;217;2966501;1;20250714 01:10;V;;;;;;
B;217;3487081;2;20250714 01:10;;;7;GREENHILL ST;SPRING FARM;2570;300;M;20250531;20250704;900000;R1;R;RESIDENCE;;EAA;;;AV213737;
C;217;3487081;2;20250714 01:10;105/1142381;
D;217;3487081;2;20250714 01:10;P;;;;;;
D;217;3487081;2;20250714 01:10;P;;;;;;
D;217;3487081;2;20250714 01:10;V;;;;;;
D;217;3487081;2;20250714 01:10;V;;;;;;
B;217;4177340;3;20250714 01:10;;;3;STERLING LANE;ORAN PARK;2570;137;M;20250525;20250707;770000;;R;RESIDENCE;2;;;;AV217402;
C;217;4177340;3;20250714 01:10;2/SP92908;
D;217;4177340;3;20250714 01:10;P;;;;;;
D;217;4177340;3;20250714 01:10;P;;;;;;
D;217;4177340;3;20250714 01:10;V;;;;;;
D;217;4177340;3;20250714 01:10;V;;;;;;
B;217;4150767;4;20250714 01:10;;;44;STRATTON RD;ORAN PARK;2570;344.2;M;20250503;20250707;950000;R2;R;RESIDENCE;;AWA;;;AV219231;
C;217;4150767;4;20250714 01:10;2109/1225570;
D;217;4150767;4;20250714 01:10;P;;;;;;
D;217;4150767;4;20250714 01:10;P;;;;;;
D;217;4150767;4;20250714 01:10;V;;;;;;
B;217;4170544;5;20250714 01:10;;;4 B;KELLY ST;ORAN PARK;2570;315.6;M;20250614;20250704;1050000;R1;R;RESIDENCE;;GCA;;;AV216768;
C;217;4170544;5;20250714 01:10;101/1243770;
D;217;4170544;5;20250714 01:10;P;;;;;;
D;217;4170544;5;20250714 01:10;V;;;;;;
B;217;3575380;6;20250714 01:10;;;3;MOYENGULLY AVE;MOUNT ANNAN;2567;600.9;M;20250503;20250702;1200000;R2;R;RESIDENCE;;AZA;;;AV207161;
C;217;3575380;6;20250714 01:10;4318/1160774;
D;217;3575380;6;20250714 01:10;P;;;;;;
D;217;3575380;6;20250714 01:10;P;;;;;;
D;217;3575380;6;20250714 01:10;V;;;;;;
D;217;3575380;6;20250714 01:10;V;;;;;;
B;217;4064175;7;20250714 01:10;;;24;BROOKNER RD;SPRING FARM;2570;297.1;M;20250525;20250707;925000;E1;R;RESIDENCE;;ECA;;;AV218303;
C;217;4064175;7;20250714 01:10;9/1210526;
D;217;4064175;7;20250714 01:10;P;;;;;;
D;217;4064175;7;20250714 01:10;P;;;;;;
D;217;4064175;7;20250714 01:10;V;;;;;;
B;217;4070922;8;20250714 01:10;;;5;CHESHAM AVE;ORAN PARK;2570;375;M;20250529;20250708;1080000;R2;R;RESIDENCE;;AWA;;;AV221410;
C;217;4070922;8;20250714 01:10;1294/1218055;
D;217;4070922;8;20250714 01:10;P;;;;;;
D;217;4070922;8;20250714 01:10;P;;;;;;
D;217;4070922;8;20250714 01:10;V;;;;;;
D;217;4070922;8;20250714 01:10;V;;;;;;
B;217;4113225;9;20250714 01:10;;;113;DONOVAN BVD;GREGORY HILLS;2557;596.2;M;20250227;20250710;905000;R1;V;VACANT LAND;;GCJ;;;AV230820;
C;217;4113225;9;20250714 01:10;1623/1235226;
D;217;4113225;9;20250714 01:10;P;;;;;;
D;217;4113225;9;20250714 01:10;V;;;;;;
B;217;4063662;10;20250714 01:10;;;11;GRACEFUL CT;COBBITTY;2570;388;M;20250529;20250710;1060000;R1;R;RESIDENCE;;COB;;;AV230466;
C;217;4063662;10;20250714 01:10;1072/1218210;
D;217;4063662;10;20250714 01:10;P;;;;;;
D;217;4063662;10;20250714 01:10;V;;;;;;
D;217;4063662;10;20250714 01:10;V;;;;;;
B;217;4130558;11;20250714 01:10;;;30;ASTLEY RD;CATHERINE FIELD;2557;457.8;M;20250605;20250710;1250000;R2;R;RESIDENCE;;AWA;;;AV228687;
C;217;4130558;11;20250714 01:10;4151/1227802;
D;217;4130558;11;20250714 01:10;P;;;;;;
D;217;4130558;11;20250714 01:10;V;;;;;;
B;217;4130576;12;20250714 01:10;;;27;VINES WAY;CATHERINE FIELD;2557;409.9;M;20250528;20250708;1147000;R2;R;RESIDENCE;;AWA;;;AV223828;
C;217;4130576;12;20250714 01:10;4169/1227802;
D;217;4130576;12;20250714 01:10;P;;;;;;
D;217;4130576;12;20250714 01:10;V;;;;;;
D;217;4130576;12;20250714 01:10;V;;;;;;
B;217;4095099;13;20250714 01:10;;;61;KINGSMAN AVE;ELDERSLIE;2570;300;M;20250620;20250707;915000;R1;R;RESIDENCE;;AUA;;;AV219079;
C;217;4095099;13;20250714 01:10;474/1227111;
D;217;4095099;13;20250714 01:10;P;;;;;;
D;217;4095099;13;20250714 01:10;P;;;;;;
D;217;4095099;13;20250714 01:10;V;;;;;;
B;217;4577934;14;20250714 01:10;;;12;GRIBBIN RD;LEPPINGTON;2179;444.7;M;20250526;20250707;740000;R2;R;RESIDENCE;;LEW;;;AV220461;
C;217;4577934;14;20250714 01:10;236/1282206;
D;217;4577934;14;20250714 01:10;P;;;;;;
D;217;4577934;14;20250714 01:10;P;;;;;;
D;217;4577934;14;20250714 01:10;V;;;;;;
B;217;4570545;15;20250714 01:10;;;2;ALLAMBIE CCT;ORAN PARK;2570;483.6;M;20250527;20250704;844000;R2;V;VACANT LAND;;AWA;;;AV214946;
C;217;4570545;15;20250714 01:10;1051/1284392;
D;217;4570545;15;20250714 01:10;P;;;;;;
D;217;4570545;15;20250714 01:10;V;;;;;;
B;217;4570546;16;20250714 01:10;;;4;ALLAMBIE CCT;ORAN PARK;2570;375;M;20250527;20250707;724000;R2;V;VACANT LAND;;AWA;;;AV217209;
C;217;4570546;16;20250714 01:10;1052/1284392;
D;217;4570546;16;20250714 01:10;P;;;;;;
D;217;4570546;16;20250714 01:10;V;;;;;;
B;217;4557935;17;20250714 01:10;;;8;FUZZWEED RD;LEPPINGTON;2179;324.1;M;20250527;20250710;710000;R2;R;RESIDENCE;;LEW;;;AV231478;
C;217;4557935;17;20250714 01:10;6/1272811;
D;217;4557935;17;20250714 01:10;P;;;;;;
D;217;4557935;17;20250714 01:10;P;;;;;;
D;217;4557935;17;20250714 01:10;V;;;;;;
B;217;4612441;18;20250714 01:10;;318;39;LASSO RD;GREGORY HILLS;2557;157;M;20250227;20250702;933075;;3;COMMERCIAL;41;;;;AV206680;
C;217;4612441;18;20250714 01:10;41/SP109686;
D;217;4612441;18;20250714 01:10;P;;;;;;
D;217;4612441;18;20250714 01:10;V;;;;;;
B;217;4574828;19;20250714 01:10;;;9;NILE AVE;LEPPINGTON;2179;462.8;M;20250603;20250708;800000;R2;V;VACANT LAND;;LEW;;;AV223731;
C;217;4574828;19;20250714 01:10;269/1295783;
D;217;4574828;19;20250714 01:10;P;;;;;;
D;217;4574828;19;20250714 01:10;V;;;;;;
B;217;4574829;20;20250714 01:10;;;7;NILE AVE;LEPPINGTON;2179;462.7;M;20250530;20250704;800000;R2;V;VACANT LAND;;LEW;;;AV216244;
C;217;4574829;20;20250714 01:10;270/1295783;
D;217;4574829;20;20250714 01:10;P;;;;;;
D;217;4574829;20;20250714 01:10;P;;;;;;
D;217;4574829;20;20250714 01:10;V;;;;;;
B;217;4593277;21;20250714 01:10;;;111;TURNER RD;GREGORY HILLS;2557;480.5;M;20250624;20250710;650000;R1;V;VACANT LAND;;GCJ;;;AV230243;
C;217;4593277;21;20250714 01:10;1/1303653;
D;217;4593277;21;20250714 01:10;P;;;;;;
D;217;4593277;21;20250714 01:10;V;;;;;;
B;217;4552051;22;20250714 01:10;;;71;BELGRAVIA AVE;GLEDSWOOD HILLS;2557;305.5;M;20250512;20250707;680000;R1;V;VACANT LAND;;GHN;;;AV220569;
C;217;4552051;22;20250714 01:10;50/1282583;
D;217;4552051;22;20250714 01:10;P;;;;;;
D;217;4552051;22;20250714 01:10;V;;;;;;
D;217;4552051;22;20250714 01:10;V;;;;;;
B;217;4617914;23;20250714 01:10;;;74;DRANSFIELD DR;ORAN PARK;2570;225.3;M;20211011;20250704;804900;R1;R;RESIDENCE;;GCA;;;AV215034;
C;217;4617914;23;20250714 01:10;605/1250432;
D;217;4617914;23;20250714 01:10;P;;;;;;
D;217;4617914;23;20250714 01:10;V;;;;;;
B;217;4617918;24;20250714 01:10;;;82;DRANSFIELD DR;ORAN PARK;2570;225.5;M;20211020;20250709;804900;R1;R;RESIDENCE;;GCA;;;AV226478;
C;217;4617918;24;20250714 01:10;609/1250432;
D;217;4617918;24;20250714 01:10;P;;;;;;
D;217;4617918;24;20250714 01:10;P;;;;;;
D;217;4617918;24;20250714 01:10;V;;;;;;
B;217;4617919;25;20250714 01:10;;;84;DRANSFIELD DR;ORAN PARK;2570;191.4;M;20211202;20250709;789900;R1;R;RESIDENCE;;GCA;;;AV227503;
C;217;4617919;25;20250714 01:10;610/1250432;
D;217;4617919;25;20250714 01:10;P;;;;;;
D;217;4617919;25;20250714 01:10;P;;;;;;
D;217;4617919;25;20250714 01:10;V;;;;;;
B;217;4617920;26;20250714 01:10;;;86;DRANSFIELD DR;ORAN PARK;2570;191.4;M;20211108;20250709;839900;R1;R;RESIDENCE;;GCA;;;AV227670;
C;217;4617920;26;20250714 01:10;611/1250432;
D;217;4617920;26;20250714 01:10;P;;;;;;
D;217;4617920;26;20250714 01:10;P;;;;;;
D;217;4617920;26;20250714 01:10;V;;;;;;
B;217;4617921;27;20250714 01:10;;;88;DRANSFIELD DR;ORAN PARK;2570;244;M;20211027;20250709;814900;R1;R;RESIDENCE;;GCA;;;AV227494;
C;217;4617921;27;20250714 01:10;612/1250432;
D;217;4617921;27;20250714 01:10;P;;;;;;
D;217;4617921;27;20250714 01:10;V;;;;;;
B;217;4617927;28;20250714 01:10;;;100;DRANSFIELD DR;ORAN PARK;2570;236.4;M;20211014;20250708;784900;R1;R;RESIDENCE;;GCA;;;AV221503;
C;217;4617927;28;20250714 01:10;618/1250432;
D;217;4617927;28;20250714 01:10;P;;;;;;
D;217;4617927;28;20250714 01:10;P;;;;;;
D;217;4617927;28;20250714 01:10;V;;;;;;
