A;083;20021204 09:04;PDANN;
B;083;680027;1;20021204 09:04;;;14;GLADESVILLE RD;GLADESVILLE;2111;1240;M;20020819;20020930;1400000;A;R;RESIDENCE;;EA;;;9117268;
C;083;680027;1;20021204 09:04;8/1/235;
D;083;680027;1;20021204 09:04;P;;;;;;
D;083;680027;1;20021204 09:04;P;;;;;;
D;083;680027;1;20021204 09:04;V;;;;;;
B;083;680046;2;20021204 09:04;;32;43;GLADESVILLE RD;HUNTERS HILL;2110;;;20021010;20021112;260000;;R;RESIDENCE;32;;;;9133282;
C;083;680046;2;20021204 09:04;32//33100;
D;083;680046;2;20021204 09:04;P;;;;;;
D;083;680046;2;20021204 09:04;V;;;;;;
B;083;680394;3;20021204 09:04;;;10;JEANNERET AVE;HUNTERS HILL;2110;1123;M;20020601;20020923;1647000;A;R;RESIDENCE;;EC;;;9132135;
C;083;680394;3;20021204 09:04;5//9291;
D;083;680394;3;20021204 09:04;P;;;;;;
D;083;680394;3;20021204 09:04;P;;;;;;
D;083;680394;3;20021204 09:04;V;;;;;;
B;083;681727;4;20021204 09:04;;;171;PITTWATER RD;HUNTERS HILL;2110;695.6;M;20021002;20021113;640000;A;R;RESIDENCE;;EB;;;9133042;
C;083;681727;4;20021204 09:04;3//507438;
D;083;681727;4;20021204 09:04;P;;;;;;
D;083;681727;4;20021204 09:04;P;;;;;;
D;083;681727;4;20021204 09:04;V;;;;;;
B;083;681877;5;20021204 09:04;;;2;RAMLEH ST;HUNTERS HILL;2110;551.9;M;20020930;20021105;770000;A;R;RESIDENCE;;EA;;;9133229;
C;083;681877;5;20021204 09:04;32//16119;
D;083;681877;5;20021204 09:04;P;;;;;;
D;083;681877;5;20021204 09:04;P;;;;;;
D;083;681877;5;20021204 09:04;V;;;;;;
D;083;681877;5;20021204 09:04;V;;;;;;
B;083;;6;20021204 09:04;;;115;PITTWATER RD;HUNTERS HILL;2110;;;20020706;20021104;702000;;R;RESIDENCE;1;;;;9129434;
C;083;;6;20021204 09:04;1//SP 68963;
D;083;;6;20021204 09:04;P;;;;;;
D;083;;6;20021204 09:04;V;;;;;;
D;083;;6;20021204 09:04;V;;;;;;
B;083;;7;20021204 09:04;;6;20;KARRABEE AVENUE;HUNTLEYS COVE;2111;;;19990722;19990722;785000;;R;RESIDENCE;1;;;;9117794;
C;083;;7;20021204 09:04;1//SP 67747;
D;083;;7;20021204 09:04;P;;;;;;
D;083;;7;20021204 09:04;P;;;;;;
B;083;;8;20021204 09:04;;;UNIT005;ORCHID WALK BLOCK 0, 99 VICTOR;TARIBAN;;;;20010829;20021118;870000;;R;RESIDENCE;11;;;;9134170;
C;083;;8;20021204 09:04;11//SP 67747;
D;083;;8;20021204 09:04;P;;;;;;
D;083;;8;20021204 09:04;P;;;;;;
D;083;;8;20021204 09:04;V;;;;;;
B;083;;9;20021204 09:04;;;J03/99;VICTORIA RD;TARBAN;;;;19991019;20021118;785400;;3;;4;;;;9143457;
C;083;;9;20021204 09:04;4//SP 67747;
D;083;;9;20021204 09:04;P;;;;;;
B;083;;10;20021204 09:04;;;UNITJ03;KARRABEE CRES;HUNTERS HILL;2110;;;20010129;20021120;835000;;R;RESIDENCE;4;;;;9143456;
C;083;;10;20021204 09:04;4//SP 67747;
D;083;;10;20021204 09:04;P;;;;;;
D;083;;10;20021204 09:04;V;;;;;;
B;083;;11;20021204 09:04;;;UNITJ02/99;'BANSIA' VICTORIA ROAD;TARBAN;2111;;;20010315;20021106;800000;;R;RESIDENCE;5;;;;9119693;
C;083;;11;20021204 09:04;5//SP 67747;
D;083;;11;20021204 09:04;P;;;;;;
D;083;;11;20021204 09:04;V;;;;;;
Z;52;11;11;28;
