A;RTSALEDATA;666;20250512 01:30;VALNET;
B;666;4115321;1;20250512 01:30;;2;49;TULIPWOOD CRES;OXLEY VALE;2340;391;M;20250327;20250508;445000;;R;RESIDENCE;2;;;0;AV44346;
C;666;4115321;1;20250512 01:30;2/SP97505;
D;666;4115321;1;20250512 01:30;P;;;;;;
D;666;4115321;1;20250512 01:30;V;;;;;;
B;666;4611223;2;20250512 01:30;;;1;WARRAL ST;DURI;2344;3029;M;20250120;20250417;195000;;V;VACANT LAND;;;;0;AU992982;
C;666;4611223;2;20250512 01:30;5, 6/11/758368;
D;666;4611223;2;20250512 01:30;P;;;;;;
D;666;4611223;2;20250512 01:30;V;;;;;;
D;666;4611223;2;20250512 01:30;V;;;;;;
B;666;4611223;3;20250512 01:30;;;1;WARRAL ST;DURI;2344;3029;M;20250120;20250417;207500;;V;VACANT LAND;;;;0;AU992983;
C;666;4611223;3;20250512 01:30;5, 6/11/758368;
D;666;4611223;3;20250512 01:30;P;;;;;;
D;666;4611223;3;20250512 01:30;V;;;;;;
D;666;4611223;3;20250512 01:30;V;;;;;;
B;666;4611234;4;20250512 01:30;;;75;SCOTLAND RD;SOMERTON;2340;3895;M;20250403;20250417;250000;;V;VACANT LAND;;;;0;AU992904;
C;666;4611234;4;20250512 01:30;3, 4/19/758910;
D;666;4611234;4;20250512 01:30;P;;;;;;
D;666;4611234;4;20250512 01:30;V;;;;;;
B;666;4574682;5;20250512 01:30;;;37;EXPLORERS WAY;WESTDALE;2340;600;M;20250317;20250502;212000;R1;V;VACANT LAND;;AOV;;0;AV25495;
C;666;4574682;5;20250512 01:30;208/1307241;
D;666;4574682;5;20250512 01:30;P;;;;;;
D;666;4574682;5;20250512 01:30;V;;;;;;
B;666;4536020;6;20250512 01:30;;;84;VERDELHO DR;NORTH TAMWORTH;2340;806.1;M;20250417;20250507;925000;R1;R;RESIDENCE;;AAW;;50;AV37348;
C;666;4536020;6;20250512 01:30;296/1298702;
D;666;4536020;6;20250512 01:30;P;;;;;;
D;666;4536020;6;20250512 01:30;P;;;;;;
D;666;4536020;6;20250512 01:30;V;;;;;;
B;666;4593864;7;20250512 01:30;;;34;IDYLLIC ST;NORTH TAMWORTH;2340;604;M;20250320;20250506;210000;R1;V;VACANT LAND;;AAW;;0;AV33764;
C;666;4593864;7;20250512 01:30;311/1303361;
D;666;4593864;7;20250512 01:30;P;;;;;;
D;666;4593864;7;20250512 01:30;V;;;;;;
B;666;4564883;8;20250512 01:30;;;14 B;TASMAN PL;WESTDALE;2340;582;M;20250321;20250505;505000;R1;R;RESIDENCE;;AOV;;0;AV30767;
C;666;4564883;8;20250512 01:30;241/1302528;
D;666;4564883;8;20250512 01:30;P;;;;;;
D;666;4564883;8;20250512 01:30;P;;;;;;
D;666;4564883;8;20250512 01:30;V;;;;;;
