A;039;20030619 08:57;PDANN;
B;039;453961;1;20030619 08:57;;5;12;ATHOLBAR WAY;QUEANBEYAN;2620;;;20030108;20030212;67000;;R;RESIDENCE;5;;XA;0;9479395;
C;039;453961;1;20030619 08:57;5//SP 22277;
D;039;453961;1;20030619 08:57;P;;;;;;
D;039;453961;1;20030619 08:57;V;;;;;;
B;039;454020;2;20030619 08:57;;;44;ATKINSON ST;QUEANBEYAN;2620;607;M;20030217;20030307;180000;A;R;RESIDENCE;;AW;AC;0;9459212;
C;039;454020;2;20030619 08:57;3//101973;
D;039;454020;2;20030619 08:57;P;;;;;;
D;039;454020;2;20030619 08:57;P;;;;;;
D;039;454020;2;20030619 08:57;V;;;;;;
B;039;454406;3;20030619 08:57;;;;BAYLDON RD;QUEANBEYAN;2620;7254;M;20021220;20021220;495000;I;V;VACANT LAND;;MF;IV;0;9440835;
C;039;454406;3;20030619 08:57;19//859464;
D;039;454406;3;20030619 08:57;P;;;;;;
D;039;454406;3;20030619 08:57;V;;;;;;
B;039;455383;4;20030619 08:57;;;79;BRUDENELL DR;JERRABOMBERRA;2619;825.8;M;20030214;20030321;375000;A;R;RESIDENCE;;DS;AC;0;9477738;
C;039;455383;4;20030619 08:57;14//881950;
D;039;455383;4;20030619 08:57;P;;;;;;
D;039;455383;4;20030619 08:57;V;;;;;;
D;039;455383;4;20030619 08:57;V;;;;;;
B;039;455390;5;20030619 08:57;;6;7;BRUDENELL DR;JERRABOMBERRA;2619;;;20030214;20030314;198000;;R;RESIDENCE;6;;XA;0;9462043;
C;039;455390;5;20030619 08:57;6//SP 38808;
D;039;455390;5;20030619 08:57;P;;;;;;
D;039;455390;5;20030619 08:57;V;;;;;;
B;039;455780;6;20030619 08:57;;;57;CAMERON RD;QUEANBEYAN;2620;;;20030207;20030307;186000;A;R;RESIDENCE;;AF;AC;0;9463858;
C;039;455780;6;20030619 08:57;A//351079 1//419780;
D;039;455780;6;20030619 08:57;P;;;;;;
D;039;455780;6;20030619 08:57;P;;;;;;
D;039;455780;6;20030619 08:57;V;;;;;;
B;039;455827;7;20030619 08:57;;20;17;CAMPBELL ST;QUEANBEYAN;2620;;;20021125;20021223;85000;;R;RESIDENCE;20;;XA;0;9463007;
C;039;455827;7;20030619 08:57;20//SP 36995;
D;039;455827;7;20030619 08:57;P;;;;;;
D;039;455827;7;20030619 08:57;V;;;;;;
B;039;456401;8;20030619 08:57;;;35;CHARLES ST;QUEANBEYAN;2620;815.7;M;20030120;20030217;229950;A;R;RESIDENCE;;AF;AC;0;9455044;
C;039;456401;8;20030619 08:57;11//229099;
D;039;456401;8;20030619 08:57;P;;;;;;
D;039;456401;8;20030619 08:57;V;;;;;;
B;039;456406;9;20030619 08:57;;25;19;CHARLES ST;QUEANBEYAN;2620;;;20020924;20021022;60500;;R;RESIDENCE;25;;;0;9484962;
C;039;456406;9;20030619 08:57;25//SP 20931;
D;039;456406;9;20030619 08:57;P;;;;;;
D;039;456406;9;20030619 08:57;V;;;;;;
B;039;457008;10;20030619 08:57;;28;9;CORAL DR;JERRABOMBERRA;2619;;;20021101;20021218;269000;;R;RESIDENCE;28;;XA;0;9475182;
C;039;457008;10;20030619 08:57;28//SP 63618;
D;039;457008;10;20030619 08:57;P;;;;;;
D;039;457008;10;20030619 08:57;V;;;;;;
B;039;457293;11;20030619 08:57;;27;15;CREST RD;QUEANBEYAN;2620;;;20021209;20030321;108000;;R;RESIDENCE;27;;XA;0;9481955;
C;039;457293;11;20030619 08:57;27//SP 7431;
D;039;457293;11;20030619 08:57;P;;;;;;
D;039;457293;11;20030619 08:57;V;;;;;;
B;039;457428;12;20030619 08:57;;;64;CREST PARK PDE;QUEANBEYAN;2620;844.8;M;20021107;20021129;310000;A;R;RESIDENCE;;HC;AC;0;9454241;
C;039;457428;12;20030619 08:57;61//734378;
D;039;457428;12;20030619 08:57;P;;;;;;
D;039;457428;12;20030619 08:57;P;;;;;;
D;039;457428;12;20030619 08:57;V;;;;;;
B;039;457742;13;20030619 08:57;;18;86;DERRIMA RD;QUEANBEYAN;2620;;;20030212;20030312;120000;;R;RESIDENCE;18;;XA;0;9479680;
C;039;457742;13;20030619 08:57;18//SP 11012;
D;039;457742;13;20030619 08:57;P;;;;;;
D;039;457742;13;20030619 08:57;V;;;;;;
B;039;457909;14;20030619 08:57;;20;85;DERRIMA RD;QUEANBEYAN;2620;;;20030206;20030214;111999;;R;RESIDENCE;20;;XA;0;9460862;
C;039;457909;14;20030619 08:57;20//SP 21797;
D;039;457909;14;20030619 08:57;P;;;;;;
D;039;457909;14;20030619 08:57;V;;;;;;
B;039;458050;15;20030619 08:57;;5;91;DONALD RD;QUEANBEYAN;2620;;;20030213;20030314;167000;;R;RESIDENCE;5;;XA;0;9475588;
C;039;458050;15;20030619 08:57;5//SP 32856;
D;039;458050;15;20030619 08:57;P;;;;;;
D;039;458050;15;20030619 08:57;P;;;;;;
D;039;458050;15;20030619 08:57;V;;;;;;
B;039;458204;16;20030619 08:57;;;12;DONALD RD;QUEANBEYAN;2620;981.1;M;20030106;20030307;255000;A;R;RESIDENCE;;UK;AC;0;9455413;
C;039;458204;16;20030619 08:57;B//383717;
D;039;458204;16;20030619 08:57;P;;;;;;
D;039;458204;16;20030619 08:57;V;;;;;;
D;039;458204;16;20030619 08:57;V;;;;;;
B;039;458370;17;20030619 08:57;;;42;EARLY ST;QUEANBEYAN;2620;891.6;M;20030210;20030310;249000;A;R;RESIDENCE;;AN;AC;0;9477324;
C;039;458370;17;20030619 08:57;20//230072;
D;039;458370;17;20030619 08:57;P;;;;;;
D;039;458370;17;20030619 08:57;V;;;;;;
D;039;458370;17;20030619 08:57;V;;;;;;
B;039;458550;18;20030619 08:57;;25;27;ELM WAY;JERRABOMBERRA;2619;;;20030131;20030307;203000;;3;;25;;XA;0;9467774;
C;039;458550;18;20030619 08:57;25//SP 42403;
D;039;458550;18;20030619 08:57;P;;;;;;
D;039;458550;18;20030619 08:57;V;;;;;;
B;039;458606;19;20030619 08:57;;13;17;ELM WAY;JERRABOMBERRA;2619;;;20030211;20030313;180000;;R;RESIDENCE;13;;XA;0;9476261;
C;039;458606;19;20030619 08:57;13//SP 42482;
D;039;458606;19;20030619 08:57;P;;;;;;
D;039;458606;19;20030619 08:57;V;;;;;;
B;039;459089;20;20030619 08:57;;;8;FITZGIBBON PL;QUEANBEYAN;2620;757;M;20021120;20030129;292000;A;R;RESIDENCE;;HF;AC;0;9468326;
C;039;459089;20;20030619 08:57;54//264406;
D;039;459089;20;20030619 08:57;P;;;;;;
D;039;459089;20;20030619 08:57;P;;;;;;
D;039;459089;20;20030619 08:57;V;;;;;;
D;039;459089;20;20030619 08:57;V;;;;;;
B;039;459421;21;20030619 08:57;;3;4;GERALD ST;QUEANBEYAN;2620;;;20030123;20030227;95500;;R;RESIDENCE;3;;XA;0;9487172;
C;039;459421;21;20030619 08:57;3//SP 18432;
D;039;459421;21;20030619 08:57;P;;;;;;
D;039;459421;21;20030619 08:57;P;;;;;;
D;039;459421;21;20030619 08:57;V;;;;;;
B;039;459518;22;20030619 08:57;;;165;GILMORE RD;QUEANBEYAN;2620;1031;M;20021216;20030311;75000;I;V;VACANT LAND;;MF;IV;0;9454492;
C;039;459518;22;20030619 08:57;224//8456;
D;039;459518;22;20030619 08:57;P;;;;;;
D;039;459518;22;20030619 08:57;V;;;;;;
B;039;459624;23;20030619 08:57;;;10;GLEBE AVE;QUEANBEYAN;2620;306.5;M;20030210;20030228;210000;A;R;RESIDENCE;;AE;AC;0;9459031;
C;039;459624;23;20030619 08:57;2//841429;
D;039;459624;23;20030619 08:57;P;;;;;;
D;039;459624;23;20030619 08:57;V;;;;;;
B;039;459797;24;20030619 08:57;;6;1;HAKEA ST;QUEANBEYAN;2620;;;20030130;20030220;185000;;R;RESIDENCE;6;;XA;0;9455235;
C;039;459797;24;20030619 08:57;6//SP 21870;
D;039;459797;24;20030619 08:57;P;;;;;;
D;039;459797;24;20030619 08:57;V;;;;;;
B;039;459839;25;20030619 08:57;;2;25;HALLORAN DR;JERRABOMBERRA;2619;;;20030207;20030228;320000;;R;RESIDENCE;2;;XA;0;9454707;
C;039;459839;25;20030619 08:57;2//SP 62168;
D;039;459839;25;20030619 08:57;P;;;;;;
D;039;459839;25;20030619 08:57;P;;;;;;
D;039;459839;25;20030619 08:57;V;;;;;;
B;039;459948;26;20030619 08:57;;;4;HAYLEY CRES;QUEANBEYAN;2620;749;M;20020920;20021031;280000;A;R;RESIDENCE;;HT;AC;0;9403537;
C;039;459948;26;20030619 08:57;123//548330;
D;039;459948;26;20030619 08:57;P;;;;;;
D;039;459948;26;20030619 08:57;P;;;;;;
D;039;459948;26;20030619 08:57;V;;;;;;
B;039;460109;27;20030619 08:57;;;32;HELLMUND ST;QUEANBEYAN;2620;749.8;M;20030303;20030314;249500;A;R;RESIDENCE;;AF;AC;0;9461587;
C;039;460109;27;20030619 08:57;310//807613;
D;039;460109;27;20030619 08:57;P;;;;;;
D;039;460109;27;20030619 08:57;P;;;;;;
D;039;460109;27;20030619 08:57;V;;;;;;
D;039;460109;27;20030619 08:57;V;;;;;;
B;039;460188;28;20030619 08:57;;17;122;HENDERSON RD;QUEANBEYAN;2620;;;20030204;20030224;66000;;R;RESIDENCE;17;;XA;0;9466581;
C;039;460188;28;20030619 08:57;17//SP 20365;
D;039;460188;28;20030619 08:57;P;;;;;;
D;039;460188;28;20030619 08:57;V;;;;;;
B;039;460854;29;20030619 08:57;;;56;JACARANDA DR;JERRABOMBERRA;2619;827.1;M;20030203;20030221;324000;A;R;RESIDENCE;;DJ;AC;0;9462787;
C;039;460854;29;20030619 08:57;503//805283;
D;039;460854;29;20030619 08:57;P;;;;;;
D;039;460854;29;20030619 08:57;P;;;;;;
D;039;460854;29;20030619 08:57;V;;;;;;
B;039;460905;30;20030619 08:57;;;31;JACARANDA DR;JERRABOMBERRA;2619;949.9;M;20030131;20030307;390000;A;R;RESIDENCE;;DJ;AC;0;9474203;
C;039;460905;30;20030619 08:57;511//805283;
D;039;460905;30;20030619 08:57;P;;;;;;
D;039;460905;30;20030619 08:57;P;;;;;;
D;039;460905;30;20030619 08:57;V;;;;;;
B;039;461002;31;20030619 08:57;;;23;JOHN BULL ST;QUEANBEYAN;2620;651.1;M;20030131;20030227;216000;A;R;RESIDENCE;;AF;AC;0;9480587;
C;039;461002;31;20030619 08:57;415//263248;
D;039;461002;31;20030619 08:57;P;;;;;;
D;039;461002;31;20030619 08:57;P;;;;;;
D;039;461002;31;20030619 08:57;V;;;;;;
B;039;462161;32;20030619 08:57;;;4;MCINNES ST;QUEANBEYAN;2620;650.2;M;20030129;20030219;224000;A;R;RESIDENCE;;HF;AC;0;9452443;
C;039;462161;32;20030619 08:57;2//261127;
D;039;462161;32;20030619 08:57;P;;;;;;
D;039;462161;32;20030619 08:57;P;;;;;;
D;039;462161;32;20030619 08:57;V;;;;;;
D;039;462161;32;20030619 08:57;V;;;;;;
B;039;462398;33;20030619 08:57;;6;9;MCQUOID ST;QUEANBEYAN;2620;;;20030226;20030311;65000;;R;RESIDENCE;6;;XA;0;9457545;
C;039;462398;33;20030619 08:57;6//SP 9413;
D;039;462398;33;20030619 08:57;P;;;;;;
D;039;462398;33;20030619 08:57;P;;;;;;
D;039;462398;33;20030619 08:57;V;;;;;;
D;039;462398;33;20030619 08:57;V;;;;;;
B;039;462489;34;20030619 08:57;;;6;MEECH PL;QUEANBEYAN;2620;641.4;M;20021016;20021114;190000;A;R;RESIDENCE;;AF;AC;0;9476808;
C;039;462489;34;20030619 08:57;32//262335;
D;039;462489;34;20030619 08:57;P;;;;;;
D;039;462489;34;20030619 08:57;P;;;;;;
D;039;462489;34;20030619 08:57;V;;;;;;
B;039;462663;35;20030619 08:57;;;70;MONARO ST;QUEANBEYAN;2620;377.6;M;20030319;20030319;300000;B;3;COMMERCIAL;;BA;BS;0;9479639;
C;039;462663;35;20030619 08:57;1//875039;
D;039;462663;35;20030619 08:57;P;;;;;;
D;039;462663;35;20030619 08:57;V;;;;;;
B;039;462856;36;20030619 08:57;;14;12;MORISSET ST;QUEANBEYAN;2620;;;20030227;20030314;154900;;R;RESIDENCE;14;;XA;0;9456309;
C;039;462856;36;20030619 08:57;14//SP 64184;
D;039;462856;36;20030619 08:57;P;;;;;;
D;039;462856;36;20030619 08:57;P;;;;;;
D;039;462856;36;20030619 08:57;V;;;;;;
D;039;462856;36;20030619 08:57;V;;;;;;
B;039;463146;37;20030619 08:57;;4;21;MOWATT ST;QUEANBEYAN;2620;;;20030130;20030130;160000;;3;UNIT;4;;XA;0;9465704;
C;039;463146;37;20030619 08:57;4//SP 33957;
D;039;463146;37;20030619 08:57;P;;;;;;
D;039;463146;37;20030619 08:57;V;;;;;;
B;039;463176;38;20030619 08:57;;21;34;MOWATT ST;QUEANBEYAN;2620;;;20030303;20030321;95000;;R;RESIDENCE;21;;XA;0;9481988;
C;039;463176;38;20030619 08:57;21//SP 9787;
D;039;463176;38;20030619 08:57;P;;;;;;
D;039;463176;38;20030619 08:57;V;;;;;;
B;039;463226;39;20030619 08:57;;35;22;MOWATT ST;QUEANBEYAN;2620;;;20030121;20030310;51000;;R;RESIDENCE;35;;XA;0;9478743;
C;039;463226;39;20030619 08:57;35//SP 11207;
D;039;463226;39;20030619 08:57;P;;;;;;
D;039;463226;39;20030619 08:57;P;;;;;;
D;039;463226;39;20030619 08:57;V;;;;;;
D;039;463226;39;20030619 08:57;V;;;;;;
B;039;464157;40;20030619 08:57;;;27;PATERSON PDE;QUEANBEYAN;2620;1682;M;20030131;20030131;197000;I;3;COMMERCIAL UN;;MF;IW;50;9434471;
C;039;464157;40;20030619 08:57;265, 266//8456;
D;039;464157;40;20030619 08:57;P;;;;;;
D;039;464157;40;20030619 08:57;P;;;;;;
D;039;464157;40;20030619 08:57;V;;;;;;
D;039;464157;40;20030619 08:57;V;;;;;;
B;039;464195;41;20030619 08:57;;;24;PATRICK BRICK CT;QUEANBEYAN;2620;465.9;M;20030109;20030131;236000;A;R;RESIDENCE;;DQ;AC;0;9484288;
C;039;464195;41;20030619 08:57;28//270063;
D;039;464195;41;20030619 08:57;P;;;;;;
D;039;464195;41;20030619 08:57;P;;;;;;
D;039;464195;41;20030619 08:57;V;;;;;;
B;039;464198;42;20030619 08:57;;;18;PATRICK BRICK CT;QUEANBEYAN;2620;450.2;M;20030217;20030321;225000;A;R;RESIDENCE;;DQ;AC;0;9484633;
C;039;464198;42;20030619 08:57;31//270063;
D;039;464198;42;20030619 08:57;P;;;;;;
D;039;464198;42;20030619 08:57;V;;;;;;
B;039;464825;43;20030619 08:57;;;62;ROSS RD;QUEANBEYAN;2620;689.2;M;20030106;20030217;228000;A;R;RESIDENCE;;AX;AC;0;9458633;
C;039;464825;43;20030619 08:57;18/B/13427;
D;039;464825;43;20030619 08:57;P;;;;;;
D;039;464825;43;20030619 08:57;V;;;;;;
D;039;464825;43;20030619 08:57;V;;;;;;
B;039;465519;44;20030619 08:57;;2;113;STORNAWAY RD;QUEANBEYAN;2620;;;20021223;20030221;177000;;R;RESIDENCE;2;;XA;0;9455749;
C;039;465519;44;20030619 08:57;2//SP 11101;
D;039;465519;44;20030619 08:57;P;;;;;;
D;039;465519;44;20030619 08:57;V;;;;;;
B;039;465571;45;20030619 08:57;;;21;STORNAWAY RD;QUEANBEYAN;2620;1085;M;20021223;20030205;218000;A;R;RESIDENCE;;AX;AC;0;9479076;
C;039;465571;45;20030619 08:57;9//13098;
D;039;465571;45;20030619 08:57;P;;;;;;
D;039;465571;45;20030619 08:57;V;;;;;;
D;039;465571;45;20030619 08:57;V;;;;;;
D;039;465571;45;20030619 08:57;V;;;;;;
D;039;465571;45;20030619 08:57;V;;;;;;
B;039;465584;46;20030619 08:57;;4;6;STORNAWAY RD;QUEANBEYAN;2620;;;20030124;20030207;88000;;R;RESIDENCE;4;;XA;0;9469509;
C;039;465584;46;20030619 08:57;4//SP 10145;
D;039;465584;46;20030619 08:57;P;;;;;;
D;039;465584;46;20030619 08:57;P;;;;;;
D;039;465584;46;20030619 08:57;V;;;;;;
B;039;465602;47;20030619 08:57;;;54;STORNAWAY RD;QUEANBEYAN;2620;704.2;M;20030212;20030314;295000;A;R;RESIDENCE;;AX;AC;0;9468332;
C;039;465602;47;20030619 08:57;D//157905;
D;039;465602;47;20030619 08:57;P;;;;;;
D;039;465602;47;20030619 08:57;P;;;;;;
D;039;465602;47;20030619 08:57;V;;;;;;
D;039;465602;47;20030619 08:57;V;;;;;;
B;039;465830;48;20030619 08:57;;;4;TARILTA CT;JERRABOMBERRA;2619;1055;M;20030114;20030212;338500;A;R;RESIDENCE;;JC;AC;0;9478122;
C;039;465830;48;20030619 08:57;44//876161;
D;039;465830;48;20030619 08:57;P;;;;;;
D;039;465830;48;20030619 08:57;P;;;;;;
D;039;465830;48;20030619 08:57;V;;;;;;
B;039;465983;49;20030619 08:57;;;;TERRARA CL;JERRABOMBERRA;2619;803.9;M;20030207;20030225;430000;A;V;VACANT LAND;;DN;AC;0;9450530;
C;039;465983;49;20030619 08:57;396//854142;
D;039;465983;49;20030619 08:57;P;;;;;;
D;039;465983;49;20030619 08:57;V;;;;;;
B;039;466338;50;20030619 08:57;;2;9;THURRALILLY ST;QUEANBEYAN;2620;;;20030120;20030217;176500;;R;RESIDENCE;2;;XA;0;9459237;
C;039;466338;50;20030619 08:57;2//SP 20866;
D;039;466338;50;20030619 08:57;P;;;;;;
D;039;466338;50;20030619 08:57;V;;;;;;
B;039;466353;51;20030619 08:57;;26;39;THURRALILLY ST;QUEANBEYAN;2620;;;20030218;20030314;92000;;R;RESIDENCE;26;;XA;0;9475716;
C;039;466353;51;20030619 08:57;26//SP 18087;
D;039;466353;51;20030619 08:57;P;;;;;;
D;039;466353;51;20030619 08:57;V;;;;;;
D;039;466353;51;20030619 08:57;V;;;;;;
D;039;466353;51;20030619 08:57;V;;;;;;
B;039;466445;52;20030619 08:57;;16;20;TRINCULO PL;QUEANBEYAN;2620;;;20020924;20021022;690000;;R;RESIDENCE;16;;;0;9484951;
C;039;466445;52;20030619 08:57;16//SP 64567;
D;039;466445;52;20030619 08:57;P;;;;;;
D;039;466445;52;20030619 08:57;V;;;;;;
B;039;466479;53;20030619 08:57;;13;30;TRINCULO PL;QUEANBEYAN;2620;;;20030207;20030311;113000;;R;RESIDENCE;13;;XA;0;9483910;
C;039;466479;53;20030619 08:57;13//SP 14374;
D;039;466479;53;20030619 08:57;P;;;;;;
D;039;466479;53;20030619 08:57;P;;;;;;
D;039;466479;53;20030619 08:57;V;;;;;;
