A;052;20011109 08:52;CDIXON;
B;052;509322;1;20011109 08:52;;;;;MERRIWAGGA;2652;1214;M;20010702;20010702;50000;Z;V;VACANT LAND;;HD;;;7735666;
C;052;509322;1;20011109 08:52;8/4/758673;
D;052;509322;1;20011109 08:52;P;;;;;;
B;052;509598;2;20011109 08:52;;;;PH REDBANK;CARRATHOOL;2711;387.9;H;20010622;20010622;100000;R;3;FARM ;;RG;;;7737656;
C;052;509598;2;20011109 08:52;264, 265, 346, 347//755189;
D;052;509598;2;20011109 08:52;P;;;;;;
D;052;509598;2;20011109 08:52;P;;;;;;
B;052;509663;3;20011109 08:52;;;7;BURNS ST;HILLSTON;2675;1012;M;20010613;20010711;125000;Z;R;RESIDENCE;;HH;;;7790943;
C;052;509663;3;20011109 08:52;12/19/758521;
D;052;509663;3;20011109 08:52;P;;;;;;
D;052;509663;3;20011109 08:52;V;;;;;;
D;052;509663;3;20011109 08:52;V;;;;;;
B;052;509769;4;20011109 08:52;;;37;COWPER ST;HILLSTON;2675;1006;M;20010627;20010709;21000;Z;V;VACANT LAND;;HH;;;7780518;
C;052;509769;4;20011109 08:52;20/22/758521;
D;052;509769;4;20011109 08:52;P;;;;;;
D;052;509769;4;20011109 08:52;P;;;;;;
D;052;509769;4;20011109 08:52;V;;;;;;
Z;19;4;4;9;
