A;089;20110801 02:05;VALNET;
D;089;809468;16;20110801 02:06;P;;;;;;
D;089;809468;16;20110801 02:06;P;;;;;;
D;089;809468;16;20110801 02:06;V;;;;;;
D;089;809468;16;20110801 02:06;V;;;;;;
B;089;817492;17;20110801 02:06;;;13;CROSSLAND ST;MERRYLANDS;2160;908.8;M;20110708;20110708;65000;A;R;RESIDENCE;;BC;;20;AG367879;
C;089;817492;17;20110801 02:06;8/35222;
D;089;817492;17;20110801 02:06;P;;;;;;
D;089;817492;17;20110801 02:06;P;;;;;;
D;089;817492;17;20110801 02:06;P;;;;;;
D;089;817492;17;20110801 02:06;P;;;;;;
D;089;817492;17;20110801 02:06;V;;;;;;
D;089;817492;17;20110801 02:06;V;;;;;;
D;089;817492;17;20110801 02:06;V;;;;;;
B;089;825603;18;20110801 02:06;;;43;GROSE ST;NORTH PARRAMATTA;2151;467.9;M;20110528;20110708;810000;A;R;RESIDENCE;;AV;;0;AG372893;
C;089;825603;18;20110801 02:06;15/506147;
D;089;825603;18;20110801 02:06;P;;;;;;
D;089;825603;18;20110801 02:06;P;;;;;;
D;089;825603;18;20110801 02:06;V;;;;;;
D;089;825603;18;20110801 02:06;V;;;;;;
D;089;825603;18;20110801 02:06;V;;;;;;
D;089;825603;18;20110801 02:06;V;;;;;;
B;089;841857;19;20110801 02:06;;;24;PEGLER AVE;SOUTH GRANVILLE;2142;626;M;20110604;20110707;705000;A;R;RESIDENCE;;BC;;0;AG379422;
C;089;841857;19;20110801 02:06;75/1/5121;
D;089;841857;19;20110801 02:06;P;;;;;;
D;089;841857;19;20110801 02:06;V;;;;;;
D;089;841857;19;20110801 02:06;V;;;;;;
B;089;833750;20;20110801 02:06;;;3;LOUIS ST;GRANVILLE;2142;787.72;M;20100724;20100930;26400;A;R;RESIDENCE;;BC;;0;AG205108;
C;089;833750;20;20110801 02:06;G/167947;
D;089;833750;20;20110801 02:06;P;;;;;;
D;089;833750;20;20110801 02:06;P;;;;;;
D;089;833750;20;20110801 02:06;P;;;;;;
D;089;833750;20;20110801 02:06;V;;;;;;
D;089;833750;20;20110801 02:06;V;;;;;;
D;089;833750;20;20110801 02:06;V;;;;;;
B;089;833751;21;20110801 02:06;;;1;LOUIS ST;GRANVILLE;2142;784.1;M;20100724;20100930;53600;A;R;RESIDENCE;;BC;;0;AG205143;
C;089;833751;21;20110801 02:06;1/569377;
D;089;833751;21;20110801 02:06;P;;;;;;
D;089;833751;21;20110801 02:06;P;;;;;;
D;089;833751;21;20110801 02:06;V;;;;;;
D;089;833751;21;20110801 02:06;V;;;;;;
B;089;842257;22;20110801 02:06;;3;230;PENNANT HILLS RD;CARLINGFORD;2118;;;20110523;20110720;540000;;R;RESIDENCE;3;;;0;AG388350;
C;089;842257;22;20110801 02:06;3/SP48415;
D;089;842257;22;20110801 02:06;P;;;;;;
D;089;842257;22;20110801 02:06;V;;;;;;
D;089;842257;22;20110801 02:06;V;;;;;;
B;089;842508;23;20110801 02:06;;;21;PERRY ST;DUNDAS VALLEY;2117;929.03;M;20110420;20110629;930500;A;R;RESIDENCE;;AK;;0;AG366082;
C;089;842508;23;20110801 02:06;27/3100;
D;089;842508;23;20110801 02:06;P;;;;;;
D;089;842508;23;20110801 02:06;P;;;;;;
D;089;842508;23;20110801 02:06;V;;;;;;
D;089;842508;23;20110801 02:06;V;;;;;;
B;089;831705;24;20110801 02:06;;;77;KISSING POINT RD;DUNDAS;2117;689.2;M;20110608;20110706;638000;A;R;RESIDENCE;;AE;;0;AG375411;
C;089;831705;24;20110801 02:06;B/396695;
D;089;831705;24;20110801 02:06;P;;;;;;
D;089;831705;24;20110801 02:06;V;;;;;;
D;089;831705;24;20110801 02:06;V;;;;;;
B;089;837116;25;20110801 02:06;;;1;MILTON ST;GRANVILLE;2142;520.15;M;20110708;20110718;543000;A;R;RESIDENCE;;BC;;0;AG384381;
C;089;837116;25;20110801 02:06;14/975668;
D;089;837116;25;20110801 02:06;P;;;;;;
D;089;837116;25;20110801 02:06;V;;;;;;
D;089;837116;25;20110801 02:06;V;;;;;;
D;089;837116;25;20110801 02:06;V;;;;;;
D;089;837116;25;20110801 02:06;V;;;;;;
B;089;840249;26;20110801 02:06;;;7;ORCHARD ST;EPPING;2121;645;M;20110607;20110722;760000;A;R;RESIDENCE;;AB;;0;AG387270;
C;089;840249;26;20110801 02:06;10/23995;
D;089;840249;26;20110801 02:06;P;;;;;;
D;089;840249;26;20110801 02:06;V;;;;;;
B;089;807597;27;20110801 02:06;;3;1;BELMORE ST;NORTH PARRAMATTA;2151;;;20110502;20110705;389950;;R;RESIDENCE;3;;;0;AG389698;
C;089;807597;27;20110801 02:06;3/SP62755;
D;089;807597;27;20110801 02:06;P;;;;;;
D;089;807597;27;20110801 02:06;V;;;;;;
B;089;3468943;28;20110801 02:06;;6;20;FULLARTON ST;TELOPEA;2117;;;20110524;20110718;547000;;R;RESIDENCE;6;;;0;AG380798;
C;089;3468943;28;20110801 02:06;6/SP82578;
D;089;3468943;28;20110801 02:06;P;;;;;;
D;089;3468943;28;20110801 02:06;V;;;;;;
B;089;3440788;29;20110801 02:06;GALLERY;1002 A;8;COWPER ST;PARRAMATTA;2150;;;20110528;20110718;475000;;R;RESIDENCE;78;;;0;AG387852;
C;089;3440788;29;20110801 02:06;78/SP81608;
D;089;3440788;29;20110801 02:06;P;;;;;;
D;089;3440788;29;20110801 02:06;V;;;;;;
D;089;3440788;29;20110801 02:06;V;;;;;;
B;089;3471386;30;20110801 02:06;;11;356;RAILWAY TCE;GUILDFORD;2161;;;20110521;20110713;300000;;R;RESIDENCE;11;;;0;AG377266;
C;089;3471386;30;20110801 02:06;11/SP81839;
D;089;3471386;30;20110801 02:06;P;;;;;;
D;089;3471386;30;20110801 02:06;V;;;;;;
D;089;3471386;30;20110801 02:06;V;;;;;;
B;089;845787;31;20110801 02:06;;4;9;ROBERT ST;TELOPEA;2117;;;20110704;20110715;380000;;R;RESIDENCE;4;;;0;AG385700;
C;089;845787;31;20110801 02:06;4/SP47894;
D;089;845787;31;20110801 02:06;P;;;;;;
D;089;845787;31;20110801 02:06;V;;;;;;
B;089;832256;32;20110801 02:06;;;124;LAMONERIE ST;TOONGABBIE;2146;550.1;M;20110528;20110711;345000;A;R;RESIDENCE;;CX;;0;AG370834;
C;089;832256;32;20110801 02:06;3/28695;
D;089;832256;32;20110801 02:06;P;;;;;;
D;089;832256;32;20110801 02:06;V;;;;;;
D;089;832256;32;20110801 02:06;V;;;;;;
B;089;840570;33;20110801 02:06;;1;27;PAGE ST;WENTWORTHVILLE;2145;;;20110518;20110713;280000;;R;RESIDENCE;1;;;0;AG378618;
C;089;840570;33;20110801 02:06;1/SP52642;
D;089;840570;33;20110801 02:06;P;;;;;;
D;089;840570;33;20110801 02:06;P;;;;;;
D;089;840570;33;20110801 02:06;V;;;;;;
B;089;840570;34;20110801 02:06;;2;27;PAGE ST;WENTWORTHVILLE;2145;;;20110518;20110713;260000;;R;RESIDENCE;2;;;0;AG378518;
C;089;840570;34;20110801 02:06;2/SP52642;
D;089;840570;34;20110801 02:06;P;;;;;;
D;089;840570;34;20110801 02:06;P;;;;;;
D;089;840570;34;20110801 02:06;V;;;;;;
B;089;832618;35;20110801 02:06;;;24;LANSDOWNE ST;MERRYLANDS;2160;562.8;M;20110528;20110715;397000;A;R;RESIDENCE;;BC;;0;AG380773;
C;089;832618;35;20110801 02:06;1/224419;
D;089;832618;35;20110801 02:06;P;;;;;;
D;089;832618;35;20110801 02:06;P;;;;;;
D;089;832618;35;20110801 02:06;V;;;;;;
D;089;832618;35;20110801 02:06;V;;;;;;
B;089;843672;36;20110801 02:06;;1;16;QUEENS RD;WESTMEAD;2145;;;20110608;20110712;348500;;R;RESIDENCE;1;;;0;AG374168;
C;089;843672;36;20110801 02:06;1/SP19801;
D;089;843672;36;20110801 02:06;P;;;;;;
D;089;843672;36;20110801 02:06;V;;;;;;
B;089;843979;37;20110801 02:06;;14;21;RAILWAY PDE;WESTMEAD;2145;;;20110606;20110718;348000;;R;RESIDENCE;14;;;0;AG374838;
C;089;843979;37;20110801 02:06;14/SP18366;
D;089;843979;37;20110801 02:06;P;;;;;;
D;089;843979;37;20110801 02:06;V;;;;;;
B;089;846601;38;20110801 02:06;;;39;ROWLEY RD;GUILDFORD;2161;714.5;M;20110611;20110715;425000;A;R;RESIDENCE;;BC;;0;AG385123;
C;089;846601;38;20110801 02:06;74/11127;
D;089;846601;38;20110801 02:06;P;;;;;;
D;089;846601;38;20110801 02:06;P;;;;;;
D;089;846601;38;20110801 02:06;V;;;;;;
D;089;846601;38;20110801 02:06;V;;;;;;
B;089;835841;39;20110801 02:06;;;76;MARSDEN ST;PARRAMATTA;2150;341.7;M;20110609;20110721;478000;A;R;RESIDENCE;;AV;;0;AG390550;
C;089;835841;39;20110801 02:06;1/252560;
D;089;835841;39;20110801 02:06;P;;;;;;
D;089;835841;39;20110801 02:06;P;;;;;;
D;089;835841;39;20110801 02:06;V;;;;;;
B;089;841070;40;20110801 02:06;;105;125;PARK RD;RYDALMERE;2116;;;20110527;20110711;510000;;R;RESIDENCE;105;;;0;AG374195;
C;089;841070;40;20110801 02:06;105/SP50501;
D;089;841070;40;20110801 02:06;P;;;;;;
D;089;841070;40;20110801 02:06;P;;;;;;
D;089;841070;40;20110801 02:06;V;;;;;;
D;089;841070;40;20110801 02:06;V;;;;;;
B;089;833242;41;20110801 02:06;;;42;LINDSAY ST;WENTWORTHVILLE;2145;897.9;M;20110617;20110718;550000;A;3;;;BQ;;0;AG387564;
C;089;833242;41;20110801 02:06;6/558945;
D;089;833242;41;20110801 02:06;P;;;;;;
D;089;833242;41;20110801 02:06;P;;;;;;
D;089;833242;41;20110801 02:06;V;;;;;;
D;089;833242;41;20110801 02:06;V;;;;;;
B;089;844295;42;20110801 02:06;;;37;RAIMONDE RD;EASTWOOD;2122;695.6;M;20110531;20110713;790000;A;R;RESIDENCE;;AB;;0;AG376739;
C;089;844295;42;20110801 02:06;21/9950;
D;089;844295;42;20110801 02:06;P;;;;;;
D;089;844295;42;20110801 02:06;P;;;;;;
D;089;844295;42;20110801 02:06;V;;;;;;
B;089;833377;43;20110801 02:06;;;62;LISGAR ST;MERRYLANDS;2160;371.55;M;20110513;20110624;376100;A;R;RESIDENCE;;BC;;0;AG386993;
C;089;833377;43;20110801 02:06;38/1/1788;
D;089;833377;43;20110801 02:06;P;;;;;;
D;089;833377;43;20110801 02:06;V;;;;;;
B;089;833383;44;20110801 02:06;;;76;LISGAR ST;MERRYLANDS;2160;371.55;M;20110606;20110718;415000;A;R;RESIDENCE;;BC;;0;AG387418;
C;089;833383;44;20110801 02:06;45/1/1788;
D;089;833383;44;20110801 02:06;P;;;;;;
D;089;833383;44;20110801 02:06;P;;;;;;
D;089;833383;44;20110801 02:06;V;;;;;;
D;089;833383;44;20110801 02:06;V;;;;;;
B;089;853451;45;20110801 02:06;;;1;WARD PL;NORTHMEAD;2152;670.3;M;20110602;20110715;790000;A;R;RESIDENCE;;CB;;0;AG377602;
C;089;853451;45;20110801 02:06;4/239578;
D;089;853451;45;20110801 02:06;P;;;;;;
D;089;853451;45;20110801 02:06;P;;;;;;
D;089;853451;45;20110801 02:06;V;;;;;;
B;089;856146;46;20110801 02:06;;;212;WILLIAM ST;GRANVILLE;2142;455.3;M;20110601;20110630;415000;A;R;RESIDENCE;;BC;;0;AG379753;
C;089;856146;46;20110801 02:06;A/369540;
D;089;856146;46;20110801 02:06;P;;;;;;
D;089;856146;46;20110801 02:06;V;;;;;;
B;089;853948;47;20110801 02:06;;15;38;COOYONG CRES;TOONGABBIE;2146;;;20110608;20110720;295000;;R;RESIDENCE;15;;;0;AG391394;
C;089;853948;47;20110801 02:06;15/SP54866;
D;089;853948;47;20110801 02:06;P;;;;;;
D;089;853948;47;20110801 02:06;V;;;;;;
B;089;856962;48;20110801 02:06;;;223;WOODVILLE RD;MERRYLANDS;2160;733.5;M;20110520;20110701;515000;M;R;RESIDENCE;;MU;;0;AG366195;
C;089;856962;48;20110801 02:06;96/926;
D;089;856962;48;20110801 02:06;P;;;;;;
D;089;856962;48;20110801 02:06;V;;;;;;
B;089;854421;49;20110801 02:06;;44;78;GREAT WESTERN HWY;PARRAMATTA;2150;;;20110518;20110629;430000;;R;RESIDENCE;44;;;0;AG386404;
C;089;854421;49;20110801 02:06;44/SP48540;
D;089;854421;49;20110801 02:06;P;;;;;;
D;089;854421;49;20110801 02:06;P;;;;;;
D;089;854421;49;20110801 02:06;V;;;;;;
B;089;855375;50;20110801 02:06;;7;53;WESTON ST;HARRIS PARK;2150;;;20110528;20110713;290000;;R;RESIDENCE;7;;;0;AG378583;
C;089;855375;50;20110801 02:06;7/SP53888;
D;089;855375;50;20110801 02:06;P;;;;;;
D;089;855375;50;20110801 02:06;V;;;;;;
B;089;3035001;51;20110801 02:06;;30;13;HASSALL ST;PARRAMATTA;2150;;;20110603;20110701;408000;;R;RESIDENCE;30;;;0;AG380172;
C;089;3035001;51;20110801 02:06;30/SP71384;
D;089;3035001;51;20110801 02:06;P;;;;;;
D;089;3035001;51;20110801 02:06;P;;;;;;
D;089;3035001;51;20110801 02:06;V;;;;;;
D;089;3035001;51;20110801 02:06;V;;;;;;
D;089;3035001;51;20110801 02:06;V;;;;;;
B;089;3139601;52;20110801 02:06;;1111;91 B;BRIDGE RD;WESTMEAD;2145;;;20110610;20110715;290000;;R;RESIDENCE;120;;;0;AG379661;
C;089;3139601;52;20110801 02:06;120/SP73889;
D;089;3139601;52;20110801 02:06;P;;;;;;
D;089;3139601;52;20110801 02:06;P;;;;;;
D;089;3139601;52;20110801 02:06;V;;;;;;
B;089;3139601;53;20110801 02:06;;1208;91 B;BRIDGE RD;WESTMEAD;2145;;;20110527;20110708;382000;;R;RESIDENCE;128;;;0;AG366783;
C;089;3139601;53;20110801 02:06;128/SP73889;
D;089;3139601;53;20110801 02:06;P;;;;;;
D;089;3139601;53;20110801 02:06;P;;;;;;
D;089;3139601;53;20110801 02:06;V;;;;;;
B;089;3139601;54;20110801 02:06;;1209;91 B;BRIDGE RD;WESTMEAD;2145;;;20110608;20110706;370000;;R;RESIDENCE;129;;;0;AG371880;
C;089;3139601;54;20110801 02:06;129/SP73889;
D;089;3139601;54;20110801 02:06;P;;;;;;
D;089;3139601;54;20110801 02:06;P;;;;;;
D;089;3139601;54;20110801 02:06;V;;;;;;
B;089;3499494;55;20110801 02:06;;24;45;BALMORAL RD;NORTHMEAD;2152;;;20110616;20110715;330000;;R;RESIDENCE;24;;;0;AG383250;
C;089;3499494;55;20110801 02:06;24/SP83243;
D;089;3499494;55;20110801 02:06;P;;;;;;
D;089;3499494;55;20110801 02:06;V;;;;;;
D;089;3499494;55;20110801 02:06;V;;;;;;
B;089;3570637;56;20110801 02:06;;;8;BELMORE ROW;EASTWOOD;2122;280.8;M;20101229;20110630;1038888;A;R;RESIDENCE;;AB;;0;AG363475;
C;089;3570637;56;20110801 02:06;5/286332;
D;089;3570637;56;20110801 02:06;P;;;;;;
D;089;3570637;56;20110801 02:06;V;;;;;;
B;089;3570640;57;20110801 02:06;;;14;BELMORE ROW;EASTWOOD;2122;280.8;M;20101006;20110630;978888;A;R;RESIDENCE;;AB;;0;AG365557;
C;089;3570640;57;20110801 02:06;8/286332;
D;089;3570640;57;20110801 02:06;P;;;;;;
D;089;3570640;57;20110801 02:06;P;;;;;;
D;089;3570640;57;20110801 02:06;V;;;;;;
B;089;3570641;58;20110801 02:06;;;16;BELMORE ROW;EASTWOOD;2122;280.8;M;20100929;20110630;988888;A;R;RESIDENCE;;AB;;0;AG361376;
C;089;3570641;58;20110801 02:06;9/286332;
D;089;3570641;58;20110801 02:06;P;;;;;;
D;089;3570641;58;20110801 02:06;V;;;;;;
B;089;3570649;59;20110801 02:06;;;27;BELMORE ROW;EASTWOOD;2122;195.5;M;20101013;20110721;818888;A;R;RESIDENCE;;AB;;0;AG384952;
C;089;3570649;59;20110801 02:06;17/286332;
D;089;3570649;59;20110801 02:06;P;;;;;;
D;089;3570649;59;20110801 02:06;P;;;;;;
D;089;3570649;59;20110801 02:06;V;;;;;;
B;089;3572444;60;20110801 02:06;;23;53;BALMORAL RD;NORTHMEAD;2152;114;M;20110616;20110714;405000;;R;RESIDENCE;23;;;0;AG378561;
C;089;3572444;60;20110801 02:06;23/SP85191;
D;089;3572444;60;20110801 02:06;P;;;;;;
D;089;3572444;60;20110801 02:06;P;;;;;;
D;089;3572444;60;20110801 02:06;V;;;;;;
B;089;3562292;61;20110801 02:06;;113;20;VICTORIA RD;PARRAMATTA;2150;;;20110623;20110714;535500;;R;RESIDENCE;116;;;0;AG375711;
C;089;3562292;61;20110801 02:06;116/SP84891;
D;089;3562292;61;20110801 02:06;P;;;;;;
D;089;3562292;61;20110801 02:06;V;;;;;;
B;089;3580184;62;20110801 02:06;;22;136;BRIDGE RD;WESTMEAD;2145;105;M;20100302;20110628;385000;;R;RESIDENCE;22;;;0;AG368657;
C;089;3580184;62;20110801 02:06;22/SP85395;
D;089;3580184;62;20110801 02:06;P;;;;;;
D;089;3580184;62;20110801 02:06;V;;;;;;
D;089;3580184;62;20110801 02:06;V;;;;;;
D;089;3580184;62;20110801 02:06;V;;;;;;
D;089;3580184;62;20110801 02:06;V;;;;;;
B;089;3580184;63;20110801 02:06;;26;136;BRIDGE RD;WESTMEAD;2145;145;M;20100630;20110624;595000;;R;RESIDENCE;26;;;0;AG373006;
C;089;3580184;63;20110801 02:06;26/SP85395;
D;089;3580184;63;20110801 02:06;P;;;;;;
D;089;3580184;63;20110801 02:06;P;;;;;;
D;089;3580184;63;20110801 02:06;V;;;;;;
D;089;3580184;63;20110801 02:06;V;;;;;;
D;089;3580184;63;20110801 02:06;V;;;;;;
D;089;3580184;63;20110801 02:06;V;;;;;;
B;089;3589557;64;20110801 02:06;;2;10;FIRST AVE;EPPING;2121;348.2;M;20110419;20110718;945000;A;R;RESIDENCE;;AB;;0;AG381063;
C;089;3589557;64;20110801 02:06;2/1164256;
D;089;3589557;64;20110801 02:06;P;;;;;;
D;089;3589557;64;20110801 02:06;V;;;;;;
B;089;3585163;65;20110801 02:06;;;62 A;PATTEN AVE;MERRYLANDS;2160;335;M;20110226;20110718;637000;A;R;RESIDENCE;;BC;;0;AG386148;
C;089;3585163;65;20110801 02:06;1/1165830;
D;089;3585163;65;20110801 02:06;P;;;;;;
D;089;3585163;65;20110801 02:06;V;;;;;;
D;089;3585163;65;20110801 02:06;V;;;;;;
B;089;3581431;66;20110801 02:06;;7;327;KISSING POINT RD;DUNDAS;2117;213;M;20110318;20110712;616000;;R;RESIDENCE;7;;;0;AG369867;
C;089;3581431;66;20110801 02:06;7/SP85373;
D;089;3581431;66;20110801 02:06;P;;;;;;
D;089;3581431;66;20110801 02:06;V;;;;;;
B;089;3147637;67;20110801 02:06;;504;354;CHURCH ST;PARRAMATTA;2150;;;20110608;20110720;380000;;R;RESIDENCE;56;;;0;AG390290;
C;089;3147637;67;20110801 02:06;56/SP73903;
D;089;3147637;67;20110801 02:06;P;;;;;;
D;089;3147637;67;20110801 02:06;V;;;;;;
B;089;3195830;68;20110801 02:06;THE CAPRICE;43;6;REDBANK RD;NORTHMEAD;2152;;;20110518;20110714;400000;;R;RESIDENCE;43;;;0;AG379964;
C;089;3195830;68;20110801 02:06;43/SP75540;
D;089;3195830;68;20110801 02:06;P;;;;;;
D;089;3195830;68;20110801 02:06;V;;;;;;
B;089;2776587;69;20110801 02:06;;;5;GOVERNOR PL;WINSTON HILLS;2153;300.1;M;20110525;20110715;580000;A;R;RESIDENCE;;CB;;0;AG380744;
C;089;2776587;69;20110801 02:06;54/270075;
D;089;2776587;69;20110801 02:06;P;;;;;;
D;089;2776587;69;20110801 02:06;V;;;;;;
D;089;2776587;69;20110801 02:06;V;;;;;;
B;089;2935512;70;20110801 02:06;;7;12;BLAXCELL ST;GRANVILLE;2142;;;20110601;20110707;386000;;R;RESIDENCE;7;;;0;AG367470;
C;089;2935512;70;20110801 02:06;7/SP68392;
D;089;2935512;70;20110801 02:06;P;;;;;;
D;089;2935512;70;20110801 02:06;V;;;;;;
D;089;2935512;70;20110801 02:06;V;;;;;;
B;089;3282371;71;20110801 02:06;;21;14;REID AVE;WESTMEAD;2145;;;20110605;20110718;375000;;3;HOME UNIT;21;;;0;AG384017;
C;089;3282371;71;20110801 02:06;21/SP77943;
D;089;3282371;71;20110801 02:06;P;;;;;;
D;089;3282371;71;20110801 02:06;V;;;;;;
B;089;3251203;72;20110801 02:06;;11;26;STEWART ST;ERMINGTON;2115;;;20110311;20110411;479900;;R;RESIDENCE;11;;;0;AG365622;
C;089;3251203;72;20110801 02:06;11/SP77143;
D;089;3251203;72;20110801 02:06;P;;;;;;
D;089;3251203;72;20110801 02:06;V;;;;;;
B;089;3308013;73;20110801 02:06;ESCEN;602;140;CHURCH ST;PARRAMATTA;2150;;;20110527;20110708;375000;;3;HOME UNIT;18;;;0;AG376209;
C;089;3308013;73;20110801 02:06;18/SP78606;
D;089;3308013;73;20110801 02:06;P;;;;;;
D;089;3308013;73;20110801 02:06;V;;;;;;
Z;372;73;73;224;
