A;068;20020816 13:06;PDANN;
B;068;544176;1;20020816 13:06;;;24;BURNES ST;MATHOURA;2710;1897;M;20020628;20020719;50000;Z;R;RESIDENCE;;ZF;;;8847894;
C;068;544176;1;20020816 13:06;11/65/758656;
D;068;544176;1;20020816 13:06;P;;;;;;
D;068;544176;1;20020816 13:06;P;;;;;;
D;068;544176;1;20020816 13:06;V;;;;;;
B;068;544435;2;20020816 13:06;;7;38;MATHOURA ST;MATHOURA;2710;;;20020603;20020719;56000;;R;RESIDENCE;7;;;;8818018;
C;068;544435;2;20020816 13:06;7//33613;
D;068;544435;2;20020816 13:06;P;;;;;;
D;068;544435;2;20020816 13:06;V;;;;;;
B;068;544682;3;20020816 13:06;;;2;ARGYLE CT;MOAMA;2731;697;M;20020601;20020701;192000;Z;R;RESIDENCE;;ZC;;;8857328;
C;068;544682;3;20020816 13:06;33//877708;
D;068;544682;3;20020816 13:06;P;;;;;;
D;068;544682;3;20020816 13:06;P;;;;;;
D;068;544682;3;20020816 13:06;V;;;;;;
D;068;544682;3;20020816 13:06;V;;;;;;
B;068;544871;4;20020816 13:06;;;42;CHANTER ST;MOAMA;2731;4047;M;20020413;20020607;210000;R;R;RESIDENCE;;RH;;;8828549;
C;068;544871;4;20020816 13:06;1, 2, 3, 4/20/758686;
D;068;544871;4;20020816 13:06;P;;;;;;
D;068;544871;4;20020816 13:06;P;;;;;;
D;068;544871;4;20020816 13:06;V;;;;;;
D;068;544871;4;20020816 13:06;V;;;;;;
B;068;545145;5;20020816 13:06;;;20;GLENCOE BVD;MOAMA;2731;821;M;20020508;20020524;47000;Z;V;VACANT LAND;;ZC;;;8804404;
C;068;545145;5;20020816 13:06;4//1009556;
D;068;545145;5;20020816 13:06;P;;;;;;
D;068;545145;5;20020816 13:06;V;;;;;;
B;068;545449;6;20020816 13:06;;;72;LAWSON DR;MOAMA;2731;705;M;20020511;20020710;241000;Z;R;RESIDENCE;;ZC;;;8803140;
C;068;545449;6;20020816 13:06;147//789131;
D;068;545449;6;20020816 13:06;P;;;;;;
D;068;545449;6;20020816 13:06;P;;;;;;
D;068;545449;6;20020816 13:06;V;;;;;;
D;068;545449;6;20020816 13:06;V;;;;;;
