A;240;20021101 12:22;PDANN;
B;240;2637219;1;20021101 12:22;;;15;CASTLEREAGH ST;GILGANDRA;2827;2171;M;20020730;20020927;30000;Z;V;VACANT LAND;;BB;;;9053749;
C;240;2637219;1;20021101 12:22;10//569802 1/4/758439;
D;240;2637219;1;20021101 12:22;P;;;;;;
D;240;2637219;1;20021101 12:22;P;;;;;;
D;240;2637219;1;20021101 12:22;V;;;;;;
B;240;2637256;2;20021101 12:22;;;11;CHELMSFORD AVE;GILGANDRA;2827;948.5;M;20020822;20021001;90000;Z;R;RESIDENCE;;AC;;;9014998;
C;240;2637256;2;20021101 12:22;91//522100;
D;240;2637256;2;20021101 12:22;P;;;;;;
D;240;2637256;2;20021101 12:22;P;;;;;;
D;240;2637256;2;20021101 12:22;V;;;;;;
D;240;2637256;2;20021101 12:22;V;;;;;;
B;240;2637489;3;20021101 12:22;;;19;IRIS ST;GILGANDRA;2827;1391.2;M;20020408;20020529;43000;Z;R;RESIDENCE;;AC;;;9026350;
C;240;2637489;3;20021101 12:22;21, 22//6191;
D;240;2637489;3;20021101 12:22;P;;;;;;
D;240;2637489;3;20021101 12:22;V;;;;;;
B;240;2637662;4;20021101 12:22;;;83;MILLER ST;GILGANDRA;2827;474.2;M;20020101;20020911;40000;Z;R;RESIDENCE;;BA;;;8983349;
C;240;2637662;4;20021101 12:22;1//348482;
D;240;2637662;4;20021101 12:22;P;;;;;;
D;240;2637662;4;20021101 12:22;P;;;;;;
D;240;2637662;4;20021101 12:22;V;;;;;;
B;240;2637724;5;20021101 12:22;;;90;MYRTLE ST;GILGANDRA;2827;1003;M;20020810;20020906;35200;Z;R;RESIDENCE;;AC;;;8972606;
C;240;2637724;5;20021101 12:22;8//17831;
D;240;2637724;5;20021101 12:22;P;;;;;;
D;240;2637724;5;20021101 12:22;V;;;;;;
B;240;2637864;6;20021101 12:22;;;19;RAYMOND ST;GILGANDRA;2827;815.7;M;20020726;20020830;48000;Z;R;RESIDENCE;;AC;;;9016462;
C;240;2637864;6;20021101 12:22;14//5753;
D;240;2637864;6;20021101 12:22;P;;;;;;
D;240;2637864;6;20021101 12:22;P;;;;;;
D;240;2637864;6;20021101 12:22;V;;;;;;
B;240;2638128;7;20021101 12:22;;;68;WARREN RD;GILGANDRA;2827;2548;M;20020710;20020823;400000;Z;3;HOTEL;;BB;;;9051938;
C;240;2638128;7;20021101 12:22;1//177806;
D;240;2638128;7;20021101 12:22;P;;;;;;
D;240;2638128;7;20021101 12:22;P;;;;;;
D;240;2638128;7;20021101 12:22;V;;;;;;
B;240;2638233;8;20021101 12:22;;;59;WAUGHAN ST;GILGANDRA;2827;1100;M;20020910;20020920;8000;Z;3;FLAT;;AD;;;9060376;
C;240;2638233;8;20021101 12:22;3//502745;
D;240;2638233;8;20021101 12:22;P;;;;;;
D;240;2638233;8;20021101 12:22;P;;;;;;
D;240;2638233;8;20021101 12:22;V;;;;;;
D;240;2638233;8;20021101 12:22;V;;;;;;
B;240;2638790;9;20021101 12:22;;;1192;BREELONG BALLADORAN RD;BALLADORAN;2831;314;H;20020731;20020924;210000;R;R;RESIDENCE;;JG;;;8986359;
C;240;2638790;9;20021101 12:22;20//752580;
D;240;2638790;9;20021101 12:22;P;;;;;;
D;240;2638790;9;20021101 12:22;V;;;;;;
B;240;2638841;10;20021101 12:22;;;4701;JOHN RENSHAW PKY;TONDERBURINE;2828;493.1;H;20020724;20020821;295000;R;R;RESIDENCE;;MC;;;9019285;
C;240;2638841;10;20021101 12:22;54//753386;
D;240;2638841;10;20021101 12:22;P;;;;;;
D;240;2638841;10;20021101 12:22;P;;;;;;
D;240;2638841;10;20021101 12:22;V;;;;;;
B;240;2943015;11;20021101 12:22;;;6324;NEWELL HWY;GILGANDRA;2827;194.5;H;20020723;20020821;395000;;3;;;;RF;;8895043;
C;240;2943015;11;20021101 12:22;47//752564 11//792215;
D;240;2943015;11;20021101 12:22;P;;;;;;
D;240;2943015;11;20021101 12:22;V;;;;;;
Z;55;11;11;31;
