A;084;20011109 12:05;CDIXON;
B;084;683198;1;20011109 12:05;;;50;ACRON RD;ST IVES;2075;923.2;M;20010702;20010730;555000;A;R;RESIDENCE;;GS;;;7891794;
C;084;683198;1;20011109 12:05;12//224077;
D;084;683198;1;20011109 12:05;P;;;;;;
D;084;683198;1;20011109 12:05;P;;;;;;
D;084;683198;1;20011109 12:05;V;;;;;;
B;084;683344;2;20011109 12:05;;;68;ADDISON AVE;ROSEVILLE;2069;696.7;M;20010623;20010813;680000;A;R;RESIDENCE;;GF;;;7869669;
C;084;683344;2;20011109 12:05;21//7517;
D;084;683344;2;20011109 12:05;P;;;;;;
D;084;683344;2;20011109 12:05;P;;;;;;
D;084;683344;2;20011109 12:05;V;;;;;;
D;084;683344;2;20011109 12:05;V;;;;;;
B;084;683671;3;20011109 12:05;;;3;ALICE ST;TURRAMURRA;2074;1024;M;20010601;20010727;578000;A;R;RESIDENCE;;GU;;;7822100;
C;084;683671;3;20011109 12:05;A//393330;
D;084;683671;3;20011109 12:05;P;;;;;;
D;084;683671;3;20011109 12:05;P;;;;;;
D;084;683671;3;20011109 12:05;V;;;;;;
D;084;683671;3;20011109 12:05;V;;;;;;
B;084;683807;4;20011109 12:05;;;1;ALLARD AVE;ROSEVILLE;2069;1695;M;20010405;20010726;1428000;A;R;RESIDENCE;;GG;;;7817701;
C;084;683807;4;20011109 12:05;23//13444;
D;084;683807;4;20011109 12:05;P;;;;;;
D;084;683807;4;20011109 12:05;P;;;;;;
D;084;683807;4;20011109 12:05;V;;;;;;
B;084;684325;5;20011109 12:05;;;5;ARTHUR ST;KILLARA;2071;1013;M;20010118;20010410;853500;A;R;RESIDENCE;;GM;;;7877690;
C;084;684325;5;20011109 12:05;10//16006;
D;084;684325;5;20011109 12:05;P;;;;;;
D;084;684325;5;20011109 12:05;P;;;;;;
D;084;684325;5;20011109 12:05;V;;;;;;
B;084;684877;6;20011109 12:05;;;25 B;BALDWIN ST;GORDON;2072;1923;M;20010704;20010815;441000;A;V;VACANT LAND;;GP;;;7884414;
C;084;684877;6;20011109 12:05;2//1002284;
D;084;684877;6;20011109 12:05;P;;;;;;
D;084;684877;6;20011109 12:05;P;;;;;;
D;084;684877;6;20011109 12:05;V;;;;;;
D;084;684877;6;20011109 12:05;V;;;;;;
B;084;684914;7;20011109 12:05;;;17;BALMARINGA AVE;TURRAMURRA;2074;905.8;M;20010713;20010817;515000;A;R;RESIDENCE;;EH;;;7871118;
C;084;684914;7;20011109 12:05;13//29437;
D;084;684914;7;20011109 12:05;P;;;;;;
D;084;684914;7;20011109 12:05;P;;;;;;
D;084;684914;7;20011109 12:05;V;;;;;;
D;084;684914;7;20011109 12:05;V;;;;;;
B;084;684957;8;20011109 12:05;;;49;BANCROFT AVE;ROSEVILLE;2069;771.6;M;20010601;20010727;938000;A;R;RESIDENCE;;GE;;;7814646;
C;084;684957;8;20011109 12:05;2//316855;
D;084;684957;8;20011109 12:05;P;;;;;;
D;084;684957;8;20011109 12:05;P;;;;;;
D;084;684957;8;20011109 12:05;V;;;;;;
D;084;684957;8;20011109 12:05;V;;;;;;
B;084;685184;9;20011109 12:05;;;22;BANNOCKBURN RD;PYMBLE;2073;932.8;M;20010614;20010727;860000;A;3;;;GT;;;7826598;
C;084;685184;9;20011109 12:05;11//20409;
D;084;685184;9;20011109 12:05;P;;;;;;
D;084;685184;9;20011109 12:05;V;;;;;;
D;084;685184;9;20011109 12:05;V;;;;;;
B;084;685603;10;20011109 12:05;;;20;BAYSWATER RD;LINDFIELD;2070;1264.6;M;19990713;19991001;1375000;A;3;;;GD;;;6304408;
C;084;685603;10;20011109 12:05;1//953228;
D;084;685603;10;20011109 12:05;P;;;;;;
D;084;685603;10;20011109 12:05;P;;;;;;
D;084;685603;10;20011109 12:05;V;;;;;;
B;084;686031;11;20011109 12:05;;;47;BENT ST;LINDFIELD;2070;1922.3;M;20010528;20010730;672000;A;R;RESIDENCE;;GB;;;7851125;
C;084;686031;11;20011109 12:05;1//955134;
D;084;686031;11;20011109 12:05;P;;;;;;
D;084;686031;11;20011109 12:05;V;;;;;;
B;084;686471;12;20011109 12:05;;;22;BLAXLAND RD;KILLARA;2071;942.2;M;20010709;20010727;515000;A;R;RESIDENCE;;GA;;;7824635;
C;084;686471;12;20011109 12:05;4//25676;
D;084;686471;12;20011109 12:05;P;;;;;;
D;084;686471;12;20011109 12:05;P;;;;;;
D;084;686471;12;20011109 12:05;V;;;;;;
B;084;686583;13;20011109 12:05;;;30;BLYTHESWOOD AVE;WARRAWEE;2074;1075;M;20010512;20010625;592000;A;R;RESIDENCE;;EF;;;7880838;
C;084;686583;13;20011109 12:05;A//420473;
D;084;686583;13;20011109 12:05;P;;;;;;
D;084;686583;13;20011109 12:05;P;;;;;;
D;084;686583;13;20011109 12:05;V;;;;;;
B;084;686643;14;20011109 12:05;;;104;BOBBIN HEAD RD;TURRAMURRA;2074;844.3;M;20010628;20010809;615000;A;R;RESIDENCE;;MH;;;7890468;
C;084;686643;14;20011109 12:05;9//12595;
D;084;686643;14;20011109 12:05;P;;;;;;
D;084;686643;14;20011109 12:05;P;;;;;;
D;084;686643;14;20011109 12:05;V;;;;;;
D;084;686643;14;20011109 12:05;V;;;;;;
B;084;687032;15;20011109 12:05;;2;183;BOBBIN HEAD RD;TURRAMURRA;2074;;;20001117;20001219;490000;;R;RESIDENCE;2;;;;7868556;
C;084;687032;15;20011109 12:05;2//SP 43065;
D;084;687032;15;20011109 12:05;P;;;;;;
D;084;687032;15;20011109 12:05;P;;;;;;
D;084;687032;15;20011109 12:05;V;;;;;;
D;084;687032;15;20011109 12:05;V;;;;;;
B;084;687279;16;20011109 12:05;;;41;BOOMERANG ST;TURRAMURRA;2074;1227;M;20010621;20010802;950000;A;R;RESIDENCE;;GU;;;7824831;
C;084;687279;16;20011109 12:05;2//531307;
D;084;687279;16;20011109 12:05;P;;;;;;
D;084;687279;16;20011109 12:05;P;;;;;;
D;084;687279;16;20011109 12:05;V;;;;;;
B;084;687618;17;20011109 12:05;;;165;BOUNDARY ST;ROSEVILLE;2069;809.4;M;20010410;20010815;642000;A;R;RESIDENCE;;GG;;;7875337;
C;084;687618;17;20011109 12:05;20//13718;
D;084;687618;17;20011109 12:05;P;;;;;;
D;084;687618;17;20011109 12:05;V;;;;;;
B;084;687681;18;20011109 12:05;;;20;BOWEN AVE;TURRAMURRA;2074;929.5;M;20010626;20010807;440000;A;R;RESIDENCE;;EH;;;7845212;
C;084;687681;18;20011109 12:05;38//217287;
D;084;687681;18;20011109 12:05;P;;;;;;
D;084;687681;18;20011109 12:05;P;;;;;;
D;084;687681;18;20011109 12:05;V;;;;;;
