A;066;20020102 12:18;PTHIRLWELL;
B;066;541376;1;20020102 12:18;;;30;DAY ST;THE ROCK;2655;1726;M;20011018;20011116;107000;Z;R;RESIDENCE;;RA;;;8203960;
C;066;541376;1;20020102 12:18;29, 30//9769 2//541703;
D;066;541376;1;20020102 12:18;P;;;;;;
D;066;541376;1;20020102 12:18;V;;;;;;
B;066;541812;2;20020102 12:18;;;;PH COMER;LOCKHART;2656;1.138;H;20010622;20010710;222451;R;R;RESIDENCE;;HD;;;8000653;
C;066;541812;2;20020102 12:18;11//112607;
D;066;541812;2;20020102 12:18;P;;;;;;
D;066;541812;2;20020102 12:18;V;;;;;;
B;066;541896;3;20020102 12:18;;;;PH EDGEHILL;LOCKHART;2656;65.69;H;20010706;20010801;84918;R;3;FARM;;HD;;;7859682;
C;066;541896;3;20020102 12:18;1//112606 67//754549;
D;066;541896;3;20020102 12:18;P;;;;;;
D;066;541896;3;20020102 12:18;P;;;;;;
D;066;541896;3;20020102 12:18;V;;;;;;
B;066;541972;4;20020102 12:18;;;;PH FINLAY;LOCKHART;2656;437.2;H;20010504;20010704;594446;R;3;FARM;;MC;;;7918038;
C;066;541972;4;20020102 12:18;17//113045 129, PT 130, 78, 80//756416;
D;066;541972;4;20020102 12:18;P;;;;;;
D;066;541972;4;20020102 12:18;V;;;;;;
B;066;542480;5;20020102 12:18;;;;GREEN ST;LOCKHART;2656;303.5;M;19961003;20011204;7250;Z;3;SHOP;;LD;;;8191747;
C;066;542480;5;20020102 12:18;3//11114;
D;066;542480;5;20020102 12:18;P;;;;;;
D;066;542480;5;20020102 12:18;V;;;;;;
B;066;543093;6;20020102 12:18;;;;PH OSBORNE;LOCKHART;2656;248.3;H;20011116;20011116;107370;R;3;FARM PROPERTY;;MC;RM;;8163072;
C;066;543093;6;20020102 12:18;2//247066 2, 42//756438;
D;066;543093;6;20020102 12:18;P;;;;;;
D;066;543093;6;20020102 12:18;P;;;;;;
D;066;543093;6;20020102 12:18;V;;;;;;
D;066;543093;6;20020102 12:18;V;;;;;;
D;066;543093;6;20020102 12:18;V;;;;;;
B;066;2865379;7;20020102 12:18;PH EDGEHILL;;;;LOCKHART;2656;129.9;H;20010523;20010803;176550;R;3;FARM;;MA;;;7897139;
C;066;2865379;7;20020102 12:18;1//130345 1//652715;
D;066;2865379;7;20020102 12:18;P;;;;;;
D;066;2865379;7;20020102 12:18;P;;;;;;
B;066;2867658;8;20020102 12:18;;;;VINCENTS RD;THE ROCK;2655;194.4;H;20010903;20011114;252185;;3;FARMLANDS;;;RM;;8156590;
C;066;2867658;8;20020102 12:18;11//1034110;
D;066;2867658;8;20020102 12:18;P;;;;;;
D;066;2867658;8;20020102 12:18;P;;;;;;
D;066;2867658;8;20020102 12:18;V;;;;;;
Z;39;8;8;21;
