A;242;20020916 14:27;PDANN;
B;242;2642577;1;20020916 14:27;;;25;ABERCROMBIE ST;GUYRA;2365;746.1;M;20020806;20020820;50000;A;R;RESIDENCE;;AA;;;8924139;
C;242;2642577;1;20020916 14:27;19//24860;
D;242;2642577;1;20020916 14:27;P;;;;;;
D;242;2642577;1;20020916 14:27;V;;;;;;
B;242;2643367;2;20020916 14:27;;;5;WIRRUNA ST;GUYRA;2365;916.9;M;20020702;20020806;50000;A;R;RESIDENCE;;AA;;;8930593;
C;242;2643367;2;20020916 14:27;37//24860;
D;242;2643367;2;20020916 14:27;P;;;;;;
D;242;2643367;2;20020916 14:27;V;;;;;;
B;242;2934172;3;20020916 14:27;LYNWOOD;;;DRY CREEK RD;BUNDARRA;2359;200.89;H;20020716;20020815;200000;;3;FARM;;;RG;;8899887;
C;242;2934172;3;20020916 14:27;131//40604 120, 28, 5, 71, 91//753645;
D;242;2934172;3;20020916 14:27;P;;;;;;
D;242;2934172;3;20020916 14:27;V;;;;;;
Z;14;3;3;6;
