A;RTSALEDATA;233;20250127 01:03;VALNET;
B;233;2613026;1;20250127 01:03;;;NULLAWA, 9;FINGERPOST RD;ANGLEDOOL;2834;6625;H;20241108;20250113;3327180;RU1;3;FARM;;RGB;;0;AU742962;
C;233;2613026;1;20250127 01:03;1, 3, 5, 51/755038 3074/765299 4453/767438 1/1099216 Perpetual Lease 1;
C;233;2613026;1;20250127 01:03;16650 Western Land Lease 11068 Western Land Lease 5340;
D;233;2613026;1;20250127 01:03;P;;;;;;
D;233;2613026;1;20250127 01:03;V;;;;;;
D;233;2613026;1;20250127 01:03;V;;;;;;
B;233;2613026;2;20250127 01:03;;;NULLAWA, 9;FINGERPOST RD;ANGLEDOOL;2834;6625;H;20241108;20250113;428720;RU1;R;RESIDENCE;;RGB;;0;AU742963;
C;233;2613026;2;20250127 01:03;1, 3, 5, 51/755038 3074/765299 4453/767438 1/1099216 Perpetual Lease 1;
C;233;2613026;2;20250127 01:03;16650 Western Land Lease 11068 Western Land Lease 5340;
D;233;2613026;2;20250127 01:03;P;;;;;;
D;233;2613026;2;20250127 01:03;V;;;;;;
D;233;2613026;2;20250127 01:03;V;;;;;;
Z;14;2;4;6;
