A;103;20110801 02:12;VALNET;
D;103;1192535;25;20110801 02:12;P;;;;;;
D;103;1192535;25;20110801 02:12;V;;;;;;
B;103;1195209;26;20110801 02:12;;3;19;UNDERWOOD ST;CORRIMAL;2518;;;20110712;20110715;123000;;R;RESIDENCE;3;;;0;AG389345;
C;103;1195209;26;20110801 02:12;3/SP14273;
D;103;1195209;26;20110801 02:12;P;;;;;;
D;103;1195209;26;20110801 02:12;V;;;;;;
D;103;1195209;26;20110801 02:12;V;;;;;;
D;103;1195209;26;20110801 02:12;V;;;;;;
B;103;1195243;27;20110801 02:12;;2;27;UNDERWOOD ST;CORRIMAL;2518;;;20110603;20110715;235000;;R;RESIDENCE;2;;;0;AG385183;
C;103;1195243;27;20110801 02:12;2/SP15584;
D;103;1195243;27;20110801 02:12;P;;;;;;
D;103;1195243;27;20110801 02:12;P;;;;;;
D;103;1195243;27;20110801 02:12;V;;;;;;
B;103;1192805;28;20110801 02:12;;4;10;THE AVENUE;CORRIMAL;2518;;;20110419;20110719;292000;;R;RESIDENCE;4;;;0;AG386299;
C;103;1192805;28;20110801 02:12;4/SP35588;
D;103;1192805;28;20110801 02:12;P;;;;;;
D;103;1192805;28;20110801 02:12;V;;;;;;
B;103;1177639;29;20110801 02:12;;14;29;PARK RD;BELLAMBI;2518;;;20110517;20110712;253000;;R;RESIDENCE;14;;;0;AG391284;
C;103;1177639;29;20110801 02:12;14/SP50067;
D;103;1177639;29;20110801 02:12;P;;;;;;
D;103;1177639;29;20110801 02:12;V;;;;;;
B;103;1180428;30;20110801 02:12;;6;1;POWELL ST;MANGERTON;2500;;;20110603;20110630;257000;;R;RESIDENCE;6;;;0;AG379301;
C;103;1180428;30;20110801 02:12;6/SP12240;
D;103;1180428;30;20110801 02:12;P;;;;;;
D;103;1180428;30;20110801 02:12;V;;;;;;
D;103;1180428;30;20110801 02:12;V;;;;;;
B;103;1196299;31;20110801 02:12;;;30;WAITANGI ST;GWYNNEVILLE;2500;638.7;M;20110331;20110708;365000;R2;3;HOUSE;;AAS;;0;AG384131;
C;103;1196299;31;20110801 02:12;24/18935;
D;103;1196299;31;20110801 02:12;P;;;;;;
D;103;1196299;31;20110801 02:12;P;;;;;;
D;103;1196299;31;20110801 02:12;V;;;;;;
D;103;1196299;31;20110801 02:12;V;;;;;;
B;103;1180506;32;20110801 02:12;;;6;PRESTON ST;FIGTREE;2525;682.9;M;20110614;20110712;385000;R2;R;RESIDENCE;;AAU;;0;AG377171;
C;103;1180506;32;20110801 02:12;69/18974;
D;103;1180506;32;20110801 02:12;P;;;;;;
D;103;1180506;32;20110801 02:12;P;;;;;;
D;103;1180506;32;20110801 02:12;V;;;;;;
B;103;1191090;33;20110801 02:12;;;64;STURDEE ST;TOWRADGI;2518;699.5;M;20110527;20110708;488000;R2;R;RESIDENCE;;AAO;;0;AG368494;
C;103;1191090;33;20110801 02:12;101/564673;
D;103;1191090;33;20110801 02:12;P;;;;;;
D;103;1191090;33;20110801 02:12;P;;;;;;
D;103;1191090;33;20110801 02:12;V;;;;;;
D;103;1191090;33;20110801 02:12;V;;;;;;
B;103;1188516;34;20110801 02:12;;2;68;SMITH ST;WOLLONGONG;2500;;;20110715;20110715;210000;;R;RESIDENCE;2;;;0;AG387936;
C;103;1188516;34;20110801 02:12;2/SP4517;
D;103;1188516;34;20110801 02:12;P;;;;;;
D;103;1188516;34;20110801 02:12;V;;;;;;
D;103;1188516;34;20110801 02:12;V;;;;;;
B;103;3065622;35;20110801 02:12;;6;71;SMITH ST;WOLLONGONG;2500;;;20110627;20110719;430000;;R;RESIDENCE;6;;;0;AG385767;
C;103;3065622;35;20110801 02:12;6/SP68658;
D;103;3065622;35;20110801 02:12;P;;;;;;
D;103;3065622;35;20110801 02:12;P;;;;;;
D;103;3065622;35;20110801 02:12;V;;;;;;
B;103;2925287;36;20110801 02:12;;;161;HORSLEY DR;HORSLEY;2530;500.2;M;20110603;20110715;365000;R2;R;RESIDENCE;;ABB;;0;AG384353;
C;103;2925287;36;20110801 02:12;604/1039548;
D;103;2925287;36;20110801 02:12;P;;;;;;
D;103;2925287;36;20110801 02:12;P;;;;;;
D;103;2925287;36;20110801 02:12;V;;;;;;
B;103;3440749;37;20110801 02:12;;;18 C;MURROGUN CRES;CORDEAUX HEIGHTS;2526;844.7;M;20110524;20110705;125000;R2;V;VACANT LAND;;AAX;;0;AG370740;
C;103;3440749;37;20110801 02:12;7/1135859;
D;103;3440749;37;20110801 02:12;P;;;;;;
D;103;3440749;37;20110801 02:12;V;;;;;;
B;103;3440751;38;20110801 02:12;;;16 A;MURROGUN CRES;CORDEAUX HEIGHTS;2526;992.3;M;20110510;20110622;135000;R2;V;VACANT LAND;;AAX;;0;AG381551;
C;103;3440751;38;20110801 02:12;9/1135859;
D;103;3440751;38;20110801 02:12;P;;;;;;
D;103;3440751;38;20110801 02:12;P;;;;;;
D;103;3440751;38;20110801 02:12;V;;;;;;
B;103;3075583;39;20110801 02:12;;1;6;MELINDA GR;LAKE HEIGHTS;2502;;;20110606;20110718;280000;;R;RESIDENCE;1;;;0;AG383159;
C;103;3075583;39;20110801 02:12;1/SP72452;
D;103;3075583;39;20110801 02:12;P;;;;;;
D;103;3075583;39;20110801 02:12;V;;;;;;
D;103;3075583;39;20110801 02:12;V;;;;;;
B;103;3514304;40;20110801 02:12;;8;25;CARTERS LANE;FAIRY MEADOW;2519;;;20110518;20110616;410000;;R;RESIDENCE;8;;;0;AG380145;
C;103;3514304;40;20110801 02:12;8/SP83610;
D;103;3514304;40;20110801 02:12;P;;;;;;
D;103;3514304;40;20110801 02:12;V;;;;;;
B;103;3530724;41;20110801 02:12;;1;155;KEIRA ST;WOLLONGONG;2500;105;M;20110602;20110714;320000;;R;RESIDENCE;1;;;0;AG384027;
C;103;3530724;41;20110801 02:12;1/SP84036;
D;103;3530724;41;20110801 02:12;P;;;;;;
D;103;3530724;41;20110801 02:12;P;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
D;103;3530724;41;20110801 02:12;V;;;;;;
B;103;3582499;42;20110801 02:12;;;17;FLAME TREE CCT;WOONONA;2517;278.2;M;20101115;20110624;352900;R2;R;RESIDENCE;;AAJ;;0;AG369205;
C;103;3582499;42;20110801 02:12;1707/1157015;
D;103;3582499;42;20110801 02:12;P;;;;;;
D;103;3582499;42;20110801 02:12;P;;;;;;
D;103;3582499;42;20110801 02:12;V;;;;;;
B;103;3582502;43;20110801 02:12;;;23;FLAME TREE CCT;WOONONA;2517;276.2;M;20101118;20110624;347900;R2;R;RESIDENCE;;AAJ;;0;AG375074;
C;103;3582502;43;20110801 02:12;1710/1157015;
D;103;3582502;43;20110801 02:12;P;;;;;;
D;103;3582502;43;20110801 02:12;V;;;;;;
B;103;3585178;44;20110801 02:12;;;19 A;HAY ST;HELENSBURGH;2508;253;M;20110409;20110701;520000;;R;RESIDENCE;2;;;0;AG358230;
C;103;3585178;44;20110801 02:12;2/SP85474;
D;103;3585178;44;20110801 02:12;P;;;;;;
D;103;3585178;44;20110801 02:12;V;;;;;;
B;103;3134370;45;20110801 02:12;;20;4;BANK ST;WOLLONGONG;2500;;;20110510;20110621;505000;;R;RESIDENCE;20;;;0;AG376475;
C;103;3134370;45;20110801 02:12;20/SP73641;
D;103;3134370;45;20110801 02:12;P;;;;;;
D;103;3134370;45;20110801 02:12;V;;;;;;
D;103;3134370;45;20110801 02:12;V;;;;;;
B;103;3155544;46;20110801 02:12;;;39;PEPPERMINT CCT;WOONONA;2517;450;M;20110509;20110705;675000;R2;R;RESIDENCE;;AAJ;;0;AG379215;
C;103;3155544;46;20110801 02:12;620/1066979;
D;103;3155544;46;20110801 02:12;P;;;;;;
D;103;3155544;46;20110801 02:12;P;;;;;;
D;103;3155544;46;20110801 02:12;V;;;;;;
D;103;3155544;46;20110801 02:12;V;;;;;;
B;103;3181090;47;20110801 02:12;;8;4;VICTORIA ST;WOLLONGONG;2500;;;20110607;20110712;322500;;R;RESIDENCE;8;;;0;AG386914;
C;103;3181090;47;20110801 02:12;8/SP75175;
D;103;3181090;47;20110801 02:12;P;;;;;;
D;103;3181090;47;20110801 02:12;V;;;;;;
B;103;3200433;48;20110801 02:12;;14;23;BLIGH ST;WOLLONGONG;2500;;;20110615;20110708;315000;;R;RESIDENCE;14;;;0;AG371178;
C;103;3200433;48;20110801 02:12;14/SP75675;
D;103;3200433;48;20110801 02:12;P;;;;;;
D;103;3200433;48;20110801 02:12;V;;;;;;
D;103;3200433;48;20110801 02:12;V;;;;;;
B;103;1149077;49;20110801 02:12;;;76;FLAGSTAFF RD;WARRAWONG;2502;860;M;20110708;20110722;200000;R2;R;RESIDENCE;;ABG;;0;AG388199;
C;103;1149077;49;20110801 02:12;19/27249;
D;103;1149077;49;20110801 02:12;P;;;;;;
D;103;1149077;49;20110801 02:12;V;;;;;;
D;103;1149077;49;20110801 02:12;V;;;;;;
B;103;1133098;50;20110801 02:12;;;5;BOYCE AVE;AUSTINMER;2515;682.9;M;20110514;20110624;850000;R2;R;RESIDENCE;;AAI;;0;AG372103;
C;103;1133098;50;20110801 02:12;22/8096;
D;103;1133098;50;20110801 02:12;P;;;;;;
D;103;1133098;50;20110801 02:12;V;;;;;;
B;103;1133417;51;20110801 02:12;;;23;BRENTWOOD AVE;FIGTREE;2525;607;M;20110603;20110715;400000;R2;R;RESIDENCE;;AAU;;0;AG384945;
C;103;1133417;51;20110801 02:12;78/222050;
D;103;1133417;51;20110801 02:12;P;;;;;;
D;103;1133417;51;20110801 02:12;P;;;;;;
D;103;1133417;51;20110801 02:12;V;;;;;;
B;103;1133572;52;20110801 02:12;;;49;BRIDGE ST;CONISTON;2500;430;M;20110608;20110712;355000;R3;R;RESIDENCE;;ABT;;0;AG381149;
C;103;1133572;52;20110801 02:12;1/19881;
D;103;1133572;52;20110801 02:12;P;;;;;;
D;103;1133572;52;20110801 02:12;P;;;;;;
D;103;1133572;52;20110801 02:12;V;;;;;;
B;103;1133823;53;20110801 02:12;;1;56;BROADRIDGE ST;WOMBARRA;2515;;;20110622;20110708;355000;;R;RESIDENCE;13;;;0;AG376772;
C;103;1133823;53;20110801 02:12;13/SP5785;
D;103;1133823;53;20110801 02:12;P;;;;;;
D;103;1133823;53;20110801 02:12;V;;;;;;
D;103;1133823;53;20110801 02:12;V;;;;;;
B;103;1133823;54;20110801 02:12;;1;56;BROADRIDGE ST;WOMBARRA;2515;;;20110622;20110708;355000;;R;RESIDENCE;1;;;0;AG376772;
C;103;1133823;54;20110801 02:12;1/SP5785;
D;103;1133823;54;20110801 02:12;P;;;;;;
D;103;1133823;54;20110801 02:12;V;;;;;;
D;103;1133823;54;20110801 02:12;V;;;;;;
B;103;1139159;55;20110801 02:12;;;8;CLAREMONT AVE;LAKE HEIGHTS;2502;556.4;M;20110520;20110701;260000;R2;R;RESIDENCE;;ABG;;0;AG383418;
C;103;1139159;55;20110801 02:12;7/24956;
D;103;1139159;55;20110801 02:12;P;;;;;;
D;103;1139159;55;20110801 02:12;V;;;;;;
B;103;1139266;56;20110801 02:12;;2;82 A;CLIFF RD;WOLLONGONG;2500;;;20110405;20110715;1350000;;R;RESIDENCE;2;;;0;AG382546;
C;103;1139266;56;20110801 02:12;2/SP1615;
D;103;1139266;56;20110801 02:12;P;;;;;;
D;103;1139266;56;20110801 02:12;P;;;;;;
D;103;1139266;56;20110801 02:12;V;;;;;;
B;103;1141900;57;20110801 02:12;;;21;COTTAGE GR;CORRIMAL;2518;961.1;M;20110603;20110715;470000;R2;R;RESIDENCE;;AAN;;0;AG384328;
C;103;1141900;57;20110801 02:12;26/26043;
D;103;1141900;57;20110801 02:12;P;;;;;;
D;103;1141900;57;20110801 02:12;P;;;;;;
D;103;1141900;57;20110801 02:12;V;;;;;;
B;103;1144910;58;20110801 02:12;;;43;DOBBIE AVE;EAST CORRIMAL;2518;695.6;M;20110326;20110628;655000;R2;R;RESIDENCE;;AAN;;0;AG375100;
C;103;1144910;58;20110801 02:12;307/10422;
D;103;1144910;58;20110801 02:12;P;;;;;;
D;103;1144910;58;20110801 02:12;P;;;;;;
D;103;1144910;58;20110801 02:12;V;;;;;;
B;103;1144960;59;20110801 02:12;;;2;DOMBARTON PL;HORSLEY;2530;774.8;M;20110602;20110714;505000;R2;R;RESIDENCE;;ABB;;0;AG385587;
C;103;1144960;59;20110801 02:12;405/881196;
D;103;1144960;59;20110801 02:12;P;;;;;;
D;103;1144960;59;20110801 02:12;P;;;;;;
D;103;1144960;59;20110801 02:12;V;;;;;;
B;103;1147993;60;20110801 02:12;;3;332;FARMBOROUGH RD;FARMBOROUGH HEIGHTS;2526;;;20110511;20110622;295000;;R;RESIDENCE;3;;;0;AG387121;
C;103;1147993;60;20110801 02:12;3/SP45331;
D;103;1147993;60;20110801 02:12;P;;;;;;
D;103;1147993;60;20110801 02:12;V;;;;;;
D;103;1147993;60;20110801 02:12;V;;;;;;
B;103;1134895;61;20110801 02:12;;;107;BURKE RD;DAPTO;2530;556.4;M;20110529;20110629;300000;R2;R;RESIDENCE;;ABA;;0;AG366664;
C;103;1134895;61;20110801 02:12;45/202226;
D;103;1134895;61;20110801 02:12;P;;;;;;
D;103;1134895;61;20110801 02:12;V;;;;;;
B;103;1145741;62;20110801 02:12;;;34;DUNCAN ST;BALGOWNIE;2519;562.8;M;20110531;20110708;490000;R2;R;RESIDENCE;;AAR;;0;AG384485;
C;103;1145741;62;20110801 02:12;85/230570;
D;103;1145741;62;20110801 02:12;P;;;;;;
D;103;1145741;62;20110801 02:12;P;;;;;;
D;103;1145741;62;20110801 02:12;V;;;;;;
D;103;1145741;62;20110801 02:12;V;;;;;;
B;103;1126998;63;20110801 02:12;;5;16;YORK RD;WOONONA;2517;;;20110531;20110711;273000;;R;RESIDENCE;5;;;0;AG375373;
C;103;1126998;63;20110801 02:12;5/SP10117;
D;103;1126998;63;20110801 02:12;P;;;;;;
D;103;1126998;63;20110801 02:12;V;;;;;;
D;103;1126998;63;20110801 02:12;V;;;;;;
B;103;1149530;64;20110801 02:12;;;42;FOOTHILLS RD;CORRIMAL;2518;557.4;M;20110525;20110706;634000;R2;R;RESIDENCE;;AAN;;0;AG365062;
C;103;1149530;64;20110801 02:12;4/250628;
D;103;1149530;64;20110801 02:12;P;;;;;;
D;103;1149530;64;20110801 02:12;P;;;;;;
D;103;1149530;64;20110801 02:12;V;;;;;;
D;103;1149530;64;20110801 02:12;V;;;;;;
B;103;1154342;65;20110801 02:12;;;24;HAMILTON ST;FAIRY MEADOW;2519;638.6;M;20110405;20110617;493000;R2;R;RESIDENCE;;AAR;;0;AG380762;
C;103;1154342;65;20110801 02:12;18/19640;
D;103;1154342;65;20110801 02:12;P;;;;;;
D;103;1154342;65;20110801 02:12;P;;;;;;
D;103;1154342;65;20110801 02:12;V;;;;;;
B;103;1157045;66;20110801 02:12;;4;29;HOPETOUN ST;WOONONA;2517;;;20110520;20110701;339000;;R;RESIDENCE;4;;;0;AG382081;
C;103;1157045;66;20110801 02:12;4/SP22871;
D;103;1157045;66;20110801 02:12;P;;;;;;
D;103;1157045;66;20110801 02:12;P;;;;;;
D;103;1157045;66;20110801 02:12;V;;;;;;
B;103;1162794;67;20110801 02:12;;9;10;KIANDRA RD;WOONONA;2517;;;20110607;20110715;145000;;R;RESIDENCE;9;;;0;AG385086;
C;103;1162794;67;20110801 02:12;9/SP14744;
D;103;1162794;67;20110801 02:12;P;;;;;;
D;103;1162794;67;20110801 02:12;V;;;;;;
B;103;1170812;68;20110801 02:12;;;45;MINNEGANG ST;WARRAWONG;2502;556.4;M;20110706;20110706;255000;R2;R;RESIDENCE;;ABG;;0;AG386273;
C;103;1170812;68;20110801 02:12;15/30456;
D;103;1170812;68;20110801 02:12;P;;;;;;
D;103;1170812;68;20110801 02:12;V;;;;;;
B;103;1168298;69;20110801 02:12;;3;10;MACKIE ST;CONISTON;2500;;;20110517;20110624;350000;;R;RESIDENCE;3;;;0;AG379241;
C;103;1168298;69;20110801 02:12;3/SP47576;
D;103;1168298;69;20110801 02:12;P;;;;;;
D;103;1168298;69;20110801 02:12;P;;;;;;
D;103;1168298;69;20110801 02:12;V;;;;;;
D;103;1168298;69;20110801 02:12;V;;;;;;
Z;354;69;69;214;
