A;RTSALEDATA;050;20250414 01:14;VALNET;
B;050;2868737;1;20250414 01:14;;;25;TELOPEA ST;THURGOONA;2640;695.8;M;20250317;20250403;580000;R1;R;RESIDENCE;;ATO;;0;AU948616;
C;050;2868737;1;20250414 01:14;424/1035198;
D;050;2868737;1;20250414 01:14;P;;;;;;
D;050;2868737;1;20250414 01:14;V;;;;;;
B;050;3019233;2;20250414 01:14;;6;300;NORFOLK ST;EAST ALBURY;2640;147;M;20250304;20250403;360000;;R;RESIDENCE;6;;;0;AU948340;
C;050;3019233;2;20250414 01:14;6/SP70991;
D;050;3019233;2;20250414 01:14;P;;;;;;
D;050;3019233;2;20250414 01:14;V;;;;;;
D;050;3019233;2;20250414 01:14;V;;;;;;
B;050;3472775;3;20250414 01:14;;;39;KENDALL DR;HAMILTON VALLEY;2641;724.3;M;20250204;20250404;555000;R1;R;RESIDENCE;;AHV;;0;AU953329;
C;050;3472775;3;20250414 01:14;10/1130995;
D;050;3472775;3;20250414 01:14;P;;;;;;
D;050;3472775;3;20250414 01:14;V;;;;;;
B;050;4233452;4;20250414 01:14;;;2;YULUMBANG RD;WIRLINGA;2640;838.5;M;20250213;20250407;880000;R1;R;RESIDENCE;;ATN;;0;AU955835;
C;050;4233452;4;20250414 01:14;425/1255930;
D;050;4233452;4;20250414 01:14;P;;;;;;
D;050;4233452;4;20250414 01:14;P;;;;;;
D;050;4233452;4;20250414 01:14;V;;;;;;
D;050;4233452;4;20250414 01:14;V;;;;;;
B;050;487160;5;20250414 01:14;;;931;CARCOOLA ST;NORTH ALBURY;2640;720.8;M;20250303;20250407;515000;R1;R;RESIDENCE;;ANN;;0;AU957617;
C;050;487160;5;20250414 01:14;100/29744;
D;050;487160;5;20250414 01:14;P;;;;;;
D;050;487160;5;20250414 01:14;P;;;;;;
D;050;487160;5;20250414 01:14;V;;;;;;
D;050;487160;5;20250414 01:14;V;;;;;;
B;050;488321;6;20250414 01:14;;;20;DOWLING CT;NORTH ALBURY;2640;2.092;H;20250225;20250407;1150000;R1;V;VACANT LAND;;BAN;;0;AU955656;
C;050;488321;6;20250414 01:14;21/808346;
D;050;488321;6;20250414 01:14;P;;;;;;
D;050;488321;6;20250414 01:14;V;;;;;;
D;050;488321;6;20250414 01:14;V;;;;;;
B;050;491310;7;20250414 01:14;;;449;GRIFFITH RD;LAVINGTON;2641;671.7;M;20250225;20250408;630000;R1;R;RESIDENCE;;ALV;;0;AU961355;
C;050;491310;7;20250414 01:14;11/247148;
D;050;491310;7;20250414 01:14;P;;;;;;
D;050;491310;7;20250414 01:14;V;;;;;;
D;050;491310;7;20250414 01:14;V;;;;;;
B;050;491526;8;20250414 01:14;;;541;HAGUE ST;LAVINGTON;2641;803;M;20250226;20250408;305000;R1;R;RESIDENCE;;ALV;;0;AU959233;
C;050;491526;8;20250414 01:14;5/21992;
D;050;491526;8;20250414 01:14;P;;;;;;
D;050;491526;8;20250414 01:14;P;;;;;;
D;050;491526;8;20250414 01:14;V;;;;;;
B;050;494129;9;20250414 01:14;;;286;KOOBA ST;NORTH ALBURY;2640;721;M;20250220;20250403;440000;R1;R;RESIDENCE;;ANN;;0;AU949693;
C;050;494129;9;20250414 01:14;61/38577;
D;050;494129;9;20250414 01:14;P;;;;;;
D;050;494129;9;20250414 01:14;V;;;;;;
B;050;494248;10;20250414 01:14;;;110;KOSCIUSZKO RD;THURGOONA;2640;915.7;M;20250224;20250404;566600;R1;R;RESIDENCE;;ATO;;0;AU954563;
C;050;494248;10;20250414 01:14;275/258343;
D;050;494248;10;20250414 01:14;P;;;;;;
D;050;494248;10;20250414 01:14;V;;;;;;
D;050;494248;10;20250414 01:14;V;;;;;;
B;050;499814;11;20250414 01:14;;1;386;SANDRINA DR;LAVINGTON;2641;;;20250305;20250404;315000;;R;RESIDENCE;1;;;0;AU951277;
C;050;499814;11;20250414 01:14;1/SP11957;
D;050;499814;11;20250414 01:14;P;;;;;;
D;050;499814;11;20250414 01:14;V;;;;;;
B;050;489085;12;20250414 01:14;;;249;DESMOND ST;LAVINGTON;2641;744.3;M;20250219;20250407;550000;R1;R;RESIDENCE;;ALV;;0;AU958120;
C;050;489085;12;20250414 01:14;11/810967;
D;050;489085;12;20250414 01:14;P;;;;;;
D;050;489085;12;20250414 01:14;V;;;;;;
D;050;489085;12;20250414 01:14;V;;;;;;
B;050;494510;13;20250414 01:14;;;11;LACEBARK CT;THURGOONA;2640;761.4;M;20250304;20250408;530000;R1;R;RESIDENCE;;ATO;;0;AU960501;
C;050;494510;13;20250414 01:14;19/260910;
D;050;494510;13;20250414 01:14;P;;;;;;
D;050;494510;13;20250414 01:14;V;;;;;;
B;050;492005;14;20250414 01:14;;;3;HEATHER CT;WEST ALBURY;2640;793;M;20250205;20250407;655000;R1;R;RESIDENCE;;AWA;;0;AU955791;
C;050;492005;14;20250414 01:14;104/734586;
