A;RTSALEDATA;144;20250714 01:09;VALNET;
B;144;1579548;1;20250714 01:09;;;59;DERRIBONG CRES;BANGOR;2234;699.9;M;20250529;20250710;1760000;R2;R;RESIDENCE;;NRB;;;AV230875;
C;144;1579548;1;20250714 01:09;15/259581;
D;144;1579548;1;20250714 01:09;P;;;;;;
D;144;1579548;1;20250714 01:09;P;;;;;;
D;144;1579548;1;20250714 01:09;V;;;;;;
D;144;1579548;1;20250714 01:09;V;;;;;;
B;144;1595909;2;20250714 01:09;;;8;JEFFREY ST;KURNELL;2231;581.7;M;20250621;20250709;1888000;C4;R;RESIDENCE;;CAH;;;AV225931;
C;144;1595909;2;20250714 01:09;917/752064;
D;144;1595909;2;20250714 01:09;P;;;;;;
D;144;1595909;2;20250714 01:09;P;;;;;;
D;144;1595909;2;20250714 01:09;V;;;;;;
B;144;1596476;3;20250714 01:09;;16;35;JUDD ST;CRONULLA;2230;;;20250529;20250709;1150000;;R;RESIDENCE;16;;;;AV225405;
C;144;1596476;3;20250714 01:09;16/SP55783;
D;144;1596476;3;20250714 01:09;P;;;;;;
D;144;1596476;3;20250714 01:09;P;;;;;;
D;144;1596476;3;20250714 01:09;V;;;;;;
D;144;1596476;3;20250714 01:09;V;;;;;;
B;144;1591443;4;20250714 01:09;;;85;GRAYS POINT RD;GRAYS POINT;2232;1688;M;20250604;20250707;1650000;C3;R;RESIDENCE;;CAJ;;;AV218295;
C;144;1591443;4;20250714 01:09;2/28789;
D;144;1591443;4;20250714 01:09;P;;;;;;
D;144;1591443;4;20250714 01:09;V;;;;;;
B;144;1594238;5;20250714 01:09;;;7;HORNS AVE;GYMEA BAY;2227;663.9;M;20250416;20250709;3100000;R2;R;RESIDENCE;;HGB;;;AV225236;
C;144;1594238;5;20250714 01:09;68/13667;
D;144;1594238;5;20250714 01:09;P;;;;;;
D;144;1594238;5;20250714 01:09;V;;;;;;
D;144;1594238;5;20250714 01:09;V;;;;;;
B;144;1580997;6;20250714 01:09;;;1;EDINBURGH CL;WOOLOOWARE;2230;695.6;M;20250315;20250704;2420000;R2;R;RESIDENCE;;HAF;;;AV214893;
C;144;1580997;6;20250714 01:09;9/30385;
D;144;1580997;6;20250714 01:09;P;;;;;;
D;144;1580997;6;20250714 01:09;P;;;;;;
D;144;1580997;6;20250714 01:09;V;;;;;;
B;144;1591748;7;20250714 01:09;;;13;GREYGUM PL;GYMEA BAY;2227;330.1;M;20250401;20250708;1720000;R2;R;RESIDENCE;;HGB;;;AV223559;
C;144;1591748;7;20250714 01:09;2/840995;
D;144;1591748;7;20250714 01:09;P;;;;;;
D;144;1591748;7;20250714 01:09;V;;;;;;
B;144;1578488;8;20250714 01:09;;;9;OAKWOOD WAY;MENAI;2234;;;20250512;20250707;1092000;;R;RESIDENCE;21;;;;AV218630;
