A;RTSALEDATA;252;20250609 01:19;VALNET;
B;252;3327034;1;20250609 01:19;;;9 S;LAGOON ST;WALCHA;2354;1432;M;20250227;20250530;585000;R1;R;RESIDENCE;;AAA;;0;AV106760;
C;252;3327034;1;20250609 01:19;6/48670;
D;252;3327034;1;20250609 01:19;P;;;;;;
D;252;3327034;1;20250609 01:19;V;;;;;;
Z;6;1;1;2;
