A;087;20110801 02:04;VALNET;
B;087;766305;1;20110801 02:04;;1;68;SPIT RD;MOSMAN;2088;;;20110615;20110715;545000;;R;RESIDENCE;1;;;0;AG381497;
C;087;766305;1;20110801 02:04;1/SP14513;
D;087;766305;1;20110801 02:04;P;;;;;;
D;087;766305;1;20110801 02:04;P;;;;;;
D;087;766305;1;20110801 02:04;V;;;;;;
D;087;766305;1;20110801 02:04;V;;;;;;
B;087;766823;2;20110801 02:04;;3;11;THE ESPLANADE;MOSMAN;2088;;;20110617;20110715;540000;;R;RESIDENCE;3;;;0;AG381603;
C;087;766823;2;20110801 02:04;3/SP14679;
D;087;766823;2;20110801 02:04;P;;;;;;
D;087;766823;2;20110801 02:04;V;;;;;;
B;087;753729;3;20110801 02:04;;;12;ALMORA ST;MOSMAN;2088;417.3;M;20110322;20110713;2200000;A;R;RESIDENCE;;AD;;0;AG370263;
C;087;753729;3;20110801 02:04;1/925330;
D;087;753729;3;20110801 02:04;P;;;;;;
D;087;753729;3;20110801 02:04;V;;;;;;
B;087;767485;4;20110801 02:04;;7;24;WARRINGAH RD;MOSMAN;2088;;;20110505;20110714;1110000;;R;RESIDENCE;7;;;0;AG380452;
C;087;767485;4;20110801 02:04;7/SP7597;
D;087;767485;4;20110801 02:04;P;;;;;;
D;087;767485;4;20110801 02:04;P;;;;;;
D;087;767485;4;20110801 02:04;V;;;;;;
D;087;767485;4;20110801 02:04;V;;;;;;
B;087;754095;5;20110801 02:04;;1;65 A;AVENUE RD;MOSMAN;2088;;;20110603;20110628;1100000;;3;HOME UNIT;1;;;0;AG374878;
C;087;754095;5;20110801 02:04;1/SP38652;
D;087;754095;5;20110801 02:04;P;;;;;;
D;087;754095;5;20110801 02:04;P;;;;;;
D;087;754095;5;20110801 02:04;V;;;;;;
D;087;754095;5;20110801 02:04;V;;;;;;
B;087;757460;6;20110801 02:04;;;20 A;EURYALUS ST;MOSMAN;2088;558.1;M;20110411;20110715;2035000;A;R;RESIDENCE;;AB;;0;AG380578;
C;087;757460;6;20110801 02:04;12/859019;
D;087;757460;6;20110801 02:04;P;;;;;;
D;087;757460;6;20110801 02:04;P;;;;;;
D;087;757460;6;20110801 02:04;V;;;;;;
B;087;755046;7;20110801 02:04;;;63;BELMONT RD;MOSMAN;2088;758.8;M;20110524;20110705;2900000;A;R;RESIDENCE;;AJ;;0;AG375864;
C;087;755046;7;20110801 02:04;2/326084;
D;087;755046;7;20110801 02:04;P;;;;;;
D;087;755046;7;20110801 02:04;P;;;;;;
D;087;755046;7;20110801 02:04;V;;;;;;
D;087;755046;7;20110801 02:04;V;;;;;;
B;087;765982;8;20110801 02:04;;4;156;SPIT RD;MOSMAN;2088;;;20110514;20110628;530000;;R;RESIDENCE;4;;;0;AG375029;
C;087;765982;8;20110801 02:04;4/SP60381;
D;087;765982;8;20110801 02:04;P;;;;;;
D;087;765982;8;20110801 02:04;V;;;;;;
Z;43;8;8;25;
