A;RTSALEDATA;012;20250512 01:17;VALNET;
B;012;3591796;1;20250512 01:17;;2;12;EDWARD ST;SINGLETON;2330;;;20250407;20250505;517000;;R;RESIDENCE;2;;;0;AV30746;
C;012;3591796;1;20250512 01:17;2/SP85657;
D;012;3591796;1;20250512 01:17;P;;;;;;
D;012;3591796;1;20250512 01:17;V;;;;;;
B;012;4536295;2;20250512 01:17;;2;3 A;GRAINGER CRES;DARLINGTON;2330;261;M;20250324;20250505;585000;;R;RESIDENCE;2;;;0;AV31320;
C;012;4536295;2;20250512 01:17;2/SP107733;
D;012;4536295;2;20250512 01:17;P;;;;;;
D;012;4536295;2;20250512 01:17;V;;;;;;
D;012;4536295;2;20250512 01:17;V;;;;;;
B;012;3194312;3;20250512 01:17;;;17;WILKINSON BVD;HUNTERVIEW;2330;640.2;M;20250325;20250502;760000;R1;R;RESIDENCE;;AAV;;0;AV28417;
C;012;3194312;3;20250512 01:17;2/1085977;
D;012;3194312;3;20250512 01:17;P;;;;;;
D;012;3194312;3;20250512 01:17;V;;;;;;
B;012;3672931;4;20250512 01:17;;;2 A;MEREWETHER CL;BRANXTON;2335;8386;M;20250228;20250505;1550000;R5;R;RESIDENCE;;RRA;;0;AV31237;
C;012;3672931;4;20250512 01:17;41/1180964;
D;012;3672931;4;20250512 01:17;P;;;;;;
D;012;3672931;4;20250512 01:17;P;;;;;;
D;012;3672931;4;20250512 01:17;V;;;;;;
D;012;3672931;4;20250512 01:17;V;;;;;;
B;012;3638745;5;20250512 01:17;;;35;BROOMFIELD CRES;HUNTERVIEW;2330;810;M;20250325;20250502;905000;R1;R;RESIDENCE;;AAV;;0;AV28422;
C;012;3638745;5;20250512 01:17;327/1169307;
D;012;3638745;5;20250512 01:17;P;;;;;;
D;012;3638745;5;20250512 01:17;P;;;;;;
D;012;3638745;5;20250512 01:17;V;;;;;;
D;012;3638745;5;20250512 01:17;V;;;;;;
B;012;3656045;6;20250512 01:17;;;9;LONGWORTH CL;MCDOUGALLS HILL;2330;5696;M;20250312;20250507;990000;E3;V;VACANT LAND;;EPS;;0;AV37511;
C;012;3656045;6;20250512 01:17;213/1177864;
D;012;3656045;6;20250512 01:17;P;;;;;;
D;012;3656045;6;20250512 01:17;V;;;;;;
B;012;296137;7;20250512 01:17;;3;4;ANDREW ST;SINGLETON;2330;;;20250331;20250505;310000;;R;RESIDENCE;3;;;0;AV31188;
C;012;296137;7;20250512 01:17;3/SP39690;
D;012;296137;7;20250512 01:17;P;;;;;;
D;012;296137;7;20250512 01:17;V;;;;;;
B;012;296231;8;20250512 01:17;;;2;ARGYLE ST;SINGLETON;2330;817.8;M;20250327;20250508;615000;R1;R;RESIDENCE;;AAL;;0;AV41676;
C;012;296231;8;20250512 01:17;1/735936;
D;012;296231;8;20250512 01:17;P;;;;;;
D;012;296231;8;20250512 01:17;V;;;;;;
B;012;303088;9;20250512 01:17;;;155;PUTTY VALLEY RD;PUTTY;2330;17.66;H;20220322;20250505;1002000;RU2;R;RESIDENCE;;RRP;;0;AV32780;
C;012;303088;9;20250512 01:17;1/879862;
D;012;303088;9;20250512 01:17;P;;;;;;
D;012;303088;9;20250512 01:17;V;;;;;;
B;012;297847;10;20250512 01:17;;;10;EDINBURGH AVE;SINGLETON;2330;583.5;M;20250228;20250505;675000;R1;R;RESIDENCE;;AAH;;0;AV31706;
C;012;297847;10;20250512 01:17;2/251429;
D;012;297847;10;20250512 01:17;P;;;;;;
D;012;297847;10;20250512 01:17;P;;;;;;
D;012;297847;10;20250512 01:17;V;;;;;;
B;012;297892;11;20250512 01:17;;;1;BERRY PL;SINGLETON HEIGHTS;2330;810.7;M;20250401;20250502;804000;R1;R;RESIDENCE;;AAA;;0;AV29047;
C;012;297892;11;20250512 01:17;1624/862153;
D;012;297892;11;20250512 01:17;P;;;;;;
D;012;297892;11;20250512 01:17;V;;;;;;
D;012;297892;11;20250512 01:17;V;;;;;;
B;012;303500;12;20250512 01:17;;;735;GLENDONBROOK RD;GLENDON BROOK;2330;16.59;H;20250324;20250505;1350000;RU1;R;RESIDENCE;;RSE;;0;AV31269;
C;012;303500;12;20250512 01:17;701/562757;
D;012;303500;12;20250512 01:17;P;;;;;;
D;012;303500;12;20250512 01:17;P;;;;;;
D;012;303500;12;20250512 01:17;V;;;;;;
B;012;298258;13;20250512 01:17;;;7;GEARY AVE;SINGLETON HEIGHTS;2330;638.7;M;20250325;20250506;695000;R1;R;RESIDENCE;;AAG;;0;AV36081;
C;012;298258;13;20250512 01:17;1/255954;
D;012;298258;13;20250512 01:17;P;;;;;;
D;012;298258;13;20250512 01:17;V;;;;;;
D;012;298258;13;20250512 01:17;V;;;;;;
B;012;298491;14;20250512 01:17;;;46;GREENWOOD AVE;SINGLETON;2330;639;M;20250327;20250508;745000;R1;R;RESIDENCE;;AAH;;0;AV41466;
C;012;298491;14;20250512 01:17;2/250143;
D;012;298491;14;20250512 01:17;P;;;;;;
D;012;298491;14;20250512 01:17;V;;;;;;
D;012;298491;14;20250512 01:17;V;;;;;;
B;012;301874;15;20250512 01:17;;;31;LAKES FOLLY DR;BRANXTON;2335;1.21;H;20250311;20250506;1300000;R5;R;RESIDENCE;;RRA;;0;AV34517;
C;012;301874;15;20250512 01:17;73/872749;
D;012;301874;15;20250512 01:17;P;;;;;;
D;012;301874;15;20250512 01:17;P;;;;;;
D;012;301874;15;20250512 01:17;V;;;;;;
B;012;3272253;16;20250512 01:17;;;11;WANARUAH CL;WATTLE PONDS;2330;8854;M;20250307;20250502;1150000;C4;R;RESIDENCE;;ERR;;0;AV27240;
C;012;3272253;16;20250512 01:17;1/1102062;
D;012;3272253;16;20250512 01:17;P;;;;;;
D;012;3272253;16;20250512 01:17;P;;;;;;
D;012;3272253;16;20250512 01:17;V;;;;;;
D;012;3272253;16;20250512 01:17;V;;;;;;
