A;233;20030619 09:37;PDANN;
B;233;2613062;1;20030619 09:37;;;LOT3719;DP 766132;BREWARRINA NSW;;11810;H;20020912;20021211;163424;R;3;RURAL LAND;;SF;RG;0;9388114;
C;233;2613062;1;20030619 09:37;3719//766132 Western Land Lease 6706;
D;233;2613062;1;20030619 09:37;P;;;;;;
D;233;2613062;1;20030619 09:37;P;;;;;;
D;233;2613062;1;20030619 09:37;P;;;;;;
D;233;2613062;1;20030619 09:37;P;;;;;;
D;233;2613062;1;20030619 09:37;V;;;;;;
Z;9;1;1;5;
