A;181;20011109 09:55;CDIXON;
B;181;1843193;1;20011109 09:55;;;1;MARTYN ST;BINGARA;2404;969;M;20010404;20010502;44000;Z;R;RESIDENCE;;MR;AC;;7735939;
C;181;1843193;1;20011109 09:55;1//336793;
D;181;1843193;1;20011109 09:55;P;;;;;;
D;181;1843193;1;20011109 09:55;P;;;;;;
D;181;1843193;1;20011109 09:55;V;;;;;;
Z;7;1;1;3;
