A;248;20030416 10:38;PDANN;
B;248;2660607;1;20030416 10:38;;;;CADELL ST;DEEPWATER;2371;8094;M;20030307;20030321;45000;Z;R;RESIDENCE;;VD;;;9498275;
C;248;2660607;1;20030416 10:38;1//810873;
D;248;2660607;1;20030416 10:38;P;;;;;;
D;248;2660607;1;20030416 10:38;V;;;;;;
B;248;2660674;2;20030416 10:38;;;;SEVERN ST;DEEPWATER;2371;2023;M;20030214;20030321;6500;Z;V;VACANT LAND;;VD;;;9509636;
C;248;2660674;2;20030416 10:38;10/16/758344;
D;248;2660674;2;20030416 10:38;P;;;;;;
D;248;2660674;2;20030416 10:38;V;;;;;;
B;248;2660793;3;20030416 10:38;;;160;ROSE HILL RD;GLEN INNES;2370;39;H;20021031;20030213;245000;R;V;VACANT LAND;;SJ;;;9502497;
C;248;2660793;3;20030416 10:38;4//707843;
D;248;2660793;3;20030416 10:38;P;;;;;;
D;248;2660793;3;20030416 10:38;V;;;;;;
D;248;2660793;3;20030416 10:38;V;;;;;;
D;248;2660793;3;20030416 10:38;V;;;;;;
B;248;2660930;4;20030416 10:38;PART GLENCAIRN;;;EMMAVILLE RD;GLEN INNES;2370;288.9;H;20021121;20030307;1500000;R;3;FARM;;EM;;;9464720;
C;248;2660930;4;20030416 10:38;49, 50//2187 18, 19, 46, 47, 48//85871 1//576470 201//753282;
D;248;2660930;4;20030416 10:38;P;;;;;;
D;248;2660930;4;20030416 10:38;P;;;;;;
D;248;2660930;4;20030416 10:38;V;;;;;;
B;248;2661113;5;20030416 10:38;LITTLE KOALA;;;NEW ENGLAND HWY;GLENCOE;2365;23.56;H;20030130;20030228;177500;R;R;RESIDENCE;;SJ;RF;;9474975;
C;248;2661113;5;20030416 10:38;PT 1//544386;
D;248;2661113;5;20030416 10:38;P;;;;;;
D;248;2661113;5;20030416 10:38;P;;;;;;
D;248;2661113;5;20030416 10:38;V;;;;;;
D;248;2661113;5;20030416 10:38;V;;;;;;
B;248;2661176;6;20030416 10:38;PART MARINKA;;224;KELLEYS RD;MAYBOLE;2370;581.3;H;20020217;20030228;1100000;R;3;RURAL;;DL;RGO;;9461653;
C;248;2661176;6;20030416 10:38;PT 106, 109, 110//753292;
D;248;2661176;6;20030416 10:38;P;;;;;;
D;248;2661176;6;20030416 10:38;P;;;;;;
D;248;2661176;6;20030416 10:38;V;;;;;;
D;248;2661176;6;20030416 10:38;V;;;;;;
B;248;2661521;7;20030416 10:38;;;;SEVERN RIVER RD;DUNDEE;2370;1012;M;20030206;20030228;10000;Z;V;VACANT LAND;;VS;;;9507261;
C;248;2661521;7;20030416 10:38;278//826049;
D;248;2661521;7;20030416 10:38;P;;;;;;
D;248;2661521;7;20030416 10:38;P;;;;;;
D;248;2661521;7;20030416 10:38;V;;;;;;
B;248;2661522;8;20030416 10:38;;;;SEVERN RIVER RD;DUNDEE;2370;1012;M;20030206;20030228;10000;Z;V;VACANT LAND;;VS;;;9507261;
C;248;2661522;8;20030416 10:38;279//826049;
D;248;2661522;8;20030416 10:38;P;;;;;;
D;248;2661522;8;20030416 10:38;P;;;;;;
D;248;2661522;8;20030416 10:38;V;;;;;;
B;248;2662136;9;20030416 10:38;PART GLENCAIRN;;;EMMAVILLE RD;GLEN INNES;2370;168.5;H;20021121;20030307;1500000;R;3;FARM;;EM;;;9464720;
C;248;2662136;9;20030416 10:38;51, 52, 53, 54, 56, 57, 58, 59//2187 3//576810;
D;248;2662136;9;20030416 10:38;P;;;;;;
D;248;2662136;9;20030416 10:38;P;;;;;;
D;248;2662136;9;20030416 10:38;V;;;;;;
Z;48;9;9;28;
