A;246;20020603 10:50;PTHIRLWELL;
B;246;2652641;1;20020603 10:50;;;124;HAYDON ST;MURRURUNDI;2338;3869;M;20020321;20020508;105000;Z;R;RESIDENCE;;ZM;;;8624248;
C;246;2652641;1;20020603 10:50;1//733355;
D;246;2652641;1;20020603 10:50;P;;;;;;
D;246;2652641;1;20020603 10:50;P;;;;;;
B;246;2652987;2;20020603 10:50;;;12;PAGE ST;MURRURUNDI;2338;1882;M;20020117;20020304;27000;Z;R;RESIDENCE;;ZM;AC;;8569717;
C;246;2652987;2;20020603 10:50;1//743044 1//920252;
D;246;2652987;2;20020603 10:50;P;;;;;;
D;246;2652987;2;20020603 10:50;V;;;;;;
B;246;2910299;3;20020603 10:50;;;;;MURRURUNDI;2338;416.4;H;20011109;20020301;525000;;3;FARM;;;;;8417748;
C;246;2910299;3;20020603 10:50;2//1037265;
D;246;2910299;3;20020603 10:50;P;;;;;;
D;246;2910299;3;20020603 10:50;V;;;;;;
Z;14;3;3;6;
