A;144;20110801 02:19;VALNET;
B;144;1593520;11;20110801 02:20;;9;22;HILL ST;WOOLOOWARE;2230;;;20110519;20110630;400500;;R;RESIDENCE;9;;;0;AG377198;
C;144;1593520;11;20110801 02:20;9/SP880;
D;144;1593520;11;20110801 02:20;P;;;;;;
D;144;1593520;11;20110801 02:20;V;;;;;;
B;144;1593520;12;20110801 02:20;;23;22;HILL ST;WOOLOOWARE;2230;;;20110519;20110630;400500;;R;RESIDENCE;23;;;0;AG377198;
C;144;1593520;12;20110801 02:20;23/SP880;
D;144;1593520;12;20110801 02:20;P;;;;;;
D;144;1593520;12;20110801 02:20;V;;;;;;
B;144;1593592;13;20110801 02:20;;7;23;HILL ST;WOOLOOWARE;2230;;;20110502;20110629;295000;;R;RESIDENCE;7;;;0;AG383862;
C;144;1593592;13;20110801 02:20;7/SP45123;
D;144;1593592;13;20110801 02:20;P;;;;;;
D;144;1593592;13;20110801 02:20;V;;;;;;
B;144;1580966;14;20110801 02:20;;;6;EDEN PL;CARINGBAH SOUTH;2229;626;M;20110506;20110610;835000;A;R;RESIDENCE;;LP;;0;AG369184;
C;144;1580966;14;20110801 02:20;3/28430;
D;144;1580966;14;20110801 02:20;P;;;;;;
D;144;1580966;14;20110801 02:20;V;;;;;;
D;144;1580966;14;20110801 02:20;V;;;;;;
B;144;1581199;15;20110801 02:20;;;2;EDWARD ST;SYLVANIA;2224;644.9;M;20110512;20110704;715000;A;R;RESIDENCE;;SH;;0;AG372385;
C;144;1581199;15;20110801 02:20;54/B/16771;
D;144;1581199;15;20110801 02:20;P;;;;;;
D;144;1581199;15;20110801 02:20;P;;;;;;
D;144;1581199;15;20110801 02:20;P;;;;;;
D;144;1581199;15;20110801 02:20;V;;;;;;
D;144;1581199;15;20110801 02:20;V;;;;;;
B;144;1610851;16;20110801 02:20;;9;148;NORTH WEST ARM RD;GRAYS POINT;2232;;;20110415;20110708;775000;;3;TOWNHOUSE;9;;;0;AG384449;
C;144;1610851;16;20110801 02:20;9/SP57657;
D;144;1610851;16;20110801 02:20;P;;;;;;
D;144;1610851;16;20110801 02:20;P;;;;;;
D;144;1610851;16;20110801 02:20;V;;;;;;
D;144;1610851;16;20110801 02:20;V;;;;;;
B;144;1632225;17;20110801 02:20;;9;5 A;TRICKETT RD;WOOLOOWARE;2230;;;20110602;20110714;410000;;R;RESIDENCE;9;;;0;AG380384;
C;144;1632225;17;20110801 02:20;9/SP33583;
D;144;1632225;17;20110801 02:20;P;;;;;;
D;144;1632225;17;20110801 02:20;V;;;;;;
B;144;1616386;18;20110801 02:20;;;5;PINDRIE ST;YOWIE BAY;2228;556;M;20110506;20110722;1180000;A;R;RESIDENCE;;YB;;0;AG388115;
C;144;1616386;18;20110801 02:20;11/219700;
D;144;1616386;18;20110801 02:20;P;;;;;;
D;144;1616386;18;20110801 02:20;P;;;;;;
D;144;1616386;18;20110801 02:20;V;;;;;;
D;144;1616386;18;20110801 02:20;V;;;;;;
B;144;1619141;19;20110801 02:20;;1;9;PRESTON AVE;ENGADINE;2233;;;20110606;20110718;415000;;R;RESIDENCE;1;;;0;AG383997;
C;144;1619141;19;20110801 02:20;1/SP36823;
D;144;1619141;19;20110801 02:20;P;;;;;;
D;144;1619141;19;20110801 02:20;P;;;;;;
D;144;1619141;19;20110801 02:20;V;;;;;;
B;144;1624375;20;20110801 02:20;;12;23;SEARL RD;CRONULLA;2230;;;20110527;20110708;465000;;R;RESIDENCE;12;;;0;AG380537;
C;144;1624375;20;20110801 02:20;12/SP6080;
D;144;1624375;20;20110801 02:20;P;;;;;;
D;144;1624375;20;20110801 02:20;V;;;;;;
B;144;1608581;21;20110801 02:20;;7;28;YARRABEE AVE;BANGOR;2234;;;20110607;20110719;415000;;R;RESIDENCE;7;;;0;AG388456;
C;144;1608581;21;20110801 02:20;7/SP64108;
D;144;1608581;21;20110801 02:20;P;;;;;;
D;144;1608581;21;20110801 02:20;P;;;;;;
D;144;1608581;21;20110801 02:20;V;;;;;;
B;144;1608680;22;20110801 02:20;;;101;MULYAN ST;COMO;2226;565.8;M;20110604;20110718;1005000;A;3;HOUSE;;CN;;0;AG387257;
C;144;1608680;22;20110801 02:20;17/11301;
D;144;1608680;22;20110801 02:20;P;;;;;;
D;144;1608680;22;20110801 02:20;P;;;;;;
D;144;1608680;22;20110801 02:20;V;;;;;;
D;144;1608680;22;20110801 02:20;V;;;;;;
B;144;1614094;23;20110801 02:20;;;2;OYSTER BAY RD;OYSTER BAY;2225;651.3;M;20110523;20110718;1510000;A;R;RESIDENCE;;WH;;0;AG380639;
C;144;1614094;23;20110801 02:20;D/366925;
D;144;1614094;23;20110801 02:20;P;;;;;;
D;144;1614094;23;20110801 02:20;V;;;;;;
D;144;1614094;23;20110801 02:20;V;;;;;;
B;144;1622102;24;20110801 02:20;;;3;RIALTO PL;HEATHCOTE;2233;559;M;20110412;20110412;137500;A;R;RESIDENCE;;HC;;0;AG373174;
C;144;1622102;24;20110801 02:20;15/259157;
D;144;1622102;24;20110801 02:20;P;;;;;;
D;144;1622102;24;20110801 02:20;P;;;;;;
D;144;1622102;24;20110801 02:20;P;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
D;144;1622102;24;20110801 02:20;V;;;;;;
B;144;1639963;25;20110801 02:20;;;134;WORONORA CRES;COMO;2226;638.6;M;20110419;20110712;805000;A;R;RESIDENCE;;CN;;0;AG374175;
C;144;1639963;25;20110801 02:20;105/11301;
D;144;1639963;25;20110801 02:20;P;;;;;;
D;144;1639963;25;20110801 02:20;P;;;;;;
D;144;1639963;25;20110801 02:20;V;;;;;;
D;144;1639963;25;20110801 02:20;V;;;;;;
B;144;1601387;26;20110801 02:20;;;4;KUNDUL PL;ENGADINE;2233;571.3;M;20110604;20110715;612000;A;R;RESIDENCE;;EN;;0;AG381015;
C;144;1601387;26;20110801 02:20;8/99/250940;
D;144;1601387;26;20110801 02:20;P;;;;;;
D;144;1601387;26;20110801 02:20;V;;;;;;
D;144;1601387;26;20110801 02:20;V;;;;;;
B;144;1603921;27;20110801 02:20;;;35;LOMANDRA PL;ALFORDS POINT;2234;1924;M;20110416;20110711;1611000;A;R;RESIDENCE;;RD;;0;AG369756;
C;144;1603921;27;20110801 02:20;101/884366;
D;144;1603921;27;20110801 02:20;P;;;;;;
D;144;1603921;27;20110801 02:20;P;;;;;;
D;144;1603921;27;20110801 02:20;V;;;;;;
B;144;1611814;28;20110801 02:20;;2;26;OAKWOOD ST;SUTHERLAND;2232;;;20110606;20110712;601000;;R;RESIDENCE;2;;;0;AG374661;
C;144;1611814;28;20110801 02:20;2/SP52178;
D;144;1611814;28;20110801 02:20;P;;;;;;
D;144;1611814;28;20110801 02:20;P;;;;;;
D;144;1611814;28;20110801 02:20;V;;;;;;
B;144;1625168;29;20110801 02:20;;;14;SHEOAK PL;ALFORDS POINT;2234;708.7;M;20110513;20110624;880000;A;R;RESIDENCE;;RD;;0;AG392935;
C;144;1625168;29;20110801 02:20;114/701796;
D;144;1625168;29;20110801 02:20;P;;;;;;
D;144;1625168;29;20110801 02:20;P;;;;;;
D;144;1625168;29;20110801 02:20;V;;;;;;
B;144;1635838;30;20110801 02:20;;;18;WARRINA RD;CARINGBAH SOUTH;2229;575.4;M;20110212;20110701;770000;A;R;RESIDENCE;;AC;;0;AG390133;
C;144;1635838;30;20110801 02:20;17/26878;
D;144;1635838;30;20110801 02:20;P;;;;;;
D;144;1635838;30;20110801 02:20;P;;;;;;
D;144;1635838;30;20110801 02:20;V;;;;;;
B;144;1617671;31;20110801 02:20;;8;398;PORT HACKING RD;CARINGBAH;2229;;;20110603;20110715;560000;;R;RESIDENCE;8;;;0;AG388786;
C;144;1617671;31;20110801 02:20;8/SP62442;
D;144;1617671;31;20110801 02:20;P;;;;;;
D;144;1617671;31;20110801 02:20;P;;;;;;
D;144;1617671;31;20110801 02:20;V;;;;;;
B;144;1622953;32;20110801 02:20;;;12;ROPER CRES;SYLVANIA WATERS;2224;682.9;M;20100817;20110617;1810000;A;R;RESIDENCE;;SY;;0;AG379776;
C;144;1622953;32;20110801 02:20;366/230440;
D;144;1622953;32;20110801 02:20;P;;;;;;
D;144;1622953;32;20110801 02:20;P;;;;;;
D;144;1622953;32;20110801 02:20;V;;;;;;
B;144;1628176;33;20110801 02:20;;3;50;TALARA RD;GYMEA;2227;;;20110621;20110621;480000;;R;RESIDENCE;3;;;0;AG388159;
C;144;1628176;33;20110801 02:20;3/SP53655;
D;144;1628176;33;20110801 02:20;P;;;;;;
D;144;1628176;33;20110801 02:20;V;;;;;;
D;144;1628176;33;20110801 02:20;V;;;;;;
B;144;1607042;34;20110801 02:20;;;21;MILNER AVE;KIRRAWEE;2232;650.29;M;20110614;20110718;690000;A;R;RESIDENCE;;AK;;0;AG381779;
C;144;1607042;34;20110801 02:20;13/21142;
D;144;1607042;34;20110801 02:20;P;;;;;;
D;144;1607042;34;20110801 02:20;P;;;;;;
D;144;1607042;34;20110801 02:20;V;;;;;;
D;144;1607042;34;20110801 02:20;V;;;;;;
B;144;1615017;35;20110801 02:20;;18;24;PARRAMATTA ST;CRONULLA;2230;;;20110515;20110711;830000;;R;RESIDENCE;18;;;0;AG371634;
C;144;1615017;35;20110801 02:20;18/SP6458;
D;144;1615017;35;20110801 02:20;P;;;;;;
D;144;1615017;35;20110801 02:20;V;;;;;;
D;144;1615017;35;20110801 02:20;V;;;;;;
B;144;1617844;36;20110801 02:20;;;74;PORTMADOC DR;MENAI;2234;720;M;20110604;20110715;1007500;A;R;RESIDENCE;;RB;;0;AG380795;
C;144;1617844;36;20110801 02:20;279/835554;
D;144;1617844;36;20110801 02:20;P;;;;;;
D;144;1617844;36;20110801 02:20;P;;;;;;
D;144;1617844;36;20110801 02:20;V;;;;;;
D;144;1617844;36;20110801 02:20;V;;;;;;
B;144;1633763;37;20110801 02:20;;;31;VERNON AVE;GYMEA BAY;2227;1676;M;20110531;20110705;880000;A;R;RESIDENCE;;GB;;0;AG361078;
C;144;1633763;37;20110801 02:20;42/11986;
D;144;1633763;37;20110801 02:20;P;;;;;;
D;144;1633763;37;20110801 02:20;P;;;;;;
D;144;1633763;37;20110801 02:20;V;;;;;;
B;144;1604798;38;20110801 02:20;;;135;MANCHESTER RD;GYMEA;2227;765.1;M;20110609;20110721;880179;A;R;RESIDENCE;;AE;;0;AG391486;
C;144;1604798;38;20110801 02:20;36/3/10641;
D;144;1604798;38;20110801 02:20;P;;;;;;
D;144;1604798;38;20110801 02:20;V;;;;;;
D;144;1604798;38;20110801 02:20;V;;;;;;
B;144;1609931;39;20110801 02:20;;7;38;NICHOLSON PDE;CRONULLA;2230;;;20110612;20110722;650000;;R;RESIDENCE;7;;;0;AG388072;
C;144;1609931;39;20110801 02:20;7/SP15818;
D;144;1609931;39;20110801 02:20;P;;;;;;
D;144;1609931;39;20110801 02:20;P;;;;;;
D;144;1609931;39;20110801 02:20;V;;;;;;
D;144;1609931;39;20110801 02:20;V;;;;;;
B;144;1620556;40;20110801 02:20;;9;616;PRINCES HWY;KIRRAWEE;2232;;;20110502;20110711;410000;;R;RESIDENCE;9;;;0;AG371203;
C;144;1620556;40;20110801 02:20;9/SP51656;
D;144;1620556;40;20110801 02:20;P;;;;;;
D;144;1620556;40;20110801 02:20;V;;;;;;
D;144;1620556;40;20110801 02:20;V;;;;;;
B;144;1620577;41;20110801 02:20;;11;614;PRINCES HWY;KIRRAWEE;2232;;;20110529;20110708;425000;;R;RESIDENCE;11;;;0;AG379418;
C;144;1620577;41;20110801 02:20;11/SP57142;
D;144;1620577;41;20110801 02:20;P;;;;;;
D;144;1620577;41;20110801 02:20;P;;;;;;
D;144;1620577;41;20110801 02:20;V;;;;;;
B;144;1607553;42;20110801 02:20;;;29;MITCHELL RD;CRONULLA;2230;607;M;20110517;20110712;1675000;A;R;RESIDENCE;;NC;;0;AG375237;
C;144;1607553;42;20110801 02:20;72/16891;
D;144;1607553;42;20110801 02:20;P;;;;;;
D;144;1607553;42;20110801 02:20;V;;;;;;
D;144;1607553;42;20110801 02:20;V;;;;;;
B;144;1631604;43;20110801 02:20;;;9;TOLOL AVE;MIRANDA;2228;556.4;M;20110521;20110718;725000;A;R;RESIDENCE;;EA;;0;AG385976;
C;144;1631604;43;20110801 02:20;7/30172;
D;144;1631604;43;20110801 02:20;P;;;;;;
D;144;1631604;43;20110801 02:20;P;;;;;;
D;144;1631604;43;20110801 02:20;V;;;;;;
B;144;1600136;44;20110801 02:20;;;6;KINSELLA ST;ILLAWONG;2234;1030;M;20110418;20110715;1130000;A;R;RESIDENCE;;RE;;0;AG381469;
C;144;1600136;44;20110801 02:20;108/738471;
D;144;1600136;44;20110801 02:20;P;;;;;;
D;144;1600136;44;20110801 02:20;P;;;;;;
D;144;1600136;44;20110801 02:20;V;;;;;;
D;144;1600136;44;20110801 02:20;V;;;;;;
B;144;1615991;45;20110801 02:20;;;96;PENINSULAR RD;GRAYS POINT;2232;591;M;20110416;20110627;849950;A;R;RESIDENCE;;AJ;;0;AG375173;
C;144;1615991;45;20110801 02:20;1/719547;
D;144;1615991;45;20110801 02:20;P;;;;;;
D;144;1615991;45;20110801 02:20;P;;;;;;
D;144;1615991;45;20110801 02:20;V;;;;;;
B;144;1621500;46;20110801 02:20;;;39;RALEIGH AVE;CARINGBAH;2229;576.5;M;20110616;20110718;850000;A;R;RESIDENCE;;ED;;0;AG383384;
C;144;1621500;46;20110801 02:20;71/16481;
D;144;1621500;46;20110801 02:20;P;;;;;;
D;144;1621500;46;20110801 02:20;P;;;;;;
D;144;1621500;46;20110801 02:20;V;;;;;;
D;144;1621500;46;20110801 02:20;V;;;;;;
B;144;1629337;47;20110801 02:20;;1;19;TECOMA ST;HEATHCOTE;2233;;;20110615;20110714;510000;;R;RESIDENCE;1;;;0;AG375566;
C;144;1629337;47;20110801 02:20;1/SP64317;
D;144;1629337;47;20110801 02:20;P;;;;;;
D;144;1629337;47;20110801 02:20;P;;;;;;
D;144;1629337;47;20110801 02:20;V;;;;;;
B;144;1641104;48;20110801 02:20;;;15;YANAGANG ST;WATERFALL;2233;682.4;M;20110317;20110715;312500;A;R;RESIDENCE;;CA;;0;AG384360;
C;144;1641104;48;20110801 02:20;2/573509;
D;144;1641104;48;20110801 02:20;P;;;;;;
D;144;1641104;48;20110801 02:20;P;;;;;;
D;144;1641104;48;20110801 02:20;V;;;;;;
D;144;1641104;48;20110801 02:20;V;;;;;;
D;144;1641104;48;20110801 02:20;V;;;;;;
D;144;1641104;48;20110801 02:20;V;;;;;;
D;144;1641104;48;20110801 02:20;V;;;;;;
B;144;2849619;49;20110801 02:20;;28;6;PARK ST;SUTHERLAND;2232;93;M;20110212;20110412;395000;;R;RESIDENCE;28;;;0;AG184229;
C;144;2849619;49;20110801 02:20;28/SP68877;
D;144;2849619;49;20110801 02:20;P;;;;;;
D;144;2849619;49;20110801 02:20;P;;;;;;
D;144;2849619;49;20110801 02:20;V;;;;;;
B;144;1588725;50;20110801 02:20;;1;14;GERRALE ST;CRONULLA;2230;141;M;20110423;20110718;690000;;R;RESIDENCE;1;;;0;AG375628;
C;144;1588725;50;20110801 02:20;1/SP68858;
D;144;1588725;50;20110801 02:20;P;;;;;;
D;144;1588725;50;20110801 02:20;V;;;;;;
D;144;1588725;50;20110801 02:20;V;;;;;;
B;144;2984811;51;20110801 02:20;;12;10;TOMS LANE;ENGADINE;2233;;;20110603;20110715;414000;;R;RESIDENCE;12;;;0;AG382064;
C;144;2984811;51;20110801 02:20;12/SP70318;
D;144;2984811;51;20110801 02:20;P;;;;;;
D;144;2984811;51;20110801 02:20;V;;;;;;
B;144;3380031;52;20110801 02:20;;35;6;BANKSIA RD;CARINGBAH;2229;114;M;20110604;20110715;501500;;R;RESIDENCE;35;;;0;AG374448;
C;144;3380031;52;20110801 02:20;35/SP80161;
D;144;3380031;52;20110801 02:20;P;;;;;;
D;144;3380031;52;20110801 02:20;V;;;;;;
B;144;3463899;53;20110801 02:20;;;20;SHIPWRIGHT PL;OYSTER BAY;2225;910.9;M;20110225;20110630;710000;A;V;VACANT LAND;;AP;;0;AG368837;
C;144;3463899;53;20110801 02:20;4/1138445;
D;144;3463899;53;20110801 02:20;P;;;;;;
D;144;3463899;53;20110801 02:20;V;;;;;;
D;144;3463899;53;20110801 02:20;V;;;;;;
B;144;3066909;54;20110801 02:20;;;102;PRINCE CHARLES PDE;KURNELL;2231;900;M;20110602;20110627;1200000;A;R;RESIDENCE;;KV;;0;AG377590;
C;144;3066909;54;20110801 02:20;1/1064798;
D;144;3066909;54;20110801 02:20;P;;;;;;
D;144;3066909;54;20110801 02:20;P;;;;;;
D;144;3066909;54;20110801 02:20;V;;;;;;
D;144;3066909;54;20110801 02:20;V;;;;;;
B;144;3538179;55;20110801 02:20;;;10;BACHLI PL;MENAI;2234;650.3;M;20110318;20110530;480000;A;V;VACANT LAND;;EW;;0;AG366381;
C;144;3538179;55;20110801 02:20;13/270647;
D;144;3538179;55;20110801 02:20;P;;;;;;
D;144;3538179;55;20110801 02:20;P;;;;;;
D;144;3538179;55;20110801 02:20;V;;;;;;
B;144;3573495;56;20110801 02:20;;29;137;WILLARONG RD;CARINGBAH;2229;;;20110603;20110711;575000;;R;RESIDENCE;29;;;0;AG369626;
C;144;3573495;56;20110801 02:20;29/SP85183;
D;144;3573495;56;20110801 02:20;P;;;;;;
D;144;3573495;56;20110801 02:20;P;;;;;;
D;144;3573495;56;20110801 02:20;V;;;;;;
B;144;3592039;57;20110801 02:20;;;54;MONASH RD;MENAI;2234;601.9;M;20110610;20110708;440000;;V;VACANT LAND;;;;0;AG364813;
C;144;3592039;57;20110801 02:20;27/270647;
D;144;3592039;57;20110801 02:20;P;;;;;;
D;144;3592039;57;20110801 02:20;P;;;;;;
D;144;3592039;57;20110801 02:20;V;;;;;;
D;144;3592039;57;20110801 02:20;V;;;;;;
B;144;3588721;58;20110801 02:20;;4;28;ROBERTS ST;JANNALI;2226;;;20100907;20110715;599950;;R;RESIDENCE;4;;;0;AG381535;
C;144;3588721;58;20110801 02:20;4/SP85538;
D;144;3588721;58;20110801 02:20;P;;;;;;
D;144;3588721;58;20110801 02:20;V;;;;;;
D;144;3588721;58;20110801 02:20;V;;;;;;
B;144;3588721;59;20110801 02:20;;6;28;ROBERTS ST;JANNALI;2226;;;20100712;20110715;595950;;3;TOWNHOUSE;6;;;0;AG372501;
C;144;3588721;59;20110801 02:20;6/SP85538;
D;144;3588721;59;20110801 02:20;P;;;;;;
D;144;3588721;59;20110801 02:20;V;;;;;;
D;144;3588721;59;20110801 02:20;V;;;;;;
B;144;3592274;60;20110801 02:20;;;18;KERSHAW RD;MENAI;2234;633.7;M;20110413;20110525;490000;;V;VACANT LAND;;;;0;AG363815;
C;144;3592274;60;20110801 02:20;34/270647;
D;144;3592274;60;20110801 02:20;P;;;;;;
D;144;3592274;60;20110801 02:20;P;;;;;;
D;144;3592274;60;20110801 02:20;V;;;;;;
D;144;3592274;60;20110801 02:20;V;;;;;;
B;144;3213438;61;20110801 02:20;;3;95;ELOUERA RD;CRONULLA;2230;;;20110531;20110712;275000;;R;RESIDENCE;3;;;0;AG374713;
C;144;3213438;61;20110801 02:20;3/SP75979;
D;144;3213438;61;20110801 02:20;P;;;;;;
D;144;3213438;61;20110801 02:20;V;;;;;;
B;144;3184480;62;20110801 02:20;;1;64;COONONG RD;GYMEA BAY;2227;;;20110610;20110722;725000;;R;RESIDENCE;1;;;0;AG390179;
C;144;3184480;62;20110801 02:20;1/SP75269;
D;144;3184480;62;20110801 02:20;P;;;;;;
D;144;3184480;62;20110801 02:20;V;;;;;;
B;144;1566171;63;20110801 02:20;;;5;BILGA ST;KIRRAWEE;2232;607;M;20110525;20110628;569000;A;R;RESIDENCE;;AK;;0;AG379331;
C;144;1566171;63;20110801 02:20;37/35150;
D;144;1566171;63;20110801 02:20;P;;;;;;
D;144;1566171;63;20110801 02:20;V;;;;;;
B;144;1563666;64;20110801 02:20;;7;81;BARDEN RD;BARDEN RIDGE;2234;;;20110521;20110718;640000;;R;RESIDENCE;7;;;0;AG380741;
C;144;1563666;64;20110801 02:20;7/SP62584;
D;144;1563666;64;20110801 02:20;P;;;;;;
D;144;1563666;64;20110801 02:20;V;;;;;;
D;144;1563666;64;20110801 02:20;V;;;;;;
B;144;1569104;65;20110801 02:20;;;20;BRUCE AVE;CARINGBAH SOUTH;2229;841;M;20110314;20110708;1890000;A;R;RESIDENCE;;WB;;0;AG368266;
C;144;1569104;65;20110801 02:20;B/400890 Permissive Occupancy 0 Permissive Occupancy 62/17;
D;144;1569104;65;20110801 02:20;P;;;;;;
D;144;1569104;65;20110801 02:20;P;;;;;;
D;144;1569104;65;20110801 02:20;V;;;;;;
D;144;1569104;65;20110801 02:20;V;;;;;;
B;144;1564075;66;20110801 02:20;;15;41;BATH RD;KIRRAWEE;2232;;;20110603;20110715;478000;;R;RESIDENCE;15;;;0;AG388746;
C;144;1564075;66;20110801 02:20;15/SP41877;
D;144;1564075;66;20110801 02:20;P;;;;;;
D;144;1564075;66;20110801 02:20;V;;;;;;
B;144;1571941;67;20110801 02:20;;;88;CARAVAN HEAD RD;OYSTER BAY;2225;564.02;M;20110603;20110715;636000;A;R;RESIDENCE;;AP;;0;AG381950;
C;144;1571941;67;20110801 02:20;226/14716;
D;144;1571941;67;20110801 02:20;P;;;;;;
D;144;1571941;67;20110801 02:20;P;;;;;;
D;144;1571941;67;20110801 02:20;V;;;;;;
D;144;1571941;67;20110801 02:20;V;;;;;;
B;144;1572029;68;20110801 02:20;;2;113;CARAVAN HEAD RD;OYSTER BAY;2225;;;20110527;20110708;515000;;R;RESIDENCE;2;;;0;AG366527;
C;144;1572029;68;20110801 02:20;2/SP55515;
D;144;1572029;68;20110801 02:20;P;;;;;;
D;144;1572029;68;20110801 02:20;P;;;;;;
D;144;1572029;68;20110801 02:20;V;;;;;;
B;144;1575564;69;20110801 02:20;;;41;CONNELL RD;OYSTER BAY;2225;1252;M;20110419;20110712;1833000;A;R;RESIDENCE;;WH;;0;AG373797;
C;144;1575564;69;20110801 02:20;351/499734;
D;144;1575564;69;20110801 02:20;P;;;;;;
D;144;1575564;69;20110801 02:20;P;;;;;;
D;144;1575564;69;20110801 02:20;V;;;;;;
D;144;1575564;69;20110801 02:20;V;;;;;;
B;144;1564140;70;20110801 02:20;;42;81;BATH RD;KIRRAWEE;2232;;;20110204;20110722;445000;;R;RESIDENCE;42;;;0;AG388498;
C;144;1564140;70;20110801 02:20;42/SP40445;
D;144;1564140;70;20110801 02:20;P;;;;;;
D;144;1564140;70;20110801 02:20;V;;;;;;
D;144;1564140;70;20110801 02:20;V;;;;;;
B;144;1572184;71;20110801 02:20;;;200;CARINGBAH RD;CARINGBAH SOUTH;2229;784.1;M;20110408;20110520;796000;A;R;RESIDENCE;;AC;;0;AG291078;
C;144;1572184;71;20110801 02:20;3/508005;
D;144;1572184;71;20110801 02:20;P;;;;;;
D;144;1572184;71;20110801 02:20;P;;;;;;
D;144;1572184;71;20110801 02:20;V;;;;;;
D;144;1572184;71;20110801 02:20;V;;;;;;
B;144;1561813;72;20110801 02:20;;;91;ATTUNGA RD;YOWIE BAY;2228;727.2;M;20110604;20110718;800000;A;R;RESIDENCE;;YB;;0;AG384111;
C;144;1561813;72;20110801 02:20;10/16133;
D;144;1561813;72;20110801 02:20;P;;;;;;
D;144;1561813;72;20110801 02:20;V;;;;;;
B;144;1561912;73;20110801 02:20;;4;75;AUBURN ST;SUTHERLAND;2232;;;20110617;20110715;390000;;R;RESIDENCE;4;;;0;AG375157;
C;144;1561912;73;20110801 02:20;4/SP33081;
