A;RTSALEDATA;144;20250120 01:07;VALNET;
B;144;1595377;1;20250120 01:07;;2;48;JACARANDA RD;CARINGBAH SOUTH;2229;;;20241211;20250115;1540000;;R;RESIDENCE;2;;;0;AU747722;
C;144;1595377;1;20250120 01:07;2/SP55998;
D;144;1595377;1;20250120 01:07;P;;;;;;
D;144;1595377;1;20250120 01:07;P;;;;;;
D;144;1595377;1;20250120 01:07;V;;;;;;
D;144;1595377;1;20250120 01:07;V;;;;;;
B;144;1582137;2;20250120 01:07;;4;87;ELOUERA RD;CRONULLA;2230;;;20241112;20250113;360000;;R;RESIDENCE;4;;;0;AU742006;
C;144;1582137;2;20250120 01:07;4/SP11295;
D;144;1582137;2;20250120 01:07;P;;;;;;
D;144;1582137;2;20250120 01:07;P;;;;;;
D;144;1582137;2;20250120 01:07;V;;;;;;
D;144;1582137;2;20250120 01:07;V;;;;;;
B;144;1595593;3;20250120 01:07;;;33;JAMES COOK ISLAND;SYLVANIA WATERS;2224;720.8;M;20241204;20250115;4800000;R2;R;RESIDENCE;;WFQ;;0;AU748936;
C;144;1595593;3;20250120 01:07;664/240439;
D;144;1595593;3;20250120 01:07;P;;;;;;
D;144;1595593;3;20250120 01:07;P;;;;;;
D;144;1595593;3;20250120 01:07;V;;;;;;
B;144;1595603;4;20250120 01:07;;;13;JAMES COOK ISLAND;SYLVANIA WATERS;2224;720.8;M;20240912;20250110;6000000;R2;R;RESIDENCE;;WFQ;;0;AU736818;
C;144;1595603;4;20250120 01:07;674/240439;
D;144;1595603;4;20250120 01:07;P;;;;;;
D;144;1595603;4;20250120 01:07;V;;;;;;
B;144;1590514;5;20250120 01:07;;;29;GOODACRE AVE;MIRANDA;2228;575.4;M;20240704;20250113;1520000;R2;R;RESIDENCE;;HEB;;0;AU741310;
C;144;1590514;5;20250120 01:07;16/207009;
D;144;1590514;5;20250120 01:07;P;;;;;;
D;144;1590514;5;20250120 01:07;P;;;;;;
D;144;1590514;5;20250120 01:07;V;;;;;;
D;144;1590514;5;20250120 01:07;V;;;;;;
B;144;1595793;6;20250120 01:07;;;47;JANNALI CRES;JANNALI;2226;564.58;M;20241022;20250115;1420000;R2;R;RESIDENCE;;HJE;;0;AU748185;
C;144;1595793;6;20250120 01:07;143/17295;
D;144;1595793;6;20250120 01:07;P;;;;;;
D;144;1595793;6;20250120 01:07;P;;;;;;
D;144;1595793;6;20250120 01:07;V;;;;;;
D;144;1595793;6;20250120 01:07;V;;;;;;
B;144;1593366;7;20250120 01:07;;;13;HIGH ST;CRONULLA;2230;560.83;M;20241206;20250110;2620000;R2;R;RESIDENCE;;HAF;;0;AU736710;
C;144;1593366;7;20250120 01:07;47/9059;
D;144;1593366;7;20250120 01:07;P;;;;;;
D;144;1593366;7;20250120 01:07;P;;;;;;
D;144;1593366;7;20250120 01:07;V;;;;;;
B;144;1590796;8;20250120 01:07;;;10;GORSE CL;LOFTUS;2232;626;M;20241022;20250114;1450000;C4;R;RESIDENCE;;CAL;;0;AU744469;
C;144;1590796;8;20250120 01:07;15/245163;
D;144;1590796;8;20250120 01:07;P;;;;;;
D;144;1590796;8;20250120 01:07;P;;;;;;
D;144;1590796;8;20250120 01:07;V;;;;;;
B;144;1596054;9;20250120 01:07;;;37;JERVIS DR;ILLAWONG;2234;641.8;M;20241022;20250109;1416000;C4;R;RESIDENCE;;CRF;;0;AU736311;
C;144;1596054;9;20250120 01:07;110/262964;
D;144;1596054;9;20250120 01:07;P;;;;;;
D;144;1596054;9;20250120 01:07;P;;;;;;
D;144;1596054;9;20250120 01:07;V;;;;;;
B;144;1583158;10;20250120 01:07;;14;37;THE ESPLANADE;CRONULLA;2230;;;20240905;20250113;1805000;;R;RESIDENCE;14;;;0;AU742415;
