A;RTSALEDATA;251;20250127 01:03;VALNET;
B;251;3375625;1;20250127 01:03;KOOLAWONG;;602;EUMUNGERIE RD;NARROMINE;2821;147.202;H;20241209;20250120;840000;R5;3;FARM;;HRK;;0;AU762775;
C;251;3375625;1;20250127 01:03;49/752581 1/1117790;
D;251;3375625;1;20250127 01:03;P;;;;;;
D;251;3375625;1;20250127 01:03;V;;;;;;
B;251;2674745;2;20250127 01:03;;;69;DANDALOO ST;NARROMINE;2821;221;M;20250110;20250117;320000;E1;3;SHOP;;NRB;;0;AU757261;
C;251;2674745;2;20250127 01:03;A/25400;
D;251;2674745;2;20250127 01:03;P;;;;;;
D;251;2674745;2;20250127 01:03;V;;;;;;
D;251;2674745;2;20250127 01:03;V;;;;;;
B;251;2675164;3;20250127 01:03;;;103;MAPLE CRES;NARROMINE;2821;1361;M;20250106;20250120;565000;R1;R;RESIDENCE;;NRK;;0;AU764986;
C;251;2675164;3;20250127 01:03;202/873411;
D;251;2675164;3;20250127 01:03;P;;;;;;
D;251;2675164;3;20250127 01:03;P;;;;;;
D;251;2675164;3;20250127 01:03;V;;;;;;
B;251;2675502;4;20250127 01:03;;;163;MURGAH ST;NARROMINE;2821;800.1;M;20241129;20250120;470000;R1;R;RESIDENCE;;NRK;;0;AU764989;
C;251;2675502;4;20250127 01:03;25/717446;
D;251;2675502;4;20250127 01:03;P;;;;;;
D;251;2675502;4;20250127 01:03;V;;;;;;
D;251;2675502;4;20250127 01:03;V;;;;;;
B;251;2675765;5;20250127 01:03;;;195;TEMOIN ST;NARROMINE;2821;674.5;M;20241220;20250117;400000;R1;R;RESIDENCE;;NRS;;0;AU755425;
C;251;2675765;5;20250127 01:03;1/839265;
D;251;2675765;5;20250127 01:03;P;;;;;;
D;251;2675765;5;20250127 01:03;P;;;;;;
D;251;2675765;5;20250127 01:03;V;;;;;;
B;251;2673561;6;20250127 01:03;;;45;BIMBLE BOX LANE;TRANGIE;2823;1391;M;20241220;20250117;40000;RU1;V;VACANT LAND;;RHN;;0;AU756022;
C;251;2673561;6;20250127 01:03;A/391447;
D;251;2673561;6;20250127 01:03;P;;;;;;
D;251;2673561;6;20250127 01:03;V;;;;;;
D;251;2673561;6;20250127 01:03;V;;;;;;
B;251;2674172;7;20250127 01:03;;;47;MORGAN ST;NARROMINE;2821;1.7;H;20250108;20250120;750000;R5;R;RESIDENCE;;HRN;;0;AU765090;
C;251;2674172;7;20250127 01:03;1322/840000;
D;251;2674172;7;20250127 01:03;P;;;;;;
D;251;2674172;7;20250127 01:03;P;;;;;;
D;251;2674172;7;20250127 01:03;V;;;;;;
Z;36;7;7;20;
