A;192;20030619 09:13;PDANN;
B;192;1864586;1;20030619 09:13;;;;BOONERY RD;MOREE;2400;1200;M;20030123;20030303;265000;A;R;RESIDENCE;;MG;AC;0;9477522;
C;192;1864586;1;20030619 09:13;2//807590;
D;192;1864586;1;20030619 09:13;P;;;;;;
D;192;1864586;1;20030619 09:13;P;;;;;;
D;192;1864586;1;20030619 09:13;V;;;;;;
B;192;1864620;2;20030619 09:13;;;382;BOSTON ST;MOREE;2400;996.5;M;20030129;20030221;20000;A;V;VACANT LAND;;MA;AV;0;9474900;
C;192;1864620;2;20030619 09:13;22//853425;
D;192;1864620;2;20030619 09:13;P;;;;;;
D;192;1864620;2;20030619 09:13;V;;;;;;
B;192;1864869;3;20030619 09:13;;;;BROADWATER PL;MOREE;2400;889.6;M;20030113;20030217;250000;A;R;RESIDENCE;;MK;AC;0;9451212;
C;192;1864869;3;20030619 09:13;4//262733;
D;192;1864869;3;20030619 09:13;P;;;;;;
D;192;1864869;3;20030619 09:13;P;;;;;;
D;192;1864869;3;20030619 09:13;V;;;;;;
B;192;1864880;4;20030619 09:13;;;11;CALGORM ST;MOREE;2400;721.6;M;20030128;20030227;155000;A;R;RESIDENCE;;MD;ACO;0;9463890;
C;192;1864880;4;20030619 09:13;11//778233;
D;192;1864880;4;20030619 09:13;P;;;;;;
D;192;1864880;4;20030619 09:13;P;;;;;;
D;192;1864880;4;20030619 09:13;P;;;;;;
D;192;1864880;4;20030619 09:13;V;;;;;;
B;192;1864881;5;20030619 09:13;;;13;CALGORM ST;MOREE;2400;815.4;M;20030128;20030227;155000;A;R;RESIDENCE;;MD;ACO;0;9463890;
C;192;1864881;5;20030619 09:13;10//778233;
D;192;1864881;5;20030619 09:13;P;;;;;;
D;192;1864881;5;20030619 09:13;P;;;;;;
D;192;1864881;5;20030619 09:13;P;;;;;;
D;192;1864881;5;20030619 09:13;V;;;;;;
B;192;1865248;6;20030619 09:13;;;1;DELANDER CRES;MOREE;2400;594.4;M;20030205;20030319;95500;A;R;RESIDENCE;;MS;AC;0;9481308;
C;192;1865248;6;20030619 09:13;15//226594;
D;192;1865248;6;20030619 09:13;P;;;;;;
D;192;1865248;6;20030619 09:13;V;;;;;;
B;192;1865458;7;20030619 09:13;;;90;EDWARD ST;MOREE;2400;860;M;20030211;20030317;142500;A;R;RESIDENCE;;MC;AC;0;9475834;
C;192;1865458;7;20030619 09:13;2//590095;
D;192;1865458;7;20030619 09:13;P;;;;;;
D;192;1865458;7;20030619 09:13;V;;;;;;
D;192;1865458;7;20030619 09:13;V;;;;;;
B;192;1865569;8;20030619 09:13;;;17;EDWARD ST;MOREE;2400;973.8;M;20030130;20030307;142500;A;R;RESIDENCE;;MD;AC;0;9453984;
C;192;1865569;8;20030619 09:13;9//17601;
D;192;1865569;8;20030619 09:13;P;;;;;;
D;192;1865569;8;20030619 09:13;V;;;;;;
B;192;1866124;9;20030619 09:13;;;17;HELENSVALE AVE;MOREE;2400;1055;M;20021220;20030117;170000;A;R;RESIDENCE;;MH;AC;0;9452792;
C;192;1866124;9;20030619 09:13;4//260410;
D;192;1866124;9;20030619 09:13;P;;;;;;
D;192;1866124;9;20030619 09:13;V;;;;;;
B;192;1867206;10;20030619 09:13;;;4;WARATAH ST;MOREE;2400;1317;M;20030204;20030318;70000;A;V;VACANT LAND;;MG;AV;0;9480062;
C;192;1867206;10;20030619 09:13;16//1015881;
D;192;1867206;10;20030619 09:13;P;;;;;;
D;192;1867206;10;20030619 09:13;P;;;;;;
D;192;1867206;10;20030619 09:13;V;;;;;;
B;192;1867992;11;20030619 09:13;;;16;YEOMAN ST;BOGGABILLA;2409;2145;M;20030212;20030228;10000;A;R;RESIDENCE;;VB;AC;0;9479380;
C;192;1867992;11;20030619 09:13;1//600455;
D;192;1867992;11;20030619 09:13;P;;;;;;
D;192;1867992;11;20030619 09:13;V;;;;;;
B;192;1868675;12;20030619 09:13;;;;'CLUTHA PARK';NOREE;2400;404.7;H;20021210;20030121;350000;R;3;FARM;;RM;RM;0;9391705;
C;192;1868675;12;20030619 09:13;2//599252;
D;192;1868675;12;20030619 09:13;P;;;;;;
D;192;1868675;12;20030619 09:13;P;;;;;;
D;192;1868675;12;20030619 09:13;V;;;;;;
B;192;1868866;13;20030619 09:13;;;;PH BOMBELL;BELLATA;2397;224.6;H;20030123;20030227;120000;R;3;FARM LAND;;RG;RG;0;9457221;
C;192;1868866;13;20030619 09:13;2, 14, 22, 24, 34, 36//751752;
D;192;1868866;13;20030619 09:13;P;;;;;;
D;192;1868866;13;20030619 09:13;P;;;;;;
D;192;1868866;13;20030619 09:13;V;;;;;;
B;192;1869623;14;20030619 09:13;;;;PH GREENBAH;MOREE;2400;2.525;H;20030124;20030228;95000;R;V;VACANT LAND;;RR;RV;0;9458504;
C;192;1869623;14;20030619 09:13;14//1005319;
D;192;1869623;14;20030619 09:13;P;;;;;;
D;192;1869623;14;20030619 09:13;P;;;;;;
D;192;1869623;14;20030619 09:13;V;;;;;;
D;192;1869623;14;20030619 09:13;V;;;;;;
B;192;1870346;15;20030619 09:13;;;;PH TULLOONA;MOREE;2400;1460;H;20021116;20030207;1625000;R;3;FARM;;RE;RM;0;9405628;
C;192;1870346;15;20030619 09:13;PT 26, PT 28, PT 48, PT 49, PT 72, PT 74, 76, 77, PT 78, PT 79, PT 80,;
C;192;1870346;15;20030619 09:13; PT 82, PT 83//756024;
D;192;1870346;15;20030619 09:13;P;;;;;;
D;192;1870346;15;20030619 09:13;P;;;;;;
D;192;1870346;15;20030619 09:13;V;;;;;;
B;192;2958536;16;20030619 09:13;;;;'MORETON PLAINS' & 'MITCHELL P;MOREE;2400;3109;H;20021206;20021209;11975000;R;3;FARM;;RW;RW;0;9404647;
C;192;2958536;16;20030619 09:13;1//204423 4//584034 55//751793 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, ;
C;192;2958536;16;20030619 09:13;20, 25, 26, 35, 36//751796 9//825151 32, 33//1040936 . . , Licence 350;
C;192;2958536;16;20030619 09:13;310 WS 100596 WB 141447;
D;192;2958536;16;20030619 09:13;P;;;;;;
D;192;2958536;16;20030619 09:13;V;;;;;;
D;192;2958536;16;20030619 09:13;V;;;;;;
