A;RTSALEDATA;560;20250630 01:12;VALNET;
B;560;3411909;1;20250630 01:12;;;187;BUNGOWANNAH RD;JINDERA;2642;8;H;20250423;20250623;1147500;RU4;R;RESIDENCE;;FJA;;;AV175372;
C;560;3411909;1;20250630 01:12;4/1130778;
D;560;3411909;1;20250630 01:12;P;;;;;;
D;560;3411909;1;20250630 01:12;P;;;;;;
D;560;3411909;1;20250630 01:12;V;;;;;;
D;560;3411909;1;20250630 01:12;V;;;;;;
B;560;3430835;2;20250630 01:12;;;6 A;SECOND AVE;HENTY;2658;992.7;M;20250513;20250624;395000;RU5;R;RESIDENCE;;VSA;;;AV177107;
C;560;3430835;2;20250630 01:12;41/12560;
D;560;3430835;2;20250630 01:12;P;;;;;;
D;560;3430835;2;20250630 01:12;V;;;;;;
B;560;3467159;3;20250630 01:12;;;464;DIGHTS FOREST RD;JINDERA;2642;9.955;H;20250528;20250623;1575000;RU4;R;RESIDENCE;;FJA;;;AV174802;
C;560;3467159;3;20250630 01:12;3/1140932;
D;560;3467159;3;20250630 01:12;P;;;;;;
D;560;3467159;3;20250630 01:12;P;;;;;;
D;560;3467159;3;20250630 01:12;V;;;;;;
D;560;3467159;3;20250630 01:12;V;;;;;;
B;560;519125;4;20250630 01:12;;;17;ALLAN ST;HENTY;2658;302.94;M;20250611;20250625;290000;RU5;R;RESIDENCE;;VSA;;;AV181024;
C;560;519125;4;20250630 01:12;7/16714;
D;560;519125;4;20250630 01:12;P;;;;;;
D;560;519125;4;20250630 01:12;P;;;;;;
D;560;519125;4;20250630 01:12;P;;;;;;
D;560;519125;4;20250630 01:12;V;;;;;;
B;560;519505;5;20250630 01:12;;;33;SLADEN ST;HENTY;2658;803;M;20250508;20250624;640000;RU5;R;RESIDENCE;;CHE;;;AV177118;
C;560;519505;5;20250630 01:12;1/959573 18/1109530;
D;560;519505;5;20250630 01:12;P;;;;;;
D;560;519505;5;20250630 01:12;P;;;;;;
D;560;519505;5;20250630 01:12;V;;;;;;
B;560;520047;6;20250630 01:12;;;2;BLACK ST;CULCAIRN;2660;1012;M;20250401;20250625;340000;RU5;R;RESIDENCE;;VCA;;;AV180735;
C;560;520047;6;20250630 01:12;35/6/5886;
D;560;520047;6;20250630 01:12;P;;;;;;
D;560;520047;6;20250630 01:12;P;;;;;;
D;560;520047;6;20250630 01:12;V;;;;;;
B;560;520332;7;20250630 01:12;;;37;MACBEAN ST;CULCAIRN;2660;1067;M;20250502;20250620;469000;RU5;R;RESIDENCE;;VCA;;;AV166173;
C;560;520332;7;20250630 01:12;2/735577;
D;560;520332;7;20250630 01:12;P;;;;;;
D;560;520332;7;20250630 01:12;V;;;;;;
B;560;4070940;8;20250630 01:12;;;9;KLEIN CT;JINDERA;2642;672.5;M;20250522;20250620;650001;RU5;R;RESIDENCE;;VJA;;;AV166456;
C;560;4070940;8;20250630 01:12;89/1228879;
D;560;4070940;8;20250630 01:12;P;;;;;;
D;560;4070940;8;20250630 01:12;V;;;;;;
B;560;528472;9;20250630 01:12;;;28;WEBB ST;HOLBROOK;2644;1107;M;20250514;20250623;230000;RU5;R;RESIDENCE;;VHA;;;AV174409;
C;560;528472;9;20250630 01:12;1/J/4843;
D;560;528472;9;20250630 01:12;P;;;;;;
D;560;528472;9;20250630 01:12;P;;;;;;
D;560;528472;9;20250630 01:12;V;;;;;;
D;560;528472;9;20250630 01:12;V;;;;;;
B;560;531561;10;20250630 01:12;;;99;LINDNER RD;JINDERA;2642;4.096;H;20250521;20250626;850000;RU1;R;RESIDENCE;;HSY;;;AV187927;
C;560;531561;10;20250630 01:12;3/605741;
D;560;531561;10;20250630 01:12;P;;;;;;
D;560;531561;10;20250630 01:12;P;;;;;;
D;560;531561;10;20250630 01:12;V;;;;;;
Z;53;10;10;31;
