A;208;20020916 14:19;PDANN;
B;208;2021170;1;20020916 14:19;CLIVEDEN;17;4;BRIDGE ST;SYDNEY;2000;;;20020531;20020830;292000;;3;COMMERCIAL;17;;;;8935309;
C;208;2021170;1;20020916 14:19;17//22784;
D;208;2021170;1;20020916 14:19;P;;;;;;
D;208;2021170;1;20020916 14:19;P;;;;;;
D;208;2021170;1;20020916 14:19;V;;;;;;
B;208;2021430;2;20020916 14:19;;71;152;BULWARA RD;ULTIMO;2007;;;20020705;20020808;388000;;R;RESIDENCE;71;;;;8913080;
C;208;2021430;2;20020916 14:19;71//SP 53188;
D;208;2021430;2;20020916 14:19;P;;;;;;
D;208;2021430;2;20020916 14:19;V;;;;;;
D;208;2021430;2;20020916 14:19;V;;;;;;
B;208;2021884;3;20020916 14:19;;125;333;BULWARA RD;ULTIMO;2007;;;20020725;20020905;335000;;R;RESIDENCE;125;;;;8931294;
C;208;2021884;3;20020916 14:19;125//SP 42718;
D;208;2021884;3;20020916 14:19;P;;;;;;
D;208;2021884;3;20020916 14:19;V;;;;;;
B;208;2022097;4;20020916 14:19;;23;2;BUNN ST;PYRMONT;2009;;;20020717;20020905;435000;;R;RESIDENCE;23;;;;8942372;
C;208;2022097;4;20020916 14:19;23//62662;
D;208;2022097;4;20020916 14:19;P;;;;;;
D;208;2022097;4;20020916 14:19;P;;;;;;
D;208;2022097;4;20020916 14:19;V;;;;;;
D;208;2022097;4;20020916 14:19;V;;;;;;
B;208;2022606;5;20020916 14:19;;;165;CASTLEREAGH ST;SYDNEY;2000;727;M;19970613;19970723;6571200;C;3;;;CB;;;3264601;
C;208;2022606;5;20020916 14:19;24//547445;
D;208;2022606;5;20020916 14:19;P;;;;;;
B;208;2022610;6;20020916 14:19;;10;197;CASTLEREAGH ST;SYDNEY;2000;;;20020726;20020816;240000;;R;RESIDENCE;10;;;;8927123;
C;208;2022610;6;20020916 14:19;10//SP 51487;
D;208;2022610;6;20020916 14:19;P;;;;;;
D;208;2022610;6;20020916 14:19;V;;;;;;
B;208;2023065;7;20020916 14:19;;1;303;CASTLEREAGH ST;SYDNEY;2000;;;20020709;20020828;380000;;R;RESIDENCE;1;;;;8918716;
C;208;2023065;7;20020916 14:19;1//SP 56443;
D;208;2023065;7;20020916 14:19;P;;;;;;
D;208;2023065;7;20020916 14:19;P;;;;;;
D;208;2023065;7;20020916 14:19;V;;;;;;
B;208;2023065;8;20020916 14:19;;21;303;CASTLEREAGH ST;SYDNEY;2000;;;20020723;20020830;390000;;R;RESIDENCE;21;;;;8926626;
C;208;2023065;8;20020916 14:19;21//SP 56443;
D;208;2023065;8;20020916 14:19;P;;;;;;
D;208;2023065;8;20020916 14:19;V;;;;;;
D;208;2023065;8;20020916 14:19;V;;;;;;
B;208;2023065;9;20020916 14:19;;451;303;CASTLEREAGH ST;SYDNEY;2000;;;20020502;20020702;352500;;3;OFFICE;451;;;;8914353;
C;208;2023065;9;20020916 14:19;451//SP 58946;
D;208;2023065;9;20020916 14:19;P;;;;;;
D;208;2023065;9;20020916 14:19;P;;;;;;
D;208;2023065;9;20020916 14:19;V;;;;;;
D;208;2023065;9;20020916 14:19;V;;;;;;
B;208;2023065;10;20020916 14:19;;507;303;CASTLEREAGH ST;SYDNEY;2000;;;20020620;20020620;230000;;R;RESIDENCE;507;;;;8934873;
C;208;2023065;10;20020916 14:19;507//SP 61369;
D;208;2023065;10;20020916 14:19;P;;;;;;
D;208;2023065;10;20020916 14:19;P;;;;;;
D;208;2023065;10;20020916 14:19;V;;;;;;
B;208;2023065;11;20020916 14:19;;510;303;CASTLEREAGH ST;SYDNEY;2000;;;19990304;20000403;373000;;3;;510;;;;6699722;
C;208;2023065;11;20020916 14:19;510//SP 61369;
D;208;2023065;11;20020916 14:19;P;;;;;;
D;208;2023065;11;20020916 14:19;V;;;;;;
B;208;2023065;12;20020916 14:19;;559;303;CASTLEREAGH ST;SYDNEY;2000;;;19990218;19991130;350000;;3;;559;;;;6446503;
C;208;2023065;12;20020916 14:19;559//SP 61369;
D;208;2023065;12;20020916 14:19;P;;;;;;
B;208;2023065;13;20020916 14:19;;600;303;CASTLEREAGH ST;SYDNEY;2000;;;20020711;20020822;490000;;R;RESIDENCE;600;;;;8910853;
C;208;2023065;13;20020916 14:19;600//SP 61369;
D;208;2023065;13;20020916 14:19;P;;;;;;
D;208;2023065;13;20020916 14:19;P;;;;;;
D;208;2023065;13;20020916 14:19;V;;;;;;
B;208;2023065;14;20020916 14:19;;605;303;CASTLEREAGH ST;SYDNEY;2000;;;19991223;20000419;540000;;3;;605;;;;6733088;
C;208;2023065;14;20020916 14:19;605//SP 61369;
D;208;2023065;14;20020916 14:19;P;;;;;;
B;208;2023065;15;20020916 14:19;;633;303;CASTLEREAGH ST;SYDNEY;2000;;;20000223;20000324;480000;;3;;633;;;;6699014;
C;208;2023065;15;20020916 14:19;633//SP 61369;
