A;233;20020916 14:23;PDANN;
B;233;2612470;1;20020916 14:23;;;;NAVEENA ST;BREWARRINA;2839;809.4;M;20020320;20020812;2250;Z;V;VACANT LAND;;AB;;;8931828;
C;233;2612470;1;20020916 14:23;5//227232;
D;233;2612470;1;20020916 14:23;P;;;;;;
D;233;2612470;1;20020916 14:23;P;;;;;;
D;233;2612470;1;20020916 14:23;V;;;;;;
B;233;2924238;2;20020916 14:23;PART BUKULLA STATION;;;;BREWARRINA;2839;4120;H;20020528;20020802;285000;;3;FARM/RURAL;;;;;8909288;
C;233;2924238;2;20020916 14:23;5878//768770 Western Land Lease 2182;
D;233;2924238;2;20020916 14:23;P;;;;;;
D;233;2924238;2;20020916 14:23;P;;;;;;
D;233;2924238;2;20020916 14:23;V;;;;;;
Z;12;2;2;6;
