A;112;20020201 12:10;CDIXON;
B;112;1219852;1;20020201 12:10;;;82;BOLARO ST;DUNEDOO;2844;75.9;M;20011129;20011129;400000;Z;3;HOTEL;;BC;;;8279947;
C;112;1219852;1;20020201 12:10;2, 3//335461;
D;112;1219852;1;20020201 12:10;P;;;;;;
D;112;1219852;1;20020201 12:10;P;;;;;;
D;112;1219852;1;20020201 12:10;V;;;;;;
B;112;1219853;2;20020201 12:10;;;78;BOLARO ST;DUNEDOO;2844;1728;M;20011129;20011129;400000;Z;3;HOTEL;;BC;;;8279947;
C;112;1219853;2;20020201 12:10;1//335461;
D;112;1219853;2;20020201 12:10;P;;;;;;
D;112;1219853;2;20020201 12:10;P;;;;;;
D;112;1219853;2;20020201 12:10;V;;;;;;
B;112;1220026;3;20020201 12:10;;;8;DIGILAH ST;DUNEDOO;2844;2023;M;20011107;20011221;40000;Z;R;RESIDENCE;;AF;;;8308128;
C;112;1220026;3;20020201 12:10;2/10/758364;
D;112;1220026;3;20020201 12:10;P;;;;;;
D;112;1220026;3;20020201 12:10;V;;;;;;
B;112;1220203;4;20020201 12:10;;;142;WHITELY AVE;DUNEDOO;2844;1225;M;20011017;20011112;52000;Z;R;RESIDENCE;;AG;;;8240085;
C;112;1220203;4;20020201 12:10;1//808503;
D;112;1220203;4;20020201 12:10;P;;;;;;
D;112;1220203;4;20020201 12:10;V;;;;;;
B;112;1220762;5;20020201 12:10;;;11;GILMORE ST;COOLAH;2843;1442;M;20011106;20011207;45000;Z;R;RESIDENCE;;BB;;;8277335;
C;112;1220762;5;20020201 12:10;65//192561;
D;112;1220762;5;20020201 12:10;P;;;;;;
D;112;1220762;5;20020201 12:10;V;;;;;;
B;112;1220806;6;20020201 12:10;;;28;HENDERSON ST;COOLAH;2843;1771;M;20011029;20020103;18500;Z;R;RESIDENCE;;AC;;;8276765;
C;112;1220806;6;20020201 12:10;7/3/758276;
D;112;1220806;6;20020201 12:10;P;;;;;;
D;112;1220806;6;20020201 12:10;V;;;;;;
B;112;1220807;7;20020201 12:10;;;24;HENDERSON ST;COOLAH;2843;1770;M;20011029;20020103;18500;Z;R;RESIDENCE;;AC;;;8276765;
C;112;1220807;7;20020201 12:10;6/3/758276;
D;112;1220807;7;20020201 12:10;P;;;;;;
D;112;1220807;7;20020201 12:10;V;;;;;;
B;112;1221006;8;20020201 12:10;;;6;YULE ST;COOLAH;2843;2845;M;20011013;20020107;55000;Z;R;RESIDENCE;;AB;;;8263660;
C;112;1221006;8;20020201 12:10;36, 37//23047;
D;112;1221006;8;20020201 12:10;P;;;;;;
D;112;1221006;8;20020201 12:10;P;;;;;;
D;112;1221006;8;20020201 12:10;V;;;;;;
D;112;1221006;8;20020201 12:10;V;;;;;;
B;112;1221123;9;20020201 12:10;;;;WINOOKA;COOLAH;2843;782.86;H;20010914;20011031;675000;R;3;FARM;;RG;;;8232971;
C;112;1221123;9;20020201 12:10;27//657977 26//754968 1//844873;
D;112;1221123;9;20020201 12:10;P;;;;;;
D;112;1221123;9;20020201 12:10;P;;;;;;
D;112;1221123;9;20020201 12:10;V;;;;;;
B;112;1221386;10;20020201 12:10;;;;YALCOGRAN ST;MENDOORAN;2842;3831;M;20010928;20010928;20000;Z;3;SHOP;;AJ;;;8221044;
C;112;1221386;10;20020201 12:10;10//852026;
D;112;1221386;10;20020201 12:10;P;;;;;;
D;112;1221386;10;20020201 12:10;V;;;;;;
D;112;1221386;10;20020201 12:10;V;;;;;;
Z;48;10;10;26;
