A;538;20020102 13:44;PTHIRLWELL;
B;538;2690206;1;20020102 13:44;;;140;ANZAC ST;TEMORA;2666;562.8;M;20011029;20011128;98000;A;R;RESIDENCE;;AB;AC;;8163375;
C;538;2690206;1;20020102 13:44;1//224739;
D;538;2690206;1;20020102 13:44;P;;;;;;
D;538;2690206;1;20020102 13:44;P;;;;;;
D;538;2690206;1;20020102 13:44;V;;;;;;
D;538;2690206;1;20020102 13:44;V;;;;;;
B;538;2690364;2;20020102 13:44;;;188;AURORA ST;TEMORA;2666;1012;M;20011029;20011126;28000;A;R;RESIDENCE;;AC;AC;;8173726;
C;538;2690364;2;20020102 13:44;676//750587;
D;538;2690364;2;20020102 13:44;P;;;;;;
D;538;2690364;2;20020102 13:44;V;;;;;;
B;538;2690549;3;20020102 13:44;;;19;BEATTIE ST;TEMORA;2666;750;M;20011108;20011213;8000;A;V;VACANT LAND;;AB;;;8214290;
C;538;2690549;3;20020102 13:44;12//854161;
D;538;2690549;3;20020102 13:44;P;;;;;;
D;538;2690549;3;20020102 13:44;P;;;;;;
D;538;2690549;3;20020102 13:44;V;;;;;;
D;538;2690549;3;20020102 13:44;V;;;;;;
B;538;2690552;4;20020102 13:44;;;25;BEATTIE ST;TEMORA;2666;750;M;20011108;20011213;6300;A;V;VACANT LAND;;AB;;;8214269;
C;538;2690552;4;20020102 13:44;9//854161;
D;538;2690552;4;20020102 13:44;P;;;;;;
D;538;2690552;4;20020102 13:44;P;;;;;;
D;538;2690552;4;20020102 13:44;V;;;;;;
D;538;2690552;4;20020102 13:44;V;;;;;;
B;538;2690579;5;20020102 13:44;;;20;BELLEVUE ST;TEMORA;2666;1012;M;20010620;20011130;125000;A;R;RESIDENCE;;AC;AC;;8172769;
C;538;2690579;5;20020102 13:44;43, 44//5225;
D;538;2690579;5;20020102 13:44;P;;;;;;
D;538;2690579;5;20020102 13:44;V;;;;;;
D;538;2690579;5;20020102 13:44;V;;;;;;
B;538;2690892;6;20020102 13:44;;;89;CROWLEY ST;TEMORA;2666;;;20011023;20011127;64000;A;R;RESIDENCE;;AB;;;8188251;
C;538;2690892;6;20020102 13:44;11//6058;
D;538;2690892;6;20020102 13:44;P;;;;;;
D;538;2690892;6;20020102 13:44;V;;;;;;
