A;RTSALEDATA;207;20250421 01:28;VALNET;
B;207;1989209;1;20250421 01:28;;;14;CLOSE ST;SOUTH COOGEE;2034;307.46;M;20250313;20250410;6500000;R2;R;RESIDENCE;;ALJ;;0;AU969725;
C;207;1989209;1;20250421 01:28;2/223669;
D;207;1989209;1;20250421 01:28;P;;;;;;
D;207;1989209;1;20250421 01:28;V;;;;;;
B;207;1997184;2;20250421 01:28;;4;1;FRANCES ST;RANDWICK;2031;126;M;20250219;20250415;1805000;;R;RESIDENCE;4;;;0;AU980591;
C;207;1997184;2;20250421 01:28;4/SP17108;
D;207;1997184;2;20250421 01:28;P;;;;;;
D;207;1997184;2;20250421 01:28;V;;;;;;
D;207;1997184;2;20250421 01:28;V;;;;;;
B;207;2000199;3;20250421 01:28;;;5;HAYWARD ST;KINGSFORD;2032;445.3;M;20241220;20250411;3400000;R3;R;RESIDENCE;;AMW;;0;AU970285;
C;207;2000199;3;20250421 01:28;3/971586;
D;207;2000199;3;20250421 01:28;P;;;;;;
D;207;2000199;3;20250421 01:28;V;;;;;;
B;207;2013696;4;20250421 01:28;;3;32 A;PRINCE ST;RANDWICK;2031;70.6;M;20250213;20250410;1260000;;R;RESIDENCE;3;;;0;AU968550;
C;207;2013696;4;20250421 01:28;3/SP560;
D;207;2013696;4;20250421 01:28;P;;;;;;
D;207;2013696;4;20250421 01:28;V;;;;;;
B;207;2013696;5;20250421 01:28;GARAGE;3;32 A;PRINCE ST;RANDWICK;2031;23.2;M;20250213;20250410;1260000;;R;RESIDENCE;10;;;0;AU968550;
C;207;2013696;5;20250421 01:28;10/SP560;
D;207;2013696;5;20250421 01:28;P;;;;;;
D;207;2013696;5;20250421 01:28;V;;;;;;
B;207;2011490;6;20250421 01:28;;;78;OBERON ST;RANDWICK;2031;215;M;20250227;20250410;2500000;R2;R;RESIDENCE;;ALE;;0;AU965986;
C;207;2011490;6;20250421 01:28;1/205317;
D;207;2011490;6;20250421 01:28;P;;;;;;
D;207;2011490;6;20250421 01:28;P;;;;;;
D;207;2011490;6;20250421 01:28;V;;;;;;
B;207;2019616;7;20250421 01:28;;;14;WILD ST;MAROUBRA;2035;297.2;M;20250204;20250415;2450000;R2;R;RESIDENCE;;ALL;;0;AU980593;
C;207;2019616;7;20250421 01:28;A/403163;
D;207;2019616;7;20250421 01:28;P;;;;;;
D;207;2019616;7;20250421 01:28;V;;;;;;
D;207;2019616;7;20250421 01:28;V;;;;;;
B;207;2001156;8;20250421 01:28;;2;30;HOOPER ST;RANDWICK;2031;89;M;20250222;20250416;1280000;;R;RESIDENCE;2;;;0;AU984541;
C;207;2001156;8;20250421 01:28;2/SP13204;
D;207;2001156;8;20250421 01:28;P;;;;;;
D;207;2001156;8;20250421 01:28;V;;;;;;
B;207;2001167;9;20250421 01:28;;;34 A;HOOPER ST;RANDWICK;2031;257;M;20250212;20250415;3175000;R3;R;RESIDENCE;;AMA;;0;AU983174;
C;207;2001167;9;20250421 01:28;2/1058227;
D;207;2001167;9;20250421 01:28;P;;;;;;
D;207;2001167;9;20250421 01:28;P;;;;;;
D;207;2001167;9;20250421 01:28;V;;;;;;
D;207;2001167;9;20250421 01:28;V;;;;;;
B;207;2014788;10;20250421 01:28;;;6;RITCHARD AVE;COOGEE;2034;465;M;20241205;20250415;3900000;R2;R;RESIDENCE;;ALA;;0;AU983179;
C;207;2014788;10;20250421 01:28;1/719710;
D;207;2014788;10;20250421 01:28;P;;;;;;
D;207;2014788;10;20250421 01:28;V;;;;;;
D;207;2014788;10;20250421 01:28;V;;;;;;
B;207;2014916;11;20250421 01:28;;;99;ROBEY ST;MAROUBRA;2035;364;M;20250210;20250414;4250000;R2;R;RESIDENCE;;ALL;;0;AU979134;
C;207;2014916;11;20250421 01:28;4/247456;
D;207;2014916;11;20250421 01:28;P;;;;;;
D;207;2014916;11;20250421 01:28;P;;;;;;
D;207;2014916;11;20250421 01:28;V;;;;;;
D;207;2014916;11;20250421 01:28;V;;;;;;
B;207;2009747;12;20250421 01:28;;;132;MOUNT ST;COOGEE;2034;427.33;M;20250228;20250414;3500000;R2;R;RESIDENCE;;ALE;;0;AU977681;
C;207;2009747;12;20250421 01:28;A/438898;
D;207;2009747;12;20250421 01:28;P;;;;;;
D;207;2009747;12;20250421 01:28;P;;;;;;
D;207;2009747;12;20250421 01:28;V;;;;;;
D;207;2009747;12;20250421 01:28;V;;;;;;
B;207;2009928;13;20250421 01:28;;3;88 B;MOUNT ST;COOGEE;2034;114.3;M;20250207;20250416;1425000;;R;RESIDENCE;3;;;0;AU986233;
C;207;2009928;13;20250421 01:28;3/SP3526;
D;207;2009928;13;20250421 01:28;P;;;;;;
D;207;2009928;13;20250421 01:28;P;;;;;;
D;207;2009928;13;20250421 01:28;V;;;;;;
D;207;2009928;13;20250421 01:28;V;;;;;;
B;207;2012632;14;20250421 01:28;;;22;PERCIVAL ST;MAROUBRA;2035;278.2;M;20250122;20250414;2740000;R2;R;RESIDENCE;;ALF;;0;AU976933;
C;207;2012632;14;20250421 01:28;2/170892;
D;207;2012632;14;20250421 01:28;P;;;;;;
D;207;2012632;14;20250421 01:28;P;;;;;;
D;207;2012632;14;20250421 01:28;V;;;;;;
D;207;2012632;14;20250421 01:28;V;;;;;;
B;207;2015369;15;20250421 01:28;;5;18;ST LUKE ST;RANDWICK;2031;106.4;M;20250228;20250411;1320000;;R;RESIDENCE;4;;;0;AU973283;
C;207;2015369;15;20250421 01:28;4/SP5207;
D;207;2015369;15;20250421 01:28;P;;;;;;
D;207;2015369;15;20250421 01:28;P;;;;;;
D;207;2015369;15;20250421 01:28;V;;;;;;
B;207;2018097;16;20250421 01:28;;;47;TUNSTALL AVE;KINGSFORD;2032;757.97;M;20250315;20250410;4300000;R2;R;RESIDENCE;;ALC;;0;AU969787;
C;207;2018097;16;20250421 01:28;463/10752;
D;207;2018097;16;20250421 01:28;P;;;;;;
D;207;2018097;16;20250421 01:28;V;;;;;;
D;207;2018097;16;20250421 01:28;V;;;;;;
B;207;2004684;17;20250421 01:28;;3;2;MAJOR ST;COOGEE;2034;269;M;20250201;20250414;3750000;;R;RESIDENCE;3;;;0;AU975428;
C;207;2004684;17;20250421 01:28;3/SP60183;
D;207;2004684;17;20250421 01:28;P;;;;;;
D;207;2004684;17;20250421 01:28;V;;;;;;
D;207;2004684;17;20250421 01:28;V;;;;;;
B;207;3561281;18;20250421 01:28;;12;16;BORONIA ST;KENSINGTON;2033;;;20250228;20250411;820000;;R;RESIDENCE;6;;;0;AU971660;
C;207;3561281;18;20250421 01:28;6/SP84088;
D;207;3561281;18;20250421 01:28;P;;;;;;
D;207;3561281;18;20250421 01:28;P;;;;;;
D;207;3561281;18;20250421 01:28;V;;;;;;
