A;RTSALEDATA;218;20250217 01:08;VALNET;
B;218;4177096;1;20250217 01:08;;;43;PAUL CULLEN DR;BARDIA;2565;303.4;M;20241206;20250207;1110000;R1;R;RESIDENCE;;GBA;;0;AU812907;
C;218;4177096;1;20250217 01:08;2018/1230141;
D;218;4177096;1;20250217 01:08;P;;;;;;
D;218;4177096;1;20250217 01:08;P;;;;;;
D;218;4177096;1;20250217 01:08;V;;;;;;
B;218;4070538;2;20250217 01:08;;;6;MELLISH PDE;GLENFIELD;2167;226;M;20241110;20250206;817000;;R;RESIDENCE;35;;;0;AU808169;
C;218;4070538;2;20250217 01:08;35/SP96028;
D;218;4070538;2;20250217 01:08;P;;;;;;
D;218;4070538;2;20250217 01:08;P;;;;;;
D;218;4070538;2;20250217 01:08;V;;;;;;
D;218;4070538;2;20250217 01:08;V;;;;;;
B;218;4070538;3;20250217 01:08;;4;52 A;ATLANTIC BVD;GLENFIELD;2167;220;M;20241130;20250210;807000;;R;RESIDENCE;45;;;0;AU814397;
C;218;4070538;3;20250217 01:08;45/SP96029;
D;218;4070538;3;20250217 01:08;P;;;;;;
D;218;4070538;3;20250217 01:08;P;;;;;;
D;218;4070538;3;20250217 01:08;V;;;;;;
B;218;4572344;4;20250217 01:08;;;28;PRESTON ST;CLAYMORE;2559;430;M;20250121;20250207;643000;R2;V;VACANT LAND;;CLA;;0;AU810742;
C;218;4572344;4;20250217 01:08;1144/1300437;
D;218;4572344;4;20250217 01:08;P;;;;;;
D;218;4572344;4;20250217 01:08;P;;;;;;
D;218;4572344;4;20250217 01:08;V;;;;;;
B;218;4584737;5;20250217 01:08;;;66;BUSHEL APP;GILEAD;2560;517.7;M;20250115;20250207;670000;R2;V;VACANT LAND;;AAG;;0;AU812611;
C;218;4584737;5;20250217 01:08;1068/1242642;
D;218;4584737;5;20250217 01:08;P;;;;;;
D;218;4584737;5;20250217 01:08;V;;;;;;
B;218;4584738;6;20250217 01:08;;;64;BUSHEL APP;GILEAD;2560;517.7;M;20250115;20250207;670000;R2;V;VACANT LAND;;AAG;;0;AU812688;
C;218;4584738;6;20250217 01:08;1069/1242642;
D;218;4584738;6;20250217 01:08;P;;;;;;
D;218;4584738;6;20250217 01:08;V;;;;;;
