A;216;20030501 12:49;PBARBER;
B;216;2257649;25;20030501 12:49;;;11;GATES AVE;KATOOMBA;2780;;;20030228;20030411;345000;A;R;RESIDENCE;;KS;;;9529273;
C;216;2257649;25;20030501 12:49;17/J1/2059;
D;216;2257649;25;20030501 12:49;P;;;;;;
D;216;2257649;25;20030501 12:49;V;;;;;;
B;216;2258008;26;20030501 12:49;;;157;KATOOMBA ST;KATOOMBA;2780;;;20030203;20030328;960000;B;3;SHOP/RESIDENC;;CK;;;9528463;
C;216;2258008;26;20030501 12:49;24//239909;
D;216;2258008;26;20030501 12:49;P;;;;;;
D;216;2258008;26;20030501 12:49;P;;;;;;
D;216;2258008;26;20030501 12:49;V;;;;;;
B;216;2258125;27;20030501 12:49;;7;240;KATOOMBA ST;KATOOMBA;2780;;;20030304;20030415;230000;;R;RESIDENCE;7;;;;9542503;
C;216;2258125;27;20030501 12:49;7//SP 40898;
D;216;2258125;27;20030501 12:49;P;;;;;;
D;216;2258125;27;20030501 12:49;V;;;;;;
B;216;2258275;28;20030501 12:49;;;27;LEICHHARDT ST;KATOOMBA;2780;537.5;M;20030313;20030410;305000;A;R;RESIDENCE;;KS;;;9534612;
C;216;2258275;28;20030501 12:49;A//333940;
D;216;2258275;28;20030501 12:49;P;;;;;;
D;216;2258275;28;20030501 12:49;V;;;;;;
D;216;2258275;28;20030501 12:49;V;;;;;;
B;216;2258556;29;20030501 12:49;;;181;LURLINE ST;KATOOMBA;2780;910.5;M;20030331;20030417;385000;A;R;RESIDENCE;;KS;;;9552429;
C;216;2258556;29;20030501 12:49;1//116032;
D;216;2258556;29;20030501 12:49;P;;;;;;
D;216;2258556;29;20030501 12:49;P;;;;;;
D;216;2258556;29;20030501 12:49;V;;;;;;
B;216;2259447;30;20030501 12:49;;;7;WAIMEA ST;KATOOMBA;2780;;;20030121;20030321;340000;A;R;RESIDENCE;;KS;;;9546187;
C;216;2259447;30;20030501 12:49;7, 8/F1/2059;
D;216;2259447;30;20030501 12:49;P;;;;;;
D;216;2259447;30;20030501 12:49;P;;;;;;
D;216;2259447;30;20030501 12:49;V;;;;;;
B;216;2259741;31;20030501 12:49;;;5;WILSON ST;KATOOMBA;2780;;;20030401;20030401;160000;A;R;RESIDENCE;;KS;;;9529565;
C;216;2259741;31;20030501 12:49;20//7069;
D;216;2259741;31;20030501 12:49;P;;;;;;
D;216;2259741;31;20030501 12:49;V;;;;;;
D;216;2259741;31;20030501 12:49;V;;;;;;
B;216;2260068;32;20030501 12:49;;;8;HUME RD;LAPSTONE;2773;884.3;M;20030127;20030417;545000;A;R;RESIDENCE;;BL;;;9552180;
C;216;2260068;32;20030501 12:49;21//630821;
D;216;2260068;32;20030501 12:49;P;;;;;;
D;216;2260068;32;20030501 12:49;V;;;;;;
B;216;2260778;33;20030501 12:49;;;17;HUGHES AVE;LAWSON;2783;;;20030305;20030305;275000;A;R;RESIDENCE;;LA;;;9541355;
C;216;2260778;33;20030501 12:49;33//8231;
D;216;2260778;33;20030501 12:49;P;;;;;;
D;216;2260778;33;20030501 12:49;P;;;;;;
D;216;2260778;33;20030501 12:49;V;;;;;;
B;216;2260798;34;20030501 12:49;;;5;CAVE ST;LAWSON;2783;5944;M;20021206;20030117;200000;A;V;VACANT LAND;;LA;;;9530195;
C;216;2260798;34;20030501 12:49;26/E/1417;
D;216;2260798;34;20030501 12:49;P;;;;;;
D;216;2260798;34;20030501 12:49;P;;;;;;
D;216;2260798;34;20030501 12:49;V;;;;;;
D;216;2260798;34;20030501 12:49;V;;;;;;
B;216;2260812;35;20030501 12:49;;;;KANGAROO ST;LAWSON;2783;2769.5;M;20030212;20030414;390000;A;3;;;LA;;;9546550;
C;216;2260812;35;20030501 12:49;15//8777;
D;216;2260812;35;20030501 12:49;P;;;;;;
D;216;2260812;35;20030501 12:49;V;;;;;;
D;216;2260812;35;20030501 12:49;V;;;;;;
B;216;2260907;36;20030501 12:49;;;34;LOFTUS ST;LAWSON;2783;1125;M;20030220;20030403;282000;A;R;RESIDENCE;;LA;;;9541379;
C;216;2260907;36;20030501 12:49;9/6/758605;
D;216;2260907;36;20030501 12:49;P;;;;;;
D;216;2260907;36;20030501 12:49;P;;;;;;
D;216;2260907;36;20030501 12:49;V;;;;;;
B;216;2261376;37;20030501 12:49;;;12;VISTA AVE;LAWSON;2783;613.4;M;20030306;20030403;275000;A;R;RESIDENCE;;LA;;;9531432;
C;216;2261376;37;20030501 12:49;32//30715;
D;216;2261376;37;20030501 12:49;P;;;;;;
D;216;2261376;37;20030501 12:49;V;;;;;;
D;216;2261376;37;20030501 12:49;V;;;;;;
B;216;2262627;38;20030501 12:49;;;12;KINGS RD;LEURA;2780;1891;M;20030214;20030402;282000;A;R;RESIDENCE;;KM;;;9530561;
C;216;2262627;38;20030501 12:49;B//101212;
D;216;2262627;38;20030501 12:49;P;;;;;;
D;216;2262627;38;20030501 12:49;V;;;;;;
D;216;2262627;38;20030501 12:49;V;;;;;;
B;216;2263050;39;20030501 12:49;;;41;MOUNT ST;LEURA;2780;1107;M;20030211;20030326;290000;A;R;RESIDENCE;;KM;;;9515979;
C;216;2263050;39;20030501 12:49;A//29058;
D;216;2263050;39;20030501 12:49;P;;;;;;
D;216;2263050;39;20030501 12:49;P;;;;;;
D;216;2263050;39;20030501 12:49;V;;;;;;
B;216;2263572;40;20030501 12:49;;;23;SCOTT AVE;LEURA;2780;1505;M;20030226;20030410;330000;A;R;RESIDENCE;;KL;;;9538929;
C;216;2263572;40;20030501 12:49;A//386288;
D;216;2263572;40;20030501 12:49;P;;;;;;
D;216;2263572;40;20030501 12:49;P;;;;;;
D;216;2263572;40;20030501 12:49;V;;;;;;
B;216;2263934;41;20030501 12:49;;;35;CHAPMAN AVE;LINDEN;2778;1600;M;20030214;20030328;310000;A;R;RESIDENCE;;LL;;;9537621;
C;216;2263934;41;20030501 12:49;18//7597;
D;216;2263934;41;20030501 12:49;P;;;;;;
D;216;2263934;41;20030501 12:49;P;;;;;;
D;216;2263934;41;20030501 12:49;V;;;;;;
B;216;2264212;42;20030501 12:49;;;17;BLUE GUM AVE;MEDLOW BATH;2780;720.8;M;20030311;20030415;305000;A;R;RESIDENCE;;BE;;;9547027;
C;216;2264212;42;20030501 12:49;22//29181;
D;216;2264212;42;20030501 12:49;P;;;;;;
D;216;2264212;42;20030501 12:49;V;;;;;;
B;216;2265335;43;20030501 12:49;;;32;MARGUERITE AVE;MOUNT RIVERVIEW;2774;569.1;M;20030219;20030326;272000;A;R;RESIDENCE;;BM;;;9497263;
C;216;2265335;43;20030501 12:49;57//27799;
D;216;2265335;43;20030501 12:49;P;;;;;;
D;216;2265335;43;20030501 12:49;V;;;;;;
B;216;2265531;44;20030501 12:49;;;2;PLAINS VIEW CRES;MOUNT RIVERVIEW;2774;1423;M;20030119;20030409;415000;A;R;RESIDENCE;;BM;;;9547724;
C;216;2265531;44;20030501 12:49;286//223692;
D;216;2265531;44;20030501 12:49;P;;;;;;
D;216;2265531;44;20030501 12:49;P;;;;;;
D;216;2265531;44;20030501 12:49;V;;;;;;
B;216;2265806;45;20030501 12:49;;;23;VISTA PDE;MOUNT RIVERVIEW;2774;765.1;M;20030305;20030328;350000;A;R;RESIDENCE;;BM;;;9526815;
C;216;2265806;45;20030501 12:49;275//223692;
D;216;2265806;45;20030501 12:49;P;;;;;;
D;216;2265806;45;20030501 12:49;P;;;;;;
D;216;2265806;45;20030501 12:49;V;;;;;;
B;216;2266027;46;20030501 12:49;;;11;CLOSEBURN DR;MOUNT VICTORIA;2786;2574;M;20030227;20030411;359000;A;R;RESIDENCE;;BC;;;9539288;
C;216;2266027;46;20030501 12:49;9//2900;
D;216;2266027;46;20030501 12:49;P;;;;;;
D;216;2266027;46;20030501 12:49;V;;;;;;
B;216;2266028;47;20030501 12:49;;;13;CLOSEBURN DR;MOUNT VICTORIA;2786;2574;M;20030324;20030411;130000;A;R;RESIDENCE;;BC;;;9539259;
C;216;2266028;47;20030501 12:49;10//2900;
D;216;2266028;47;20030501 12:49;P;;;;;;
D;216;2266028;47;20030501 12:49;V;;;;;;
B;216;2266304;48;20030501 12:49;;;4;MATHEWS RD;MOUNT VICTORIA;2786;;;20030114;20030416;325000;A;R;RESIDENCE;;BV;;;9552187;
C;216;2266304;48;20030501 12:49;26, 27//2625;
D;216;2266304;48;20030501 12:49;P;;;;;;
D;216;2266304;48;20030501 12:49;P;;;;;;
D;216;2266304;48;20030501 12:49;V;;;;;;
D;216;2266304;48;20030501 12:49;V;;;;;;
B;216;2266692;49;20030501 12:49;;;;CHURCH LANE HOUSE NO: LOT 2;MOUNT WILSON;2786;1.92;H;20030207;20030221;775000;R;R;RESIDENCE;;MW;;;9535954;
C;216;2266692;49;20030501 12:49;2//405798;
D;216;2266692;49;20030501 12:49;P;;;;;;
D;216;2266692;49;20030501 12:49;V;;;;;;
B;216;2267502;50;20030501 12:49;;;15;CRANE ST;SPRINGWOOD;2777;2643;M;20030306;20030403;540000;A;R;RESIDENCE;;SS;;;9534773;
C;216;2267502;50;20030501 12:49;24//7903;
D;216;2267502;50;20030501 12:49;P;;;;;;
D;216;2267502;50;20030501 12:49;P;;;;;;
D;216;2267502;50;20030501 12:49;V;;;;;;
B;216;2267846;51;20030501 12:49;;;76;ELLISON RD;SPRINGWOOD;2777;1821;M;20021018;20021129;325000;A;R;RESIDENCE;;SN;;;9545381;
C;216;2267846;51;20030501 12:49;51//237706;
D;216;2267846;51;20030501 12:49;P;;;;;;
D;216;2267846;51;20030501 12:49;P;;;;;;
D;216;2267846;51;20030501 12:49;V;;;;;;
D;216;2267846;51;20030501 12:49;V;;;;;;
B;216;2267983;52;20030501 12:49;;;79;FARM RD;SPRINGWOOD;2777;737;M;20030225;20030411;320000;A;R;RESIDENCE;;SS;;;9547016;
C;216;2267983;52;20030501 12:49;543//248497;
D;216;2267983;52;20030501 12:49;P;;;;;;
D;216;2267983;52;20030501 12:49;V;;;;;;
B;216;2268140;53;20030501 12:49;;;;FRAZER RD HOUSE NO: LOT 4;SPRINGWOOD;2777;7148;M;20021122;20030331;580000;A;R;RESIDENCE;;SN;;;9529684;
C;216;2268140;53;20030501 12:49;4//593371;
D;216;2268140;53;20030501 12:49;P;;;;;;
D;216;2268140;53;20030501 12:49;P;;;;;;
D;216;2268140;53;20030501 12:49;V;;;;;;
B;216;2268213;54;20030501 12:49;;;235;GREAT WESTERN HWY;SPRINGWOOD;2777;3298;M;20030227;20030408;280000;A;V;VACANT LAND;;SS;;;9533147;
C;216;2268213;54;20030501 12:49;10//807309;
D;216;2268213;54;20030501 12:49;P;;;;;;
D;216;2268213;54;20030501 12:49;P;;;;;;
D;216;2268213;54;20030501 12:49;V;;;;;;
D;216;2268213;54;20030501 12:49;V;;;;;;
B;216;2269147;55;20030501 12:49;;;24;PARER ST;SPRINGWOOD;2777;697;M;20030224;20030404;354000;A;R;RESIDENCE;;SS;;;9530500;
C;216;2269147;55;20030501 12:49;610//248936;
D;216;2269147;55;20030501 12:49;P;;;;;;
D;216;2269147;55;20030501 12:49;P;;;;;;
D;216;2269147;55;20030501 12:49;V;;;;;;
D;216;2269147;55;20030501 12:49;V;;;;;;
B;216;2269155;56;20030501 12:49;;;6;PARER ST;SPRINGWOOD;2777;708.3;M;20030221;20030404;387000;A;R;RESIDENCE;;SS;;;9526852;
C;216;2269155;56;20030501 12:49;618//248936;
D;216;2269155;56;20030501 12:49;P;;;;;;
D;216;2269155;56;20030501 12:49;P;;;;;;
D;216;2269155;56;20030501 12:49;V;;;;;;
B;216;2269189;57;20030501 12:49;;;43;PARK RD;SPRINGWOOD;2777;1669;M;20030301;20030411;275000;A;R;RESIDENCE;;SS;;;9538858;
C;216;2269189;57;20030501 12:49;23//227349;
D;216;2269189;57;20030501 12:49;P;;;;;;
D;216;2269189;57;20030501 12:49;P;;;;;;
D;216;2269189;57;20030501 12:49;V;;;;;;
B;216;2269294;58;20030501 12:49;;;170;PATERSON RD;SPRINGWOOD;2777;2.875;H;20030220;20030328;790000;R;R;RESIDENCE;;MS;;;9529388;
C;216;2269294;58;20030501 12:49;5//851510;
D;216;2269294;58;20030501 12:49;P;;;;;;
D;216;2269294;58;20030501 12:49;P;;;;;;
D;216;2269294;58;20030501 12:49;V;;;;;;
D;216;2269294;58;20030501 12:49;V;;;;;;
B;216;2269688;59;20030501 12:49;;;13;SCOTT ST;SPRINGWOOD;2777;619.7;M;20030325;20030411;370000;A;R;RESIDENCE;;SS;;;9549296;
C;216;2269688;59;20030501 12:49;7//29387;
D;216;2269688;59;20030501 12:49;P;;;;;;
D;216;2269688;59;20030501 12:49;V;;;;;;
B;216;2269785;60;20030501 12:49;;2;32;SPRINGWOOD AVE;SPRINGWOOD;2777;;;20020120;20021220;184000;;R;RESIDENCE;2;;;;9527903;
C;216;2269785;60;20030501 12:49;2//SP 63854;
D;216;2269785;60;20030501 12:49;P;;;;;;
D;216;2269785;60;20030501 12:49;P;;;;;;
D;216;2269785;60;20030501 12:49;V;;;;;;
D;216;2269785;60;20030501 12:49;V;;;;;;
B;216;2269873;61;20030501 12:49;;2;;STYPANDRA PL;SPRINGWOOD;2777;;;20030304;20030404;250000;;R;RESIDENCE;2;;;;9551591;
C;216;2269873;61;20030501 12:49;2//SP 45595;
D;216;2269873;61;20030501 12:49;P;;;;;;
D;216;2269873;61;20030501 12:49;V;;;;;;
D;216;2269873;61;20030501 12:49;V;;;;;;
B;216;2271580;62;20030501 12:49;;;11;ANGEL ST;WENTWORTH FALLS;2782;1576;M;20030304;20030410;547500;A;R;RESIDENCE;;KW;;;9533145;
C;216;2271580;62;20030501 12:49;1//818262;
D;216;2271580;62;20030501 12:49;P;;;;;;
D;216;2271580;62;20030501 12:49;P;;;;;;
D;216;2271580;62;20030501 12:49;V;;;;;;
D;216;2271580;62;20030501 12:49;V;;;;;;
B;216;2272850;63;20030501 12:49;;;32;GREAT WESTERN HWY;WENTWORTH FALLS;2782;975.5;M;20030304;20030415;125000;A;V;VACANT LAND;;KW;;;9546930;
C;216;2272850;63;20030501 12:49;2//124072;
D;216;2272850;63;20030501 12:49;P;;;;;;
D;216;2272850;63;20030501 12:49;V;;;;;;
B;216;2273122;64;20030501 12:49;;;30;HILL ST;WENTWORTH FALLS;2782;765.1;M;20030213;20030228;315000;A;R;RESIDENCE;;KV;;;9552553;
C;216;2273122;64;20030501 12:49;34//30130;
D;216;2273122;64;20030501 12:49;P;;;;;;
D;216;2273122;64;20030501 12:49;P;;;;;;
D;216;2273122;64;20030501 12:49;V;;;;;;
B;216;2273242;65;20030501 12:49;;;3;KITCHENER AVE;WENTWORTH FALLS;2782;;;20030221;20030404;275000;A;R;RESIDENCE;;KW;;;9526890;
C;216;2273242;65;20030501 12:49;F//102827;
D;216;2273242;65;20030501 12:49;P;;;;;;
D;216;2273242;65;20030501 12:49;V;;;;;;
B;216;2274077;66;20030501 12:49;;;20;ST GEORGES PDE;WENTWORTH FALLS;2782;1334;M;20030306;20030407;360000;A;R;RESIDENCE;;KV;;;9521741;
C;216;2274077;66;20030501 12:49;19, 20//8699;
D;216;2274077;66;20030501 12:49;P;;;;;;
D;216;2274077;66;20030501 12:49;V;;;;;;
B;216;2274797;67;20030501 12:49;;;79;BIRDWOOD AVE;WINMALEE;2777;2061;M;20030221;20030407;230000;A;R;RESIDENCE;;SW;;;9547469;
C;216;2274797;67;20030501 12:49;16//218260;
D;216;2274797;67;20030501 12:49;P;;;;;;
D;216;2274797;67;20030501 12:49;P;;;;;;
D;216;2274797;67;20030501 12:49;V;;;;;;
B;216;2275421;68;20030501 12:49;;;317;HAWKESBURY RD;WINMALEE;2777;613.3;M;20030228;20030411;285000;A;R;RESIDENCE;;SW;;;9539815;
C;216;2275421;68;20030501 12:49;8//653435;
D;216;2275421;68;20030501 12:49;P;;;;;;
D;216;2275421;68;20030501 12:49;V;;;;;;
B;216;2275500;69;20030501 12:49;;;505;HAWKESBURY RD;WINMALEE;2777;999;M;20030219;20030402;282500;A;R;RESIDENCE;;SW;;;9514950;
C;216;2275500;69;20030501 12:49;20//658776;
D;216;2275500;69;20030501 12:49;P;;;;;;
D;216;2275500;69;20030501 12:49;V;;;;;;
D;216;2275500;69;20030501 12:49;V;;;;;;
B;216;2275922;70;20030501 12:49;;;5;KRISTINE ST;WINMALEE;2777;;;20030225;20030408;327500;A;R;RESIDENCE;;SW;;;9527937;
C;216;2275922;70;20030501 12:49;22//28184;
D;216;2275922;70;20030501 12:49;P;;;;;;
D;216;2275922;70;20030501 12:49;P;;;;;;
D;216;2275922;70;20030501 12:49;V;;;;;;
B;216;2276062;71;20030501 12:49;;;53;LESLIE ST;WINMALEE;2777;720.8;M;20020925;20030304;260000;A;R;RESIDENCE;;SW;;;9529817;
C;216;2276062;71;20030501 12:49;3//505462;
D;216;2276062;71;20030501 12:49;P;;;;;;
D;216;2276062;71;20030501 12:49;P;;;;;;
D;216;2276062;71;20030501 12:49;V;;;;;;
