A;223;20011109 08:58;CDIXON;
B;223;2474192;1;20011109 08:58;;;1;ADAMS RD;LUDDENHAM;2745;5.622;H;20010326;20010413;1000000;A;V;VACANT LAND;;LV;;;7801538;
C;223;2474192;1;20011109 08:58;104//791433 11//804180;
D;223;2474192;1;20011109 08:58;P;;;;;;
D;223;2474192;1;20011109 08:58;V;;;;;;
D;223;2474192;1;20011109 08:58;V;;;;;;
D;223;2474192;1;20011109 08:58;V;;;;;;
D;223;2474192;1;20011109 08:58;V;;;;;;
B;223;2474202;2;20011109 08:58;;;121;ADDISON WAY;WEST HOXTON;2171;759.8;M;20000914;20010608;165000;A;V;VACANT LAND;;MN;;;7744838;
C;223;2474202;2;20011109 08:58;709//1005786;
D;223;2474202;2;20011109 08:58;P;;;;;;
D;223;2474202;2;20011109 08:58;V;;;;;;
B;223;2474280;3;20011109 08:58;;;5;AITAPE PL;HOLSWORTHY;2173;790;M;19991217;19991217;210000;A;3;;;LQ;;;6435052;
C;223;2474280;3;20011109 08:58;335//235663;
D;223;2474280;3;20011109 08:58;P;;;;;;
D;223;2474280;3;20011109 08:58;P;;;;;;
D;223;2474280;3;20011109 08:58;V;;;;;;
D;223;2474280;3;20011109 08:58;V;;;;;;
B;223;2474352;4;20011109 08:58;;;12;ALBATROSS AVE;HINCHINBROOK;2168;600.2;M;20010611;20010723;239000;A;R;RESIDENCE;;AC;;;7805607;
C;223;2474352;4;20011109 08:58;57//787814;
D;223;2474352;4;20011109 08:58;P;;;;;;
D;223;2474352;4;20011109 08:58;P;;;;;;
D;223;2474352;4;20011109 08:58;V;;;;;;
D;223;2474352;4;20011109 08:58;V;;;;;;
B;223;2474538;5;20011109 08:58;;;24;ALEXANDRINA CT;WATTLE GROVE;2173;322;M;20010608;20010720;283000;A;R;RESIDENCE;;ME;;;7803578;
C;223;2474538;5;20011109 08:58;3043//833832;
D;223;2474538;5;20011109 08:58;P;;;;;;
D;223;2474538;5;20011109 08:58;V;;;;;;
D;223;2474538;5;20011109 08:58;V;;;;;;
B;223;2474676;6;20011109 08:58;;;6;ALTAIR PL;HINCHINBROOK;2168;525.1;M;20010530;20010629;288000;A;R;RESIDENCE;;AC;;;7752743;
C;223;2474676;6;20011109 08:58;13//863846;
D;223;2474676;6;20011109 08:58;P;;;;;;
D;223;2474676;6;20011109 08:58;P;;;;;;
D;223;2474676;6;20011109 08:58;V;;;;;;
B;223;2474701;7;20011109 08:58;;;6;ALTHORPE DR;GREEN VALLEY;2168;392.4;M;20010419;20010627;100000;A;V;VACANT LAND;;AS;;;7735825;
C;223;2474701;7;20011109 08:58;11//1015393;
D;223;2474701;7;20011109 08:58;P;;;;;;
D;223;2474701;7;20011109 08:58;V;;;;;;
B;223;2474701;8;20011109 08:58;;;6;ALTHORPE DR;GREEN VALLEY;2168;392.4;M;20010516;20010627;140000;A;3;NULL;;AS;;;7735826;
C;223;2474701;8;20011109 08:58;11//1015393;
D;223;2474701;8;20011109 08:58;P;;;;;;
D;223;2474701;8;20011109 08:58;P;;;;;;
D;223;2474701;8;20011109 08:58;V;;;;;;
B;223;2474704;9;20011109 08:58;;;12;ALTHORPE DR;GREEN VALLEY;2168;270;M;20010516;20010629;343000;A;R;RESIDENCE;;AS;;;7772195;
C;223;2474704;9;20011109 08:58;412//1015594;
D;223;2474704;9;20011109 08:58;P;;;;;;
D;223;2474704;9;20011109 08:58;P;;;;;;
D;223;2474704;9;20011109 08:58;V;;;;;;
B;223;2474765;10;20011109 08:58;;;33;AMBON RD;HOLSWORTHY;2173;556.4;M;20010427;20010601;235000;A;R;RESIDENCE;;LQ;;;7743795;
C;223;2474765;10;20011109 08:58;50//219461;
D;223;2474765;10;20011109 08:58;P;;;;;;
D;223;2474765;10;20011109 08:58;P;;;;;;
D;223;2474765;10;20011109 08:58;V;;;;;;
D;223;2474765;10;20011109 08:58;V;;;;;;
B;223;2475050;11;20011109 08:58;;;7 A;ANGLEDOOL AVE;HINCHINBROOK;2168;305.9;M;20010604;20010717;255000;A;R;RESIDENCE;;AN;;;7782112;
