A;238;20031002 11:18;PDANN;
B;238;2632273;1;20031002 11:18;;;;"WESTPOINT";GULARGAMBONE;2828;2454;H;20030522;20030522;1205822;R;3;RURAL PROPERT;;MD;;0;9923702;
C;238;2632273;1;20031002 11:18;1, 2, 4, 29//753428 8, 9//753492;
D;238;2632273;1;20031002 11:18;P;;;;;;
D;238;2632273;1;20031002 11:18;V;;;;;;
B;238;2632710;2;20031002 11:18;;;104;CASTLEREAGH ST;COONAMBLE;2829;1031;M;20030806;20030917;50000;Z;R;RESIDENCE;;BC;;0;AA8002;
C;238;2632710;2;20031002 11:18;31//227667;
D;238;2632710;2;20031002 11:18;P;;;;;;
D;238;2632710;2;20031002 11:18;V;;;;;;
B;238;2632781;3;20031002 11:18;;;115;CASTLEREAGH ST;COONAMBLE;2829;366;M;20030723;20030821;16000;Z;R;RESIDENCE;;ZD;;0;9930141;
C;238;2632781;3;20031002 11:18;3//21840;
D;238;2632781;3;20031002 11:18;P;;;;;;
D;238;2632781;3;20031002 11:18;P;;;;;;
D;238;2632781;3;20031002 11:18;V;;;;;;
D;238;2632781;3;20031002 11:18;V;;;;;;
B;238;2633814;4;20031002 11:18;;;;'LUCKENOUGH';COONAMBLE;2829;1221;H;20030613;20030818;875000;R;3;FARM;;MF;;0;9970358;
C;238;2633814;4;20031002 11:18;42, 45, 46, 60, 62, 65//754204;
D;238;2633814;4;20031002 11:18;P;;;;;;
D;238;2633814;4;20031002 11:18;P;;;;;;
D;238;2633814;4;20031002 11:18;V;;;;;;
B;238;2634761;5;20031002 11:18;;;;"WILGAROO";COONAMBLE;2829;726.7;H;20030522;20030522;94000;R;3;RURAL PROPERT;;MC;;50;9923549;
C;238;2634761;5;20031002 11:18;42//754272;
D;238;2634761;5;20031002 11:18;P;;;;;;
D;238;2634761;5;20031002 11:18;P;;;;;;
D;238;2634761;5;20031002 11:18;V;;;;;;
B;238;2851088;6;20031002 11:18;;;43;BARTON ST;COONAMBLE;2829;1.194;H;20030614;20030730;150000;Z;R;RESIDENCE;;ZB;;0;9973647;
C;238;2851088;6;20031002 11:18;80, PT 81//3693;
D;238;2851088;6;20031002 11:18;P;;;;;;
D;238;2851088;6;20031002 11:18;V;;;;;;
B;238;2905826;7;20031002 11:18;;;;LOT 1, GADSENS LANE;COONAMBLE;2829;40.5;H;20030715;20030715;75000;R;3;FARM;;RB;;0;9973596;
C;238;2905826;7;20031002 11:18;1//1035446;
D;238;2905826;7;20031002 11:18;P;;;;;;
D;238;2905826;7;20031002 11:18;V;;;;;;
B;238;3026077;8;20031002 11:18;PART "YOUIE";;;CASTLEREAGH ST;COONAMBLE;2829;2326;H;20020703;20020703;2891700;;3;FARM;;;;0;9922239;
C;238;3026077;8;20031002 11:18;8//654422 57//665952 9, 12, 14, 15, 16, 17, 19, 20, 24, 25, 31, 39, 47;
C;238;3026077;8;20031002 11:18;, 48, 49, 52, 58, 61, 63, 65, 66, 67, 68, 69, 70, 77, 81, 89//754280 2;
C;238;3026077;8;20031002 11:18;21//858041;
D;238;3026077;8;20031002 11:18;P;;;;;;
D;238;3026077;8;20031002 11:18;P;;;;;;
D;238;3026077;8;20031002 11:18;V;;;;;;
D;238;3026077;8;20031002 11:18;V;;;;;;
D;238;3026077;8;20031002 11:18;V;;;;;;
D;238;3026077;8;20031002 11:18;V;;;;;;
B;238;3026078;9;20031002 11:18;"OTTENDORF" GULARGAMBONE 2828;;;& PART "YOUIE";COONAMBLE;2829;2650;H;20020703;20020703;127350;;3;FARM;;;;0;9922240;
C;238;3026078;9;20031002 11:18;50, 66, 67//754240 37, 38//754278 13, 23, 72, 73//754280 101, 102//105;
C;238;3026078;9;20031002 11:18;0313;
D;238;3026078;9;20031002 11:18;P;;;;;;
D;238;3026078;9;20031002 11:18;P;;;;;;
D;238;3026078;9;20031002 11:18;V;;;;;;
D;238;3026078;9;20031002 11:18;V;;;;;;
