A;255;20011109 10:47;CDIXON;
B;255;2685908;1;20011109 10:47;;;18;SILVERCITY HWY;BURONGA;2739;1012;M;20010226;20010622;30000;A;R;RESIDENCE;;AA;;;7855011;
C;255;2685908;1;20011109 10:47;543//756961;
D;255;2685908;1;20011109 10:47;P;;;;;;
D;255;2685908;1;20011109 10:47;P;;;;;;
D;255;2685908;1;20011109 10:47;P;;;;;;
D;255;2685908;1;20011109 10:48;V;;;;;;
B;255;2685920;2;20011109 10:48;;7;;SILVERCITY HWY;BURONGA;2739;;;20010419;20010703;63000;;R;RESIDENCE;7;;;;7860600;
C;255;2685920;2;20011109 10:48;7//35991;
D;255;2685920;2;20011109 10:48;P;;;;;;
D;255;2685920;2;20011109 10:48;V;;;;;;
B;255;2686042;3;20011109 10:48;;;;SUMMER DR;BURONGA;2739;987;M;20010712;20010810;182000;A;R;RESIDENCE;;AA;;;7863929;
C;255;2686042;3;20011109 10:48;19//1000198;
D;255;2686042;3;20011109 10:48;P;;;;;;
D;255;2686042;3;20011109 10:48;P;;;;;;
D;255;2686042;3;20011109 10:48;V;;;;;;
D;255;2686042;3;20011109 10:48;V;;;;;;
B;255;2686355;4;20011109 10:48;;;17;ADELAIDE ST;GOLGOL;2738;588;M;20010614;20010807;85000;A;R;RESIDENCE;;AV;;;7858518;
C;255;2686355;4;20011109 10:48;1//748155;
D;255;2686355;4;20011109 10:48;P;;;;;;
D;255;2686355;4;20011109 10:48;P;;;;;;
D;255;2686355;4;20011109 10:48;V;;;;;;
B;255;2686454;5;20011109 10:48;;;;PINE RD;GOL GOL;2738;1588;M;20010214;20010817;36000;A;V;VACANT LAND;;AV;;;7869914;
C;255;2686454;5;20011109 10:48;8//877197;
D;255;2686454;5;20011109 10:48;P;;;;;;
D;255;2686454;5;20011109 10:48;P;;;;;;
D;255;2686454;5;20011109 10:48;V;;;;;;
B;255;2686936;6;20011109 10:48;;;111;CADELL ST;WENTWORTH;2648;1042;M;20010604;20010627;120000;A;R;RESIDENCE;;AL;;;7869434;
C;255;2686936;6;20011109 10:48;4//264252;
D;255;2686936;6;20011109 10:48;P;;;;;;
D;255;2686936;6;20011109 10:48;P;;;;;;
D;255;2686936;6;20011109 10:48;V;;;;;;
B;255;2687010;7;20011109 10:48;;;164;DARLING ST;WENTWORTH;2648;2023;M;20010212;20010305;89000;A;R;RESIDENCE;;AL;;;7825044;
C;255;2687010;7;20011109 10:48;5/37/759074;
D;255;2687010;7;20011109 10:48;P;;;;;;
D;255;2687010;7;20011109 10:48;V;;;;;;
B;255;2687014;8;20011109 10:48;;;172;DARLING ST;WENTWORTH;2648;1012;M;20000719;20000817;50000;A;R;RESIDENCE;;AL;;;7895525;
C;255;2687014;8;20011109 10:48;1//584205;
D;255;2687014;8;20011109 10:48;P;;;;;;
D;255;2687014;8;20011109 10:48;V;;;;;;
B;255;2687030;9;20011109 10:48;;2;;DARLING ST;WENTWORTH;2648;;;20010407;20010606;60000;;R;RESIDENCE;2;;;;7838660;
C;255;2687030;9;20011109 10:48;2//SP 46054;
D;255;2687030;9;20011109 10:48;P;;;;;;
D;255;2687030;9;20011109 10:48;P;;;;;;
D;255;2687030;9;20011109 10:48;V;;;;;;
B;255;2687034;10;20011109 10:48;;;157;DARLING ST;WENTWORTH;2648;1938;M;20010510;20010706;151000;A;R;RESIDENCE;;AE;;;7869424;
C;255;2687034;10;20011109 10:48;7//601739;
D;255;2687034;10;20011109 10:48;P;;;;;;
D;255;2687034;10;20011109 10:48;P;;;;;;
D;255;2687034;10;20011109 10:48;V;;;;;;
B;255;2687035;11;20011109 10:48;;7;155;DARLING ST;WENTWORTH;2648;;;20010704;20010723;96000;;R;RESIDENCE;7;;;;7833433;
C;255;2687035;11;20011109 10:48;7//SP 54258;
D;255;2687035;11;20011109 10:48;P;;;;;;
D;255;2687035;11;20011109 10:48;V;;;;;;
D;255;2687035;11;20011109 10:48;V;;;;;;
B;255;2687375;12;20011109 10:48;;;;PITMAN AVE;BURONGA;2739;5.06;H;20010409;20010420;182000;R;3;FARM;;BH;RH;;7818648;
C;255;2687375;12;20011109 10:48;111, 112//756946 Incomplete Purchase 206290 Licence 331427 LEASE OVER ;
C;255;2687375;12;20011109 10:48;PROPERTY .;
D;255;2687375;12;20011109 10:48;P;;;;;;
D;255;2687375;12;20011109 10:48;P;;;;;;
D;255;2687375;12;20011109 10:48;V;;;;;;
D;255;2687375;12;20011109 10:48;V;;;;;;
B;255;2687656;13;20011109 10:48;;;;RESERVE RD E;COOMEALLA;2717;15.87;H;20001206;20010305;535000;R;3;FARM;;AH;;;7534383;
C;255;2687656;13;20011109 10:48;Licence 202400 LEASE OVER PROPERTY;
D;255;2687656;13;20011109 10:48;P;;;;;;
D;255;2687656;13;20011109 10:48;P;;;;;;
D;255;2687656;13;20011109 10:48;V;;;;;;
D;255;2687656;13;20011109 10:48;V;;;;;;
B;255;2687916;14;20011109 10:48;;;;CHURCH RD;CURLWAA;2648;9.69;H;19990513;19990708;185000;R;3;FARM;;CH;;;6411307;
C;255;2687916;14;20011109 10:48;17//804043 Farm Number 42 LEASE OVER PROPERTY;
D;255;2687916;14;20011109 10:48;P;;;;;;
D;255;2687916;14;20011109 10:48;P;;;;;;
B;255;2688074;15;20011109 10:48;;;;SILVERCITY HWY;GOL GOL;2738;87.48;H;20010326;20010629;1350000;R;3;FARM;;AR;;;7809395;
C;255;2688074;15;20011109 10:48;42//756971;
D;255;2688074;15;20011109 10:48;P;;;;;;
D;255;2688074;15;20011109 10:48;V;;;;;;
D;255;2688074;15;20011109 10:48;V;;;;;;
Z;78;15;16;45;
