A;066;20030619 08:58;PDANN;
B;066;541434;1;20030619 08:58;;;74;KING ST;THE ROCK;2655;2023;M;20030205;20030318;50000;Z;R;RESIDENCE;;RA;AC;0;9482126;
C;066;541434;1;20030619 08:58;7/7/758971;
D;066;541434;1;20030619 08:58;P;;;;;;
D;066;541434;1;20030619 08:58;V;;;;;;
D;066;541434;1;20030619 08:58;V;;;;;;
B;066;541527;2;20030619 08:58;;;8;NORMAN ST;THE ROCK;2655;1012;M;20030216;20030317;75000;Z;R;RESIDENCE;;RE;AC;0;9477254;
C;066;541527;2;20030619 08:58;79//9082;
D;066;541527;2;20030619 08:58;P;;;;;;
D;066;541527;2;20030619 08:58;V;;;;;;
D;066;541527;2;20030619 08:58;V;;;;;;
B;066;542328;3;20030619 08:58;;;22;DRUMMOND ST;LOCKHART;2656;1011;M;20030210;20030318;120000;Z;R;RESIDENCE;;LB;AC;0;9480031;
C;066;542328;3;20030619 08:58;42//702992;
D;066;542328;3;20030619 08:58;P;;;;;;
D;066;542328;3;20030619 08:58;P;;;;;;
D;066;542328;3;20030619 08:58;V;;;;;;
D;066;542328;3;20030619 08:58;V;;;;;;
B;066;542404;4;20030619 08:58;;;7;FERRIER ST;LOCKHART;2656;1012;M;20030219;20030320;70000;Z;R;RESIDENCE;;LB;AC;0;9470899;
C;066;542404;4;20030619 08:58;2//533377;
D;066;542404;4;20030619 08:58;P;;;;;;
D;066;542404;4;20030619 08:58;P;;;;;;
D;066;542404;4;20030619 08:58;V;;;;;;
B;066;542453;5;20030619 08:58;;;14;GALORE ST;LOCKHART;2656;2023;M;20021213;20021223;70000;Z;R;RESIDENCE;;LB;AC;0;9479588;
C;066;542453;5;20030619 08:58;1/52/758621;
D;066;542453;5;20030619 08:58;P;;;;;;
D;066;542453;5;20030619 08:58;V;;;;;;
B;066;543104;6;20030619 08:58;;;;PH OSBORNE;LOCKHART;2656;271.55;H;20020326;20030203;422848;R;3;FARM;;MC;RM;0;9362427;
C;066;543104;6;20030619 08:58;25, 60, 61//756438;
D;066;543104;6;20030619 08:58;P;;;;;;
D;066;543104;6;20030619 08:58;V;;;;;;
B;066;2975679;7;20030619 08:58;;;;PH BOREE CREEK;LOCKHART;2656;129.5;H;20020326;20030203;176085;R;3;FARM;;MC;RM;0;9470955;
C;066;2975679;7;20030619 08:58;48//756392;
D;066;2975679;7;20030619 08:58;P;;;;;;
D;066;2975679;7;20030619 08:58;V;;;;;;
D;066;2975679;7;20030619 08:58;V;;;;;;
B;066;2975680;8;20030619 08:58;;;;PH BOREE CREEK;LOCKHART;2656;287.266;H;20020326;20030202;447205;R;3;;;MC;RM;0;9365278;
C;066;2975680;8;20030619 08:58;4//134725 49, 50//756392;
D;066;2975680;8;20030619 08:58;P;;;;;;
D;066;2975680;8;20030619 08:58;V;;;;;;
B;066;2975685;9;20030619 08:58;;;52;FERRIER ST;LOCKHART;2656;2023;M;20030106;20030130;30000;Z;V;VACANT LAND;;LB;AV;0;9355639;
C;066;2975685;9;20030619 08:58;2/3/758621;
D;066;2975685;9;20030619 08:58;P;;;;;;
D;066;2975685;9;20030619 08:58;P;;;;;;
D;066;2975685;9;20030619 08:58;V;;;;;;
B;066;2975686;10;20030619 08:58;;;56;FERRIER ST;LOCKHART;2656;2023;M;20030106;20030130;30000;Z;V;VACANT LAND;;LB;AV;0;9355576;
C;066;2975686;10;20030619 08:58;1/3/758621;
D;066;2975686;10;20030619 08:58;P;;;;;;
D;066;2975686;10;20030619 08:58;P;;;;;;
D;066;2975686;10;20030619 08:58;V;;;;;;
Z;50;10;10;28;
