A;199;20020617 12:48;PDANN;
B;199;2913221;1;20020617 12:48;;;18;EAST ST;URALLA;2358;1.135;H;20020416;20020501;26500;;V;VACANT LAND;;;AV;;8639014;
C;199;2913221;1;20020617 12:48;30, 31//3378;
D;199;2913221;1;20020617 12:48;P;;;;;;
D;199;2913221;1;20020617 12:48;P;;;;;;
Z;6;1;1;2;
