A;073;20011203 12:35;CDIXON;
B;073;560439;1;20011203 12:35;;;;EDINA RD;OAKLANDS;2646;449.3;H;20010815;20011012;160000;R;3;FARMLANDS;;RA;;;8072516;
C;073;560439;1;20011203 12:35;103, 28, 36, 37, 97//756402;
D;073;560439;1;20011203 12:35;P;;;;;;
D;073;560439;1;20011203 12:35;V;;;;;;
B;073;560611;2;20011203 12:35;;;70;MILTHORPE ST;OAKLANDS;2646;2023;M;20010926;20011026;30000;A;R;RESIDENCE;;AK;;;8148828;
C;073;560611;2;20011203 12:35;7/16/758804;
D;073;560611;2;20011203 12:35;P;;;;;;
D;073;560611;2;20011203 12:35;V;;;;;;
B;073;560775;3;20011203 12:35;;;;PH COROBIMILLA;BOREE CREEK;2652;18.21;H;20010723;20010831;283480;R;3;FARM;;RA;;;7952016;
C;073;560775;3;20011203 12:35;PT 64//754546;
D;073;560775;3;20011203 12:35;P;;;;;;
D;073;560775;3;20011203 12:35;P;;;;;;
D;073;560775;3;20011203 12:35;V;;;;;;
B;073;561058;4;20011203 12:35;;;;BELAH ST;RAND;2642;1366;M;20010904;20011004;30000;A;R;RESIDENCE;;AR;;;8049663;
C;073;561058;4;20011203 12:35;12/3/758866;
D;073;561058;4;20011203 12:35;P;;;;;;
D;073;561058;4;20011203 12:35;V;;;;;;
B;073;561158;5;20011203 12:35;;;;PH URANA D P'S;URANA;2645;156.6;H;20010718;20011031;475000;R;3;FARM;;RA;;;8113010;
C;073;561158;5;20011203 12:35;4//561113;
D;073;561158;5;20011203 12:35;P;;;;;;
D;073;561158;5;20011203 12:35;P;;;;;;
D;073;561158;5;20011203 12:35;V;;;;;;
B;073;561473;6;20011203 12:35;;;;GOREE ST;MORUNDAH;2700;2023;M;20011105;20011105;3000;A;V;VACANT LAND;;AM;;;8103032;
C;073;561473;6;20011203 12:35;87, 88//756452;
D;073;561473;6;20011203 12:35;P;;;;;;
D;073;561473;6;20011203 12:35;V;;;;;;
Z;28;6;6;14;
